year,source,community,age_band,sex,unity,weight
2025,nilt_pref,O,65+,F,0,0.7878
2025,nilt_pref,P,25-34,F,0,0.8305
2025,nilt_pref,P,18-24,M,0,3.2053
2025,nilt_pref,P,45-54,M,0,0.9231
2025,nilt_pref,C,55-64,F,1,0.8762
2025,nilt_pref,P,25-34,M,0,1.0294
2025,nilt_pref,P,55-64,F,0,0.6717
2025,nilt_pref,C,45-54,M,1,1.0163
2025,nilt_pref,C,35-44,M,1,1.4147
2025,nilt_pref,P,35-44,M,0,0.8398
2025,nilt_pref,P,45-54,F,0,0.669
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,45-54,M,0,1.3293
2025,nilt_pref,P,18-24,F,0,1.583
2025,nilt_pref,P,55-64,M,0,1.3345
2025,nilt_pref,P,35-44,F,0,0.8025
2025,nilt_pref,C,35-44,F,1,0.8025
2025,nilt_pref,P,55-64,M,0,0.9267
2025,nilt_pref,P,55-64,M,0,1.0203
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,C,45-54,F,0,0.669
2025,nilt_pref,P,25-34,M,0,1.8879
2025,nilt_pref,O,25-34,F,1,0.7461
2025,nilt_pref,C,65+,M,1,1.1998
2025,nilt_pref,C,35-44,F,1,1.1511
2025,nilt_pref,P,45-54,F,0,0.669
2025,nilt_pref,P,65+,F,0,0.6039
2025,nilt_pref,C,65+,F,1,0.7878
2025,nilt_pref,P,18-24,M,0,2.0502
2025,nilt_pref,C,45-54,F,0,0.9635
2025,nilt_pref,P,35-44,F,0,0.9138
2025,nilt_pref,C,45-54,F,1,0.9635
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,C,18-24,M,1,2.5877
2025,nilt_pref,P,25-34,F,0,1.0863
2025,nilt_pref,C,35-44,F,1,0.9275
2025,nilt_pref,P,25-34,F,0,1.1026
2025,nilt_pref,P,25-34,F,0,0.9841
2025,nilt_pref,C,25-34,M,0,1.0407
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,C,45-54,M,1,1.6745
2025,nilt_pref,P,55-64,F,0,0.6443
2025,nilt_pref,P,25-34,F,0,0.7796
2025,nilt_pref,C,45-54,M,1,1.1674
2025,nilt_pref,C,25-34,M,1,1.4988
2025,nilt_pref,P,25-34,F,0,0.9841
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,45-54,F,0,0.6915
2025,nilt_pref,P,35-44,M,0,0.8659
2025,nilt_pref,O,35-44,F,1,0.6987
2025,nilt_pref,P,25-34,F,0,0.7236
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,P,55-64,M,0,0.9166
2025,nilt_pref,P,35-44,M,0,0.8398
2025,nilt_pref,P,35-44,M,0,1.4147
2025,nilt_pref,P,65+,F,0,0.6241
2025,nilt_pref,C,25-34,M,1,0.9983
2025,nilt_pref,C,35-44,M,1,1.4147
2025,nilt_pref,C,45-54,F,1,1.2136
2025,nilt_pref,P,55-64,M,0,0.9267
2025,nilt_pref,P,65+,F,1,0.7878
2025,nilt_pref,C,,F,1,0.9481
2025,nilt_pref,P,35-44,F,0,0.9138
2025,nilt_pref,C,18-24,F,1,2.0705
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,C,18-24,M,1,2.5087
2025,nilt_pref,C,45-54,F,1,0.8728
2025,nilt_pref,C,65+,F,1,0.8827
2025,nilt_pref,O,55-64,F,1,1.2184
2025,nilt_pref,P,55-64,F,0,0.6717
2025,nilt_pref,C,45-54,M,0,0.9231
2025,nilt_pref,P,65+,M,0,1.0869
2025,nilt_pref,P,65+,M,1,1.0537
2025,nilt_pref,C,45-54,F,0,0.8728
2025,nilt_pref,P,55-64,F,0,0.8762
2025,nilt_pref,C,55-64,F,0,1.2184
2025,nilt_pref,C,55-64,F,0,0.6717
2025,nilt_pref,P,25-34,F,0,1.2189
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,C,55-64,F,1,0.9817
2025,nilt_pref,P,35-44,M,0,1.2797
2025,nilt_pref,P,35-44,F,0,0.8025
2025,nilt_pref,P,55-64,F,0,0.8494
2025,nilt_pref,C,45-54,M,1,1.1674
2025,nilt_pref,C,55-64,M,1,0.8889
2025,nilt_pref,P,55-64,F,1,0.6643
2025,nilt_pref,P,65+,M,0,1.5114
2025,nilt_pref,C,25-34,M,1,1.0407
2025,nilt_pref,P,18-24,F,0,1.8183
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,P,25-34,F,0,1.1026
2025,nilt_pref,C,35-44,F,1,0.8025
2025,nilt_pref,P,65+,F,0,0.5793
2025,nilt_pref,P,65+,F,0,0.8696
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,45-54,F,0,0.8728
2025,nilt_pref,C,65+,M,1,0.8332
2025,nilt_pref,C,45-54,F,1,0.8728
2025,nilt_pref,C,65+,F,1,1.0955
2025,nilt_pref,C,25-34,F,1,0.7236
2025,nilt_pref,P,35-44,M,0,1.4147
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,,65+,F,0,0.7878
2025,nilt_pref,C,45-54,M,1,1.4915
2025,nilt_pref,P,45-54,M,0,1.3293
2025,nilt_pref,P,45-54,F,1,0.6617
2025,nilt_pref,C,25-34,F,0,0.8305
2025,nilt_pref,C,45-54,M,0,1.2042
2025,nilt_pref,O,55-64,M,0,0.9267
2025,nilt_pref,P,45-54,M,0,1.3293
2025,nilt_pref,P,65+,F,1,0.6241
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,C,25-34,M,1,1.3577
2025,nilt_pref,O,25-34,F,0,0.9841
2025,nilt_pref,O,35-44,F,0,0.6087
2025,nilt_pref,C,35-44,F,1,1.0253
2025,nilt_pref,C,35-44,M,1,1.2608
2025,nilt_pref,C,25-34,F,0,0.9841
2025,nilt_pref,C,35-44,M,1,1.1421
2025,nilt_pref,P,45-54,F,0,0.6915
2025,nilt_pref,C,18-24,F,1,1.3792
2025,nilt_pref,P,65+,F,1,0.5973
2025,nilt_pref,C,45-54,M,1,1.6745
2025,nilt_pref,C,65+,M,0,1.0869
2025,nilt_pref,C,45-54,F,1,0.9779
2025,nilt_pref,C,55-64,M,1,1.4974
2025,nilt_pref,C,35-44,M,1,1.1421
2025,nilt_pref,P,65+,F,1,0.5973
2025,nilt_pref,P,65+,F,0,1.0955
2025,nilt_pref,P,65+,F,0,0.7637
2025,nilt_pref,C,35-44,M,1,1.1421
2025,nilt_pref,P,65+,F,0,0.6039
2025,nilt_pref,P,25-34,F,0,0.7461
2025,nilt_pref,P,35-44,F,0,0.6276
2025,nilt_pref,P,65+,F,0,0.5793
2025,nilt_pref,C,25-34,F,1,1.1026
2025,nilt_pref,P,45-54,M,0,1.0163
2025,nilt_pref,P,35-44,F,0,0.9138
2025,nilt_pref,P,35-44,F,0,0.6087
2025,nilt_pref,C,45-54,F,1,0.6418
2025,nilt_pref,P,55-64,M,0,1.3345
2025,nilt_pref,P,35-44,M,0,0.9048
2025,nilt_pref,C,65+,M,1,0.8332
2025,nilt_pref,P,,M,0,1.2938
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,45-54,M,0,1.2042
2025,nilt_pref,C,35-44,F,1,0.8025
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,P,18-24,M,0,2.8566
2025,nilt_pref,P,55-64,F,0,0.8762
2025,nilt_pref,P,18-24,M,0,2.0502
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,C,45-54,F,1,0.8461
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,C,55-64,M,1,0.8889
2025,nilt_pref,C,65+,M,1,0.9173
2025,nilt_pref,P,65+,M,1,0.8241
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,C,25-34,M,1,1.0294
2025,nilt_pref,P,45-54,M,1,1.3293
2025,nilt_pref,C,18-24,F,1,1.8756
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,C,25-34,M,1,1.3162
2025,nilt_pref,C,55-64,F,1,0.8494
2025,nilt_pref,C,45-54,F,1,0.8461
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,C,25-34,F,0,1.1026
2025,nilt_pref,P,25-34,F,1,0.7236
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,65+,M,1,0.9173
2025,nilt_pref,P,55-64,F,0,0.6717
2025,nilt_pref,C,35-44,F,1,0.6276
2025,nilt_pref,P,65+,F,1,0.5793
2025,nilt_pref,O,35-44,F,0,0.9275
2025,nilt_pref,P,45-54,F,0,0.6418
2025,nilt_pref,C,65+,F,1,0.7878
2025,nilt_pref,,65+,M,0,0.9173
2025,nilt_pref,P,45-54,M,0,0.9231
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,C,65+,M,1,0.8241
2025,nilt_pref,P,35-44,M,1,1.1421
2025,nilt_pref,C,65+,M,0,0.7992
2025,nilt_pref,P,65+,F,0,1.0955
2025,nilt_pref,C,35-44,F,1,1.0253
2025,nilt_pref,P,25-34,M,0,1.3577
2025,nilt_pref,C,65+,F,0,1.0955
2025,nilt_pref,C,18-24,M,1,3.2053
2025,nilt_pref,P,45-54,F,0,0.669
2025,nilt_pref,P,45-54,M,0,1.3293
2025,nilt_pref,P,65+,F,0,0.8696
2025,nilt_pref,P,35-44,M,0,1.2608
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,C,65+,F,1,1.0955
2025,nilt_pref,P,55-64,M,0,0.8889
2025,nilt_pref,O,25-34,M,0,1.3577
2025,nilt_pref,P,55-64,F,1,0.9672
2025,nilt_pref,C,18-24,F,1,2.1015
2025,nilt_pref,P,65+,F,0,0.9758
2025,nilt_pref,P,65+,F,0,0.5793
2025,nilt_pref,P,45-54,F,0,0.8728
2025,nilt_pref,C,45-54,F,1,0.8728
2025,nilt_pref,P,65+,F,0,1.0955
2025,nilt_pref,C,65+,F,1,0.7878
2025,nilt_pref,P,35-44,M,0,0.8398
2025,nilt_pref,P,18-24,M,0,2.0502
2025,nilt_pref,C,35-44,F,1,0.9275
2025,nilt_pref,O,55-64,M,0,0.9267
2025,nilt_pref,C,25-34,F,1,0.7796
2025,nilt_pref,C,55-64,M,1,1.0203
2025,nilt_pref,P,35-44,F,0,0.6345
2025,nilt_pref,P,25-34,M,1,1.3577
2025,nilt_pref,C,65+,M,1,0.8332
2025,nilt_pref,P,65+,F,1,0.5973
2025,nilt_pref,C,25-34,F,0,0.7543
2025,nilt_pref,C,35-44,F,1,0.6345
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,P,35-44,F,1,0.6987
2025,nilt_pref,C,55-64,F,0,0.9817
2025,nilt_pref,C,65+,M,1,1.0537
2025,nilt_pref,P,45-54,F,0,0.6915
2025,nilt_pref,P,65+,M,0,0.8332
2025,nilt_pref,C,65+,F,1,0.8827
2025,nilt_pref,C,25-34,F,0,1.2189
2025,nilt_pref,,55-64,M,0,1.2089
2025,nilt_pref,P,45-54,M,1,1.0163
2025,nilt_pref,P,25-34,F,0,0.7543
2025,nilt_pref,P,55-64,F,0,0.8762
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,C,45-54,F,1,0.8461
2025,nilt_pref,P,45-54,M,0,0.9231
2025,nilt_pref,P,55-64,M,0,1.1719
2025,nilt_pref,C,35-44,F,1,0.6345
2025,nilt_pref,C,35-44,M,1,0.8398
2025,nilt_pref,C,35-44,F,1,0.8278
2025,nilt_pref,P,25-34,M,1,1.0294
2025,nilt_pref,P,55-64,M,0,0.9267
2025,nilt_pref,P,25-34,F,0,0.9841
2025,nilt_pref,P,45-54,F,0,0.6617
2025,nilt_pref,C,25-34,F,0,0.9841
2025,nilt_pref,P,55-64,F,0,0.7395
2025,nilt_pref,P,25-34,F,0,0.7796
2025,nilt_pref,C,25-34,F,0,0.7543
2025,nilt_pref,C,55-64,M,1,1.0203
2025,nilt_pref,P,45-54,M,0,1.0163
2025,nilt_pref,C,65+,M,1,1.0537
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,P,45-54,F,0,0.6617
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,C,35-44,M,1,1.1072
2025,nilt_pref,P,65+,F,0,0.5793
2025,nilt_pref,P,65+,M,0,1.0537
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,C,65+,M,1,0.8611
2025,nilt_pref,C,35-44,F,1,0.8025
2025,nilt_pref,C,25-34,M,1,1.4988
2025,nilt_pref,P,45-54,M,0,1.1674
2025,nilt_pref,P,35-44,F,0,0.6558
2025,nilt_pref,C,45-54,F,1,0.8728
2025,nilt_pref,C,35-44,M,0,1.5882
2025,nilt_pref,C,45-54,F,1,0.7366
2025,nilt_pref,,65+,F,0,0.7878
2025,nilt_pref,O,55-64,M,0,0.9166
2025,nilt_pref,P,45-54,M,0,0.954
2025,nilt_pref,C,55-64,F,1,0.9672
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,C,25-34,F,1,0.954
2025,nilt_pref,P,45-54,M,0,1.0163
2025,nilt_pref,P,65+,M,1,0.8241
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,55-64,F,0,0.6443
2025,nilt_pref,P,35-44,F,0,0.8025
2025,nilt_pref,P,55-64,M,0,0.9578
2025,nilt_pref,C,35-44,F,1,1.1511
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,C,55-64,F,1,0.6717
2025,nilt_pref,P,45-54,F,0,0.6418
2025,nilt_pref,C,65+,M,1,1.3463
2025,nilt_pref,P,45-54,F,0,0.6915
2025,nilt_pref,P,65+,M,0,1.2178
2025,nilt_pref,P,45-54,F,0,0.6915
2025,nilt_pref,C,65+,F,0,0.6039
2025,nilt_pref,C,25-34,F,0,0.9841
2025,nilt_pref,P,25-34,F,0,0.7796
2025,nilt_pref,P,35-44,F,0,0.6276
2025,nilt_pref,C,45-54,F,1,1.0811
2025,nilt_pref,P,45-54,M,0,1.0163
2025,nilt_pref,C,55-64,M,0,0.8889
2025,nilt_pref,C,18-24,F,1,2.6081
2025,nilt_pref,C,45-54,F,1,0.8728
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,P,55-64,F,0,0.6643
2025,nilt_pref,P,45-54,F,1,0.9635
2025,nilt_pref,P,55-64,F,0,0.6443
2025,nilt_pref,C,55-64,F,1,0.6443
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,18-24,F,0,1.4221
2025,nilt_pref,P,65+,F,0,0.6039
2025,nilt_pref,P,35-44,F,0,0.9138
2025,nilt_pref,P,35-44,M,0,0.8659
2025,nilt_pref,C,35-44,M,0,1.1421
2025,nilt_pref,P,45-54,M,0,0.913
2025,nilt_pref,P,55-64,M,0,0.9166
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,65+,F,0,0.6241
2025,nilt_pref,P,45-54,F,0,0.6617
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,C,65+,M,0,0.8332
2025,nilt_pref,O,35-44,F,0,0.6087
2025,nilt_pref,C,55-64,F,1,0.9817
2025,nilt_pref,C,65+,F,1,1.0955
2025,nilt_pref,P,65+,F,0,0.7878
2025,nilt_pref,P,55-64,M,0,0.9166
2025,nilt_pref,P,65+,M,1,0.9173
2025,nilt_pref,P,35-44,F,0,1.1511
2025,nilt_pref,C,35-44,F,0,1.1511
2025,nilt_pref,C,25-34,M,0,1.4988
2025,nilt_pref,P,55-64,F,0,0.7395
2025,nilt_pref,C,18-24,F,1,2.3232
2025,nilt_pref,P,65+,M,0,1.3463
2025,nilt_pref,P,35-44,F,0,1.1511
2025,nilt_pref,P,55-64,F,0,0.9672
2025,nilt_pref,C,45-54,F,1,1.2136
2025,nilt_pref,P,55-64,M,0,0.9578
2025,nilt_pref,P,65+,M,0,1.3463
2025,nilt_pref,P,55-64,F,0,0.9672
2025,nilt_pref,P,65+,F,1,1.0955
2025,nilt_pref,C,35-44,F,0,0.6345
2025,nilt_pref,C,25-34,F,1,1.1026
2025,nilt_pref,C,55-64,F,1,1.2184
2025,nilt_pref,P,65+,M,0,1.1998
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,,45-54,M,1,1.4915
2025,nilt_pref,P,65+,M,0,1.0537
2025,nilt_pref,P,55-64,F,1,1.2184
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,C,65+,F,0,0.7878
2025,nilt_pref,C,25-34,F,1,0.7543
2025,nilt_pref,C,55-64,F,1,0.9817
2025,nilt_pref,C,25-34,F,1,0.7236
2025,nilt_pref,P,55-64,F,0,0.9672
2025,nilt_pref,C,65+,M,1,1.1998
2025,nilt_pref,C,55-64,,0,1.1805
2025,nilt_pref,P,65+,F,0,0.8696
2025,nilt_pref,P,65+,M,0,1.5114
2025,nilt_pref,C,65+,F,1,0.8827
2025,nilt_pref,P,18-24,F,0,2.6081
2025,nilt_pref,P,65+,M,0,1.1998
2025,nilt_pref,C,55-64,M,1,0.9267
2025,nilt_pref,C,55-64,F,1,0.6443
2025,nilt_pref,P,25-34,F,0,0.7543
2025,nilt_pref,,45-54,M,1,1.6745
2025,nilt_pref,C,65+,F,1,0.6649
2025,nilt_pref,C,45-54,M,1,1.2042
2025,nilt_pref,P,45-54,F,1,0.9635
2025,nilt_pref,P,55-64,F,0,0.9672
2025,nilt_pref,C,25-34,M,1,1.3577
2025,nilt_pref,P,55-64,M,0,0.9166
2025,nilt_pref,C,45-54,M,1,1.4915
2025,nilt_pref,P,25-34,F,0,0.7461
2025,nilt_pref,C,65+,M,0,1.3463
2025,nilt_pref,C,65+,F,1,0.8827
2025,nilt_pref,P,65+,M,0,1.1998
2025,nilt_pref,P,45-54,F,0,0.9635
2025,nilt_pref,C,55-64,M,1,1.3545
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,O,25-34,F,0,0.7461
2025,nilt_pref,C,65+,M,0,0.8332
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,C,25-34,F,0,0.8305
2025,nilt_pref,P,45-54,M,0,0.9231
2025,nilt_pref,C,25-34,F,1,1.1026
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,C,55-64,F,1,0.9817
2025,nilt_pref,C,55-64,M,1,1.3545
2025,nilt_pref,P,65+,F,1,0.9758
2025,nilt_pref,P,55-64,M,1,1.3545
2025,nilt_pref,C,55-64,F,1,0.6643
2025,nilt_pref,C,55-64,F,1,0.9672
2025,nilt_pref,P,65+,F,1,0.7637
2025,nilt_pref,P,45-54,F,0,0.669
2025,nilt_pref,C,45-54,M,1,1.4915
2025,nilt_pref,C,65+,F,0,0.8696
2025,nilt_pref,P,35-44,F,0,0.8025
2025,nilt_pref,C,35-44,M,1,1.1072
2025,nilt_pref,P,65+,M,0,0.8332
2025,nilt_pref,P,45-54,F,0,0.7366
2025,nilt_pref,P,55-64,F,1,0.6643
2025,nilt_pref,P,45-54,F,0,0.9779
2025,nilt_pref,P,55-64,F,0,0.6942
2025,nilt_pref,P,55-64,M,0,1.0203
2025,nilt_pref,P,45-54,F,0,0.6617
2025,nilt_pref,C,25-34,M,1,1.3162
2025,nilt_pref,P,55-64,M,0,0.8889
2025,nilt_pref,P,55-64,M,0,1.681
2025,nilt_pref,P,45-54,F,0,1.2136
2025,nilt_pref,P,65+,M,0,1.3463
2025,nilt_pref,C,65+,F,1,0.8827
2025,nilt_pref,C,65+,F,1,0.9758
2025,nilt_pref,C,55-64,M,1,1.3345
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,25-34,F,0,0.7236
2025,nilt_pref,C,45-54,F,0,0.9779
2025,nilt_pref,C,65+,F,1,0.7878
2025,nilt_pref,C,35-44,M,0,0.8398
2025,nilt_pref,C,45-54,M,0,1.3293
2025,nilt_pref,C,55-64,F,1,0.9817
2025,nilt_pref,P,55-64,M,0,0.9267
2025,nilt_pref,P,65+,M,1,1.1998
2025,nilt_pref,C,35-44,M,1,1.1072
2025,nilt_pref,C,55-64,F,1,1.0853
2025,nilt_pref,C,35-44,M,0,1.2608
2025,nilt_pref,,25-34,M,1,1.3577
2025,nilt_pref,P,45-54,F,0,0.8728
2025,nilt_pref,P,25-34,F,0,0.9841
2025,nilt_pref,P,65+,M,1,1.0869
2025,nilt_pref,P,65+,M,0,1.0869
2025,nilt_pref,C,35-44,M,0,1.1421
2025,nilt_pref,C,45-54,M,1,1.1674
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,65+,F,0,0.6241
2025,nilt_pref,C,25-34,F,1,0.9841
2025,nilt_pref,C,35-44,F,1,0.9275
2025,nilt_pref,P,45-54,M,0,0.913
2025,nilt_pref,P,45-54,M,0,1.2042
2025,nilt_pref,C,25-34,M,1,1.5212
2025,nilt_pref,C,65+,M,1,1.5114
2025,nilt_pref,P,45-54,F,0,0.7366
2025,nilt_pref,,25-34,F,1,0.9841
2025,nilt_pref,P,45-54,F,0,0.669
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,P,25-34,M,0,1.3577
2025,nilt_pref,C,55-64,F,0,0.8494
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,C,45-54,F,0,0.8728
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,P,35-44,F,0,0.8278
2025,nilt_pref,C,35-44,F,1,0.9138
2025,nilt_pref,C,25-34,F,1,0.9841
2025,nilt_pref,C,65+,F,1,0.7878
2025,nilt_pref,P,25-34,F,0,0.7461
2025,nilt_pref,P,65+,F,0,0.6039
2025,nilt_pref,C,55-64,M,1,1.2089
2025,nilt_pref,P,65+,F,0,0.6039
2025,nilt_pref,C,35-44,M,1,1.1072
2025,nilt_pref,P,65+,F,0,1.0955
2025,nilt_pref,P,45-54,M,0,1.2042
2025,nilt_pref,P,55-64,M,0,0.9578
2025,nilt_pref,C,55-64,F,1,0.8762
2025,nilt_pref,C,65+,M,1,1.1998
2025,nilt_pref,P,25-34,M,0,1.3577
2025,nilt_pref,P,25-34,M,1,1.3577
2025,nilt_pref,C,55-64,M,0,1.3545
2025,nilt_pref,,18-24,M,1,2.8566
2025,nilt_pref,O,25-34,M,0,1.3577
2025,nilt_pref,C,25-34,M,1,1.1459
2025,nilt_pref,C,65+,M,0,0.8332
2025,nilt_pref,C,35-44,F,0,0.9275
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,C,35-44,M,1,0.8755
2025,nilt_pref,C,65+,M,1,1.5114
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,C,65+,F,1,1.0955
2025,nilt_pref,C,35-44,M,1,1.1421
2025,nilt_pref,C,35-44,F,1,0.9138
2025,nilt_pref,P,45-54,F,0,0.9779
2025,nilt_pref,P,25-34,M,0,1.0294
2025,nilt_pref,P,55-64,F,0,0.8762
2025,nilt_pref,P,65+,F,0,0.6649
2025,nilt_pref,P,55-64,F,0,0.7395
2025,nilt_pref,C,45-54,F,0,1.0811
2025,nilt_pref,P,55-64,F,0,0.6717
2025,nilt_pref,C,65+,M,1,1.0869
2025,nilt_pref,C,55-64,F,1,0.6717
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,65+,M,1,0.8241
2025,nilt_pref,P,55-64,M,0,1.3545
2025,nilt_pref,P,45-54,F,0,0.8461
2025,nilt_pref,P,45-54,F,1,0.669
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,55-64,M,0,0.8889
2025,nilt_pref,O,45-54,F,1,0.7366
2025,nilt_pref,P,35-44,M,0,0.9048
2025,nilt_pref,P,55-64,F,0,0.8494
2025,nilt_pref,,65+,M,0,0.8332
2025,nilt_pref,P,35-44,M,0,0.9639
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,55-64,F,0,1.0853
2025,nilt_pref,C,45-54,M,1,1.0163
2025,nilt_pref,P,55-64,M,0,1.3345
2025,nilt_pref,P,35-44,F,0,1.0253
2025,nilt_pref,C,65+,F,0,0.6039
2025,nilt_pref,C,45-54,F,0,1.2136
2025,nilt_pref,P,65+,M,0,1.5114
2025,nilt_pref,P,55-64,F,0,0.9817
2025,nilt_pref,C,65+,M,0,1.0869
2025,nilt_pref,O,25-34,F,0,0.7543
2025,nilt_pref,P,65+,M,0,0.8611
2025,nilt_pref,P,65+,M,0,1.0869
2025,nilt_pref,P,25-34,F,0,0.7796
2025,nilt_pref,P,35-44,F,0,0.6987
2025,nilt_pref,C,25-34,F,1,1.2189
2025,nilt_pref,C,45-54,F,1,0.6915
2025,nilt_pref,C,35-44,M,1,0.9639
2025,nilt_pref,P,18-24,M,0,2.0502
2025,nilt_pref,C,25-34,M,1,0.9983
2025,nilt_pref,C,25-34,F,1,1.2189
2025,nilt_pref,C,35-44,M,1,1.1072
2025,nilt_pref,C,25-34,M,1,1.3577
2025,nilt_pref,P,35-44,M,0,1.1421
2025,nilt_pref,C,55-64,M,1,1.2089
2025,nilt_pref,O,25-34,F,0,0.9841
2025,nilt_pref,P,65+,M,0,0.8241
2025,nilt_pref,P,55-64,F,1,0.6942
2025,nilt_pref,C,25-34,F,1,0.7543
2025,nilt_pref,P,65+,F,0,0.5973
2025,nilt_pref,P,18-24,F,0,1.3792
2025,nilt_pref,C,18-24,F,1,1.8183
2025,nilt_pref,P,55-64,F,0,0.6643
2025,nilt_pref,C,55-64,F,1,0.8494
2025,nilt_pref,C,55-64,M,1,0.9267
2025,nilt_pref,P,65+,M,0,1.0869
2025,nilt_pref,P,55-64,M,0,1.0203
2025,nilt_pref,,18-24,M,1,2.5087
2025,nilt_pref,C,25-34,M,0,1.3577
2025,nilt_pref,P,35-44,M,0,0.8755
2025,nilt_pref,P,45-54,M,0,0.9231
2025,nilt_pref,P,65+,M,0,0.9173
2025,nilt_pref,C,45-54,F,1,0.6418
2025,nilt_pref,C,25-34,F,1,0.9841
2025,nilt_pref,C,25-34,M,1,1.3577
2025,nilt_pref,C,55-64,F,1,0.6717
2025,nilt_pref,C,35-44,F,0,0.8278
2025,nilt_pref,P,45-54,F,0,0.6617
2025,nilt_pref,P,25-34,F,0,0.8305
2025,nilt_pref,C,18-24,F,0,2.3232
2025,nilt_pref,P,55-64,F,0,1.0853
2025,nilt_pref,C,65+,F,0,0.6241
2025,nilt_pref,O,18-24,M,1,2.5877
2025,nilt_pref,O,65+,M,0,1.0869
2025,nilt_pref,P,55-64,M,0,0.8889
2025,nilt_pref,P,45-54,F,0,0.6418
2025,nilt_pref,,55-64,M,0,0.9267
2025,nilt_pref,C,25-34,M,0,1.0407
2025,nilt_pref,P,18-24,F,0,1.3792
2025,nilt_pref,C,35-44,M,0,1.4147
2025,nilt_pref,P,35-44,F,0,0.8278
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,25-34,F,0,0.7236
2025,nilt_pref,P,55-64,M,0,1.4974
2025,nilt_pref,P,35-44,M,0,0.8398
2025,nilt_pref,P,35-44,F,0,1.1511
2025,nilt_pref,C,25-34,M,1,1.3162
2025,nilt_pref,P,35-44,M,0,1.2608
2025,nilt_pref,P,45-54,F,0,0.9635
2025,nilt_pref,C,25-34,M,1,1.0756
2025,nilt_pref,,35-44,F,1,0.8278
2025,nilt_pref,C,35-44,F,1,0.6276
2025,nilt_pref,P,65+,M,0,0.7992
2025,nilt_pref,P,25-34,F,0,0.7236
2025,nilt_pref,P,65+,M,0,1.1998
