id,year,topic,geography_level,confidence,title
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV095_csv,2001,health_disability,health_trust,medium,UV095
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV096_csv,2001,health_disability,health_trust,medium,UV096
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV097_csv,2001,health_disability,health_trust,medium,UV097
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV098_csv,2001,health_disability,health_trust,medium,UV098
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV099_csv,2001,health_disability,health_trust,medium,UV099
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV100_csv,2001,health_disability,health_trust,medium,UV100
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV101_csv,2001,health_disability,health_trust,medium,UV101
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV102_csv,2001,health_disability,health_trust,medium,UV102
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV103_csv,2001,health_disability,health_trust,medium,UV103
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV104_csv,2001,health_disability,health_trust,medium,UV104
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV105_csv,2001,health_disability,health_trust,medium,UV105
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV107_csv,2001,health_disability,health_trust,medium,UV107
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV108_csv,2001,health_disability,health_trust,medium,UV108
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV109_csv,2001,health_disability,health_trust,medium,UV109
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV110_csv,2001,health_disability,health_trust,medium,UV110
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV111_csv,2001,health_disability,health_trust,medium,UV111
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV112_csv,2001,health_disability,health_trust,medium,UV112
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV113_csv,2001,health_disability,health_trust,medium,UV113
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV114_csv,2001,health_disability,health_trust,medium,UV114
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV115_csv,2001,health_disability,health_trust,medium,UV115
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV117_csv,2001,health_disability,health_trust,medium,UV117
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV118_csv,2001,health_disability,health_trust,medium,UV118
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV119_csv,2001,health_disability,health_trust,medium,UV119
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV120_csv,2001,health_disability,health_trust,medium,UV120
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV121_csv,2001,health_disability,health_trust,medium,UV121
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Health_and_Social_Services_Board_zip::UV122_csv,2001,health_disability,health_trust,medium,UV122
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV001_csv,2001,source_table_or_report,country,medium,UV001
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV002_csv,2001,source_table_or_report,country,medium,UV002
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV003_csv,2001,source_table_or_report,country,medium,UV003
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV005_csv,2001,source_table_or_report,country,medium,UV005
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV006_csv,2001,source_table_or_report,country,medium,UV006
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV007_csv,2001,source_table_or_report,country,medium,UV007
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV008_csv,2001,source_table_or_report,country,medium,UV008
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV011_csv,2001,source_table_or_report,country,medium,UV011
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV014_csv,2001,source_table_or_report,country,medium,UV014
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV018_csv,2001,source_table_or_report,country,medium,UV018
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV019_csv,2001,source_table_or_report,country,medium,UV019
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV020_csv,2001,source_table_or_report,country,medium,UV020
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV021_csv,2001,source_table_or_report,country,medium,UV021
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV022_csv,2001,source_table_or_report,country,medium,UV022
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV023_csv,2001,source_table_or_report,country,medium,UV023
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV026_csv,2001,source_table_or_report,country,medium,UV026
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV030_csv,2001,source_table_or_report,country,medium,UV030
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV034_csv,2001,source_table_or_report,country,medium,UV034
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV041_csv,2001,source_table_or_report,country,medium,UV041
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV042_csv,2001,source_table_or_report,country,medium,UV042
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV046_csv,2001,source_table_or_report,country,medium,UV046
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV047_csv,2001,source_table_or_report,country,medium,UV047
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV050_csv,2001,source_table_or_report,country,medium,UV050
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV051_csv,2001,source_table_or_report,country,medium,UV051
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV052_csv,2001,source_table_or_report,country,medium,UV052
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV053_csv,2001,source_table_or_report,country,medium,UV053
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV054_csv,2001,source_table_or_report,country,medium,UV054
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV055_csv,2001,source_table_or_report,country,medium,UV055
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV056_csv,2001,source_table_or_report,country,medium,UV056
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV057_csv,2001,source_table_or_report,country,medium,UV057
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV058_csv,2001,source_table_or_report,country,medium,UV058
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV059_csv,2001,source_table_or_report,country,medium,UV059
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV060_csv,2001,source_table_or_report,country,medium,UV060
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV061_csv,2001,source_table_or_report,country,medium,UV061
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV062_csv,2001,source_table_or_report,country,medium,UV062
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV065_csv,2001,source_table_or_report,country,medium,UV065
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV066_csv,2001,source_table_or_report,country,medium,UV066
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV069_csv,2001,source_table_or_report,country,medium,UV069
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV072_csv,2001,source_table_or_report,country,medium,UV072
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV074_csv,2001,source_table_or_report,country,medium,UV074
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV077_csv,2001,source_table_or_report,country,medium,UV077
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV078_csv,2001,source_table_or_report,country,medium,UV078
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV079_csv,2001,source_table_or_report,country,medium,UV079
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV082_csv,2001,source_table_or_report,country,medium,UV082
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV083_csv,2001,source_table_or_report,country,medium,UV083
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV086_csv,2001,source_table_or_report,country,medium,UV086
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV087_csv,2001,source_table_or_report,country,medium,UV087
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV088_csv,2001,source_table_or_report,country,medium,UV088
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV089_csv,2001,source_table_or_report,country,medium,UV089
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV090_csv,2001,source_table_or_report,country,medium,UV090
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV093_csv,2001,source_table_or_report,country,medium,UV093
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV094_csv,2001,source_table_or_report,country,medium,UV094
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV095_csv,2001,source_table_or_report,country,medium,UV095
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV096_csv,2001,source_table_or_report,country,medium,UV096
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV097_csv,2001,source_table_or_report,country,medium,UV097
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV098_csv,2001,source_table_or_report,country,medium,UV098
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV099_csv,2001,source_table_or_report,country,medium,UV099
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV100_csv,2001,source_table_or_report,country,medium,UV100
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV101_csv,2001,source_table_or_report,country,medium,UV101
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV102_csv,2001,source_table_or_report,country,medium,UV102
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV103_csv,2001,source_table_or_report,country,medium,UV103
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV104_csv,2001,source_table_or_report,country,medium,UV104
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV105_csv,2001,source_table_or_report,country,medium,UV105
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV107_csv,2001,source_table_or_report,country,medium,UV107
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV108_csv,2001,source_table_or_report,country,medium,UV108
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV109_csv,2001,source_table_or_report,country,medium,UV109
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV110_csv,2001,source_table_or_report,country,medium,UV110
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV111_csv,2001,source_table_or_report,country,medium,UV111
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV112_csv,2001,source_table_or_report,country,medium,UV112
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV113_csv,2001,source_table_or_report,country,medium,UV113
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV114_csv,2001,source_table_or_report,country,medium,UV114
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV115_csv,2001,source_table_or_report,country,medium,UV115
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV116_csv,2001,source_table_or_report,country,medium,UV116
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV117_csv,2001,source_table_or_report,country,medium,UV117
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV118_csv,2001,source_table_or_report,country,medium,UV118
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV119_csv,2001,source_table_or_report,country,medium,UV119
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV120_csv,2001,source_table_or_report,country,medium,UV120
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV121_csv,2001,source_table_or_report,country,medium,UV121
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_Northern_Ireland_zip::UV122_csv,2001,source_table_or_report,country,medium,UV122
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV001_csv,2001,source_table_or_report,nuts3,medium,UV001
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV002_csv,2001,source_table_or_report,nuts3,medium,UV002
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV003_csv,2001,source_table_or_report,nuts3,medium,UV003
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV005_csv,2001,source_table_or_report,nuts3,medium,UV005
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV006_csv,2001,source_table_or_report,nuts3,medium,UV006
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV007_csv,2001,source_table_or_report,nuts3,medium,UV007
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV008_csv,2001,source_table_or_report,nuts3,medium,UV008
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV011_csv,2001,source_table_or_report,nuts3,medium,UV011
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV014_csv,2001,source_table_or_report,nuts3,medium,UV014
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV018_csv,2001,source_table_or_report,nuts3,medium,UV018
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV019_csv,2001,source_table_or_report,nuts3,medium,UV019
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV020_csv,2001,source_table_or_report,nuts3,medium,UV020
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV021_csv,2001,source_table_or_report,nuts3,medium,UV021
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV022_csv,2001,source_table_or_report,nuts3,medium,UV022
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV023_csv,2001,source_table_or_report,nuts3,medium,UV023
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV026_csv,2001,source_table_or_report,nuts3,medium,UV026
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV030_csv,2001,source_table_or_report,nuts3,medium,UV030
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV034_csv,2001,source_table_or_report,nuts3,medium,UV034
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV041_csv,2001,source_table_or_report,nuts3,medium,UV041
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV042_csv,2001,source_table_or_report,nuts3,medium,UV042
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV046_csv,2001,source_table_or_report,nuts3,medium,UV046
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV047_csv,2001,source_table_or_report,nuts3,medium,UV047
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV050_csv,2001,source_table_or_report,nuts3,medium,UV050
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV051_csv,2001,source_table_or_report,nuts3,medium,UV051
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV052_csv,2001,source_table_or_report,nuts3,medium,UV052
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV053_csv,2001,source_table_or_report,nuts3,medium,UV053
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV054_csv,2001,source_table_or_report,nuts3,medium,UV054
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV055_csv,2001,source_table_or_report,nuts3,medium,UV055
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV056_csv,2001,source_table_or_report,nuts3,medium,UV056
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV057_csv,2001,source_table_or_report,nuts3,medium,UV057
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV058_csv,2001,source_table_or_report,nuts3,medium,UV058
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV059_csv,2001,source_table_or_report,nuts3,medium,UV059
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV060_csv,2001,source_table_or_report,nuts3,medium,UV060
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV061_csv,2001,source_table_or_report,nuts3,medium,UV061
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV062_csv,2001,source_table_or_report,nuts3,medium,UV062
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV065_csv,2001,source_table_or_report,nuts3,medium,UV065
local_archive_2001:nested2:Census_2001_Complete_census-2001-univariate-tables-administrative-geographies_1_zip::Univariate_Tables_-_NUTS3_zip::UV066_csv,2001,source_table_or_report,nuts3,medium,UV066
