type,file_name,url,publication_title,publication_slug
xlsx,PCA-Breakdown-Sept-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/PCA-Breakdown-Sept-2017.xlsx,Parliamentary constituency tables – September 2017,/publications/parliamentary-constituency-tables-september-2017
ods,Table-3.9-Sept-2017.ods,https://www.nisra.gov.uk/files/nisra/publications/Table-3.9-Sept-2017.ods,Parliamentary constituency tables – September 2017,/publications/parliamentary-constituency-tables-september-2017
xlsx,Table-3.9-Sept-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Table-3.9-Sept-2017.xlsx,Parliamentary constituency tables – September 2017,/publications/parliamentary-constituency-tables-september-2017
xls,Pay-Statistics-for-the-NICS-2011-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2011-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2011,/publications/pay-statistics-northern-ireland-civil-service-2011
pdf,Pay-Statistics-for-the-NICS-2011.pdf,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2011.pdf,Pay Statistics for the Northern Ireland Civil Service - 2011,/publications/pay-statistics-northern-ireland-civil-service-2011
xls,Pay-Statistics-for-the-NICS-2012-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2012-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2012,/publications/pay-statistics-northern-ireland-civil-service-2012
pdf,Pay-Statistics-for-the-NICS-2012.pdf,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2012.pdf,Pay Statistics for the Northern Ireland Civil Service - 2012,/publications/pay-statistics-northern-ireland-civil-service-2012
xls,Pay-Statistics-for-the-NICS-2013-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2013-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2013,/publications/pay-statistics-northern-ireland-civil-service-2013
pdf,Pay-Statistics-for-the-NICS-2013.pdf,https://www.nisra.gov.uk/files/nisra/publications/Pay-Statistics-for-the-NICS-2013.pdf,Pay Statistics for the Northern Ireland Civil Service - 2013,/publications/pay-statistics-northern-ireland-civil-service-2013
pdf,NICS-Pay-Statistics-2014-Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2014-Report.pdf,Pay Statistics for the Northern Ireland Civil Service - 2014,/publications/pay-statistics-northern-ireland-civil-service-2014
xls,NICS-Pay-Statistics-2014-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2014-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2014,/publications/pay-statistics-northern-ireland-civil-service-2014
pdf,NICS-Pay-Statistics-2015-Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2015-Report.pdf,Pay Statistics for the Northern Ireland Civil Service - 2015,/publications/pay-statistics-northern-ireland-civil-service-2015
xls,NICS-Pay-Statistics-2015-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2015-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2015,/publications/pay-statistics-northern-ireland-civil-service-2015
pdf,NICS-Pay-Statistics-2016-Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2016-Report.pdf,Pay Statistics for the Northern Ireland Civil Service - 2016,/publications/pay-statistics-northern-ireland-civil-service-2016
ods,NICS-Pay-Statistics-2016-tables-ODS.ods,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2016-tables-ODS.ods,Pay Statistics for the Northern Ireland Civil Service - 2016,/publications/pay-statistics-northern-ireland-civil-service-2016
xls,NICS-Pay-Statistics-2016-tables.xls,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2016-tables.xls,Pay Statistics for the Northern Ireland Civil Service - 2016,/publications/pay-statistics-northern-ireland-civil-service-2016
pdf,NICS-Pay-Statistics-2017-Report_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2017-Report_0.pdf,Pay Statistics for the Northern Ireland Civil Service - 2017,/publications/pay-statistics-northern-ireland-civil-service-2017
ods,NICS-Pay-Statistics-2017-Tables-ODS.ods,https://www.nisra.gov.uk/files/nisra/publications/NICS-Pay-Statistics-2017-Tables-ODS.ods,Pay Statistics for the Northern Ireland Civil Service - 2017,/publications/pay-statistics-northern-ireland-civil-service-2017
zip,ESRI-Peacelines.zip,https://www.nisra.gov.uk/files/nisra/publications/ESRI-Peacelines.zip,Peacelines Boundary in GIS format,/publications/peacelines-boundary-gis-format
zip,Mapinfo-Peacelines.zip,https://www.nisra.gov.uk/files/nisra/publications/Mapinfo-Peacelines.zip,Peacelines Boundary in GIS format,/publications/peacelines-boundary-gis-format
pdf,Pensions-Definitions.pdf,https://www.nisra.gov.uk/files/nisra/publications/Pensions-Definitions.pdf,Pensions further information,/publications/pensions-further-information
pdf,Pensions-Further-Information-2023.pdf,https://www.nisra.gov.uk/files/nisra/publications/Pensions-Further-Information-2023.pdf,Pensions further information,/publications/pensions-further-information
pdf,Movement-and-Migration-Infographic-August-2021.pdf,https://www.nisra.gov.uk/files/nisra/publications/Movement-and-Migration-Infographic-August-2021.pdf,People Movement and Migration,/publications/people-movement-and-migration
pdf,Overview-of-People-Movement-Migration-and-Transport-NI-August-2021.pdf,https://www.nisra.gov.uk/files/nisra/publications/Overview-of-People-Movement-Migration-and-Transport-NI-August-2021.pdf,People Movement and Migration,/publications/people-movement-and-migration
xlsx,Annex%20-%20Tables.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Annex%20-%20Tables.xlsx,Personal Wellbeing in Northern Ireland: 2017/18,/publications/personal-wellbeing-northern-ireland-201718
pdf,Personal%20Wellbeing%20in%20Northern%20Ireland%20-%202017-18_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personal%20Wellbeing%20in%20Northern%20Ireland%20-%202017-18_0.pdf,Personal Wellbeing in Northern Ireland: 2017/18,/publications/personal-wellbeing-northern-ireland-201718
xlsx,Personal%20Wellbeing%20Estimates%20NI%20201920%20TABLES%20%28Excel%29.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Personal%20Wellbeing%20Estimates%20NI%20201920%20TABLES%20%28Excel%29.xlsx,Personal Wellbeing in Northern Ireland: 2019/20,/publications/personal-wellbeing-northern-ireland-201920
ods,Personal%20Wellbeing%20Estimates%20NI%20201920%20TABLES%20%28ODS%29.ods,https://www.nisra.gov.uk/files/nisra/publications/Personal%20Wellbeing%20Estimates%20NI%20201920%20TABLES%20%28ODS%29.ods,Personal Wellbeing in Northern Ireland: 2019/20,/publications/personal-wellbeing-northern-ireland-201920
pdf,Personal%20Wellbeing%20in%20NI%20201920%20Infographic.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personal%20Wellbeing%20in%20NI%20201920%20Infographic.pdf,Personal Wellbeing in Northern Ireland: 2019/20,/publications/personal-wellbeing-northern-ireland-201920
pdf,Personal%20Wellbeing%20in%20Northern%20Ireland%20201920.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personal%20Wellbeing%20in%20Northern%20Ireland%20201920.pdf,Personal Wellbeing in Northern Ireland: 2019/20,/publications/personal-wellbeing-northern-ireland-201920
pdf,Quality%20Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/Quality%20Report.pdf,Personal Wellbeing in Northern Ireland: 2019/20,/publications/personal-wellbeing-northern-ireland-201920
pdf,Personnel%20Statistics%20-%202009.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202009.pdf,Personnel Statistics for the NICS - 2009,/publications/personnel-statistics-nics-2009
pdf,Personnel%20Statistics%20-%202010.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202010.pdf,Personnel Statistics for the NICS - 2010,/publications/personnel-statistics-nics-2010
pdf,Personnel%20Statistics%20-%202011.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202011.pdf,Personnel Statistics for the NICS - 2011,/publications/personnel-statistics-nics-2011
pdf,Personnel%20Statistics%20-%202012.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202012.pdf,Personnel Statistics for the NICS - 2012,/publications/personnel-statistics-nics-2012
pdf,Personnel%20Statistics%20-%202014.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202014.pdf,Personnel Statistics for the NICS - 2014,/publications/personnel-statistics-nics-2014
pdf,Personnel%20Statistics%20-%202016.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel%20Statistics%20-%202016.pdf,Personnel Statistics for the NICS - 2016,/publications/personnel-statistics-nics-2016
pdf,2017%20Personnel%20Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/2017%20Personnel%20Report.pdf,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Appendix_4.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Appendix_4.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Appendix_5.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Appendix_5.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_1.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_1.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_10.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_10.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_11.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_11.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_2.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_2.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_3.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_3.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_4.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_4.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_5.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_5.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_6.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_6.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_7.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_7.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_8.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_8.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
csv,NICS_Personnel_Statistics_2017_Figure_9.csv,https://www.nisra.gov.uk/files/nisra/publications/NICS_Personnel_Statistics_2017_Figure_9.csv,Personnel Statistics for the NICS - 2017,/publications/personnel-statistics-nics-2017
pdf,2020-Personnel-Report.pdf,https://www.nisra.gov.uk/files/nisra/publications/2020-Personnel-Report.pdf,Personnel Statistics for the NICS - 2020,/publications/personnel-statistics-nics-2020
ods,NICS-Personnel-Statistics-2020-ODS.ods,https://www.nisra.gov.uk/files/nisra/publications/NICS-Personnel-Statistics-2020-ODS.ods,Personnel Statistics for the NICS - 2020,/publications/personnel-statistics-nics-2020
pdf,Personnel_Infographic_2020.pdf,https://www.nisra.gov.uk/files/nisra/publications/Personnel_Infographic_2020.pdf,Personnel Statistics for the NICS - 2020,/publications/personnel-statistics-nics-2020
pdf,Appendix1_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/Appendix1_0.pdf,"Population and Vital Events, 1926 to 2015",/publications/population-and-vital-events-1926-2015
pdf,Appendix2.pdf,https://www.nisra.gov.uk/files/nisra/publications/Appendix2.pdf,"Population and Vital Events by Adminstrative Area, 2015",/publications/population-and-vital-events-adminstrative-area-2015
pdf,Diagram-PopStat.pdf,https://www.nisra.gov.uk/files/nisra/publications/Diagram-PopStat.pdf,Population Estimates and Projections Data Flow Diagram,/publications/population-estimates-and-projections-data-flow-diagram
pdf,Population-DataQuality_1.pdf,https://www.nisra.gov.uk/files/nisra/publications/Population-DataQuality_1.pdf,Population Estimates and Projections Data Quality Document,/publications/population-estimates-and-projections-data-quality-document
xlsx,5September2016SoAS.xlsx,https://www.nisra.gov.uk/files/nisra/publications/5September2016SoAS.xlsx,Population Estimates and Projections - Data Sources and Suppliers,/publications/population-estimates-and-projections-data-sources-and-suppliers
pdf,Population-DataSourcesSuppliers.pdf,https://www.nisra.gov.uk/files/nisra/publications/Population-DataSourcesSuppliers.pdf,Population Estimates and Projections - Data Sources and Suppliers,/publications/population-estimates-and-projections-data-sources-and-suppliers
pdf,UKSA-Assessment-312-2015.pdf,https://www.nisra.gov.uk/files/nisra/publications/UKSA-Assessment-312-2015.pdf,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
pdf,UKSA-designation-2012_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/UKSA-designation-2012_0.pdf,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
pdf,UKSA-designation-2016.pdf,https://www.nisra.gov.uk/files/nisra/publications/UKSA-designation-2016.pdf,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
pdf,UKSAAssessment312-ActionPlan.pdf,https://www.nisra.gov.uk/files/nisra/publications/UKSAAssessment312-ActionPlan.pdf,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
xls,UKSAAssessment312-ActionPlanChecklist.xls,https://www.nisra.gov.uk/files/nisra/publications/UKSAAssessment312-ActionPlanChecklist.xls,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
pdf,UKSA_Assessment-124%20-2011.pdf,https://www.nisra.gov.uk/files/nisra/publications/UKSA_Assessment-124%20-2011.pdf,Population Estimates and Projections for Northern Ireland - National Statistics Assessment 124 (2011) and 312 (2015),/publications/population-estimates-and-projections-northern-ireland-national-statistics-assessment
xlsx,Population%20Estimates%20by%20Deprivation%20Decile%20%285yr%20age%20groups%20and%20gender%20mid-2000%20to%20mid-2015%29.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Population%20Estimates%20by%20Deprivation%20Decile%20%285yr%20age%20groups%20and%20gender%20mid-2000%20to%20mid-2015%29.xlsx,Population Estimates by Deprivation Decile (5yr age groups and gender: mid-2000 to mid-2015),/publications/population-estimates-deprivation-decile-5yr-age-groups-and-gender-mid-2000-mid-2015
pdf,CC_populations_projections.pdf,https://www.nisra.gov.uk/files/nisra/publications/CC_populations_projections.pdf,Population Projections - UK Statistics Authority Compliance Check,/publications/population-projections-uk-statistics-authority-compliance-check
pdf,Subnational_Pop_Projections_CC_Letter_Mark_Pont.pdf,https://www.nisra.gov.uk/files/nisra/publications/Subnational_Pop_Projections_CC_Letter_Mark_Pont.pdf,Population Projections - UK Statistics Authority Compliance Check,/publications/population-projections-uk-statistics-authority-compliance-check
pdf,Population%20Statistics%20Publications%202026.pdf,https://www.nisra.gov.uk/files/nisra/documents/2026-04/Population%20Statistics%20Publications%202026.pdf,Population Statistics Main Publications,/publications/population-statistics-main-publications
pdf,UserEngagementEvent2016-Minutes.pdf,https://www.nisra.gov.uk/files/nisra/publications/UserEngagementEvent2016-Minutes.pdf,Population Statistics User Engagement Event 2016 Minutes,/publications/population-statistics-user-engagement-event-2016-minutes
pdf,Population%20Statistics%20-%20Minutes%20User%20Engagement%20Event%2013Feb2020.pdf,https://www.nisra.gov.uk/files/nisra/publications/Population%20Statistics%20-%20Minutes%20User%20Engagement%20Event%2013Feb2020.pdf,Population Statistics User Engagement Event 2020,/publications/population-statistics-user-engagement-event-2020
pdf,Population%20Statistics%20-%20Slides%20from%20User%20Engagement%20Event%2013Feb2020.PDF,https://www.nisra.gov.uk/files/nisra/publications/Population%20Statistics%20-%20Slides%20from%20User%20Engagement%20Event%2013Feb2020.PDF,Population Statistics User Engagement Event 2020,/publications/population-statistics-user-engagement-event-2020
pdf,UserEngagementStrategy15.pdf,https://www.nisra.gov.uk/files/nisra/publications/UserEngagementStrategy15.pdf,Population Statistics Users Engagement Strategy 2015,/publications/population-statistics-users-engagement-strategy-2015
xls,workplan16-17.xls,https://www.nisra.gov.uk/files/nisra/publications/workplan16-17.xls,Population Statistics Work Plan 2016-17,/publications/population-statistics-work-plan-2016-17
xls,workplan17-18_0.xls,https://www.nisra.gov.uk/files/nisra/publications/workplan17-18_0.xls,Population Statistics Work Plan 2017-18,/publications/population-statistics-work-plan-2017-18
xls,workplan18-19.xls,https://www.nisra.gov.uk/files/nisra/publications/workplan18-19.xls,Population Statistics Work Plan 2018-19,/publications/population-statistics-work-plan-2018-19
pdf,Work%20Plan%2019-20_1.pdf,https://www.nisra.gov.uk/files/nisra/publications/Work%20Plan%2019-20_1.pdf,Population Statistics Work Plan 2019-20,/publications/population-statistics-work-plan-2019-20
pdf,Population-statistics-work-plan-2022-23.pdf,https://www.nisra.gov.uk/files/nisra/publications/Population-statistics-work-plan-2022-23.pdf,Population Statistics Work Plan 2022-23,/publications/population-statistics-work-plan-2022-23
pdf,NISRA%20Population%20Statistics%20Publication%20Schedule%202025%2026.pdf,https://www.nisra.gov.uk/files/nisra/documents/2025-05/NISRA%20Population%20Statistics%20Publication%20Schedule%202025%2026.pdf,Population Statistics Work Plan 2025-26,/publications/population-statistics-work-plan-2025-26
pdf,NISRA%20Population%20Statistics%20Publication%20Schedule%202026%2027.pdf,https://www.nisra.gov.uk/files/nisra/documents/2026-04/NISRA%20Population%20Statistics%20Publication%20Schedule%202026%2027.pdf,Population Statistics Work Plan 2026-27,/publications/population-statistics-work-plan-2026-27
pdf,Workplan1617-UserNeedMeetings-Summary.pdf,https://www.nisra.gov.uk/files/nisra/publications/Workplan1617-UserNeedMeetings-Summary.pdf,Population Statistics - Workplan 2016/17 User Needs Meetings,/publications/population-statistics-workplan-201617-user-needs-meetings
pdf,NI-Ports-Traffic-2017.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2017.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,NI-Ports-Traffic-2018_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2018_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,NI-Ports-Traffic-2019_0_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2019_0_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,NI-Ports-Traffic-2020_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2020_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,NI-Ports-Traffic-2021_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2021_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,NI-Ports-Traffic-2022_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2022_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,Ports-2014_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/Ports-2014_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ni-ports-publication-2010.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-publication-2010.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ni-ports-traffic-publication-2008.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-traffic-publication-2008.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ni-ports-traffic-publication-2009.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-traffic-publication-2009.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ni-ports-traffic-publication-2011.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-traffic-publication-2011.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-06-publication.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-06-publication.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-2007-publication.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-2007-publication.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-2012-publication.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-2012-publication.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-2013-publication.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-2013-publication.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-2015-publication.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-2015-publication.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-2016-publication_0.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-2016-publication_0.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ports-publication-2005.pdf,https://www.nisra.gov.uk/files/nisra/publications/ports-publication-2005.pdf,Ports traffic - archive data,/publications/ports-traffic-archive-data
pdf,ni-ports-traffic-survey-summary-of-use.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-traffic-survey-summary-of-use.pdf,Ports traffic - further information,/publications/ports-traffic-further-information
pdf,ni-ports-traffic-survey-methods-and-quality.pdf,https://www.nisra.gov.uk/files/nisra/publications/ni-ports-traffic-survey-methods-and-quality.pdf,Ports traffic - methods and quality,/publications/ports-traffic-methods-and-quality
ods,All-ports-tables-2015.ods,https://www.nisra.gov.uk/files/nisra/publications/All-ports-tables-2015.ods,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,ports-2015-chart-1.xlsx,https://www.nisra.gov.uk/files/nisra/publications/ports-2015-chart-1.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,ports-2015-chart-2.xlsx,https://www.nisra.gov.uk/files/nisra/publications/ports-2015-chart-2.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-1-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-1-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-2-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-2-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-3-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-3-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-4-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-4-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-5-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-5-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
xlsx,table-6-ports-2015.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-6-ports-2015.xlsx,Ports Traffic Publication 2015,/publications/ports-traffic-publication-2015
pdf,NI-Ports-Traffic-Infographic-2017.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-Infographic-2017.pdf,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,Northern-Ireland-Major-Ports-Traffic-Data-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Northern-Ireland-Major-Ports-Traffic-Data-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-1-ports-2017-3.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-1-ports-2017-3.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-2-ports-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-2-ports-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-3-ports-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-3-ports-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-4-ports-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-4-ports-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-5-ports-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-5-ports-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
xlsx,table-6-ports-2017.xlsx,https://www.nisra.gov.uk/files/nisra/publications/table-6-ports-2017.xlsx,Ports Traffic Publication 2017,/publications/ports-traffic-publication-2017
pdf,NI-Ports-Traffic-2022-Infographic.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2022-Infographic.pdf,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
pdf,NI-Ports-Traffic-2022.pdf,https://www.nisra.gov.uk/files/nisra/publications/NI-Ports-Traffic-2022.pdf,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
xlsx,Northern-Ireland-Major-Ports-Traffic-Data-2022.XLSX,https://www.nisra.gov.uk/files/nisra/publications/Northern-Ireland-Major-Ports-Traffic-Data-2022.XLSX,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
ods,Northern-Ireland-Major-Ports-Traffic-Data-2022.ods,https://www.nisra.gov.uk/files/nisra/publications/Northern-Ireland-Major-Ports-Traffic-Data-2022.ods,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
xlsx,Northern-Ireland-Ports-Traffic-2022-Tables.XLSX,https://www.nisra.gov.uk/files/nisra/publications/Northern-Ireland-Ports-Traffic-2022-Tables.XLSX,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
ods,Northern-Ireland-Ports-Traffic-2022-Tables.ods,https://www.nisra.gov.uk/files/nisra/publications/Northern-Ireland-Ports-Traffic-2022-Tables.ods,Ports Traffic Publication 2022,/publications/ports-traffic-publication-2022
xlsx,Postcode_District_2018.xlsx,https://www.nisra.gov.uk/files/nisra/publications/Postcode_District_2018.xlsx,Postcode District Statistics,/publications/postcode-district-statistics
pdf,1887.pdf,https://www.nisra.gov.uk/files/nisra/publications/1887.pdf,Pre-1922 Reports,/publications/pre-1922-reports
pdf,1888.pdf,https://www.nisra.gov.uk/files/nisra/publications/1888.pdf,Pre-1922 Reports,/publications/pre-1922-reports
