contest,scale,year,area,party,n_cand,share,seats,lag_n,lag_share,exp_quotas,lag_exp_quotas
assembly,constituency,2017,Foyle,Other,2,0.6118881118881119,5,2.0,0.7430356153342401,0.03671328671328671,0.0445821369200544
assembly,constituency,2022,Foyle,Other,1,1.6345168999658586,5,2.0,0.6118881118881119,0.09807101399795151,0.03671328671328671
assembly,constituency,2016,Foyle,PBP,1,10.518361795375547,6,,,0.7362853256762883,
assembly,constituency,2017,Foyle,PBP,1,10.668818361126053,5,1.0,10.518361795375547,0.6401291016675631,0.6311017077225328
assembly,constituency,2022,Foyle,PBP,1,5.592779105496756,5,1.0,10.668818361126053,0.3355667463298054,0.6401291016675631
assembly,constituency,2016,Foyle,SDLP,3,29.96574479875069,6,,,2.0976021359125485,
assembly,constituency,2017,Foyle,SDLP,2,31.800251031020263,5,3.0,29.96574479875069,1.9080150618612157,1.7979446879250416
assembly,constituency,2022,Foyle,SDLP,3,30.855240696483442,5,2.0,31.800251031020263,1.8513144417890066,1.9080150618612157
assembly,constituency,2016,Foyle,Sinn Féin,3,28.45448592010478,6,,,1.9918140144073346,
assembly,constituency,2017,Foyle,Sinn Féin,2,36.646046261430875,5,3.0,28.45448592010478,2.1987627756858523,1.7072691552062866
assembly,constituency,2022,Foyle,Sinn Féin,2,32.82690337999317,5,2.0,36.646046261430875,1.9696142027995902,2.1987627756858523
assembly,constituency,2016,Foyle,TUV,0,0.0,6,,,0.0,
assembly,constituency,2017,Foyle,TUV,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Foyle,TUV,1,1.064783202458177,5,0.0,0.0,0.06388699214749062,0.0
assembly,constituency,2016,Foyle,UUP,1,3.576646012795325,6,,,0.25036522089567276,
assembly,constituency,2017,Foyle,UUP,1,3.7206383360229514,5,1.0,3.576646012795325,0.22323830016137708,0.21459876076771947
assembly,constituency,2022,Foyle,UUP,1,7.98907476954592,5,1.0,3.7206383360229514,0.4793444861727552,0.22323830016137708
assembly,constituency,2016,Lagan Valley,Alliance,1,9.541090778060896,6,,,0.6678763544642627,
assembly,constituency,2017,Lagan Valley,Alliance,1,13.545896292351728,5,1.0,9.541090778060896,0.8127537775411037,0.5724654466836537
assembly,constituency,2022,Lagan Valley,Alliance,2,24.28624615444908,5,1.0,13.545896292351728,1.4571747692669448,0.8127537775411037
assembly,constituency,2016,Lagan Valley,Aontú,0,0.0,6,,,0.0,
assembly,constituency,2017,Lagan Valley,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Lagan Valley,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,Lagan Valley,DUP,4,47.16495508712326,6,,,3.3015468560986285,
assembly,constituency,2017,Lagan Valley,DUP,3,41.30111606647585,5,4.0,47.16495508712326,2.478066963988551,2.829897305227396
assembly,constituency,2022,Lagan Valley,DUP,2,34.65992593028041,5,3.0,41.30111606647585,2.0795955558168244,2.478066963988551
assembly,constituency,2016,Lagan Valley,Green,1,2.8775126759838363,6,,,0.20142588731886854,
assembly,constituency,2017,Lagan Valley,Green,1,2.023563868734607,5,1.0,2.8775126759838363,0.12141383212407643,0.17265076055903017
assembly,constituency,2022,Lagan Valley,Green,1,1.2697666215977896,5,1.0,2.023563868734607,0.07618599729586738,0.12141383212407643
assembly,constituency,2016,Lagan Valley,Independent,1,2.1027977247574188,6,,,0.1471958407330193,
assembly,constituency,2017,Lagan Valley,Independent,2,2.067940269364752,5,1.0,2.1027977247574188,0.12407641616188511,0.12616786348544512
assembly,constituency,2022,Lagan Valley,Independent,1,1.4402445476456411,5,2.0,2.067940269364752,0.08641467285873848,0.12407641616188511
assembly,constituency,2016,Lagan Valley,Other,4,3.6136205698401667,6,,,0.2529534398888117,
assembly,constituency,2017,Lagan Valley,Other,1,0.40604406576582575,5,4.0,3.6136205698401667,0.024362643945949544,0.21681723419041
assembly,constituency,2022,Lagan Valley,Other,0,0.0,5,1.0,0.40604406576582575,0.0,0.024362643945949544
assembly,constituency,2016,Lagan Valley,PBP,0,0.0,6,,,0.0,
assembly,constituency,2017,Lagan Valley,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Lagan Valley,PBP,1,0.5310289420571003,5,0.0,0.0,0.03186173652342601,0.0
assembly,constituency,2016,Lagan Valley,SDLP,1,7.46145728772553,6,,,0.5223020101407871,
assembly,constituency,2017,Lagan Valley,SDLP,1,8.420422019569992,5,1.0,7.46145728772553,0.5052253211741996,0.4476874372635318
assembly,constituency,2022,Lagan Valley,SDLP,1,6.339035526032175,5,1.0,8.420422019569992,0.3803421315619305,0.5052253211741996
assembly,constituency,2016,Lagan Valley,Sinn Féin,1,2.689624996782745,6,,,0.18827374977479217,
assembly,constituency,2017,Lagan Valley,Sinn Féin,1,3.9960948767445474,5,1.0,2.689624996782745,0.23976569260467287,0.1613774998069647
assembly,constituency,2022,Lagan Valley,Sinn Féin,1,5.339682166441322,5,1.0,3.9960948767445474,0.3203809299864793,0.23976569260467287
assembly,constituency,2016,Lagan Valley,TUV,1,3.322780737652176,6,,,0.23259465163565232,
assembly,constituency,2017,Lagan Valley,TUV,1,3.0819410237635627,5,1.0,3.322780737652176,0.18491646142581378,0.19936684425913057
assembly,constituency,2022,Lagan Valley,TUV,1,6.8347931730448925,5,1.0,3.0819410237635627,0.41008759038269355,0.18491646142581378
assembly,constituency,2016,Lagan Valley,UUP,2,21.226160142073972,6,,,1.485831209945178,
assembly,constituency,2017,Lagan Valley,UUP,2,25.156981517229138,5,2.0,21.226160142073972,1.5094188910337483,1.2735696085244383
assembly,constituency,2022,Lagan Valley,UUP,2,19.29927693845159,5,2.0,25.156981517229138,1.1579566163070956,1.5094188910337483
assembly,constituency,2016,Mid Ulster,Alliance,1,1.155884951408658,6,,,0.08091194659860605,
assembly,constituency,2017,Mid Ulster,Alliance,1,2.0471838640847055,5,1.0,1.155884951408658,0.12283103184508233,0.06935309708451948
assembly,constituency,2022,Mid Ulster,Alliance,1,4.136276577221459,5,1.0,2.0471838640847055,0.24817659463328753,0.12283103184508233
assembly,constituency,2016,Mid Ulster,Aontú,0,0.0,6,,,0.0,
assembly,constituency,2017,Mid Ulster,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Mid Ulster,Aontú,1,2.52471512314032,5,0.0,0.0,0.1514829073884192,0.0
assembly,constituency,2016,Mid Ulster,DUP,2,18.14322175321488,6,,,1.2700255227250417,
assembly,constituency,2017,Mid Ulster,DUP,1,19.26003462297194,5,2.0,18.14322175321488,1.1556020773783162,1.0885933051928929
assembly,constituency,2022,Mid Ulster,DUP,1,16.48513223316373,5,1.0,19.26003462297194,0.9891079339898238,1.1556020773783162
assembly,constituency,2016,Mid Ulster,Green,1,0.8564837538038677,6,,,0.05995386276627073,
assembly,constituency,2017,Mid Ulster,Green,1,0.48915012681669956,5,1.0,0.8564837538038677,0.029349007609001974,0.051389025228232056
assembly,constituency,2022,Mid Ulster,Green,1,0.2650467217396351,5,1.0,0.48915012681669956,0.01590280330437811,0.029349007609001974
assembly,constituency,2016,Mid Ulster,Independent,0,0.0,6,,,0.0,
assembly,constituency,2017,Mid Ulster,Independent,1,0.4972019807560691,5,0.0,0.0,0.029832118845364144,0.0
assembly,constituency,2022,Mid Ulster,Independent,1,1.6966859486544525,5,1.0,0.4972019807560691,0.10180115691926715,0.029832118845364144
assembly,constituency,2016,Mid Ulster,Other,2,1.403749877294591,6,,,0.09826249141062139,
assembly,constituency,2017,Mid Ulster,Other,1,0.4368130762107975,5,2.0,1.403749877294591,0.026208784572647848,0.08422499263767547
assembly,constituency,2022,Mid Ulster,Other,2,0.2321577124726731,5,1.0,0.4368130762107975,0.013929462748360386,0.026208784572647848
assembly,constituency,2016,Mid Ulster,PBP,0,0.0,6,,,0.0,
assembly,constituency,2017,Mid Ulster,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Mid Ulster,PBP,1,0.3463019211050707,5,0.0,0.0,0.020778115266304242,0.0
assembly,constituency,2016,Mid Ulster,SDLP,1,15.237557671542161,6,,,1.0666290370079512,
assembly,constituency,2017,Mid Ulster,SDLP,1,12.92121260920327,5,1.0,15.237557671542161,0.7752727565521963,0.9142534602925296
assembly,constituency,2022,Mid Ulster,SDLP,1,9.95182727466192,5,1.0,12.92121260920327,0.5971096364797152,0.7752727565521963
assembly,constituency,2016,Mid Ulster,Sinn Féin,3,46.6648669873368,6,,,3.2665406891135764,
assembly,constituency,2017,Mid Ulster,Sinn Féin,3,52.75373404726438,5,3.0,46.6648669873368,3.165224042835863,2.799892019240208
assembly,constituency,2022,Mid Ulster,Sinn Féin,3,52.736559035771634,5,3.0,52.75373404726438,3.1641935421462986,3.165224042835863
assembly,constituency,2016,Mid Ulster,TUV,1,4.606361048395013,6,,,0.3224452733876509,
assembly,constituency,2017,Mid Ulster,TUV,1,2.504126575143927,5,1.0,4.606361048395013,0.15024759450863562,0.2763816629037008
assembly,constituency,2022,Mid Ulster,TUV,1,7.386484551838882,5,1.0,2.504126575143927,0.44318907311033295,0.15024759450863562
assembly,constituency,2016,Mid Ulster,UUP,1,11.931873957004024,6,,,0.8352311769902816,
assembly,constituency,2017,Mid Ulster,UUP,1,9.09054309754821,5,1.0,11.931873957004024,0.5454325858528926,0.7159124374202415
assembly,constituency,2022,Mid Ulster,UUP,1,4.238812900230223,5,1.0,9.09054309754821,0.2543287740138134,0.5454325858528926
assembly,constituency,2016,Newry and Armagh,Alliance,1,1.0332180655978205,6,,,0.07232526459184743,
assembly,constituency,2017,Newry and Armagh,Alliance,1,2.5820313922575475,5,1.0,1.0332180655978205,0.15492188353545283,0.061993083935869234
assembly,constituency,2022,Newry and Armagh,Alliance,1,5.680660281230895,5,1.0,2.5820313922575475,0.34083961687385367,0.15492188353545283
assembly,constituency,2016,Newry and Armagh,Aontú,0,0.0,6,,,0.0,
assembly,constituency,2017,Newry and Armagh,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Newry and Armagh,Aontú,1,2.0192242374838667,5,0.0,0.0,0.121153454249032,0.0
assembly,constituency,2016,Newry and Armagh,DUP,1,16.724300534423136,6,,,1.1707010374096196,
assembly,constituency,2017,Newry and Armagh,DUP,1,17.771950908627407,5,1.0,16.724300534423136,1.0663170545176444,1.003458032065388
assembly,constituency,2022,Newry and Armagh,DUP,1,12.867672033149923,5,1.0,17.771950908627407,0.7720603219889953,1.0663170545176444
assembly,constituency,2016,Newry and Armagh,Green,1,0.7020852981242796,6,,,0.04914597086869957,
assembly,constituency,2017,Newry and Armagh,Green,1,0.482537601514986,5,1.0,0.7020852981242796,0.02895225609089916,0.04212511788745678
assembly,constituency,2022,Newry and Armagh,Green,1,0.5332518171319883,5,1.0,0.482537601514986,0.0319951090279193,0.02895225609089916
assembly,constituency,2016,Newry and Armagh,Independent,2,5.455307555276119,6,,,0.3818715288693283,
assembly,constituency,2017,Newry and Armagh,Independent,0,0.0,5,2.0,5.455307555276119,0.0,0.32731845331656717
assembly,constituency,2022,Newry and Armagh,Independent,1,5.361388492629577,5,0.0,0.0,0.32168330955777463,0.0
assembly,constituency,2016,Newry and Armagh,Other,2,2.8230116315624016,6,,,0.1976108142093681,
assembly,constituency,2017,Newry and Armagh,Other,1,1.2819112130813213,5,2.0,2.8230116315624016,0.07691467278487928,0.1693806978937441
assembly,constituency,2022,Newry and Armagh,Other,1,0.2717206711500577,5,1.0,1.2819112130813213,0.016303240269003462,0.07691467278487928
assembly,constituency,2016,Newry and Armagh,PBP,0,0.0,6,,,0.0,
assembly,constituency,2017,Newry and Armagh,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Newry and Armagh,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,Newry and Armagh,SDLP,2,18.229068427119355,6,,,1.2760347898983548,
assembly,constituency,2017,Newry and Armagh,SDLP,1,16.357114243053278,5,2.0,18.229068427119355,0.9814268545831968,1.0937441056271613
assembly,constituency,2022,Newry and Armagh,SDLP,1,10.55804632837443,5,1.0,16.357114243053278,0.6334827797024658,0.9814268545831968
assembly,constituency,2016,Newry and Armagh,Sinn Féin,3,40.89699255999162,6,,,2.862789479199413,
assembly,constituency,2017,Newry and Armagh,Sinn Féin,3,48.312028843002295,5,3.0,40.89699255999162,2.898721730580138,2.453819553599497
assembly,constituency,2022,Newry and Armagh,Sinn Féin,3,46.96352149989811,5,3.0,48.312028843002295,2.8178112899938865,2.898721730580138
assembly,constituency,2016,Newry and Armagh,TUV,0,0.0,6,,,0.0,
assembly,constituency,2017,Newry and Armagh,TUV,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,Newry and Armagh,TUV,1,9.182460430677263,5,0.0,0.0,0.5509476258406358,0.0
assembly,constituency,2016,Newry and Armagh,UUP,2,14.136015927905271,6,,,0.9895211149533689,
assembly,constituency,2017,Newry and Armagh,UUP,1,13.212425798463164,5,2.0,14.136015927905271,0.7927455479077898,0.8481609556743163
assembly,constituency,2022,Newry and Armagh,UUP,1,6.562054208273895,5,1.0,13.212425798463164,0.3937232524964337,0.7927455479077898
assembly,constituency,2016,North Antrim,Alliance,1,3.214790965412947,6,,,0.2250353675789063,
assembly,constituency,2017,North Antrim,Alliance,1,5.4393479436104295,5,1.0,3.214790965412947,0.3263608766166258,0.19288745792477685
assembly,constituency,2022,North Antrim,Alliance,1,9.501422250316056,5,1.0,5.4393479436104295,0.5700853350189634,0.3263608766166258
assembly,constituency,2016,North Antrim,Aontú,0,0.0,6,,,0.0,
assembly,constituency,2017,North Antrim,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,North Antrim,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,North Antrim,DUP,4,43.06307624762184,6,,,3.0144153373335287,
assembly,constituency,2017,North Antrim,DUP,3,40.62876866137148,5,4.0,43.06307624762184,2.437726119682289,2.5837845748573103
assembly,constituency,2022,North Antrim,DUP,2,25.657790771175726,5,3.0,40.62876866137148,1.5394674462705435,2.437726119682289
assembly,constituency,2016,North Antrim,Green,1,1.251280550270745,6,,,0.08758963851895213,
assembly,constituency,2017,North Antrim,Green,1,1.1020085665571588,5,1.0,1.251280550270745,0.06612051399342952,0.0750768330162447
assembly,constituency,2022,North Antrim,Green,1,0.6775442477876106,5,1.0,1.1020085665571588,0.04065265486725664,0.06612051399342952
assembly,constituency,2016,North Antrim,Independent,0,0.0,6,,,0.0,
assembly,constituency,2017,North Antrim,Independent,2,1.1394352725911756,5,0.0,0.0,0.06836611635547053,0.0
assembly,constituency,2022,North Antrim,Independent,1,0.13037294563843235,5,2.0,1.1394352725911756,0.007822376738305941,0.06836611635547053
assembly,constituency,2016,North Antrim,Other,3,3.322113273818235,6,,,0.23254792916727646,
assembly,constituency,2017,North Antrim,Other,0,0.0,5,3.0,3.322113273818235,0.0,0.1993267964290941
assembly,constituency,2022,North Antrim,Other,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,North Antrim,PBP,0,0.0,6,,,0.0,
assembly,constituency,2017,North Antrim,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,North Antrim,PBP,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,North Antrim,SDLP,1,7.544270452217181,6,,,0.5280989316552026,
assembly,constituency,2017,North Antrim,SDLP,1,7.316921029650268,5,1.0,7.544270452217181,0.43901526177901606,0.4526562271330309
assembly,constituency,2022,North Antrim,SDLP,1,3.7906921618204805,5,1.0,7.316921029650268,0.22744152970922882,0.43901526177901606
assembly,constituency,2016,North Antrim,Sinn Féin,1,12.920142445972974,6,,,0.9044099712181083,
assembly,constituency,2017,North Antrim,Sinn Féin,1,15.802386992140391,5,1.0,12.920142445972974,0.9481432195284235,0.7752085467583786
assembly,constituency,2022,North Antrim,Sinn Féin,1,18.465549936788875,5,1.0,15.802386992140391,1.1079329962073325,0.9481432195284235
assembly,constituency,2016,North Antrim,TUV,2,17.93746036392019,6,,,1.2556222254744134,
assembly,constituency,2017,North Antrim,TUV,2,16.04981910425417,5,2.0,17.93746036392019,0.9629891462552501,1.0762476218352115
assembly,constituency,2022,North Antrim,TUV,2,21.26066687737042,5,2.0,16.04981910425417,1.2756400126422252,0.9629891462552501
assembly,constituency,2016,North Antrim,UUP,2,10.746865700765891,6,,,0.7522805990536123,
assembly,constituency,2017,North Antrim,UUP,1,12.521312429824926,5,2.0,10.746865700765891,0.7512787457894956,0.6448119420459534
assembly,constituency,2022,North Antrim,UUP,2,20.515960809102403,5,1.0,12.521312429824926,1.2309576485461442,0.7512787457894956
assembly,constituency,2016,North Down,Alliance,2,16.751993546185112,6,,,1.172639548232958,
assembly,constituency,2017,North Down,Alliance,1,18.58554810673309,5,2.0,16.751993546185112,1.1151328864039853,1.0051196127711066
assembly,constituency,2022,North Down,Alliance,2,28.89586277938816,5,1.0,18.58554810673309,1.7337517667632898,1.1151328864039853
assembly,constituency,2016,North Down,Aontú,0,0.0,6,,,0.0,
assembly,constituency,2017,North Down,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2022,North Down,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
assembly,constituency,2016,North Down,DUP,3,41.72018989109188,6,,,2.9204132923764314,
assembly,constituency,2017,North Down,DUP,2,37.499668777657064,5,3.0,41.72018989109188,2.2499801266594237,2.5032113934655125
assembly,constituency,2022,North Down,DUP,2,19.869199626284647,5,2.0,37.499668777657064,1.1921519775770788,2.2499801266594237
assembly,constituency,2016,North Down,Green,1,12.749387197865277,6,,,0.8924571038505694,
assembly,constituency,2017,North Down,Green,1,13.720554333713135,5,1.0,12.749387197865277,0.8232332600227881,0.7649632318719166
assembly,constituency,2022,North Down,Green,1,6.549601130728505,5,1.0,13.720554333713135,0.39297606784371036,0.8232332600227881
assembly,constituency,2016,North Down,Independent,1,4.39045580067641,6,,,0.30733190604734867,
assembly,constituency,2017,North Down,Independent,3,3.627547099817165,5,1.0,4.39045580067641,0.2176528259890299,0.2634273480405846
assembly,constituency,2022,North Down,Independent,3,24.54064154469013,5,3.0,3.627547099817165,1.4724384926814076,0.2176528259890299
assembly,constituency,2016,North Down,Other,3,4.747277296844457,6,,,0.33230941077911197,
assembly,constituency,2017,North Down,Other,1,1.6985081745674235,5,3.0,4.747277296844457,0.1019104904740454,0.2848366378106674
