DZ2021_cd,nat_2001,nat_2023,pop,change,label,dea
N20001753,99.99999999999999,97.78876764065723,1014.2548882238045,-2.211232359342759,The_Moor_E1,THE MOOR
N20001754,99.99999999999999,74.95512551635042,142.4853673925399,-25.044874483649565,The_Moor_G1,THE MOOR
N20001755,100.00000000000001,98.3053656044265,423.8042746913139,-1.694634395573516,The_Moor_D3,THE MOOR
N20001756,99.99994460148507,95.92789971101769,155.3593257535151,-4.072044890467382,The_Moor_G2,THE MOOR
N20001757,100.0,98.88595675651834,587.1194943959939,-1.1140432434816603,The_Moor_D4,THE MOOR
N20001758,99.99999999999999,98.051609280995,656.6498657658473,-1.9483907190049905,The_Moor_F2,THE MOOR
N20001759,100.00000000000001,98.83024060949838,733.4999788183402,-1.169759390501639,The_Moor_F3,THE MOOR
N20001760,99.99999999999999,98.36942429514329,316.89740547865244,-1.630575704856696,The_Moor_D5,THE MOOR
N20001761,100.0,98.01791481339426,392.4770846121712,-1.9820851866057438,The_Moor_G3,THE MOOR
N20001762,99.99999999999999,97.99201718988319,786.7196794719293,-2.0079828101168005,The_Moor_E2,THE MOOR
N20001763,100.0,98.65649022663811,191.50466353290108,-1.3435097733618875,The_Moor_D6,THE MOOR
N20001764,99.99997242269588,97.07886808129099,1325.059106955057,-2.9211043414048845,The_Moor_G4,THE MOOR
N20001765,99.99999999999999,97.65621623100225,314.0809644405841,-2.3437837689977385,The_Moor_F4,THE MOOR
N20001766,100.0,97.99875439621309,336.611099214996,-2.001245603786913,The_Moor_F5,THE MOOR
N20001767,99.99976336221812,95.74094762398259,1051.8584591219148,-4.258815738235526,The_Moor_H3,THE MOOR
N20001768,100.0,95.4630990121874,939.4221458734476,-4.536900987812601,Foyleside_A1,FOYLESIDE
N20001769,99.99999999999999,95.56228157777109,1477.2535439770024,-4.4377184222288975,Foyleside_A2,FOYLESIDE
N20001770,100.00000000000001,98.26557077751308,659.8500140496621,-1.7344292224869378,Foyleside_A3,FOYLESIDE
N20001771,100.0,94.69162755757593,277.7166003818922,-5.308372442424073,Foyleside_B1,FOYLESIDE
N20001772,100.00000000000001,94.69690730510344,496.2354689785177,-5.303092694896577,Foyleside_B2,FOYLESIDE
N20001773,100.0,97.39613000134189,410.64015691753593,-2.603869998658112,Foyleside_A4,FOYLESIDE
N20001774,100.0,98.30315959146141,779.8506411892761,-1.6968404085385913,Foyleside_A5,FOYLESIDE
N20001775,99.99999999999999,97.54626645040715,620.8821036158472,-2.4537335495928403,Foyleside_D1,FOYLESIDE
N20001776,100.0,94.8574455940504,329.9558419871732,-5.142554405949596,Foyleside_E1,FOYLESIDE
N20001777,100.0,95.40805436188903,819.7555683137658,-4.591945638110971,Foyleside_B3,FOYLESIDE
N20001778,99.99999999999999,94.41874667469669,525.2278388750282,-5.581253325303294,Foyleside_E2,FOYLESIDE
N20001779,100.0,98.0830680995753,546.0336931533749,-1.9169319004247,Foyleside_C1,FOYLESIDE
N20001780,99.99999999999999,97.05827771316223,764.8147760774895,-2.9417222868377593,Foyleside_C2,FOYLESIDE
N20001781,99.999946274225,94.0094331122148,809.9563056998045,-5.990513162010203,Foyleside_B4,FOYLESIDE
N20001782,100.0,98.73516810578177,270.52765278838115,-1.2648318942182328,Foyleside_C3,FOYLESIDE
N20001783,99.99999999999999,95.68779462044921,620.9441848373458,-4.312205379550775,Foyleside_E3,FOYLESIDE
N20001784,100.0,96.93512285353111,640.5023153842061,-3.0648771464688878,Foyleside_D2,FOYLESIDE
N20001785,100.0,96.72932658057891,618.6983156936697,-3.2706734194210867,Foyleside_E4,FOYLESIDE
N20001786,100.00000000000003,99.02624390484046,259.3088123598483,-0.9737560951595725,Foyleside_C4,FOYLESIDE
N20001787,100.00000000000001,96.62750084104329,381.4744105773419,-3.372499158956728,Foyleside_D3,FOYLESIDE
N20001788,100.0,94.97829491923981,676.8942432745971,-5.021705080760185,Foyleside_E5,FOYLESIDE
N20001789,99.99979842316596,92.43218035287637,754.571876704617,-7.567618070289583,Foyleside_F1,FOYLESIDE
N20001790,100.00000000000001,94.50257029805155,623.7700604402796,-5.497429701948462,Foyleside_D4,FOYLESIDE
N20001791,99.99999999999999,97.15240800340219,331.66831385796036,-2.8475919965977994,Foyleside_D5,FOYLESIDE
N20001792,99.99999999999999,95.2459924601874,797.1468213691793,-4.754007539812591,Foyleside_E6,FOYLESIDE
N20001793,100.0,95.54032850633034,249.36783210583195,-4.45967149366966,Foyleside_D6,FOYLESIDE
N20001794,100.0,95.05918450778702,238.724978512763,-4.940815492212977,Foyleside_D7,FOYLESIDE
N20001795,100.0,96.18989891640615,534.7389816240903,-3.8101010835938496,Foyleside_G1,FOYLESIDE
N20001796,99.99999999999999,95.97970639838645,1095.8377056588001,-4.020293601613531,Foyleside_G2,FOYLESIDE
N20001797,99.9998973715908,96.94234489862943,407.6022149100508,-3.057552472961376,Foyleside_F2,FOYLESIDE
N20001798,100.0,96.97983217455065,128.99609822477194,-3.0201678254493487,Foyleside_F3,FOYLESIDE
N20001799,100.0,97.86059952531518,795.6746738825227,-2.1394004746848196,Foyleside_G3,FOYLESIDE
N20001800,100.0,97.264484978005,263.99888183262965,-2.735515021994999,Foyleside_G4,FOYLESIDE
N20001801,100.0,97.55202995275968,518.5377095098078,-2.447970047240318,Foyleside_F4,FOYLESIDE
N20001802,100.0,97.06647015971166,215.17766435100367,-2.933529840288344,Foyleside_F5,FOYLESIDE
N20001803,99.99999999999999,92.51819824900478,497.30569129638474,-7.481801750995203,Ballyarnett_A1,BALLYARNETT
N20001804,100.00000000000001,92.42276874947748,306.9988245528305,-7.57723125052253,Ballyarnett_A2,BALLYARNETT
N20001805,100.0,94.3434095008757,273.3268585985747,-5.656590499124306,Ballyarnett_A3,BALLYARNETT
N20001806,100.0,93.28585045144814,329.95295119815137,-6.714149548551859,Ballyarnett_C1,BALLYARNETT
N20001807,99.99999338277853,94.13337259038924,863.9499909506052,-5.866620792389284,Ballyarnett_A4,BALLYARNETT
N20001808,100.0,99.7866455606358,18.671644853593392,-0.21335443936419551,Ballyarnett_D1,BALLYARNETT
N20001809,100.0,96.95789125743414,719.1540682848652,-3.0421087425658584,Ballyarnett_D2,BALLYARNETT
N20001810,100.00000000000001,94.37059555869074,71.71147779449777,-5.629404441309276,Ballyarnett_D3,BALLYARNETT
N20001811,100.0,97.40171500187606,310.96296813812995,-2.598284998123944,Ballyarnett_B1,BALLYARNETT
N20001812,99.99999235843912,91.30170311259054,2775.189986164002,-8.69828924584857,Ballyarnett_C2,BALLYARNETT
N20001813,100.0,96.97825126483157,64.14207256847732,-3.02174873516843,Ballyarnett_B2,BALLYARNETT
N20001814,100.00000000000001,95.82174438747914,401.4765082397104,-4.178255612520871,Ballyarnett_D4,BALLYARNETT
N20001815,100.00000000000001,97.57002142785842,188.8712904403929,-2.429978572141593,Ballyarnett_B3,BALLYARNETT
N20001816,100.00000000000001,95.27565784319796,384.1102125830176,-4.724342156802052,Ballyarnett_D5,BALLYARNETT
N20001817,99.99999999999999,96.76933556679242,371.33371229701623,-3.230664433207565,Ballyarnett_B4,BALLYARNETT
N20001818,100.00000000000001,96.00841799089687,78.29458946243699,-3.9915820091031406,Ballyarnett_E1,BALLYARNETT
N20001819,100.0,95.93441363574682,586.9227886223034,-4.065586364253178,Ballyarnett_F1,BALLYARNETT
N20001820,99.99999999999999,92.76509601517974,438.5411451101462,-7.234903984820249,Ballyarnett_J1,BALLYARNETT
N20001821,99.99999999999999,96.89376495174395,206.50663121043902,-3.106235048256039,Ballyarnett_E2,BALLYARNETT
N20001822,100.0,96.8210938946629,558.050361105327,-3.1789061053371057,Ballyarnett_G1,BALLYARNETT
N20001823,100.0,96.61705505904366,140.6983435897537,-3.3829449409563352,Ballyarnett_E3,BALLYARNETT
N20001824,99.99999999999999,89.79115411770567,214.506926177609,-10.208845882294312,Ballyarnett_H1,BALLYARNETT
N20001825,100.00000000000001,96.81805502347592,109.5342283213906,-3.1819449765240932,Ballyarnett_H2,BALLYARNETT
N20001826,99.99999999999999,96.43645407062868,258.85594020966533,-3.563545929371301,Ballyarnett_D6,BALLYARNETT
N20001827,100.0,95.84697668597853,691.9403457466516,-4.153023314021468,Ballyarnett_F2,BALLYARNETT
N20001828,99.99999999999999,97.10285615059547,292.7801421291995,-2.8971438494045145,Ballyarnett_F3,BALLYARNETT
N20001829,100.0,95.26480438640729,284.7740922642354,-4.735195613592708,Ballyarnett_E4,BALLYARNETT
N20001830,99.99999999999999,97.52936586031326,482.2567796087881,-2.470634139686723,Ballyarnett_K1,BALLYARNETT
N20001831,100.0,95.84686856120446,663.2613384382313,-4.1531314387955405,Ballyarnett_F4,BALLYARNETT
N20001832,100.0,96.06975701671372,573.2881873201137,-3.930242983286277,Ballyarnett_G2,BALLYARNETT
N20001833,100.0,96.98372130428078,108.96875000981834,-3.0162786957192225,Ballyarnett_J2,BALLYARNETT
N20001834,100.0,94.41369936002579,640.623275728706,-5.586300639974212,Ballyarnett_H3,BALLYARNETT
N20001835,99.99999999999999,95.22081621434093,565.2473278802651,-4.7791837856590575,Ballyarnett_G3,BALLYARNETT
N20001836,100.0,97.72426128121461,842.8286487378864,-2.275738718785391,Ballyarnett_K2,BALLYARNETT
N20001837,100.0,96.95484361808619,746.9626241259929,-3.045156381913813,Ballyarnett_G4,BALLYARNETT
N20001838,100.0,96.1874936546264,694.481674931225,-3.812506345373606,Ballyarnett_K3,BALLYARNETT
N20001839,100.0,96.21028553402832,544.8635305963809,-3.7897144659716844,Ballyarnett_J3,BALLYARNETT
N20001840,100.0,92.81673765493981,493.17297135252574,-7.183262345060186,Ballyarnett_H4,BALLYARNETT
N20001841,100.0,96.4840704844289,637.1954554063259,-3.515929515571102,Ballyarnett_G5,BALLYARNETT
N20001842,100.00000000000001,96.36467765109047,558.9247311766799,-3.63532234890954,Ballyarnett_G6,BALLYARNETT
N20001843,100.0,96.9884294059434,986.5476542191054,-3.011570594056593,Ballyarnett_L1,BALLYARNETT
N20001844,100.0,95.42643905086517,585.3816722626143,-4.57356094913483,Ballyarnett_K4,BALLYARNETT
N20001845,99.99999999999999,96.5346890265376,863.245311176142,-3.4653109734623797,Ballyarnett_L2,BALLYARNETT
N20001846,100.0,95.31798154265316,483.215630181408,-4.682018457346842,Ballyarnett_J4,BALLYARNETT
N20001847,100.00000000000001,95.25712472940434,664.6610113293102,-4.742875270595675,Ballyarnett_L3,BALLYARNETT
N20001848,100.0,96.67625371776786,700.8515049325424,-3.323746282232136,Ballyarnett_L4,BALLYARNETT
N20001849,99.99999999999999,96.53191935849561,209.23081890844492,-3.468080641504372,Ballyarnett_J5,BALLYARNETT
N20001850,50.8600019996372,45.371348284725954,387.8799112699607,-5.488653714911244,Waterside_A1,WATERSIDE
N20001851,42.347969730632215,77.6455057598692,17.56269932701767,35.29753602923698,Waterside_A2,WATERSIDE
N20001852,25.560562543439726,26.4764755311581,765.3672447316687,0.9159129877183751,Waterside_B1,WATERSIDE
N20001853,24.271469476024368,37.32750676746896,423.53282093438247,13.056037291444593,Waterside_B2,WATERSIDE
N20001854,17.10386777838911,43.017457717703444,1909.1905178232844,25.913589939314335,Waterside_A3,WATERSIDE
N20001855,22.772677653094316,34.997858371975205,268.0743456138283,12.225180718880889,Waterside_A4,WATERSIDE
N20001856,22.476225255838145,34.844961447849144,756.955887243348,12.368736192011,Waterside_B3,WATERSIDE
N20001857,22.535099652927578,42.05793556571132,379.9374582776451,19.52283591278374,Waterside_B4,WATERSIDE
N20001858,38.544985110685936,64.31056661078338,4.9323029953999855,25.765581500097447,Waterside_C1,WATERSIDE
N20001859,21.162667142170182,46.01202937601253,580.3821640985996,24.849362233842346,Waterside_C2,WATERSIDE
N20001860,50.58021386567562,64.29095238946877,266.6863473602727,13.710738523793154,Waterside_A5,WATERSIDE
N20001861,16.9508991315716,70.4271556349591,2.5750574021319634,53.4762565033875,Waterside_C3,WATERSIDE
N20001862,10.518955504750702,12.715724355326461,374.6914701556555,2.1967688505757597,Waterside_D1,WATERSIDE
N20001863,20.6518018027714,56.614148792140746,259.4887630070087,35.96234698936935,Waterside_D2,WATERSIDE
N20001864,38.89618263047292,64.52513597733531,499.17096471787136,25.62895334686239,Waterside_D3,WATERSIDE
N20001865,11.50399861241399,18.963991534688894,213.77121868393868,7.459992922274903,Waterside_D4,WATERSIDE
N20001866,9.01250450121314,15.483432836086477,170.8812264955097,6.470928334873337,Waterside_E1,WATERSIDE
N20001867,15.818925265249907,35.733240963166914,488.94399050436954,19.914315697917004,Waterside_C4,WATERSIDE
N20001868,28.172342736556786,27.47457580027148,254.25706767836274,-0.697766936285305,Waterside_E2,WATERSIDE
N20001869,28.59037628788766,25.381877995847553,704.0028559766532,-3.208498292040108,Waterside_E3,WATERSIDE
N20001870,66.01619798893574,87.82486263882457,314.568428320915,21.808664649888826,Waterside_E4,WATERSIDE
N20001871,14.50313791237547,18.479857070246684,735.7530183348414,3.976719157871214,Waterside_D5,WATERSIDE
N20001872,17.52633499369384,36.05300746198684,149.1957220593574,18.526672468292997,Waterside_C5,WATERSIDE
N20001873,10.138304587180807,16.39896389713978,656.6161914846381,6.260659309958973,Waterside_F1,WATERSIDE
N20001874,75.89693077812258,84.19094526566818,341.31517752778956,8.294014487545596,Waterside_E5,WATERSIDE
N20001875,12.54329776487101,19.319964172725633,778.8654434439707,6.7766664078546235,Waterside_F2,WATERSIDE
N20001876,11.459166836655646,13.359909643679952,460.9421768987488,1.9007428070243062,Waterside_G1,WATERSIDE
N20001877,65.27066706122676,75.11198000729016,445.886213221448,9.841312946063397,Waterside_L1,WATERSIDE
N20001878,17.418451823176856,41.88236761917147,370.31813402904874,24.463915795994613,Waterside_F3,WATERSIDE
N20001879,14.026193516362074,13.718878254286231,475.90617223441416,-0.3073152620758428,Waterside_F4,WATERSIDE
N20001880,24.66694099631262,27.064443952386576,329.3413808533241,2.397502956073957,Waterside_G2,WATERSIDE
N20001881,78.87601330864003,90.85892648833949,335.8694254881249,11.982913179699466,Waterside_G3,WATERSIDE
N20001882,50.51811582283552,71.24969185167885,361.6932872810583,20.731576028843328,Waterside_G4,WATERSIDE
N20001883,86.89868423421805,89.78503420458098,234.34656126508935,2.8863499703629287,Waterside_L2,WATERSIDE
N20001884,35.2433661228036,48.8867649990574,675.9293614539632,13.643398876253798,Waterside_H1,WATERSIDE
N20001885,58.769243927434346,70.71543769458482,564.8676917555669,11.946193767150476,Waterside_G5,WATERSIDE
N20001886,63.15180552507438,79.71034106846908,535.6525210552952,16.558535543394697,Waterside_J1,WATERSIDE
N20001887,98.06769217654379,97.30806698469502,403.51489031330493,-0.7596251918487695,Waterside_N1,WATERSIDE
N20001888,37.69461610463755,43.58260502308267,645.445980176802,5.887988918445124,Waterside_H2,WATERSIDE
N20001889,89.11902160736432,75.3677765665016,609.1117832450554,-13.751245040862713,Waterside_L3,WATERSIDE
N20001890,96.86394843575175,96.11750770861134,260.5361662898774,-0.7464407271404099,Waterside_N2,WATERSIDE
N20001891,44.73858946699634,63.00191152563545,809.8239157242091,18.263322058639112,Waterside_H3,WATERSIDE
N20001892,95.99515646577115,96.49844045302596,351.44853911975594,0.503283987254818,Waterside_N3,WATERSIDE
N20001893,6.813049532343927,16.133371204098225,269.9087808162164,9.320321671754298,Waterside_K1,WATERSIDE
N20001894,14.389877901252643,14.799758091583405,563.3619724158589,0.40988019033076206,Waterside_K2,WATERSIDE
N20001895,68.07179167221494,62.796809239448095,272.45852401052696,-5.274982432766848,Waterside_J2,WATERSIDE
N20001896,75.35927325280618,78.98236469354237,651.4603926618233,3.6230914407361894,Waterside_J3,WATERSIDE
N20001897,8.236369289674156,9.830237151403413,157.91806479069552,1.5938678617292563,Waterside_K3,WATERSIDE
N20001898,8.129418241772331,11.59333250879877,335.8329749316174,3.463914267026439,Waterside_K4,WATERSIDE
N20001899,18.27818865504487,5.019403117982862,350.1186615891167,-13.258785537062007,Waterside_K5,WATERSIDE
N20001900,43.109227005899996,71.4458406337097,221.41412224637938,28.336613627809697,Waterside_J4,WATERSIDE
N20001901,84.37295891225928,85.19575699767681,598.1882325819104,0.8227980854175314,Waterside_N4,WATERSIDE
N20001902,42.546897868635334,13.525636918208425,25.726047219201654,-29.021260950426907,Waterside_P1,WATERSIDE
N20001903,60.32874120121495,68.5163246396383,469.61956717732676,8.187583438423346,Waterside_P2,WATERSIDE
N20001904,69.44447003022667,81.03127245984324,101.69979418078267,11.586802429616569,Waterside_L4,WATERSIDE
N20001905,17.857811923905444,31.449584561996815,324.25421236498397,13.59177263809137,Waterside_P3,WATERSIDE
N20001906,90.48580446641424,95.83304551428449,346.73024959189365,5.347241047870256,Waterside_P4,WATERSIDE
N20001907,74.32251500619252,23.86480672771758,230.7166567253807,-50.45770827847494,Waterside_P5,WATERSIDE
N20001908,61.415769586212555,50.00218430655326,1201.4151371249145,-11.413585279659294,Faughan_D1,FAUGHAN
N20001909,95.97042874942025,96.68282925722889,367.21867343942745,0.7124005078086384,Faughan_A1,FAUGHAN
N20001910,81.55848869132801,76.24818690347591,481.67413845618614,-5.310301787852097,Faughan_A2,FAUGHAN
N20001911,93.70786763875557,91.41559913328085,66.55598880722006,-2.2922685054747234,Faughan_A3,FAUGHAN
N20001912,94.06931589244452,85.45908787202156,139.71115186594332,-8.610228020422966,Faughan_A4,FAUGHAN
N20001913,73.87783758956114,71.2307014327431,26.3293775445224,-2.6471361568180356,Faughan_A5,FAUGHAN
N20001914,71.81170327177745,79.8404288513847,238.43741021049325,8.028725579607254,Faughan_B1,FAUGHAN
N20001915,33.579439819390686,52.314310463820206,424.1167140649304,18.73487064442952,Faughan_D2,FAUGHAN
N20001916,54.299521554665624,57.36066846642469,454.81851423464906,3.0611469117590673,Faughan_B2,FAUGHAN
N20001917,30.600418603104483,40.793758507482934,36.725303079147324,10.193339904378451,Faughan_C1,FAUGHAN
N20001918,40.35800478641513,39.456475662896395,444.19053010670694,-0.9015291235187348,Faughan_C2,FAUGHAN
N20001919,39.376035954685975,55.547255506492824,152.87464364950876,16.17121955180685,Faughan_C3,FAUGHAN
N20001920,48.06969121366292,53.57926666779863,231.86558916551132,5.509575454135707,Faughan_C4,FAUGHAN
N20001921,62.26998980902568,55.424585064794776,503.46399382761626,-6.845404744230905,Faughan_D3,FAUGHAN
N20001922,33.023797932444296,24.69169698748912,1239.5564580470343,-8.332100944955176,Faughan_D4,FAUGHAN
N20001923,43.16423749071031,71.62007805026305,560.1692848521367,28.455840559552733,Faughan_E1,FAUGHAN
N20001924,91.67734242111786,88.43806349478514,287.1285975776151,-3.239278926332716,Faughan_D5,FAUGHAN
N20001925,84.47933352390584,84.5880536110087,150.82983338197613,0.10872008710286707,Faughan_G1,FAUGHAN
N20001926,76.58729303655156,75.99685966664832,909.6064372699094,-0.5904333699032378,Faughan_G2,FAUGHAN
N20001927,65.03115286617948,68.84538233836732,1731.2140209632232,3.814229472187833,Faughan_E2,FAUGHAN
N20001928,39.31369863190518,42.8819160156472,247.80791339984677,3.5682173837420166,Faughan_F1,FAUGHAN
N20001929,48.09177490899314,38.30393656990853,856.7307033044898,-9.787838339084608,Faughan_E3,FAUGHAN
N20001930,13.031677239977897,16.31959016113708,297.68596287851364,3.2879129211591813,Faughan_F2,FAUGHAN
N20001931,14.196844587713212,16.34524226077837,83.66478018352632,2.1483976730651584,Faughan_F3,FAUGHAN
N20001932,8.841147322079602,7.639058557400976,594.9053417122037,-1.2020887646786251,Faughan_F4,FAUGHAN
N20001933,11.47501171152738,17.20212672359292,425.55322304702514,5.727115012065539,Faughan_F5,FAUGHAN
N20001934,9.052438278559524,10.857734916512353,3.8476846815508927,1.8052966379528286,Faughan_F6,FAUGHAN
N20001935,52.01617657263505,37.736322577962106,1596.9519174236657,-14.27985399467294,Faughan_G3,FAUGHAN
N20001936,64.28461793421931,48.085756554083964,1112.8405841561434,-16.198861380135348,Faughan_E4,FAUGHAN
N20001937,48.78688871807906,51.20437837909262,372.69077215882027,2.417489661013555,Faughan_E5,FAUGHAN
N20001938,74.49060234536897,75.146430594837,192.5225498252479,0.6558282494680299,Faughan_E6,FAUGHAN
N20001939,15.451793670417633,13.886332736011978,93.86394539541786,-1.565460934405655,Faughan_G4,FAUGHAN
N20001940,14.340271753123924,13.698908267194176,572.417108794079,-0.6413634859297481,Faughan_G5,FAUGHAN
N20001941,9.809552518383946,9.152304147422353,508.0750695930645,-0.657248370961593,Faughan_G6,FAUGHAN
N20001942,83.60384197320225,83.69692489725284,38.83531957758061,0.09308292405059149,Faughan_H1,FAUGHAN
N20001943,81.70387111385936,74.59022597030696,101.54634477384245,-7.113645143552404,Faughan_H2,FAUGHAN
N20001944,79.15609628950125,79.53299866224833,342.0221044099942,0.3769023727470824,Faughan_H3,FAUGHAN
N20001945,23.790503170200243,23.95726205537732,302.34812159264726,0.16675888517707804,Faughan_G7,FAUGHAN
N20001946,64.14215292881666,49.22533821354726,317.16324687870485,-14.916814715269396,Sperrin_A1,SPERRIN
N20001947,26.15279296814155,13.124686661358655,524.9828497283805,-13.028106306782895,Sperrin_B1,SPERRIN
N20001948,25.94466336937318,11.433621656819959,717.0576788435367,-14.511041712553222,Sperrin_B2,SPERRIN
N20001949,61.86183170487191,55.37786958681155,930.0141238438637,-6.4839621180603615,Sperrin_A2,SPERRIN
N20001950,17.3723844371702,11.137546549582945,598.6274172794347,-6.234837887587256,Sperrin_B3,SPERRIN
N20001951,29.816714502008708,31.51734711399302,502.1080014875632,1.700632611984311,Sperrin_B4,SPERRIN
N20001952,45.56900585221859,25.01913004996661,126.21404769283195,-20.54987580225198,Sperrin_C1,SPERRIN
N20001953,87.3305625415063,87.90867341039727,16.890178015393715,0.578110868890974,Sperrin_A3,SPERRIN
N20001954,58.79614145681052,51.822189527520806,592.0977750714576,-6.973951929289711,Sperrin_F1,SPERRIN
N20001955,16.712777231140834,7.927126345868227,197.03281799431397,-8.785650885272606,Sperrin_B5,SPERRIN
N20001956,85.61492802976036,79.96908455780398,605.8659724598292,-5.645843471956383,Sperrin_F2,SPERRIN
N20001957,34.80457306448157,38.56834324034643,37.07138253058585,3.763770175864856,Sperrin_C2,SPERRIN
N20001958,15.92631345764797,18.99333736433782,215.2394532530799,3.0670239066898493,Sperrin_C3,SPERRIN
N20001959,34.57506117090754,47.40559671923172,654.6842027961062,12.830535548324178,Sperrin_C4,SPERRIN
N20001960,66.09869372317304,81.04213611735753,89.91533029534764,14.943442394184487,Sperrin_D1,SPERRIN
N20001961,61.45337374758172,50.005907373012825,1940.5965924220031,-11.447466374568897,Sperrin_C5,SPERRIN
N20001962,77.67632628205529,84.49679245689936,226.63831718379708,6.820466174844071,Sperrin_D2,SPERRIN
N20001963,85.53455307976726,89.10039781979475,392.8487092723086,3.5658447400274866,Sperrin_D3,SPERRIN
N20001964,85.30514844242839,86.68342292880341,43.50453843611115,1.3782744863750196,Sperrin_D4,SPERRIN
N20001965,91.5474133803846,90.7629043505341,80.96456973187568,-0.7845090298504971,Sperrin_E1,SPERRIN
N20001966,89.93791244314671,86.77121656547502,270.8167438176427,-3.1666958776716996,Sperrin_D5,SPERRIN
N20001967,84.7110739676575,88.3016832290379,87.42122439293358,3.5906092613804077,Sperrin_D6,SPERRIN
N20001968,71.74834715517521,80.52826614819446,322.62828033646974,8.779918993019251,Sperrin_C6,SPERRIN
N20001969,95.3648083490628,92.41504971594792,285.7237875392725,-2.9497586331148824,Sperrin_E2,SPERRIN
N20001970,90.48722214444126,82.62182246824692,293.448078941212,-7.865399676194343,Sperrin_E3,SPERRIN
N20001971,59.25733216669573,64.6906724567291,586.5262346084321,5.433340290033371,Sperrin_F3,SPERRIN
N20001972,94.57610657878655,95.91307451309332,334.59412359741606,1.3369679343067702,Sperrin_E4,SPERRIN
N20001973,96.41289872354439,96.6652287020253,228.70717446668866,0.25232997848091543,Sperrin_G1,SPERRIN
N20001974,89.39264738973769,85.4380070369528,491.02500253437756,-3.9546403527848923,Sperrin_H1,SPERRIN
N20001975,95.94182983094932,96.40044106286511,601.4051285255874,0.4586112319157962,Sperrin_G2,SPERRIN
N20001976,94.00894343369586,93.29434097618243,582.6416743475318,-0.7146024575134362,Sperrin_H2,SPERRIN
N20001977,96.87016199466974,92.460479527559,509.8228192147654,-4.409682467110741,Sperrin_H3,SPERRIN
N20001978,97.86526032490205,95.12450771139993,555.0836311479201,-2.7407526135021243,Sperrin_G3,SPERRIN
N20001979,96.76457671543673,94.87311790768123,328.47292084694294,-1.8914588077554981,Sperrin_G4,SPERRIN
N20001980,95.61534061668306,91.08784417057866,785.4579110756023,-4.527496446104394,Sperrin_H4,SPERRIN
N20001981,86.18489790490051,87.98395932395238,591.2544544796477,1.799061419051867,Sperrin_F4,SPERRIN
N20001982,98.93154566708263,97.71102039943189,929.097454204422,-1.2205252676507428,Sperrin_G5,SPERRIN
N20001983,97.70195701102837,95.52943224286821,632.8810440371344,-2.1725247681601587,Sperrin_G6,SPERRIN
N20001984,97.60404546918396,97.24206309873419,791.5569979005546,-0.3619823704497662,Sperrin_H5,SPERRIN
N20001985,98.32542598893541,93.98778089715566,271.2600396663622,-4.337645091779748,Sperrin_H6,SPERRIN
N20001986,89.02260580109781,85.35588167665948,922.9424228389711,-3.666724124438332,Sperrin_J1,SPERRIN
N20001987,90.3103335560397,83.24763571891413,870.4542723968478,-7.062697837125569,Sperrin_J2,SPERRIN
N20001988,69.06010241767477,62.085893014822815,843.367919297912,-6.974209402851955,Sperrin_K1,SPERRIN
N20001989,73.51525157701509,68.89860030066097,971.1412803212853,-4.616651276354119,Sperrin_F5,SPERRIN
N20001990,54.22289277264452,52.79055965323905,887.4708215595272,-1.4323331194054703,Sperrin_K2,SPERRIN
N20001991,56.865313284840475,61.09648133588278,583.9738943061055,4.231168051042303,Sperrin_K3,SPERRIN
N20001992,63.967387518631995,64.17071718054262,358.7180776134524,0.2033296619106295,Sperrin_K4,SPERRIN
N20001993,84.07555279654653,87.4317544438171,132.07878861783414,3.3562016472705665,Sperrin_K5,SPERRIN
N20001994,85.06521219634405,86.79306525668092,386.5793726230659,1.7278530603368694,Derg_A1,DERG
N20001995,83.22526878605852,89.34186384480094,376.9649270827334,6.116595058742419,Derg_A2,DERG
N20001996,87.21751242433301,94.63356885176013,234.86844589461782,7.416056427427122,Derg_A3,DERG
N20001997,90.55549653547098,86.69877760496726,404.85621491525905,-3.8567189305037175,Derg_A4,DERG
N20001998,71.32668824772482,86.36286178279505,983.3101627545362,15.036173535070233,Derg_C1,DERG
N20001999,95.52012836686592,91.86924102163691,66.75708187626917,-3.650887345229009,Derg_C2,DERG
N20002000,76.22839897720199,65.81288197507617,386.5850094248557,-10.415517002125824,Derg_B1,DERG
N20002001,62.4175109889301,80.16805313250804,464.204957371679,17.75054214357794,Derg_B2,DERG
N20002002,74.28349705607569,76.96503820279374,354.55111259369477,2.6815411467180468,Derg_B3,DERG
N20002003,95.9502914133638,95.80848359121286,186.19778050523234,-0.14180782215093757,Derg_C3,DERG
N20002004,83.42995639117201,81.4209892108342,63.83360226843628,-2.0089671803378195,Derg_B4,DERG
N20002005,67.55903893476516,74.72612377434392,664.4328101096432,7.167084839578763,Derg_C4,DERG
N20002006,64.0219274568494,51.387885310355905,1036.391664785094,-12.634042146493492,Derg_C5,DERG
N20002007,54.77846899227855,36.4283356383114,307.08943471562486,-18.350133353967145,Derg_D1,DERG
N20002008,49.10121901873384,17.17897782537275,1373.9207668709141,-31.922241193361092,Derg_D2,DERG
N20002009,74.20018930763165,78.79628145671687,168.97770594906137,4.596092149085223,Derg_E1,DERG
N20002010,61.39231634435166,57.92775375035111,327.649103183354,-3.4645625940005544,Derg_E2,DERG
N20002011,78.22302327202054,76.703823814646,399.1612210286132,-1.5191994573745404,Derg_E3,DERG
