SA2011,nat_2001,nat_2023,nat_2001_on2021demog,pop,change,swing_political,swing_demographic,label,dea
N00002539,97.07551521023126,94.86219815282816,94.39666611882194,346.99995461134483,-2.2133170574031027,0.4655320340062161,-2.678849091409319,Waterside_N3,WATERSIDE
N00002540,78.63739466362941,50.970800793060306,51.532802253281005,1266.9999296538,-27.666593870569102,-0.5620014602206993,-27.104592410348403,Faughan_G3,FAUGHAN
N00002541,13.659398023624712,21.913094833603168,16.4807299600656,1392.9998358333796,8.253696809978456,5.432364873537569,2.8213319364408864,Waterside_D5,WATERSIDE
N00002542,14.40212428654977,31.68039370502399,28.68291766567835,324.9999234381527,17.278269418474224,2.997476039345642,14.280793379128582,Waterside_C4,WATERSIDE
N00002543,21.075209127999152,34.14992901191728,24.66513244096308,262.9998739066109,13.074719883918128,9.484796570954199,3.589923312963929,Waterside_C4,WATERSIDE
N00002544,16.610876376154877,41.07480313738165,25.709739759174514,657.9998834405208,24.463926761226773,15.365063378207136,9.098863383019637,Waterside_D2,WATERSIDE
N00002545,19.847335125706802,44.31347426740215,25.211800156846753,373.99991286593763,24.466139141695347,19.101674110555397,5.36446503113995,Waterside_C2,WATERSIDE
N00002546,21.513457242787634,46.14164832506487,29.844989522948747,307.999923689735,24.628191082277237,16.296658802116124,8.331532280161113,Waterside_C2,WATERSIDE
N00002547,10.717144629686128,17.91667259010074,8.65124453999559,1185.9997901505399,7.199527960414613,9.265428050105152,-2.0659000896905386,Waterside_D1,WATERSIDE
N00002548,31.00157901639609,50.98440782033142,18.334558406710986,613.9998900242114,19.98282880393533,32.64984941362043,-12.6670206096851,Waterside_D3,WATERSIDE
N00002549,9.122841350840941,26.916048613486694,18.483529642631982,249.9999444487179,17.79320726264575,8.432518970854712,9.360688291791039,Waterside_F2,WATERSIDE
N00002550,15.345192686409877,19.692355935898146,10.901740731214106,317.99989075334264,4.347163249488268,8.79061520468404,-4.443451955195771,Waterside_F2,WATERSIDE
N00002551,9.390425217766008,15.07611112270956,5.996379044792998,296.99991552344903,5.685685904943552,9.079732077916564,-3.3940461729730114,Waterside_G1,WATERSIDE
N00002552,13.59122584274954,18.013505407332033,6.9121528851244065,264.9999462746077,4.422279564582494,11.101352522207627,-6.679072957625133,Waterside_G1,WATERSIDE
N00002553,7.336161458055091,23.21290960147972,14.922609050277675,247.99991422475165,15.876748143424628,8.290300551202044,7.586447592222584,Waterside_F1,WATERSIDE
N00002554,11.98816966533494,28.02102582772154,20.414070317364725,350.9999511242929,16.0328561623866,7.606955510356816,8.425900652029785,Waterside_H1,WATERSIDE
N00002555,6.3481405714560495,7.58789399198351,6.024857695935902,406.99992053200344,1.2397534205274603,1.563036296047608,-0.3232828755201478,Faughan_F4,FAUGHAN
N00002556,10.913455620331417,16.15766294342887,10.126003566679467,366.999897730938,5.244207323097454,6.0316593767494044,-0.7874520536519505,Faughan_F5,FAUGHAN
N00002557,14.670595803637527,10.115171129864068,7.294046470665471,346.9999419220418,-4.555424673773459,2.8211246591985972,-7.376549332972056,Faughan_G5,FAUGHAN
N00002558,11.809303833152144,15.225945362642706,10.738866333137834,329.99990012980356,3.416641529490562,4.487079029504873,-1.070437500014311,Faughan_F2,FAUGHAN
N00002559,21.490304860439554,20.922918153954104,19.71958392346135,343.99993020205153,-0.5673867064854505,1.2033342304927537,-1.7707209369782042,Faughan_G5,FAUGHAN
N00002560,52.15776863208471,48.24885455980133,56.70241330511549,420.99996937696943,-3.9089140722833804,-8.453558745314162,4.544644673030781,Faughan_F1,FAUGHAN
N00002561,81.08363394320557,78.40116054729282,82.81970128060617,367.9999772248579,-2.6824733959127514,-4.41854073331335,1.7360673374005984,Faughan_G3,FAUGHAN
N00002562,75.19601152943949,77.0500621675662,83.26292026558454,376.99996594996634,1.854050638126708,-6.212858098018344,8.066908736145052,Faughan_G2,FAUGHAN
N00002563,87.62322691378054,80.27863361172751,85.16191912817399,401.99995374438015,-7.344593302053028,-4.8832855164464775,-2.46130778560655,Faughan_G2,FAUGHAN
N00002564,12.987204489671045,16.35876491654632,11.509018818108009,304.99997440379104,3.3715604268752752,4.849746098438311,-1.4781856715630362,Faughan_G3,FAUGHAN
N00002565,95.32926511446983,96.52490366019562,96.50738970723637,336.99989371558,1.1956385457257852,0.017513952959248513,1.1781245927665367,Foyleside_D2,FOYLESIDE
N00002566,96.31460081080625,96.9075271389045,96.10684264802583,371.99996625813446,0.592926328098244,0.8006844908786661,-0.20775816278042214,Foyleside_D1,FOYLESIDE
N00002567,95.31389838974985,95.3605881955415,96.705044164733,373.999947375842,0.046689805791643835,-1.3444559691915003,1.3911457749831442,Foyleside_D2,FOYLESIDE
N00002568,94.42808216939468,96.03741051574136,95.81918751387155,371.9999021770431,1.6093283463466719,0.21822300186980215,1.3911053444768697,Foyleside_B3,FOYLESIDE
N00002569,97.73474556251134,94.32851562331305,97.85594675524837,365.9999509570052,-3.4062299391982833,-3.527431131935316,0.12120119273703267,Foyleside_B4,FOYLESIDE
N00002570,96.53993520595729,93.67461641932891,96.34548125584078,254.99997434375905,-2.8653187866283787,-2.6708648365118677,-0.194453950116511,Foyleside_B4,FOYLESIDE
N00002571,97.21709909795227,95.3982871183416,95.96650674021095,442.99992217146155,-1.8188119796106719,-0.5682196218693463,-1.2505923577413256,Foyleside_B3,FOYLESIDE
N00002572,97.92492950511819,94.76816179857718,98.34793404992523,382.99993044090235,-3.156767706541004,-3.5797722513480466,0.42300454480704275,Foyleside_B2,FOYLESIDE
N00002573,89.962807433184,96.37685153873905,95.47413687269352,291.99991938494634,6.41404410555505,0.9027146660455259,5.511329439509524,Foyleside_G1,FOYLESIDE
N00002574,93.97644486754942,97.80088044575749,96.96267155434191,406.99986604575264,3.8244355782080675,0.8382088914155759,2.9862266867924916,Foyleside_G3,FOYLESIDE
N00002575,84.03737347150744,95.49314445346971,93.79324123615949,329.99994117598465,11.455770981962274,1.6999032173102222,9.755867764652052,Foyleside_G2,FOYLESIDE
N00002576,97.95983005878998,97.3206885239884,97.5373744944882,726.9998312374612,-0.6391415348015812,-0.2166859704998103,-0.4224555643017709,Foyleside_G4,FOYLESIDE
N00002577,95.71389755835504,95.75047116803738,95.54768417223664,576.9998416501949,0.03657360968233547,0.20278699580073578,-0.1662133861184003,Foyleside_D6,FOYLESIDE
N00002578,97.0154012464282,97.18571064288673,95.74571726492775,317.9998964284387,0.17030939645853493,1.4399933779589844,-1.2696839815004495,Foyleside_G2,FOYLESIDE
N00002579,88.91528488642396,96.22512248112896,93.34828049697516,488.99983385145896,7.309837594705002,2.876841984153799,4.4329956105512025,Ballyarnett_K3,BALLYARNETT
N00002580,97.49567036567626,95.7035942600944,96.51200940978559,337.99988667501106,-1.792076105581856,-0.8084151496911858,-0.9836609558906702,Ballyarnett_K4,BALLYARNETT
N00002581,97.74937381085445,95.64655157872726,97.90968454714302,331.9999243400827,-2.1028222321271954,-2.2631329684157606,0.16031073628856518,Ballyarnett_K4,BALLYARNETT
N00002582,91.2420191415949,97.43733546370169,93.00693279923921,1588.9998183646787,6.195316322106791,4.430402664462477,1.764913657644314,Ballyarnett_K2,BALLYARNETT
N00002583,88.93916406377767,96.23239685790169,91.30192379729858,434.99982972820686,7.293232794124023,4.930473060603106,2.3627597335209174,Ballyarnett_G4,BALLYARNETT
N00002584,91.31833127187284,96.71668860566686,92.09118792447389,427.99986259229024,5.398357333794024,4.625500681192975,0.7728566526010496,Ballyarnett_G4,BALLYARNETT
N00002585,90.81945322341778,96.52312521350993,92.7821677840843,320.99992326281034,5.703671990092147,3.7409574294256345,1.9627145606665124,Ballyarnett_G5,BALLYARNETT
N00002586,91.03162349714626,96.83562007415915,93.13217885629238,434.99992258635905,5.803996577012896,3.703441217866768,2.100555359146128,Ballyarnett_G4,BALLYARNETT
N00002587,92.79971698290848,96.3857154539866,91.16104173720547,722.9998942173554,3.5859984710781276,5.22467371678114,-1.6386752457030127,Ballyarnett_G2,BALLYARNETT
N00002588,93.04673515676541,95.43763831117042,89.54823472104182,409.9998980539738,2.3909031544050094,5.889403590128595,-3.498500435723585,Ballyarnett_G3,BALLYARNETT
N00002589,92.57815270963789,96.4088923729292,92.9703676274992,372.9999053022905,3.830739663291311,3.4385247454300014,0.3922149178613097,Ballyarnett_G6,BALLYARNETT
N00002590,92.65194676832587,96.12370002442405,92.23688415597815,1661.9998861091779,3.4717532560981823,3.8868158684459075,-0.41506261234772523,Ballyarnett_G1,BALLYARNETT
N00002591,98.197606804624,95.87077836893421,90.47931432578883,826.9998274627684,-2.326828435689791,5.391464043145376,-7.718292478835167,Ballyarnett_E4,BALLYARNETT
N00002592,98.71079220001627,95.90503677133724,97.40320344132233,549.9998941317359,-2.805755428679035,-1.4981666699850962,-1.3075887586939388,Ballyarnett_J1,BALLYARNETT
N00002593,97.21615806282233,96.07899073993119,98.22751154032532,241.99996568260144,-1.1371673228911447,-2.148520800394138,1.0113534775029933,Ballyarnett_J3,BALLYARNETT
N00002594,89.98704397231046,98.20701234534185,90.59786692037729,415.99983052885324,8.219968373031392,7.6091454249645665,0.6108229480668257,Foyleside_A3,FOYLESIDE
N00002595,93.43079329128051,96.38444905154688,91.68293152414753,367.99994695120824,2.953655760266372,4.701517527399346,-1.7478617671329744,Foyleside_A4,FOYLESIDE
N00002596,95.1568876453945,94.83793805192659,95.02875504163553,459.99991469702485,-0.31894959346792007,-0.19081698970894934,-0.12813260375897073,Foyleside_E1,FOYLESIDE
N00002597,95.5553449096255,94.46750994688671,95.40722612779041,346.9999043713296,-1.0878349627387962,-0.9397161809037016,-0.14811878183509464,Foyleside_E2,FOYLESIDE
N00002598,86.94494091817107,97.92341691570229,91.09429741663264,370.99987591620425,10.97847599753122,6.829119499069648,4.149356498461572,Foyleside_A3,FOYLESIDE
N00002599,95.31503794753975,95.65843095670671,94.82962693969691,427.9999549037971,0.3433930091669595,0.8288040170098014,-0.48541100784284197,Foyleside_D1,FOYLESIDE
N00002600,93.46800911258254,95.5600157052695,95.50507775244805,363.99990247074766,2.092006592686971,0.05493795282146152,2.0370686398655096,Foyleside_A2,FOYLESIDE
N00002601,96.61335914812187,95.63384156449979,95.37190528009604,439.99986860422956,-0.9795175836220835,0.2619362844037454,-1.241453868025829,Foyleside_A2,FOYLESIDE
N00002602,95.88264664698903,95.5600471790778,95.50854846094747,375.9999394327666,-0.32259946791123184,0.05149871813033258,-0.3740981860415644,Foyleside_A2,FOYLESIDE
N00002603,96.98835887595854,90.45591097793073,96.1022554037965,935.9998544447471,-6.532447898027812,-5.646344425865777,-0.8861034721620342,The_Moor_C2,THE MOOR
N00002604,99.30370823122556,96.88814920970722,98.21088959205223,289.99996001926377,-2.415559021518334,-1.3227403823450032,-1.0928186391733306,Foyleside_F2,FOYLESIDE
N00002605,98.41048210243899,83.17197944343894,91.96141359712709,219.9999339033875,-15.238502659000048,-8.789434153688148,-6.4490685053118995,The_Moor_C1,THE MOOR
N00002606,85.76872720310786,72.14229845807334,91.2417254446792,274.999891421252,-13.626428745034517,-19.099426986605863,5.4729982415713465,The_Moor_C1,THE MOOR
N00002607,85.44947475661388,73.45873729136389,91.68656736179665,203.99992502473762,-11.990737465249993,-18.22783007043276,6.237092605182767,The_Moor_C3,THE MOOR
N00002608,96.66724512874774,94.26825336277386,96.4927511029165,324.99994974345196,-2.398991765973875,-2.2244977401426382,-0.17449402583123685,Foyleside_F1,FOYLESIDE
N00002609,96.70920067703356,94.67060595014686,95.27304036481638,547.9999006158156,-2.0385947268867,-0.6024344146695171,-1.4361603122171829,Foyleside_D4,FOYLESIDE
N00002610,96.10388244515028,94.76022750044864,96.32081803586176,293.99991290998963,-1.3436549447016404,-1.5605905354131266,0.21693559071148627,Foyleside_F1,FOYLESIDE
N00002611,98.66476287684927,93.57973889892892,95.85594173194956,184.99992188123443,-5.085023977920343,-2.2762028330206334,-2.80882114489971,Foyleside_F1,FOYLESIDE
N00002612,99.40028864198007,95.1307419795034,95.43800163982104,320.99990293947207,-4.269546662476671,-0.30725966031764074,-3.96228700215903,Foyleside_D4,FOYLESIDE
N00002613,72.86758398186781,60.994019972417775,75.82690817699087,731.99982816477,-11.873564009450035,-14.832888204573095,2.9593241951230596,The_Moor_C4,THE MOOR
N00002614,96.29127074790878,81.0128897153146,95.02143424409664,393.99978727671606,-15.278381032594183,-14.00854452878204,-1.2698365038121437,The_Moor_G4,THE MOOR
N00002615,89.50437281608842,75.20886566966597,93.66072920349177,398.9998937581679,-14.295507146422452,-18.4518635338258,4.156356387403349,The_Moor_G4,THE MOOR
N00002616,94.84800234441539,79.83966290350452,95.13335987792095,319.9998561022244,-15.008339440910873,-15.293696974416434,0.2853575335055609,The_Moor_G4,THE MOOR
N00002617,94.85767856218695,78.37417611749778,95.58887182035303,477.9999229660949,-16.483502444689165,-17.214695702855252,0.7311932581660869,The_Moor_G4,THE MOOR
N00002618,89.93463078403914,71.36972358813496,95.82502537177388,227.9999691585904,-18.564907195904183,-24.455301783638916,5.890394587734733,The_Moor_F5,THE MOOR
N00002619,80.57216620870821,82.79483214872887,70.82509861616568,521.9998641128035,2.2226659400206614,11.969733532563197,-9.747067592542535,Waterside_G3,WATERSIDE
N00002620,43.41123229233443,65.87859584338888,50.60110791278146,221.9999460999202,22.467363551054447,15.277487930607421,7.189875620447026,Waterside_G4,WATERSIDE
N00002621,8.688990932153196,27.934282683400628,11.129295273896224,208.9999309567333,19.245291751247432,16.804987409504406,2.440304341743026,Waterside_G2,WATERSIDE
N00002622,78.87889116220265,84.8898423427028,79.30545559032886,297.9999543543878,6.010951180500157,5.584386752373945,0.42656442812621265,Waterside_L3,WATERSIDE
N00002623,8.853838571726223,63.964465725224485,40.080972015942365,326.9999224662042,55.110627153498264,23.88349370928212,31.227133444216143,Waterside_G5,WATERSIDE
N00002624,89.97103877113071,82.66394821409115,68.71306933313761,242.9999117364081,-7.307090557039558,13.950878880953539,-21.257969437993097,Waterside_L2,WATERSIDE
N00002625,91.00320184910909,94.24365598602739,85.71133073563523,382.99987018914203,3.240454136918302,8.532325250392162,-5.29187111347386,Waterside_N2,WATERSIDE
N00002626,89.33450176481261,85.97651109198995,84.68188917825788,359.9999595608957,-3.357990672822666,1.2946219137320725,-4.6526125865547385,Waterside_L3,WATERSIDE
N00002627,97.28135340161415,78.73978979055128,98.20566722897473,363.9998255363291,-18.54156361106287,-19.465877438423448,0.924313827360578,The_Moor_B5,THE MOOR
N00002628,98.89154109752458,77.62162250405645,97.86970205306964,996.999737320858,-21.269918593468134,-20.248079549013198,-1.0218390444549357,The_Moor_B3,THE MOOR
N00002629,95.9435895213123,76.93104746428276,97.54633860317848,269.99990268197104,-19.01254205702955,-20.615291138895728,1.602749081866179,The_Moor_B5,THE MOOR
N00002630,96.63421583417107,69.411751770688,96.30872227518229,306.9999374535209,-27.222464063483073,-26.89697050449429,-0.3254935589887822,The_Moor_E1,THE MOOR
N00002631,94.79549425193873,78.76269413475845,98.19641739198465,349.999832686057,-16.032800117180287,-19.433723257226205,3.4009231400459186,The_Moor_B7,THE MOOR
N00002632,76.62012961944782,82.18037831064844,73.17496416301535,358.9999571897485,5.560248691200613,9.00541414763309,-3.445165456432477,Downpatrick_H4,DOWNPATRICK
N00002633,75.94065608026096,85.47517969931101,81.18105618409984,370.99989061635614,9.534523619050049,4.294123515211169,5.24040010383888,Downpatrick_J3,DOWNPATRICK
N00002634,72.20835056202914,81.28787287362003,76.63125937700033,326.99997247238315,9.079522311590893,4.656613496619698,4.422908814971194,Downpatrick_H4,DOWNPATRICK
N00002635,69.24984809908065,86.6713802138858,82.38027152742048,400.999929624219,17.421532114805146,4.291108686465321,13.130423428339824,Downpatrick_J4,DOWNPATRICK
N00002636,76.46415888507792,77.90521902173522,67.63013337668283,375.99997604247824,1.441060136657299,10.275085645052386,-8.834025508395086,Downpatrick_H3,DOWNPATRICK
N00002637,73.58682104041267,69.35788322967441,66.66548466881368,411.99999040271547,-4.228937810738259,2.692398560860738,-6.921336371598997,Downpatrick_H1,DOWNPATRICK
N00002638,68.27854314190178,76.45119676516836,71.0061913624716,382.9999894420089,8.172653623266584,5.445005402696765,2.7276482205698187,Downpatrick_H3,DOWNPATRICK
N00002639,88.72305279183519,79.23608198534576,73.98918060056825,292.99997992369447,-9.486970806489424,5.246901384777516,-14.73387219126694,Downpatrick_B3,DOWNPATRICK
N00002640,90.58622637195893,85.24949117803979,83.35319170397369,423.99990062458875,-5.336735193919139,1.8962994740660974,-7.233034667985237,Downpatrick_D3,DOWNPATRICK
N00002641,80.20551745360116,70.6433968193154,77.74497126261137,418.9999569718363,-9.562120634285762,-7.1015744432959735,-2.4605461909897883,Downpatrick_D1,DOWNPATRICK
N00002642,83.38986496009987,77.6665398672933,78.5099704116869,402.99994058610946,-5.723325092806576,-0.8434305443935983,-4.879894548412977,Downpatrick_D2,DOWNPATRICK
N00002643,87.38489312208976,71.2224000964345,78.1407918628824,447.9999672919254,-16.162493025655266,-6.918391766447897,-9.244101259207369,Downpatrick_D1,DOWNPATRICK
N00002644,73.764525819635,81.29863264492853,72.65371111718216,377.9998858537116,7.534106825293534,8.644921527746376,-1.110814702452842,Downpatrick_E1,DOWNPATRICK
N00002645,85.23618704560498,81.57508634825255,75.75666197001325,351.99991184475573,-3.661100697352424,5.8184243782393,-9.479525075591724,Downpatrick_E4,DOWNPATRICK
N00002646,22.60351711986532,17.638900328052163,25.722292062196807,338.9999406436968,-4.964616791813157,-8.083391734144644,3.1187749423314877,Rowallane_F2,ROWALLANE
N00002647,23.61656078056521,21.298642209012975,32.538828232187186,775.9998785999046,-2.3179185715522337,-11.24018602317421,8.922267451621977,Rowallane_G4,ROWALLANE
N00002648,56.001399993189494,27.228544961025985,38.97549702156114,258.9999486113157,-28.77285503216351,-11.746952060535154,-17.025902971628355,Rowallane_G6,ROWALLANE
N00002649,6.058009837009895,8.941150391399377,13.881368622997051,507.99997794007265,2.883140554389482,-4.940218231597674,7.823358785987156,Rowallane_C4,ROWALLANE
N00002650,27.51166814931155,11.48100547446962,18.445854690163994,370.9999302585863,-16.030662674841928,-6.9648492156943735,-9.065813459147554,Rowallane_C4,ROWALLANE
N00002651,10.264980107118587,10.226917358756278,16.14387711469117,380.99992978972034,-0.03806274836230905,-5.91695975593489,5.878897007572581,Rowallane_G2,ROWALLANE
N00002652,40.61898126908663,11.51423969882976,18.50729870462831,300.999917428354,-29.10474157025687,-6.9930590057985516,-22.11168256445832,Rowallane_F2,ROWALLANE
N00002653,79.66181406561988,86.8122634142516,81.82707367886754,373.99994852443416,7.150449348631724,4.985189735384068,2.165259613247656,Downpatrick_G1,DOWNPATRICK
N00002654,71.24486148303541,84.62202181472689,81.44025289457964,433.9999530850577,13.377160331691485,3.181768920147249,10.195391411544236,Downpatrick_D4,DOWNPATRICK
N00002655,75.51929826546717,82.42832426654907,76.7782403412398,261.9999140649308,6.909026001081898,5.650083925309275,1.258942075772623,Downpatrick_E5,DOWNPATRICK
N00002656,65.59342004222475,87.14342403170674,79.74794445061983,368.9999375515355,21.550003989481993,7.395479581086917,14.154524408395076,Downpatrick_D4,DOWNPATRICK
N00002657,77.9087798313637,87.42111613673936,77.30449158808963,366.9999374367613,9.512336305375655,10.116624548649725,-0.6042882432740697,Downpatrick_G1,DOWNPATRICK
N00002658,76.34745460856671,86.71954013773328,78.05843983672554,315.9999845727612,10.372085529166569,8.661100301007735,1.7109852281588331,Downpatrick_H2,DOWNPATRICK
N00002659,64.46782938829728,87.46065768532806,73.30962191351539,354.99989848784713,22.992828297030783,14.151035771812673,8.84179252521811,Downpatrick_G2,DOWNPATRICK
N00002660,33.87501067448333,28.46655012613326,41.14799502905249,361.9999748306151,-5.408460548350067,-12.681444902919228,7.272984354569161,Rowallane_F1,ROWALLANE
N00002661,84.0207990220537,53.200677581714565,77.66890226863809,544.9999049745636,-30.82012144033913,-24.468224686923527,-6.351896753415602,Rowallane_F5,ROWALLANE
N00002662,59.41182534440347,38.13550780877183,49.10771824705003,229.99994371436622,-21.27631753563164,-10.972210438278204,-10.304107097353437,Rowallane_F3,ROWALLANE
N00002663,49.19975985769493,52.47088158320804,62.91521807843522,343.99991028789094,3.2711217255131118,-10.444336495227176,13.715458220740288,Rowallane_F6,ROWALLANE
N00002664,96.5057737756,62.00481042655044,71.95179958657705,271.99995362808323,-34.50096334904956,-9.946989160026611,-24.553974189022952,Rowallane_F6,ROWALLANE
N00002665,32.63555093817334,31.801573687922737,43.73305653384033,336.9999040918967,-0.8339772502506015,-11.931482845917596,11.097505595666995,Rowallane_G5,ROWALLANE
N00002666,33.34539726963828,44.60114247110087,55.04237117162217,279.99994818992917,11.255745201462588,-10.4412287005213,21.69697390198389,Rowallane_G6,ROWALLANE
N00002667,91.62662173319178,92.32476207253107,88.60302702545056,1021.9998096168447,0.6981403393392895,3.7217350470805144,-3.023594707741225,Slieve_Croob_J2,SLIEVE CROOB
N00002668,94.95961675227451,92.96383538992221,91.74320683486923,390.99993806713394,-1.9957813623523037,1.2206285550529827,-3.2164099174052865,Slieve_Croob_J5,SLIEVE CROOB
N00002669,66.08534003537352,75.75614944723837,71.86386324867148,414.9999904397595,9.670809411864852,3.892286198566893,5.778523213297959,Slieve_Croob_E2,SLIEVE CROOB
N00002670,86.34444642582856,89.11252200314765,85.05595138755733,1196.9999600624474,2.768075577319081,4.056570615590317,-1.2884950382712361,Slieve_Croob_G3,SLIEVE CROOB
N00002671,83.04138756131452,82.63524395496552,75.35863940026987,1170.9998413650817,-0.4061436063490049,7.276604554695652,-7.682748161044657,Downpatrick_F4,DOWNPATRICK
N00002672,69.7275096422567,83.90768197962667,70.75958223354404,348.99989987297215,14.180172337369967,13.148099746082636,1.0320725912873314,Downpatrick_G4,DOWNPATRICK
N00002673,83.91897640512856,80.64089669551107,75.00192190190499,1378.999913376591,-3.2780797096174865,5.6389747936060814,-8.917054503223568,Downpatrick_H2,DOWNPATRICK
N00002674,75.62289069731116,85.12110379756403,73.12276925804636,347.99988474773124,9.498213100252869,11.998334539517671,-2.5001214392648023,Downpatrick_G3,DOWNPATRICK
N00002675,24.82676683992088,36.459512741087124,35.95040959845361,397.99997944366885,11.632745901166246,0.5091031426335135,11.123642758532732,Rowallane_D3,ROWALLANE
N00002676,48.44382677849586,61.87762594993905,59.75483736014108,611.9999386878035,13.43379917144319,2.1227885897979704,11.31101058164522,Rowallane_J1,ROWALLANE
N00002677,18.913047735908453,23.40609472080121,24.301180411852176,327.9999886738326,4.493046984892757,-0.8950856910509657,5.388132675943723,Rowallane_D4,ROWALLANE
N00002678,64.32708627133773,69.20515500984075,65.53656258882654,348.99995946154525,4.878068738503018,3.6685924210142105,1.2094763174888072,Rowallane_D3,ROWALLANE
N00002679,70.44053429623695,65.84266267025023,64.09960595213995,313.999923637601,-4.597871625986713,1.7430567181102816,-6.340928344096994,Rowallane_J3,ROWALLANE
N00002680,57.66482108999696,48.852535189469215,47.87213366417903,395.9999846663116,-8.812285900527748,0.9804015252901834,-9.792687425817931,Downpatrick_A1,DOWNPATRICK
N00002681,28.299984062809408,42.18908156383166,41.55177016364653,350.99998806593646,13.889097501022249,0.6373114001851263,13.251786100837123,Downpatrick_A4,DOWNPATRICK
N00002682,58.77169599251656,34.07836744799249,34.380449426309696,375.001096479533,-24.69332854452407,-0.3020819783172044,-24.391246566206867,Rowallane_E1,ROWALLANE
N00002683,20.946561457238005,19.335091264164262,19.39168448852135,399.00037528476264,-1.6114701930737425,-0.056593224357087024,-1.5548769687166555,Rowallane_E3,ROWALLANE
N00002684,20.3344329732545,33.2423524298331,33.648989141588125,370.0005169871272,12.907919456578597,-0.40663671175502714,13.314556168333624,Rowallane_E1,ROWALLANE
N00002685,6.258661008605293,13.012297987798117,13.237794031252166,378.99998658640993,6.753636979192824,-0.22549604345404894,6.979133022646873,Rowallane_E3,ROWALLANE
N00002686,8.41226043614602,6.931679437862759,8.902501018399361,303.9999871494437,-1.4805809982832612,-1.9708215805366018,0.49024058225334066,Rowallane_D1,ROWALLANE
N00002687,17.380997979924754,28.40474525249094,27.485080330078755,321.9999823081555,11.023747272566187,0.9196649224121849,10.104082350154002,Rowallane_D1,ROWALLANE
N00002688,10.817417658911266,18.655045601863648,19.26235982367746,389.9999898592677,7.837627942952382,-0.6073142218138123,8.444942164766195,Rowallane_D4,ROWALLANE
N00002689,76.02677713689067,59.20972784147969,54.19839811480819,326.9999402168824,-16.817049295410982,5.011329726671498,-21.82837902208248,Rowallane_D1,ROWALLANE
N00002690,66.65957667116449,47.93174311541479,59.83410585100235,302.99994141334577,-18.727833555749697,-11.902362735587559,-6.825470820162138,The_Mournes_D4,THE MOURNES
N00002691,52.35365516667001,52.25213664881392,58.28908870173725,321.9999141216672,-0.10151851785609267,-6.036952052923333,5.93543353506724,The_Mournes_E4,THE MOURNES
N00002692,72.04167621305493,52.930937420284785,61.5997938046268,318.9999889337887,-19.110738792770142,-8.668856384342014,-10.441882408428128,The_Mournes_G1,THE MOURNES
N00002693,59.399172511852115,39.81717611660041,55.20301905397604,266.9999028704876,-19.581996395251707,-15.385842937375635,-4.196153457876072,The_Mournes_D4,THE MOURNES
N00002694,48.94849577574392,46.02937905031822,49.52428092915241,353.9999880741667,-2.9191167254257024,-3.4949018788341917,0.5757851534084892,The_Mournes_F2,THE MOURNES
N00002695,76.15612075868762,54.981987043842956,61.93892337446813,405.999883382672,-21.174133714844665,-6.956936330625176,-14.217197384219489,The_Mournes_E1,THE MOURNES
N00002696,59.50003340293311,62.30507538729577,67.82833669414724,275.9999365678282,2.80504198436266,-5.523261306851467,8.328303291214127,The_Mournes_E3,THE MOURNES
N00002697,69.29485513126603,57.472195250496675,64.37250295006334,345.99990520587613,-11.822659880769358,-6.90030769956666,-4.922352181202697,The_Mournes_E3,THE MOURNES
N00002698,77.52233790478424,61.40811691308713,69.64592872435068,389.9999255856444,-16.11422099169711,-8.237811811263555,-7.876409180433555,The_Mournes_E2,THE MOURNES
N00002699,93.35221632182854,80.84339981054679,84.0464134867569,362.999915162298,-12.50881651128175,-3.2030136762101193,-9.305802835071631,Slieve_Croob_B2,SLIEVE CROOB
N00002700,81.78326503522223,76.62632678914905,82.19806323369383,429.9999579090509,-5.156938246073182,-5.571736444544783,0.41479819847160115,Slieve_Croob_D1,SLIEVE CROOB
N00002701,76.30795533825525,63.32813738916264,73.23081306548242,411.9999822947933,-12.979817949092613,-9.902675676319781,-3.077142272772832,Slieve_Croob_A5,SLIEVE CROOB
N00002702,90.02090755344474,80.71683596493602,85.1936674559836,409.9999231119459,-9.30407158850872,-4.476831491047577,-4.827240097461143,Slieve_Croob_B1,SLIEVE CROOB
N00002703,80.70673482744212,63.91575319471366,77.5435323460627,437.99998058334,-16.79098163272846,-13.627779151349046,-3.1632024813794146,Slieve_Croob_D2,SLIEVE CROOB
N00002704,88.03799791744699,60.30208299088372,72.94949625197383,462.99997931132043,-27.735914926563268,-12.647413261090108,-15.08850166547316,Slieve_Croob_D3,SLIEVE CROOB
N00002705,87.40118177934076,65.72730285089084,79.42984732626208,392.9999804693601,-21.673878928449923,-13.70254447537124,-7.971334453078683,Slieve_Croob_D2,SLIEVE CROOB
N00002706,74.46291168099546,49.357078356742164,62.83223484684056,365.9999870611647,-25.105833324253297,-13.475156490098392,-11.630676834154904,Slieve_Croob_D1,SLIEVE CROOB
N00002707,64.56595799820295,61.35384799215458,58.42523060148283,411.99998546444255,-3.21211000604837,2.9286173906717465,-6.140727396720116,Slieve_Croob_G4,SLIEVE CROOB
N00002708,91.3125517795331,81.63951770895176,76.79513605487423,307.9999542849063,-9.673034070581338,4.844381654077523,-14.51741572465886,Slieve_Croob_G2,SLIEVE CROOB
