year,date,body,byelection,contest,area,council,name,party,tier,votes,valid,seats,share,quotas,elected
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NaM-Newry-Town,Newry and Mourne,Declan O'Callaghan,Independent,A,109.0,9531.0,7,1.1436365544014269,0.09149092435211414,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Abbey,North Down,Karl McLean,Independent,A,297.0,6975.0,6,4.258064516129032,0.29806451612903223,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Abbey,North Down,Christopher Carter,Independent,A,175.0,6975.0,6,2.5089605734767026,0.1756272401433692,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Abbey,North Down,William Gordon,Independent,A,89.0,6975.0,6,1.2759856630824373,0.08931899641577061,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Ballyholme-&-Groomsport,North Down,Alan Chambers,Independent,A,2099.0,10287.0,7,20.404393895207544,1.6323515116166036,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Ballyholme-&-Groomsport,North Down,Austen Lennon,Independent,A,1363.0,10287.0,7,13.249732672304852,1.059978613784388,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Ballyholme-&-Groomsport,North Down,Ernest Steele,Independent,A,218.0,10287.0,7,2.1191795470010693,0.16953436376008554,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Bangor-West,North Down,Brian Wilson,Independent,A,1871.0,9110.0,7,20.53787047200878,1.6430296377607023,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Holywood,North Down,Dennis Ogborn,Independent,A,815.0,6125.0,5,13.306122448979592,0.7983673469387754,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,lg01-NoD-Holywood,North Down,Robert Irvine,Independent,A,232.0,6125.0,5,3.7877551020408164,0.227265306122449,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Limavady Town,Limavady,Brian Brown,Independent,A,642.0,4720.0,5,13.601694915254237,0.8161016949152543,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lisburn Town North,Lisburn,Ronnie Crawford,Independent,A,711.0,10773.0,7,6.59983291562239,0.5279866332497911,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lisburn Town North,Lisburn,David Adams,Independent,A,577.0,10773.0,7,5.355982548965005,0.4284786039172004,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lisburn Town North,Lisburn,William Beattie,Independent,A,423.0,10773.0,7,3.926482873851295,0.3141186299081036,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lisburn Town North,Lisburn,Adrian Creighton,Independent,A,123.0,10773.0,7,1.1417432470064048,0.09133945976051239,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lisburn Town South,Lisburn,Gary McMichael,Independent,A,509.0,7053.0,6,7.216787182759109,0.5051751027931377,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lough,Larne,William Small,Independent,A,151.0,5079.0,5,2.973026186257137,0.17838157117542824,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Lurgan,Craigavon,William Grafton,Independent,A,130.0,10510.0,7,1.236917221693625,0.09895337773549001,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Macedon,Newtownabbey,Mark Langhammer,Independent,A,1326.0,7024.0,6,18.878132118451024,1.3214692482915718,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Macedon,Newtownabbey,Tommy Kirkham,Independent,A,611.0,7024.0,6,8.69874715261959,0.6089123006833713,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Macedon,Newtownabbey,Robert Kidd,Independent,A,378.0,7024.0,6,5.381548974943052,0.37670842824601364,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Macedon,Newtownabbey,Andrew Beattie,Independent,A,276.0,7024.0,6,3.929384965831435,0.27505694760820043,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Macedon,Newtownabbey,Victor Robinson,Independent,A,160.0,7024.0,6,2.277904328018223,0.1594533029612756,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Mourne,Strabane,James O'Kane,Independent,A,589.0,8334.0,6,7.067434605231582,0.4947204223662107,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Mourne,Strabane,Paul Gallagher,Independent,A,445.0,8334.0,6,5.339572834173266,0.3737700983921286,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Moyola,Magherafelt,Naaman Hutchinson,Independent,A,210.0,6949.0,5,3.0220175564829472,0.18132105338897683,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Newcastle,Down,David Allister,Independent,A,243.0,7730.0,6,3.14359637774903,0.22005174644243208,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Newtownards,Ards,Wilbert Magill,Independent,A,889.0,7050.0,6,12.609929078014185,0.8826950354609928,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Newtownards,Ards,Nancy Orr,Independent,A,312.0,7050.0,6,4.425531914893617,0.3097872340425532,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Northland,Derry,William Temple,Independent,A,407.0,11007.0,7,3.697646951939675,0.29581175615517397,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Northland,Derry,Colm Bryce,Independent,A,274.0,11007.0,7,2.489324975015899,0.19914599800127192,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Northland,Derry,Daniel Bradley,Independent,A,82.0,11007.0,7,0.744980466975561,0.059598437358044876,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Northland,Derry,Catherine Harper,Independent,A,14.0,11007.0,7,0.12719178704460798,0.010175342963568638,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Oldpark,Belfast,James Bates,Independent,A,209.0,15975.0,6,1.3082942097026604,0.09158059467918622,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Oldpark,Belfast,Rene Graig,Independent,A,59.0,15975.0,6,0.36932707355242567,0.025852895148669796,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Omagh Town,Omagh,Patrick McGowan,Independent,A,1074.0,7976.0,7,13.465396188565697,1.0772316950852556,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Omagh Town,Omagh,Johnny McLaughlin,Independent,A,759.0,7976.0,7,9.5160481444333,0.761283851554664,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Omagh Town,Omagh,Kevin Taylor,Independent,A,19.0,7976.0,7,0.2382146439317954,0.01905717151454363,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Omagh West Tyrone,Omagh,Gerry McMenamin,Independent,A,202.0,9107.0,7,2.218074009004063,0.17744592072032503,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Peninsula,Ards,Joe Boyle,Independent,A,526.0,6874.0,5,7.652022112307245,0.45912132673843475,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Peninsula,Ards,Robert Ambrose,Independent,A,255.0,6874.0,5,3.709630491707885,0.2225778295024731,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Peninsula,Ards,James McMullan,Independent,A,153.0,6874.0,5,2.225778295024731,0.13354669770148386,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Portadown,Craigavon,David Jones,Independent,A,971.0,9651.0,7,10.061133561288985,0.8048906849031188,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Pottinger corrected,Local Government Districts,John Bushell,Independent,A,218.0,12968.0,6,1.6810610734114744,0.11767427513880321,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Rowallane corrected,Down,James Marks,Independent,A,169.0,6857.0,5,2.4646346798891643,0.14787808079334985,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Shantallow,Derry,Charles McDaid,Independent,A,542.0,10228.0,5,5.2991787250684395,0.31795072350410636,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Skerries,Coleraine,Christine Alexander,Independent,A,757.0,5366.0,5,14.10734252702199,0.8464405516213194,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Sperrin,Magherafelt,Robert Montgomery,Independent,A,776.0,7478.0,5,10.377106178122492,0.6226263706873495,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Torrent,Dungannon,Jim Canning,Independent,A,1244.0,8390.0,6,14.827175208581645,1.037902264600715,True
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,University,Newtownabbey,Alister Bell,Independent,A,447.0,9996.0,7,4.471788715486195,0.3577430972388956,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Victoria,Belfast,Danny Dow,Independent,A,746.0,16909.0,7,4.411851676621917,0.35294813412975334,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Victoria,Belfast,Sammy Walker,Independent,A,114.0,16909.0,7,0.6741971731030812,0.0539357738482465,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Victoria,Belfast,Billy Hands,Independent,A,15.0,16909.0,7,0.08871015435566858,0.007096812348453486,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Victoria,Belfast,Lawrence John,Independent,A,11.0,16909.0,7,0.06505411319415695,0.005204329055532556,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Waterside,Derry,James Guy,Independent,A,484.0,10354.0,7,4.674521923894147,0.3739617539115318,False
2001,2001-06-07,Local,False,2001 Northern Ireland local elections,Waterside,Derry,William Webster,Independent,A,63.0,10354.0,7,0.6084604983581224,0.0486768398686498,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Antrim Line,Newtownabbey,Arthur Templeton,Independent,A,64.0,9045.0,7,0.7075732448866777,0.05660585959093422,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Antrim Northwest,Antrim,Brian Johnston,Independent,A,255.0,5205.0,5,4.899135446685879,0.29394812680115273,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Antrim Southeast,Antrim,Patricia Murray,Independent,A,49.0,7190.0,7,0.6815020862308763,0.0545201668984701,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Antrim Town,Antrim,Darran Smyth,Independent,A,136.0,5287.0,7,2.572347266881029,0.2057877813504823,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Antrim Town,Antrim,Aine Gribbon,Independent,A,28.0,5287.0,7,0.5296009078872707,0.042368072630981655,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Ards East,Ards,Thomas Sheridan,Independent,A,132.0,7607.0,6,1.7352438543446824,0.12146706980412776,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Armagh City,Armagh,John Nixon,Independent,A,591.0,6288.0,6,9.398854961832061,0.6579198473282443,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Ballycastle,Moyle,Seamus Blaney,Independent,A,302.0,2395.0,5,12.609603340292276,0.7565762004175366,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Ballymena North,Ballymena,James Henry,Independent,A,906.0,6862.0,7,13.20314777032935,1.056251821626348,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Balmoral,Belfast,Thomas Wilson,Independent,A,213.0,11710.0,6,1.8189581554227157,0.1273270708795901,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Bushvale,Ballymoney,Bill Kennedy,Independent,A,473.0,3636.0,5,13.008800880088009,0.7805280528052805,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Carrick Castle,Carrickfergus,William Hamilton,Independent,A,421.0,3009.0,5,13.991359255566634,0.839481555333998,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Carrick Castle,Carrickfergus,Philip Mannis,Independent,A,203.0,3009.0,5,6.746427384513127,0.4047856430707876,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Carrick Castle,Carrickfergus,Nicholas Wady,Independent,A,80.0,3009.0,5,2.6586905948820205,0.1595214356929212,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Castlereagh Central,Castlereagh,Alan Carson,Independent,A,209.0,5545.0,6,3.769161406672678,0.2638412984670875,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Castlereagh East,Castlereagh,Francis Gallagher,Independent,A,551.0,7718.0,7,7.13915522155999,0.5711324177247992,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Castlereagh West,Castlereagh,Cyril Kernaghan,Independent,A,266.0,5905.0,5,4.504657070279424,0.27027942421676543,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Cityside,Derry,Gary Donnelly,Independent,A,493.0,6122.0,5,8.052923881084613,0.4831754328650768,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Coast Road,Larne,William Cunning,Independent,A,212.0,3665.0,5,5.784447476125512,0.34706684856753073,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Coleraine Central,Coleraine,Russell Watton,Independent,A,380.0,6377.0,6,5.958914850243061,0.41712403951701427,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Court,Belfast,Frank McCoubrey,Independent,A,794.0,7493.0,5,10.596556786333911,0.6357934071800346,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Cusher,Armagh,Paul Bowbanks,Independent,A,324.0,8061.0,6,4.019352437662821,0.28135467063639746,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Drum Manor,Cookstown,Samuel Parke,Independent,A,641.0,5209.0,5,12.305624880015358,0.7383374928009215,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Erne West,Fermanagh,Kevin Nolan,Independent,A,115.0,7210.0,5,1.59500693481276,0.0957004160887656,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Giant's Causeway,Moyle,Price McConaghy,Independent,A,222.0,1694.0,5,13.105076741440378,0.7863046044864227,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Giant's Causeway,Moyle,Thomas Palmer,Independent,A,23.0,1694.0,5,1.3577331759149942,0.08146399055489965,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Glens,Moyle,Randal McDonnell,Independent,A,403.0,2580.0,5,15.62015503875969,0.9372093023255813,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Kilroot,Carrickfergus,James Brown,Independent,A,1162.0,5717.0,6,20.32534546090607,1.422774182263425,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Knockagh Monument,Carrickfergus,Robert Rice,Independent,A,293.0,5174.0,6,5.662930034789332,0.3964051024352532,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Knockiveagh,Banbridge,Malachy McCartan,Independent,A,498.0,6679.0,6,7.4562060188651,0.5219344213205569,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,Roy Craig,Independent,A,435.0,3475.0,5,12.517985611510792,0.7510791366906474,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,John Anderson,Independent,A,246.0,3475.0,5,7.079136690647482,0.424748201438849,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,Lindsay Mason,Independent,A,244.0,3475.0,5,7.0215827338129495,0.421294964028777,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,Robert Shaw,Independent,A,122.0,3475.0,5,3.5107913669064748,0.2106474820143885,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,Thomas Robinson,Independent,A,57.0,3475.0,5,1.6402877697841727,0.09841726618705035,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,Larne Town,Larne,David Todd,Independent,A,47.0,3475.0,5,1.3525179856115108,0.08115107913669065,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,lg05-NaM-Crotlieve,Newry and Mourne,Thomas McCann,Independent,A,745.0,10630.0,7,7.0084666039510815,0.5606773283160865,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,lg05-NaM-Crotlieve,Newry and Mourne,Anthony Williamson,Independent,A,707.0,10630.0,7,6.65098777046096,0.5320790216368768,True
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,lg05-NaM-Mournes,Newry and Mourne,Martin Cunningham,Independent,A,559.0,7086.0,5,7.888794806661021,0.4733276883996613,False
2005,2005-05-05,Local,False,2005 Northern Ireland local elections,lg05-NaM-Mournes,Newry and Mourne,Arthur Coulter,Independent,A,362.0,7086.0,5,5.108664973186565,0.3065198983911939,False
