SA2011,nat_2001,nat_2023,pop,change,label,dea
N00000268,0.0,0.0,404.99997142781524,0.0,Comber_E2,COMBER
N00000269,0.0,0.0,343.99999212581594,0.0,Comber_E2,COMBER
N00000270,0.0,0.0,368.99998807736716,0.0,Comber_F2,COMBER
N00000271,0.0,0.0,344.99998525839476,0.0,Comber_F3,COMBER
N00000272,0.0,0.0,268.99997931488014,0.0,Comber_F5,COMBER
N00000273,0.0,0.0,422.9999714972984,0.0,Comber_F2,COMBER
N00000274,0.0,0.0,356.9999818595547,0.0,Comber_F1,COMBER
N00000275,4.43970218563476,1.8620845860417699,323.999897611837,-2.5776175995929895,Ards_Peninsula_B2,ARDS PENINSULA
N00000276,1.9797784868517072,6.684922584774132,313.9999402180992,4.705144097922425,Ards_Peninsula_B2,ARDS PENINSULA
N00000277,1.651077562231432,0.0004386908041989296,376.9999356368482,-1.650638871427233,Newtownards_D3,NEWTOWNARDS
N00000278,2.214267398032201,6.336016874325875,308.999877882461,4.121749476293674,Ards_Peninsula_B1,ARDS PENINSULA
N00000279,2.5016723918792607,0.0,241.99994249375703,-2.5016723918792607,Newtownards_H2,NEWTOWNARDS
N00000280,11.40482665130689,0.000476609118120484,307.99988887031094,-11.404350042188769,Newtownards_H5,NEWTOWNARDS
N00000281,2.6507560294036985,7.558354032406626,367.99998915177747,4.907598003002928,Ards_Peninsula_C4,ARDS PENINSULA
N00000282,2.3410154953681617,5.234368866556387,352.99998916949585,2.893353371188225,Ards_Peninsula_C2,ARDS PENINSULA
N00000283,1.32996409025808,4.171744204049405,331.99996288382624,2.8417801137913252,Ards_Peninsula_C4,ARDS PENINSULA
N00000284,10.43213410306418,1.3578407120522826,308.9999269243866,-9.074293391011897,Newtownards_H2,NEWTOWNARDS
N00000285,16.205322008966267,0.0,360.9998735814474,-16.205322008966267,Newtownards_H5,NEWTOWNARDS
N00000286,6.930683717835863,8.853393242519354,280.9999350874259,1.9227095246834915,Ards_Peninsula_A5,ARDS PENINSULA
N00000287,12.368353402243631,10.057885364402537,295.99990417959606,-2.310468037841094,Ards_Peninsula_A1,ARDS PENINSULA
N00000288,2.6844507509032405,7.111778997687173,307.9999756555812,4.427328246783933,Ards_Peninsula_C3,ARDS PENINSULA
N00000289,3.50939885810527,5.431755416823409,314.99990409749637,1.9223565587181386,Ards_Peninsula_A3,ARDS PENINSULA
N00000290,12.107740990301828,10.623078027832744,288.99990259815934,-1.4846629624690841,Ards_Peninsula_A4,ARDS PENINSULA
N00000291,2.7309023057829704,5.758287814054078,315.99997700048914,3.027385508271107,Ards_Peninsula_C1,ARDS PENINSULA
N00000292,2.5060503083827688,4.194718677806086,384.99998171110053,1.688668369423317,Ards_Peninsula_C1,ARDS PENINSULA
N00000293,1.6833470756599422,0.0,394.9999173314659,-1.6833470756599422,Bangor_East_and_Donaghadee_K5,BANGOR EAST AND DONAGHADEE
N00000294,2.269664244512095,6.83135652876774,365.99999043709664,4.5616922842556455,Ards_Peninsula_C1,ARDS PENINSULA
N00000295,2.2614600394345983,0.11120523665206855,333.99993754126666,-2.1502548027825297,Ards_Peninsula_C1,ARDS PENINSULA
N00000296,3.4660976819624576,0.0,305.9999289562563,-3.4660976819624576,Newtownards_G1,NEWTOWNARDS
N00000297,3.058646925265699,0.0,347.9999025860927,-3.058646925265699,Newtownards_G3,NEWTOWNARDS
N00000298,2.3491860611797377,0.0,376.9998964451505,-2.3491860611797377,Newtownards_G1,NEWTOWNARDS
N00000299,5.051663474876874,0.0,303.99995827081625,-5.051663474876874,Newtownards_C3,NEWTOWNARDS
N00000300,9.217831912588839,0.0,326.9999324446083,-9.217831912588839,Newtownards_K2,NEWTOWNARDS
N00000301,2.9133645211431314,0.0007836770189426168,318.99994299816905,-2.912580844124189,Newtownards_B1,NEWTOWNARDS
N00000302,1.819559277896455,0.0,353.9999024821639,-1.819559277896455,Newtownards_B4,NEWTOWNARDS
N00000303,2.1565190840243793,0.0,318.9998652685475,-2.1565190840243793,Newtownards_D1,NEWTOWNARDS
N00000304,2.263913475989878,0.0,308.99988485717216,-2.263913475989878,Newtownards_D2,NEWTOWNARDS
N00000305,2.1823209153472893,0.0,447.9999092287442,-2.1823209153472893,Newtownards_B1,NEWTOWNARDS
N00000306,1.5923663241684178,0.0,371.9998729900251,-1.5923663241684178,Newtownards_D2,NEWTOWNARDS
N00000307,1.9316794470910432,0.0,367.9998389337591,-1.9316794470910432,Newtownards_H1,NEWTOWNARDS
N00000308,2.05402191683571,0.0,335.99989849983893,-2.05402191683571,Newtownards_G2,NEWTOWNARDS
N00000309,3.1071801996651036,0.0,395.9998866775545,-3.1071801996651036,Newtownards_H1,NEWTOWNARDS
N00000310,33.31890021476151,73.83856933892676,435.9999842220509,40.51966912416525,Ards_Peninsula_L4,ARDS PENINSULA
N00000311,50.69357974786178,85.40265658894835,303.9999757842938,34.70907684108656,Ards_Peninsula_L2,ARDS PENINSULA
N00000312,27.077688469841803,62.21867866850771,402.9999875802457,35.140990198665904,Ards_Peninsula_L3,ARDS PENINSULA
N00000313,45.174801623627225,85.72431306169626,443.9999813764267,40.54951143806904,Ards_Peninsula_L2,ARDS PENINSULA
N00000314,73.8928679034735,89.83094335550138,390.99983474915314,15.938075452027874,Ards_Peninsula_N3,ARDS PENINSULA
N00000315,57.72864024959874,89.16912809929013,360.99989453342573,31.440487849691394,Ards_Peninsula_N1,ARDS PENINSULA
N00000316,46.27929263046926,88.63471598023472,377.9998934951765,42.35542334976546,Ards_Peninsula_L4,ARDS PENINSULA
N00000317,42.73497554594742,86.5610045949977,568.9998694062876,43.82602904905028,Ards_Peninsula_L4,ARDS PENINSULA
N00000318,0.901982298291905,8.154361711614866,358.9999799953099,7.252379413322961,Ards_Peninsula_H4,ARDS PENINSULA
N00000319,0.8972349834281896,7.376438559353486,591.9998737987822,6.479203575925296,Ards_Peninsula_J3,ARDS PENINSULA
N00000320,0.9449836199040317,8.967896419210925,311.9999849195379,8.022912799306894,Ards_Peninsula_H4,ARDS PENINSULA
N00000321,1.352888698740911,7.938422872300381,263.99995197423897,6.58553417355947,Ards_Peninsula_J5,ARDS PENINSULA
N00000322,1.9188964766428978,6.269899525726406,288.999958364385,4.351003049083508,Ards_Peninsula_H4,ARDS PENINSULA
N00000323,6.539388834347115,19.247684397729433,391.99998974574885,12.708295563382318,Ards_Peninsula_H2,ARDS PENINSULA
N00000324,5.72635608330952,25.17879612475295,349.99998379211405,19.45244004144343,Ards_Peninsula_H4,ARDS PENINSULA
N00000325,1.8638349903421787,22.94390628198112,330.9999707160147,21.080071291638944,Ards_Peninsula_K2,ARDS PENINSULA
N00000326,1.003340736165008,8.539172042348598,614.9999609137138,7.53583130618359,Ards_Peninsula_H2,ARDS PENINSULA
N00000327,0.0,0.0,299.99989641796543,0.0,Newtownards_S3,NEWTOWNARDS
N00000328,0.0,0.0,319.9999385295829,0.0,Newtownards_S4,NEWTOWNARDS
N00000329,0.0,0.0,391.9998655719727,0.0,Newtownards_N4,NEWTOWNARDS
N00000330,0.0,0.0,349.99998519489037,0.0,Newtownards_N3,NEWTOWNARDS
N00000331,0.0,0.0,560.9999425044746,0.0,Newtownards_S2,NEWTOWNARDS
N00000332,0.0,0.0,261.99990332233136,0.0,Newtownards_S2,NEWTOWNARDS
N00000333,0.0,0.0,307.999942604892,0.0,Newtownards_S4,NEWTOWNARDS
N00000334,0.0,0.0,326.99992502270834,0.0,Newtownards_S3,NEWTOWNARDS
N00000335,0.0,0.0,315.9998753917607,0.0,Newtownards_K1,NEWTOWNARDS
N00000336,0.0,0.0,362.9998724551828,0.0,Newtownards_C2,NEWTOWNARDS
N00000337,0.0,0.0,362.9999557335641,0.0,Newtownards_C1,NEWTOWNARDS
N00000338,0.0,0.0,303.99989911668314,0.0,Newtownards_C2,NEWTOWNARDS
N00000339,0.0,0.0,294.99989572725434,0.0,Newtownards_C4,NEWTOWNARDS
N00000340,0.0,0.0002864378351150871,457.9999752175248,0.0002864378351150871,Newtownards_A1,NEWTOWNARDS
N00000341,0.0,0.002699300982298109,383.9999209233546,0.002699300982298109,Newtownards_A3,NEWTOWNARDS
N00000342,0.0,0.0,363.99989681017297,0.0,Newtownards_B3,NEWTOWNARDS
N00000343,0.0,0.0,365.9998375578033,0.0,Newtownards_B2,NEWTOWNARDS
N00000344,87.45733239447281,91.72143376115024,622.9999269085694,4.264101366677423,Armagh_C1,ARMAGH
N00000345,92.30642427035102,90.56490600434135,464.99991659463257,-1.7415182660096633,Armagh_C1,ARMAGH
N00000346,82.53368491240263,82.83482181247035,436.9999685350858,0.30113690006771776,Armagh_A6,ARMAGH
N00000347,96.75987013459624,85.05000617240988,307.9999361837138,-11.709863962186361,Armagh_D1,ARMAGH
N00000348,94.37399786382986,86.18921070097905,456.9999222691004,-8.18478716285081,Armagh_D2,ARMAGH
N00000349,92.15653190257042,85.43592542270258,308.999981707722,-6.72060647986784,Armagh_A6,ARMAGH
N00000350,93.18957073253671,84.76683572219457,434.9999860866419,-8.422735010342137,Armagh_E2,ARMAGH
N00000351,72.4276871930719,80.13685837343395,406.99998141874335,7.709171180362048,Armagh_E1,ARMAGH
N00000352,87.2797866935922,84.82382122114738,442.99998826019043,-2.4559654724448166,Armagh_A5,ARMAGH
N00000353,54.14430851630665,69.74196090210968,382.9999898715019,15.59765238580303,Armagh_A6,ARMAGH
N00000354,35.38221535469923,51.67000264735552,362.99999101278985,16.28778729265629,Armagh_E3,ARMAGH
N00000355,66.64036115974045,62.642894294934955,407.9999884333241,-3.997466864805496,Armagh_J1,ARMAGH
N00000356,95.188508462892,95.47051272265381,491.99992113339914,0.28200425976180554,Armagh_D6,ARMAGH
N00000357,94.6142845813495,91.73357893273402,759.9998847845786,-2.880705648615475,Armagh_D5,ARMAGH
N00000358,96.88254297363042,93.30991049442189,397.9999142375027,-3.5726324792085364,Armagh_D4,ARMAGH
N00000359,84.25065030907645,67.2406621201211,819.9998098565951,-17.009988188955347,Armagh_F2,ARMAGH
N00000360,87.97204470665284,92.85595237799495,423.99998266509664,4.883907671342115,Cusher_L4,CUSHER
N00000361,68.69419894471422,86.13371297589605,359.99998436136946,17.43951403118183,Cusher_L2,CUSHER
N00000362,68.62285832908148,90.70570947179999,336.99998970099097,22.08285114271851,Cusher_L1,CUSHER
N00000363,92.22890045866956,90.1270868733756,411.99998927720446,-2.1018135852939537,Cusher_K6,CUSHER
N00000364,49.312252606832566,83.49965431277884,400.99998980292685,34.18740170594628,Cusher_K6,CUSHER
N00000365,81.09120557040372,85.23450616175653,316.99998446563256,4.143300591352812,Cusher_L5,CUSHER
N00000366,92.41215563502273,88.2701393482447,355.99998412879006,-4.142016286778031,Armagh_A1,ARMAGH
N00000367,93.42275595025207,91.75361514554181,367.99995682382524,-1.6691408047102527,Armagh_A5,ARMAGH
N00000368,81.09333442721176,82.29236471660776,450.999984324118,1.1990302893960063,Armagh_A4,ARMAGH
N00000369,45.08413381982043,57.95366976058195,366.00034064123577,12.869535940761523,Armagh_A1,ARMAGH
N00000370,40.12259691150133,21.865384412156676,366.99998859612396,-18.257212499344657,Portadown_J2,PORTADOWN
N00000371,43.06063863885581,60.53042206060009,474.99998574492815,17.469783421744282,Armagh_A2,ARMAGH
N00000372,33.6200509252544,53.62997285858893,357.99994693661233,20.00992193333453,Armagh_J3,ARMAGH
N00000373,36.6942669249885,67.96349032061943,358.99995986929025,31.26922339563093,Armagh_J3,ARMAGH
N00000374,60.592416800254874,68.51087250398841,312.99996517986,7.918455703733535,Armagh_G5,ARMAGH
N00000375,36.54966638683844,64.23351790454701,318.99997630307905,27.683851517708575,Armagh_G5,ARMAGH
N00000376,22.77982503425386,40.20219764711628,292.9999057933047,17.422372612862418,Armagh_G1,ARMAGH
N00000377,20.213851276055422,33.47810977298558,306.99993418519813,13.264258496930161,Armagh_H1,ARMAGH
N00000378,81.36512896415056,59.60028890205832,389.9999616927113,-21.76484006209224,Armagh_H2,ARMAGH
N00000379,19.376345164532815,49.589805917013884,393.9999255043523,30.21346075248107,Armagh_H1,ARMAGH
N00000380,79.55584296028391,78.50661268756095,439.9999891095646,-1.0492302727229657,Armagh_K5,ARMAGH
N00000381,96.05611582931331,93.76526559681919,812.999907503787,-2.2908502324941225,Armagh_L3,ARMAGH
N00000382,90.27877779641776,81.75925133199347,478.9999832675625,-8.519526464424288,Armagh_K4,ARMAGH
N00000383,47.86870014339644,67.04459302736704,373.9999889315956,19.175892883970604,Armagh_K3,ARMAGH
N00000384,86.12341468072816,83.54818756733934,432.99998606208175,-2.57522711338882,Armagh_K6,ARMAGH
N00000385,60.201963466303845,79.85233140916455,416.9999866352106,19.650367942860704,Armagh_K5,ARMAGH
N00000386,93.00983524466193,97.33991324007705,351.9999116646822,4.330077995415124,Armagh_F6,ARMAGH
N00000387,87.51947657681728,91.8999636121406,277.9999311778641,4.380487035323313,Armagh_F5,ARMAGH
N00000388,92.97308526044114,94.05277392345744,1621.9998402846493,1.0796886630162987,Armagh_G3,ARMAGH
N00000389,94.72131122260078,88.99851901720356,426.9999564577375,-5.722792205397212,Armagh_G5,ARMAGH
N00000390,8.399149000756953,12.656482126931445,898.9999803175788,4.257333126174492,Cusher_E4,CUSHER
N00000391,6.124816534011966,8.09183811097641,435.9999897562752,1.9670215769644432,Cusher_G4,CUSHER
N00000392,5.888578843230822,9.612060427327668,1063.9999709799367,3.723481584096846,Cusher_D2,CUSHER
N00000393,4.252778297061726,11.004203314887237,388.9999853074813,6.751425017825511,Cusher_D3,CUSHER
N00000394,9.115040890797287,15.277063378334375,370.99998699055124,6.162022487537088,Cusher_E3,CUSHER
N00000395,17.718796893979675,19.99656494028594,486.99998753160156,2.2777680463062637,Portadown_J5,PORTADOWN
N00000396,17.64437267371517,14.982307862230455,372.9999836282173,-2.6620648114847167,Portadown_R3,PORTADOWN
N00000397,20.39919377061118,14.593394705142261,393.99998881353196,-5.8057990654689196,Portadown_J5,PORTADOWN
N00000398,6.581431950810218,9.458196512978045,386.99998671720425,2.8767645621678266,Cusher_E2,CUSHER
N00000399,7.286140022857697,8.805415831665567,295.99997882930023,1.51927580880787,Cusher_E1,CUSHER
N00000400,94.4190699468418,91.2861450410194,340.9999409492875,-3.1329249058224065,Armagh_L5,ARMAGH
N00000401,89.59512951131815,90.83798678546505,363.99991733906467,1.2428572741468997,Armagh_L4,ARMAGH
N00000402,89.7094003950433,90.18733160794064,290.9999410971079,0.47793121289733165,Armagh_L5,ARMAGH
N00000403,94.50613491164074,89.80009427950962,288.99994838589123,-4.706040632131121,Armagh_L1,ARMAGH
N00000404,91.76571482912628,87.44981154542425,354.9998882801927,-4.315903283702028,Armagh_L2,ARMAGH
N00000405,93.9878870218837,89.54062501921122,327.9999325856388,-4.447262002672474,Armagh_L2,ARMAGH
N00000406,12.594493336862262,26.873813829562824,324.9999914116777,14.279320492700561,Cusher_K3,CUSHER
N00000407,76.02852339772379,69.39577092286652,907.9999851647752,-6.63275247485727,Cusher_K6,CUSHER
N00000408,73.13048818990089,44.20195252986765,379.99998969009425,-28.92853566003324,Cusher_K3,CUSHER
N00000409,7.06316187776172,22.79332185300002,356.9999813729648,15.7301599752383,Cusher_E5,CUSHER
N00000410,9.24126836654688,15.820150282806711,361.9999847141308,6.5788819162598315,Cusher_E5,CUSHER
N00000411,96.28581482956866,85.10562397295796,399.9999743805131,-11.180190856610707,Armagh_E5,ARMAGH
N00000412,49.75860309783118,53.29307568500342,406.99998400306526,3.534472587172246,Armagh_K2,ARMAGH
N00000413,89.16212521799586,82.0985797008291,465.99998121504484,-7.063545517166759,Armagh_K3,ARMAGH
N00000414,14.342762719626172,27.55355918818179,416.99998838456565,13.210796468555618,Armagh_E4,ARMAGH
N00000415,14.033841785867645,21.399194284081865,350.99998285331293,7.36535249821422,Armagh_J2,ARMAGH
N00000416,29.999282752186378,37.695382828262254,385.99998760083196,7.696100076075876,Armagh_K1,ARMAGH
N00000417,4.400511044652436,7.954833015214668,419.9999036826587,3.5543219705622313,Cusher_C1,CUSHER
N00000418,7.568648057394366,9.449866308432888,632.9999589021645,1.881218251038522,Cusher_A3,CUSHER
N00000419,21.466151828214038,10.375153272639627,370.0004677830722,-11.09099855557441,Cusher_D2,CUSHER
N00000420,6.313319156634187,11.56398997350465,372.999974525259,5.250670816870463,Cusher_D1,CUSHER
N00000421,4.7783142820451765,9.719480147570344,389.9999259831986,4.941165865525168,Cusher_A1,CUSHER
N00000422,8.661595091908266,9.561861201503557,348.9998872873499,0.9002661095952913,Cusher_C3,CUSHER
N00000423,11.251536047939629,24.356843649252564,367.9999861545105,13.105307601312935,Portadown_J1,PORTADOWN
N00000424,79.63869639706085,57.479308620586,412.9999833513546,-22.15938777647485,Portadown_J3,PORTADOWN
N00000425,33.6937715651946,26.786613346553278,370.99997862484685,-6.9071582186413245,Portadown_R2,PORTADOWN
N00000426,15.082470387113291,21.926568268139008,321.99998612870894,6.844097881025716,Portadown_J5,PORTADOWN
N00000427,56.80214765110747,11.394159149733447,333.9999852896634,-45.40798850137402,Portadown_B3,PORTADOWN
N00000428,49.108177777197014,22.824274061601947,353.99997682798954,-26.283903715595066,Portadown_J1,PORTADOWN
N00000429,12.714516297436338,30.79983550824409,385.99998105979694,18.085319210807754,Portadown_J1,PORTADOWN
N00000430,6.189941300702973,17.12375034830408,383.99999218696723,10.933809047601105,Cusher_K5,CUSHER
N00000431,17.22391953860083,32.60022963452135,367.99998716552585,15.37631009592052,Cusher_H4,CUSHER
N00000432,12.868852656391336,20.66071177739553,304.9999875491085,7.791859121004194,Cusher_G4,CUSHER
N00000433,32.808780084949134,42.310759957203935,295.999966386948,9.5019798722548,Cusher_J1,CUSHER
N00000434,12.98474876322178,15.90128812203806,317.99996227735863,2.91653935881628,Cusher_G2,CUSHER
N00000435,49.46362438537297,23.40305462106197,306.9999397274715,-26.060569764310998,Cusher_J4,CUSHER
N00000436,5.050139301947883,14.063364777095005,392.9999845659655,9.013225475147122,Cusher_K2,CUSHER
N00000437,76.92083768501007,71.86123994277867,408.99998696897853,-5.059597742231404,Armagh_J5,ARMAGH
N00000438,73.40053172474896,69.72142123098514,443.99998551061117,-3.6791104937638153,Armagh_J5,ARMAGH
N00000439,37.05555214864343,51.91445966772975,415.99998951271687,14.858907519086323,Armagh_J2,ARMAGH
N00000440,82.94481179888056,72.62540239372213,412.9999825555818,-10.319409405158439,Armagh_J6,ARMAGH
N00000441,85.79901247369315,82.79701377030325,337.99998544194455,-3.0019987033899014,Armagh_J4,ARMAGH
N00000442,35.65065457326093,74.51259404533312,259.9999586936679,38.86193947207219,Armagh_J4,ARMAGH
N00000443,17.232940686316617,58.58968366013343,381.9999785785657,41.356742973816814,Armagh_A6,ARMAGH
N00000444,54.98919019078933,58.40495526782494,608.9999379965241,3.4157650770356085,Armagh_C4,ARMAGH
N00000445,48.21170175866007,56.04393819891865,343.99995994796905,7.832236440258583,Armagh_B2,ARMAGH
N00000446,54.62704354207862,55.19287470132734,339.99994652360186,0.5658311592487237,Armagh_B3,ARMAGH
N00000447,36.27192068670105,65.32288348402365,330.99997101412373,29.050962797322597,Armagh_C2,ARMAGH
N00000448,96.19924103737466,69.04578244338241,258.99992741814145,-27.153458593992255,Armagh_F1,ARMAGH
N00000449,8.306727599729214,12.93158220549268,383.99998867071236,4.624854605763465,Cusher_H2,CUSHER
N00000450,42.278127796695465,35.870069554323564,340.9999909680866,-6.408058242371901,Cusher_H1,CUSHER
N00000451,63.90307796215424,64.27702405383073,343.9999862178832,0.37394609167648696,Banbridge_N5,BANBRIDGE
N00000452,11.151044140860108,26.11557015879877,373.9999916764221,14.964526017938663,Cusher_H1,CUSHER
N00000453,30.878210468284482,34.39746965601223,334.9999801567215,3.5192591877277444,Cusher_H3,CUSHER
N00000454,7.155560787187209,16.039924213856334,418.9999880194869,8.884363426669125,Cusher_H2,CUSHER
N00000455,9.107231294457128,8.700255020707534,299.999958073742,-0.4069762737495939,Cusher_G2,CUSHER
N00000456,5.603489396576554,7.713611702492003,346.9999757038904,2.110122305915448,Cusher_E4,CUSHER
N00000457,3.9350705865671314,7.099424734573047,382.9999461011199,3.1643541480059154,Cusher_G2,CUSHER
N00000458,6.472511862264813,11.120320665178623,377.9999822142085,4.64780880291381,Cusher_E2,CUSHER
N00000459,5.9709265468540735,7.865935010216496,697.9999043990165,1.895008463362423,Cusher_B4,CUSHER
N00000460,5.525676297736414,8.897724840935286,337.99991218197664,3.372048543198872,Cusher_B3,CUSHER
N00000461,4.9497409333842946,6.928491061621306,313.9999338838735,1.978750128237011,Cusher_E2,CUSHER
N00000462,11.291868523028908,14.76127776888902,229.99993940420921,3.4694092458601116,Cusher_E4,CUSHER
N00000463,23.46275917565622,14.673646464849009,641.9999732259852,-8.789112710807212,Cusher_H1,CUSHER
N00000464,6.550642467916685,11.056622209186216,320.99993891569454,4.505979741269531,Cusher_D1,CUSHER
N00000465,16.263502238722676,12.697038166605244,312.99994858596466,-3.566464072117432,Cusher_H1,CUSHER
