contest,scale,year,area,party,votes,share_pct,seats_won,seats_total,stood,valid_poll,electorate,turnout_pct
local,dea,2023,Castlereagh South,DUP,1533.0,15.051546391752577,1,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Sinn Féin,2201.0,21.61021109474718,2,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,UUP,760.0,7.461953853706431,0,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,SDLP,1691.0,16.60284732449681,1,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Alliance,3295.0,32.35149729995091,3,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,TUV,0.0,0.0,0,7,False,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Green,656.0,6.440844378988709,0,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,PBP,0.0,0.0,0,7,False,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Aontú,0.0,0.0,0,7,False,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Independent,49.0,0.48109965635738833,0,7,True,10185.0,18120,56.73
local,dea,2023,Castlereagh South,Other,0.0,0.0,0,7,False,10185.0,18120,56.73
local,dea,2023,Causeway,DUP,3043.0,34.53637498581319,3,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,Sinn Féin,715.0,8.11485642946317,0,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,UUP,1401.0,15.900578821927137,1,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,SDLP,450.0,5.107252298263535,0,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,Alliance,1392.0,15.798433775961866,2,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,TUV,867.0,9.839972761321077,1,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,Green,262.0,2.9735557825445467,0,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,PBP,0.0,0.0,0,7,False,8811.0,17620,50.56
local,dea,2023,Causeway,Aontú,0.0,0.0,0,7,False,8811.0,17620,50.56
local,dea,2023,Causeway,Independent,681.0,7.7289751447054815,0,7,True,8811.0,17620,50.56
local,dea,2023,Causeway,Other,0.0,0.0,0,7,False,8811.0,17620,50.56
local,dea,2023,Clogher Valley,DUP,3224.0,30.04379834125431,2,6,True,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Sinn Féin,3841.0,35.79349548038393,2,6,True,10731.0,15846,68.4
local,dea,2023,Clogher Valley,UUP,1260.0,11.741682974559687,1,6,True,10731.0,15846,68.4
local,dea,2023,Clogher Valley,SDLP,1045.0,9.738141832075296,0,6,True,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Alliance,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Clogher Valley,TUV,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Green,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Clogher Valley,PBP,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Aontú,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Independent,1361.0,12.682881371726772,1,6,True,10731.0,15846,68.4
local,dea,2023,Clogher Valley,Other,0.0,0.0,0,6,False,10731.0,15846,68.4
local,dea,2023,Coast Road,DUP,1919.0,32.65271396971244,2,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,Sinn Féin,1180.0,20.0782712268164,1,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,UUP,783.0,13.32312404287902,1,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,SDLP,0.0,0.0,0,5,False,5877.0,12799,46.39
local,dea,2023,Coast Road,Alliance,1542.0,26.237876467585505,1,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,TUV,340.0,5.785264590777608,0,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,Green,113.0,1.9227497022290285,0,5,True,5877.0,12799,46.39
local,dea,2023,Coast Road,PBP,0.0,0.0,0,5,False,5877.0,12799,46.39
local,dea,2023,Coast Road,Aontú,0.0,0.0,0,5,False,5877.0,12799,46.39
local,dea,2023,Coast Road,Independent,0.0,0.0,0,5,False,5877.0,12799,46.39
local,dea,2023,Coast Road,Other,0.0,0.0,0,5,False,5877.0,12799,46.39
local,dea,2023,Coleraine,DUP,2485.0,33.61742424242424,2,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,Sinn Féin,858.0,11.607142857142858,1,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,UUP,721.0,9.753787878787879,1,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,SDLP,329.0,4.450757575757576,0,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,Alliance,947.0,12.811147186147187,1,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,TUV,339.0,4.586038961038961,0,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,Green,0.0,0.0,0,6,False,7392.0,16874,44.38
local,dea,2023,Coleraine,PBP,247.0,3.3414502164502164,0,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,Aontú,0.0,0.0,0,6,False,7392.0,16874,44.38
local,dea,2023,Coleraine,Independent,450.0,6.087662337662338,0,6,True,7392.0,16874,44.38
local,dea,2023,Coleraine,Other,1016.0,13.744588744588745,1,6,True,7392.0,16874,44.38
local,dea,2023,Collin,DUP,0.0,0.0,0,6,False,13962.0,24938,57.01
local,dea,2023,Collin,Sinn Féin,10003.0,71.64446354390489,5,6,True,13962.0,24938,57.01
local,dea,2023,Collin,UUP,0.0,0.0,0,6,False,13962.0,24938,57.01
local,dea,2023,Collin,SDLP,903.0,6.467554791577138,0,6,True,13962.0,24938,57.01
local,dea,2023,Collin,Alliance,492.0,3.523850451224753,0,6,True,13962.0,24938,57.01
local,dea,2023,Collin,TUV,0.0,0.0,0,6,False,13962.0,24938,57.01
local,dea,2023,Collin,Green,228.0,1.6330038676407392,0,6,True,13962.0,24938,57.01
local,dea,2023,Collin,PBP,1193.0,8.544621114453516,1,6,True,13962.0,24938,57.01
local,dea,2023,Collin,Aontú,526.0,3.767368571837846,0,6,True,13962.0,24938,57.01
local,dea,2023,Collin,Independent,534.0,3.824666953158573,0,6,True,13962.0,24938,57.01
local,dea,2023,Collin,Other,83.0,0.5944707062025498,0,6,True,13962.0,24938,57.01
local,dea,2023,Comber,DUP,2804.0,38.48476530332144,2,5,True,7286.0,15112,48.84
local,dea,2023,Comber,Sinn Féin,0.0,0.0,0,5,False,7286.0,15112,48.84
local,dea,2023,Comber,UUP,1407.0,19.31100741147406,1,5,True,7286.0,15112,48.84
local,dea,2023,Comber,SDLP,0.0,0.0,0,5,False,7286.0,15112,48.84
local,dea,2023,Comber,Alliance,2100.0,28.822399121603073,2,5,True,7286.0,15112,48.84
local,dea,2023,Comber,TUV,409.0,5.6135053527312655,0,5,True,7286.0,15112,48.84
local,dea,2023,Comber,Green,197.0,2.703815536645622,0,5,True,7286.0,15112,48.84
local,dea,2023,Comber,PBP,0.0,0.0,0,5,False,7286.0,15112,48.84
local,dea,2023,Comber,Aontú,0.0,0.0,0,5,False,7286.0,15112,48.84
local,dea,2023,Comber,Independent,369.0,5.06450727422454,0,5,True,7286.0,15112,48.84
local,dea,2023,Comber,Other,0.0,0.0,0,5,False,7286.0,15112,48.84
local,dea,2023,Cookstown,DUP,2017.0,19.605365474339035,2,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,Sinn Féin,5143.0,49.990279937791605,3,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,UUP,1228.0,11.936236391912908,1,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,SDLP,769.0,7.474727838258165,1,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,Alliance,424.0,4.121306376360809,0,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,TUV,663.0,6.444401244167962,0,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,Green,0.0,0.0,0,7,False,10288.0,17175,60.75
local,dea,2023,Cookstown,PBP,0.0,0.0,0,7,False,10288.0,17175,60.75
local,dea,2023,Cookstown,Aontú,0.0,0.0,0,7,False,10288.0,17175,60.75
local,dea,2023,Cookstown,Independent,44.0,0.4276827371695179,0,7,True,10288.0,17175,60.75
local,dea,2023,Cookstown,Other,0.0,0.0,0,7,False,10288.0,17175,60.75
local,dea,2023,Court,DUP,5421.0,45.088580221242616,3,6,True,12023.0,23779,51.62
local,dea,2023,Court,Sinn Féin,3438.0,28.595192547617067,2,6,True,12023.0,23779,51.62
local,dea,2023,Court,UUP,0.0,0.0,0,6,False,12023.0,23779,51.62
local,dea,2023,Court,SDLP,175.0,1.4555435415453715,0,6,True,12023.0,23779,51.62
local,dea,2023,Court,Alliance,329.0,2.7364218581052984,0,6,True,12023.0,23779,51.62
local,dea,2023,Court,TUV,963.0,8.00964817433253,1,6,True,12023.0,23779,51.62
local,dea,2023,Court,Green,108.0,0.8982782999251435,0,6,True,12023.0,23779,51.62
local,dea,2023,Court,PBP,408.0,3.3934957997172086,0,6,True,12023.0,23779,51.62
local,dea,2023,Court,Aontú,0.0,0.0,0,6,False,12023.0,23779,51.62
local,dea,2023,Court,Independent,18.0,0.1497130499875239,0,6,True,12023.0,23779,51.62
local,dea,2023,Court,Other,1163.0,9.67312650752724,0,6,True,12023.0,23779,51.62
local,dea,2023,Craigavon,DUP,3171.0,29.671563581921962,1,5,True,10687.0,20449,53.45
local,dea,2023,Craigavon,Sinn Féin,3861.0,36.12800598858426,2,5,True,10687.0,20449,53.45
local,dea,2023,Craigavon,UUP,1305.0,12.211097595209132,1,5,True,10687.0,20449,53.45
local,dea,2023,Craigavon,SDLP,958.0,8.96416206606157,0,5,True,10687.0,20449,53.45
local,dea,2023,Craigavon,Alliance,1392.0,13.025170768223076,1,5,True,10687.0,20449,53.45
local,dea,2023,Craigavon,TUV,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Craigavon,Green,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Craigavon,PBP,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Craigavon,Aontú,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Craigavon,Independent,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Craigavon,Other,0.0,0.0,0,5,False,10687.0,20449,53.45
local,dea,2023,Crotlieve,DUP,600.0,4.573867967678,0,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,Sinn Féin,5992.0,45.67769477054429,3,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,UUP,448.0,3.4151547491995733,0,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,SDLP,2327.0,17.738984601311177,1,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,Alliance,660.0,5.0312547644458,0,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,TUV,0.0,0.0,0,6,False,13118.0,21313,62.21
local,dea,2023,Crotlieve,Green,96.0,0.73181887482848,0,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,PBP,0.0,0.0,0,6,False,13118.0,21313,62.21
local,dea,2023,Crotlieve,Aontú,0.0,0.0,0,6,False,13118.0,21313,62.21
local,dea,2023,Crotlieve,Independent,2995.0,22.83122427199268,2,6,True,13118.0,21313,62.21
local,dea,2023,Crotlieve,Other,0.0,0.0,0,6,False,13118.0,21313,62.21
local,dea,2023,Cusher,DUP,3292.0,26.812184394852583,1,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,Sinn Féin,2177.0,17.7309007981756,1,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,UUP,1541.0,12.550904056035185,1,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,SDLP,578.0,4.707607102133898,0,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,Alliance,594.0,4.837921485583971,0,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,TUV,2037.0,16.590649942987458,1,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,Green,0.0,0.0,0,5,False,12278.0,19358,63.9
local,dea,2023,Cusher,PBP,0.0,0.0,0,5,False,12278.0,19358,63.9
local,dea,2023,Cusher,Aontú,0.0,0.0,0,5,False,12278.0,19358,63.9
local,dea,2023,Cusher,Independent,2059.0,16.769832220231308,1,5,True,12278.0,19358,63.9
local,dea,2023,Cusher,Other,0.0,0.0,0,5,False,12278.0,19358,63.9
local,dea,2023,Derg,DUP,1669.0,19.52275119897064,1,5,True,8549.0,13672,63.34
local,dea,2023,Derg,Sinn Féin,3885.0,45.44391156860451,3,5,True,8549.0,13672,63.34
local,dea,2023,Derg,UUP,1377.0,16.107147034740905,1,5,True,8549.0,13672,63.34
local,dea,2023,Derg,SDLP,723.0,8.457129488829104,0,5,True,8549.0,13672,63.34
local,dea,2023,Derg,Alliance,177.0,2.0704175927009008,0,5,True,8549.0,13672,63.34
local,dea,2023,Derg,TUV,0.0,0.0,0,5,False,8549.0,13672,63.34
local,dea,2023,Derg,Green,0.0,0.0,0,5,False,8549.0,13672,63.34
local,dea,2023,Derg,PBP,112.0,1.3100947479237337,0,5,True,8549.0,13672,63.34
local,dea,2023,Derg,Aontú,99.0,1.1580301789683003,0,5,True,8549.0,13672,63.34
local,dea,2023,Derg,Independent,507.0,5.930518189261902,0,5,True,8549.0,13672,63.34
local,dea,2023,Derg,Other,0.0,0.0,0,5,False,8549.0,13672,63.34
local,dea,2023,Downpatrick,DUP,267.0,3.2668542762755415,0,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,Sinn Féin,3551.0,43.44793833353726,2,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,UUP,200.0,2.447081854888046,0,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,SDLP,2510.0,30.71087727884498,2,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,Alliance,1124.0,13.75260002447082,1,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,TUV,0.0,0.0,0,5,False,8173.0,15691,52.81
local,dea,2023,Downpatrick,Green,117.0,1.431542885109507,0,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,PBP,0.0,0.0,0,5,False,8173.0,15691,52.81
local,dea,2023,Downpatrick,Aontú,0.0,0.0,0,5,False,8173.0,15691,52.81
local,dea,2023,Downpatrick,Independent,404.0,4.943105346873853,0,5,True,8173.0,15691,52.81
local,dea,2023,Downpatrick,Other,0.0,0.0,0,5,False,8173.0,15691,52.81
local,dea,2023,Downshire East,DUP,2858.0,41.710449503794514,2,5,True,6852.0,12763,54.66
local,dea,2023,Downshire East,Sinn Féin,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire East,UUP,1208.0,17.629889083479277,1,5,True,6852.0,12763,54.66
local,dea,2023,Downshire East,SDLP,312.0,4.553415061295972,0,5,True,6852.0,12763,54.66
local,dea,2023,Downshire East,Alliance,2078.0,30.326911850554584,2,5,True,6852.0,12763,54.66
local,dea,2023,Downshire East,TUV,396.0,5.779334500875657,0,5,True,6852.0,12763,54.66
local,dea,2023,Downshire East,Green,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire East,PBP,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire East,Aontú,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire East,Independent,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire East,Other,0.0,0.0,0,5,False,6852.0,12763,54.66
local,dea,2023,Downshire West,DUP,2885.0,40.18665552305335,2,5,True,7179.0,13284,54.58
local,dea,2023,Downshire West,Sinn Féin,302.0,4.206714027023263,0,5,True,7179.0,13284,54.58
local,dea,2023,Downshire West,UUP,1239.0,17.258671124111995,1,5,True,7179.0,13284,54.58
local,dea,2023,Downshire West,SDLP,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Downshire West,Alliance,2629.0,36.620699261735616,2,5,True,7179.0,13284,54.58
local,dea,2023,Downshire West,TUV,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Downshire West,Green,124.0,1.7272600640757765,0,5,True,7179.0,13284,54.58
local,dea,2023,Downshire West,PBP,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Downshire West,Aontú,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Downshire West,Independent,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Downshire West,Other,0.0,0.0,0,5,False,7179.0,13284,54.58
local,dea,2023,Dungannon,DUP,2752.0,28.63683662851197,2,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,Sinn Féin,2738.0,28.491155046826222,2,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,UUP,527.0,5.483870967741935,0,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,SDLP,601.0,6.253902185223725,1,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,Alliance,471.0,4.901144640998959,0,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,TUV,299.0,3.1113423517169614,0,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,Green,0.0,0.0,0,6,False,9610.0,16325,60.1
local,dea,2023,Dungannon,PBP,0.0,0.0,0,6,False,9610.0,16325,60.1
local,dea,2023,Dungannon,Aontú,146.0,1.5192507804370448,0,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,Independent,1808.0,18.813735691987514,1,6,True,9610.0,16325,60.1
local,dea,2023,Dungannon,Other,268.0,2.7887617065556713,0,6,True,9610.0,16325,60.1
local,dea,2023,Dunsilly,DUP,1682.0,22.565065736517305,1,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,Sinn Féin,2604.0,34.93426348269386,2,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,UUP,843.0,11.309364099812182,1,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,SDLP,724.0,9.712905822377246,0,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,Alliance,913.0,12.248457204185673,1,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,TUV,445.0,5.9699490206600485,0,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,Green,0.0,0.0,0,5,False,7454.0,13300,56.56
local,dea,2023,Dunsilly,PBP,0.0,0.0,0,5,False,7454.0,13300,56.56
local,dea,2023,Dunsilly,Aontú,243.0,3.2599946337536894,0,5,True,7454.0,13300,56.56
local,dea,2023,Dunsilly,Independent,0.0,0.0,0,5,False,7454.0,13300,56.56
local,dea,2023,Dunsilly,Other,0.0,0.0,0,5,False,7454.0,13300,56.56
local,dea,2023,Enniskillen,DUP,1466.0,19.098488796248045,1,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,Sinn Féin,2650.0,34.523189161021364,2,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,UUP,1229.0,16.010943199583117,2,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,SDLP,539.0,7.021886399166233,0,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,Alliance,779.0,10.148514851485148,1,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,TUV,509.0,6.631057842626368,0,6,True,7676.0,13642,56.99
local,dea,2023,Enniskillen,Green,0.0,0.0,0,6,False,7676.0,13642,56.99
local,dea,2023,Enniskillen,PBP,0.0,0.0,0,6,False,7676.0,13642,56.99
local,dea,2023,Enniskillen,Aontú,0.0,0.0,0,6,False,7676.0,13642,56.99
local,dea,2023,Enniskillen,Independent,0.0,0.0,0,6,False,7676.0,13642,56.99
local,dea,2023,Enniskillen,Other,504.0,6.565919749869724,0,6,True,7676.0,13642,56.99
local,dea,2023,Erne East,DUP,1410.0,16.631280962491154,1,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,Sinn Féin,4436.0,52.32366124085869,3,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,UUP,1115.0,13.1516867185657,1,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,SDLP,498.0,5.874026893135174,1,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,Alliance,221.0,2.606746874262798,0,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,TUV,0.0,0.0,0,6,False,8478.0,12127,70.82
local,dea,2023,Erne East,Green,0.0,0.0,0,6,False,8478.0,12127,70.82
local,dea,2023,Erne East,PBP,0.0,0.0,0,6,False,8478.0,12127,70.82
local,dea,2023,Erne East,Aontú,0.0,0.0,0,6,False,8478.0,12127,70.82
local,dea,2023,Erne East,Independent,798.0,9.412597310686483,0,6,True,8478.0,12127,70.82
local,dea,2023,Erne East,Other,0.0,0.0,0,6,False,8478.0,12127,70.82
local,dea,2023,Erne North,DUP,1203.0,16.943661971830984,1,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,Sinn Féin,2413.0,33.985915492957744,2,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,UUP,1921.0,27.056338028169016,2,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,SDLP,783.0,11.028169014084508,0,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,Alliance,358.0,5.042253521126761,0,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,TUV,422.0,5.943661971830986,0,5,True,7100.0,11509,62.5
local,dea,2023,Erne North,Green,0.0,0.0,0,5,False,7100.0,11509,62.5
local,dea,2023,Erne North,PBP,0.0,0.0,0,5,False,7100.0,11509,62.5
local,dea,2023,Erne North,Aontú,0.0,0.0,0,5,False,7100.0,11509,62.5
local,dea,2023,Erne North,Independent,0.0,0.0,0,5,False,7100.0,11509,62.5
local,dea,2023,Erne North,Other,0.0,0.0,0,5,False,7100.0,11509,62.5
local,dea,2023,Erne West,DUP,687.0,9.056156076983918,0,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,Sinn Féin,4111.0,54.1919325072502,3,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,UUP,1197.0,15.77906670181914,1,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,SDLP,835.0,11.007118375955708,1,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,Alliance,250.0,3.2955444239388347,0,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,TUV,0.0,0.0,0,5,False,7586.0,11196,68.35
local,dea,2023,Erne West,Green,0.0,0.0,0,5,False,7586.0,11196,68.35
local,dea,2023,Erne West,PBP,0.0,0.0,0,5,False,7586.0,11196,68.35
local,dea,2023,Erne West,Aontú,0.0,0.0,0,5,False,7586.0,11196,68.35
local,dea,2023,Erne West,Independent,506.0,6.670181914052201,0,5,True,7586.0,11196,68.35
local,dea,2023,Erne West,Other,0.0,0.0,0,5,False,7586.0,11196,68.35
local,dea,2023,Faughan,DUP,1641.0,20.271772699197037,1,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,Sinn Féin,2355.0,29.092032118591725,2,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,UUP,1282.0,15.836936380481779,1,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,SDLP,1533.0,18.937615812229772,1,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,Alliance,695.0,8.58554663372452,0,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,TUV,0.0,0.0,0,5,False,8095.0,14532,56.34
local,dea,2023,Faughan,Green,0.0,0.0,0,5,False,8095.0,14532,56.34
local,dea,2023,Faughan,PBP,310.0,3.8295243977764053,0,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,Aontú,0.0,0.0,0,5,False,8095.0,14532,56.34
local,dea,2023,Faughan,Independent,279.0,3.446571957998765,0,5,True,8095.0,14532,56.34
local,dea,2023,Faughan,Other,0.0,0.0,0,5,False,8095.0,14532,56.34
local,dea,2023,Foyleside,DUP,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Foyleside,Sinn Féin,2961.0,41.33742845176602,2,5,True,7163.0,13372,54.58
local,dea,2023,Foyleside,UUP,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Foyleside,SDLP,2534.0,35.37623900600307,2,5,True,7163.0,13372,54.58
local,dea,2023,Foyleside,Alliance,266.0,3.713527851458886,0,5,True,7163.0,13372,54.58
local,dea,2023,Foyleside,TUV,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Foyleside,Green,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Foyleside,PBP,979.0,13.667457769091163,1,5,True,7163.0,13372,54.58
local,dea,2023,Foyleside,Aontú,423.0,5.90534692168086,0,5,True,7163.0,13372,54.58
local,dea,2023,Foyleside,Independent,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Foyleside,Other,0.0,0.0,0,5,False,7163.0,13372,54.58
local,dea,2023,Glengormley Urban,DUP,2284.0,26.05818596691386,2,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Sinn Féin,3093.0,35.288077581289215,3,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,UUP,952.0,10.861380490587564,1,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,SDLP,565.0,6.446092413006275,0,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Alliance,1407.0,16.05248146035368,1,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,TUV,0.0,0.0,0,7,False,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Green,313.0,3.5710211066742725,0,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,PBP,0.0,0.0,0,7,False,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Aontú,0.0,0.0,0,7,False,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Independent,102.0,1.163719338277239,0,7,True,8765.0,16445,54.08
local,dea,2023,Glengormley Urban,Other,49.0,0.5590416428978894,0,7,True,8765.0,16445,54.08
local,dea,2023,Holywood and Clandeboye,DUP,1531.0,19.811076604554867,1,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Sinn Féin,0.0,0.0,0,5,False,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,UUP,989.0,12.797619047619047,1,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,SDLP,539.0,6.97463768115942,0,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Alliance,3171.0,41.03260869565217,2,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,TUV,364.0,4.7101449275362315,0,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Green,1134.0,14.673913043478262,1,5,True,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,PBP,0.0,0.0,0,5,False,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Aontú,0.0,0.0,0,5,False,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Independent,0.0,0.0,0,5,False,7728.0,15973,48.93
local,dea,2023,Holywood and Clandeboye,Other,0.0,0.0,0,5,False,7728.0,15973,48.93
local,dea,2023,Killultagh,DUP,2806.0,33.480491588115974,2,5,True,8381.0,15956,52.95
local,dea,2023,Killultagh,Sinn Féin,1958.0,23.362367259276937,1,5,True,8381.0,15956,52.95
local,dea,2023,Killultagh,UUP,1313.0,15.666388259157618,1,5,True,8381.0,15956,52.95
local,dea,2023,Killultagh,SDLP,364.0,4.343157141152607,0,5,True,8381.0,15956,52.95
local,dea,2023,Killultagh,Alliance,1862.0,22.216919222049874,1,5,True,8381.0,15956,52.95
local,dea,2023,Killultagh,TUV,0.0,0.0,0,5,False,8381.0,15956,52.95
local,dea,2023,Killultagh,Green,0.0,0.0,0,5,False,8381.0,15956,52.95
local,dea,2023,Killultagh,PBP,0.0,0.0,0,5,False,8381.0,15956,52.95
