OA_CODE,nat_2001,nat_2023,nat_2001_on2021demog,pop,change,swing_political,swing_demographic,label,dea
95LL230002,9.75422987476406,13.158515570434055,14.727946901244575,300.0,3.4042856956699943,-1.56943133081052,4.973717026480514,Portadown_N1,PORTADOWN
95LL230003,13.769324775548046,15.700437371436118,16.697597033200882,254.0,1.931112595888072,-0.9971596617647638,2.9282722576528357,Portadown_G2,PORTADOWN
95LL230004,11.129050626703876,18.049610960577652,19.61989665760363,223.0,6.920560333873777,-1.5702856970259766,8.490846030899753,Portadown_K3,PORTADOWN
95LL230005,8.602998115427244,11.795131444905339,13.416996819975644,248.0,3.1921333294780947,-1.6218653750703051,4.8139987045484,Portadown_K2,PORTADOWN
95LL230006,10.61787293707739,12.038236306959863,13.8864949429186,327.0,1.4203633698824731,-1.8482586359587376,3.2686220058412108,Portadown_K3,PORTADOWN
95LL230007,5.5540363855353405,13.36231808982466,15.040718014566153,273.0,7.808281704289319,-1.678399924741493,9.486681629030812,Portadown_L1,PORTADOWN
95LL230008,11.021956903891482,10.947161108992223,11.87051488355816,350.0,-0.07479579489925925,-0.9233537745659373,0.848557979666678,Portadown_N2,PORTADOWN
95LL240001,12.04659564757227,15.980452962120863,16.089374581800524,376.0,3.933857314548593,-0.10892161967966096,4.042778934228254,Portadown_B5,PORTADOWN
95LL240002,8.773674174945151,15.063015965494012,14.905257952105607,378.0,6.2893417905488604,0.15775801338840445,6.131583777160456,Portadown_B3,PORTADOWN
95LL240003,17.557794967325798,8.692615649703729,9.491509835171604,352.0,-8.865179317622069,-0.7988941854678746,-8.066285132154194,Portadown_B6,PORTADOWN
95LL240004,12.017711449017787,10.575801794763597,11.1292421999893,391.0,-1.4419096542541894,-0.553440405225702,-0.8884692490284873,Portadown_B6,PORTADOWN
95LL240005,64.95253901029156,37.508978352057625,33.4692994349693,417.0,-27.443560658233935,4.039678917088324,-31.48323957532226,Portadown_A1,PORTADOWN
95LL240006,43.52995838977787,34.583568987459834,30.63868320796565,399.0,-8.946389402318033,3.944885779494186,-12.891275181812219,Portadown_A1,PORTADOWN
95LL240007,44.112306311660845,21.648729367792907,21.36845556343506,350.0,-22.46357694386794,0.2802738043578472,-22.743850748225785,Portadown_B1,PORTADOWN
95LL240008,34.87508603235868,30.931243214252174,29.32252963857254,386.0,-3.943842818106507,1.6087135756796336,-5.552556393786141,Portadown_B2,PORTADOWN
95LL250001,3.606681958091204,4.806030737954551,3.6400905247664213,295.0,1.1993487798633464,1.1659402131881293,0.03340856667521708,Lagan_River_C2,LAGAN RIVER
95LL250002,4.130538175424483,7.674227308180013,5.283302076905522,406.0,3.5436891327555298,2.3909252312744913,1.1527639014810385,Lagan_River_G2,LAGAN RIVER
95LL250003,8.308963023737633,4.918406670979036,3.54635172898963,290.0,-3.3905563527585967,1.372054941989406,-4.762611294748003,Lagan_River_C1,LAGAN RIVER
95LL250004,2.6739654146509326,5.822865500663982,4.17099149060261,371.0,3.148900086013049,1.6518740100613716,1.4970260759516774,Lagan_River_C1,LAGAN RIVER
95LL250005,10.31259505018765,5.599630025368012,4.311274459442598,256.0,-4.7129650248196375,1.2883555659254142,-6.001320590745052,Lagan_River_G2,LAGAN RIVER
95LL250006,3.970895884081465,5.7393658358989015,4.182221531989895,374.0,1.7684699518174365,1.5571443039090065,0.21132564790843,Lagan_River_C1,LAGAN RIVER
95LL250007,3.0914748321864045,4.542423546564449,3.3025404641254226,370.0,1.4509487143780446,1.2398830824390266,0.21106563193901806,Lagan_River_A3,LAGAN RIVER
95LL250008,3.746829787753285,9.260510940100694,6.681734699180116,340.0,5.513681152347409,2.578776240920578,2.9349049114268313,Lagan_River_G2,LAGAN RIVER
95LL250009,4.283355508368448,4.089191468004225,3.3230348606094307,335.0,-0.19416404036422286,0.7661566073947945,-0.9603206477590174,Lagan_River_B2,LAGAN RIVER
95LL250010,1.8684071868241467,3.834384220947838,2.7997834670132056,326.0,1.965977034123691,1.0346007539346322,0.9313762801890588,Lagan_River_C2,LAGAN RIVER
95LL260001,96.28938036796,83.56325828479702,91.73648308845486,338.0,-12.726122083162991,-8.173224803657845,-4.552897279505146,Lurgan_E5,LURGAN
95LL260002,98.22990599907386,86.25151772774265,93.97922248422171,276.0,-11.978388271331212,-7.727704756479056,-4.250683514852156,Lurgan_G3,LURGAN
95LL260003,98.05359503517184,86.74501563627547,94.46034104814886,303.0,-11.30857939889637,-7.715325411873394,-3.593253987022976,Lurgan_G2,LURGAN
95LL260004,96.91671374455873,80.23766494327693,88.90720489629349,333.0,-16.67904880128181,-8.669539953016567,-8.009508848265241,Lurgan_F4,LURGAN
95LL260005,92.71551456997547,84.35030851981557,96.11792092425007,381.0,-8.365206050159898,-11.767612404434502,3.4024063542746035,Lurgan_C1,LURGAN
95LL260006,97.41114437430188,90.09806726464114,95.86806721383317,449.0,-7.313077109660739,-5.769999949192027,-1.5430771604687123,Lurgan_C3,LURGAN
95LL260007,97.4450252320743,85.56459234109515,94.96210971000991,459.0,-11.88043289097915,-9.397517368914762,-2.4829155220643884,Lurgan_C1,LURGAN
95LL260008,96.46661542146069,83.36220746800751,91.14862764164906,339.0,-13.104407953453176,-7.786420173641545,-5.317987779811631,Lurgan_F3,LURGAN
95LL260009,93.79491650887248,86.88772494387901,93.97359092328975,359.0,-6.907191564993468,-7.085865979410741,0.17867441441727294,Lurgan_E3,LURGAN
95LL260010,92.42092989591023,82.91078065669006,90.85394266975058,390.0,-9.51014923922017,-7.943162013060515,-1.5669872261596538,Lurgan_E5,LURGAN
95LL260011,98.42785041786442,83.46175399611371,91.36885067079056,307.0,-14.966096421750706,-7.9070966746768505,-7.058999747073855,Lurgan_G3,LURGAN
95MM010001,7.3978850825252,8.950691973404187,5.219621973071775,356.0,1.552806890878987,3.7310700003324113,-2.1782631094534244,Waterside_K2,WATERSIDE
95MM010002,4.464587515059829,13.258397301852732,5.939703380091581,257.0,8.793809786792902,7.318693921761151,1.4751158650317517,Waterside_K1,WATERSIDE
95MM010003,5.2436824701186415,11.733998126996093,5.49355841652953,270.0,6.490315656877452,6.240439710466563,0.24987594641088862,Waterside_K1,WATERSIDE
95MM010004,9.157158282181559,12.24181324056989,8.17253548181508,280.0,3.084654958388331,4.06927775875481,-0.9846228003664788,Waterside_K4,WATERSIDE
95MM010005,14.393025901177685,63.155316120027585,34.55713006470014,349.0,48.7622902188499,28.598186055327446,20.164104163522452,Waterside_P2,WATERSIDE
95MM010006,83.01390662575048,91.45754066146738,73.02082919305262,356.0,8.443634035716897,18.436711468414757,-9.99307743269786,Waterside_P4,WATERSIDE
95MM010007,14.190257667071782,33.0108333188942,9.80032995249476,355.0,18.820575651822416,23.21050336639944,-4.3899277145770235,Waterside_P3,WATERSIDE
95MM010008,82.4018296605011,75.36666727508083,48.219079043026426,271.0,-7.035162385420264,27.147588232054403,-34.18275061747467,Waterside_P2,WATERSIDE
95MM010009,42.35540401777132,42.582432410102996,33.11305668033215,403.0,0.22702839233167538,9.469375729770846,-9.24234733743917,Waterside_H2,WATERSIDE
95MM010010,58.04187222308877,53.467177144641,43.046704202609185,848.0,-4.574695078447768,10.420472942031815,-14.995168020479582,Waterside_H3,WATERSIDE
95MM010011,15.22302281269545,20.815700098695466,13.907495507252086,261.0,5.592677286000015,6.908204591443379,-1.3155273054433643,Waterside_K2,WATERSIDE
95MM010012,25.094977242897727,45.18044873370965,34.194939305022864,267.0,20.085471490811926,10.98550942868679,9.099962062125137,Waterside_H2,WATERSIDE
95MM010013,20.21832622094097,5.815364799329763,3.0542700299213585,204.0,-14.402961421611206,2.7610947694084045,-17.16405619101961,Waterside_K5,WATERSIDE
95MM020001,99.17904952016352,94.43360493898784,98.37032600175257,385.0,-4.745444581175676,-3.9367210627647324,-0.8087235184109431,Foyleside_B4,FOYLESIDE
95MM020002,98.56996871207815,94.78222088810186,98.64620294562467,317.0,-3.7877478239762894,-3.8639820575228043,0.07623423354651493,Foyleside_B2,FOYLESIDE
95MM020003,99.35067794123299,90.46138218304748,99.12863545834259,439.0,-8.889295758185511,-8.66725327529511,-0.22204248289040152,Ballyarnett_C2,BALLYARNETT
95MM020004,99.51652931587186,89.86447089729022,99.14610339373583,413.0,-9.652058418581646,-9.28163249644561,-0.370425922136036,Ballyarnett_C2,BALLYARNETT
95MM020005,99.16703814042357,93.41333051179852,99.29105719117743,462.0,-5.753707628625051,-5.87772667937891,0.12401905075385855,Ballyarnett_H3,BALLYARNETT
95MM020006,99.27153434551431,93.98244138589133,99.02037554201178,362.0,-5.289092959622977,-5.037934156120443,-0.25115880350253406,Ballyarnett_H3,BALLYARNETT
95MM020007,98.08861765680516,93.06366398823953,97.94720781548136,349.0,-5.0249536685656295,-4.883543827241837,-0.1414098413237923,Ballyarnett_H4,BALLYARNETT
95MM020008,98.1989064388325,93.84662637902137,98.44418469718025,360.0,-4.352280059811122,-4.597558318158875,0.24527825834775285,Ballyarnett_C2,BALLYARNETT
95MM020009,93.72027443163775,95.25003067339597,96.57079139129424,321.0,1.5297562417582213,-1.320760717898267,2.8505169596564883,Ballyarnett_L3,BALLYARNETT
95MM020010,94.9094743333219,95.26306306773321,96.51139433636662,312.0,0.3535887344113178,-1.2483312686334074,1.6019200030447251,Ballyarnett_L3,BALLYARNETT
95MM030001,67.80774173913751,36.6216579165403,54.18373093072491,454.0,-31.18608382259721,-17.562073014184612,-13.6240108084126,Sperrin_A1,SPERRIN
95MM030002,86.24174644168556,61.25941608913367,75.9753294744576,419.0,-24.98233035255189,-14.715913385323923,-10.266416967227968,Sperrin_A2,SPERRIN
95MM030003,89.14389740545354,66.27367743661343,82.20033763368951,448.0,-22.870219968840118,-15.926660197076089,-6.943559771764029,Sperrin_F2,SPERRIN
95MM030004,26.301568195872132,39.64588467708907,56.026372955502715,402.0,13.34431648121694,-16.380488278413644,29.724804759630583,Sperrin_A2,SPERRIN
95MM030005,87.9976963663385,58.657993777538856,73.24991592049665,417.0,-29.339702588799646,-14.591922142957792,-14.747780445841855,Sperrin_F4,SPERRIN
95MM030006,76.55900378190023,49.70145364162793,63.36899231349202,409.0,-26.857550140272302,-13.667538671864094,-13.190011468408208,Sperrin_F1,SPERRIN
95MM030007,18.1878812018071,19.526888642989277,25.91596086109836,383.0,1.3390074411821757,-6.3890722181090815,7.728079659291257,Sperrin_B2,SPERRIN
95MM040001,96.71089245550138,72.58016735823982,97.53339368339601,247.0,-24.13072509726156,-24.953226325156194,0.8225012278946338,The_Moor_B2,THE MOOR
95MM040002,99.27868485685642,80.91227126129044,98.83627868214698,391.0,-18.366413595565973,-17.92400742085654,-0.4424061747094328,The_Moor_B1,THE MOOR
95MM040003,98.6599025975085,75.35039305704227,98.0337101716347,357.0,-23.309509540466237,-22.683317114592427,-0.6261924258738105,The_Moor_B1,THE MOOR
95MM040004,98.77165896883949,80.97431124416327,98.40888326573477,400.0,-17.797347724676214,-17.434572021571498,-0.36277570310471674,The_Moor_B4,THE MOOR
95MM040005,94.36158386077882,70.99143684514692,97.02180834211454,386.0,-23.3701470156319,-26.030371496967618,2.6602244813357174,The_Moor_A3,THE MOOR
95MM040006,97.1046228432462,66.59096504830946,95.62196938181498,372.0,-30.513657794936748,-29.03100433350552,-1.4826534614312266,The_Moor_B6,THE MOOR
95MM040007,96.19523614483462,64.46815913602087,95.80325606177016,354.0,-31.72707700881375,-31.335096925749284,-0.3919800830644675,The_Moor_A1,THE MOOR
95MM050001,96.32810404468717,69.86494061807285,96.7291085445987,376.0,-26.463163426614315,-26.86416792652585,0.4010044999115365,The_Moor_F4,THE MOOR
95MM050002,96.09534198152087,69.93299239745363,96.32924180574662,328.0,-26.162349584067243,-26.396249408292988,0.23389982422574462,The_Moor_F5,THE MOOR
95MM050003,95.90513018490034,76.64583554914363,96.5795518687832,286.0,-19.259294635756717,-19.933716319639572,0.674421683882855,The_Moor_C4,THE MOOR
95MM050004,97.74176937266952,71.71376852430946,96.49745452548505,397.0,-26.028000848360065,-24.783686001175596,-1.2443148471844694,The_Moor_F3,THE MOOR
95MM050005,96.40797871518622,76.38433218887245,97.44157124895341,302.0,-20.02364652631377,-21.05723906008096,1.033592533767191,The_Moor_F1,THE MOOR
95MM050006,95.99332743631113,68.22576860406163,95.86752730086936,356.0,-27.767558832249506,-27.641758696807727,-0.1258001354417786,The_Moor_F3,THE MOOR
95MM050007,97.42469922330102,66.38443338236809,95.55990796261473,261.0,-31.040265840932932,-29.175474580246643,-1.8647912606862889,The_Moor_F2,THE MOOR
95MM050008,95.57296315510578,70.09431808477676,96.37171099296818,296.0,-25.478645070329023,-26.277392908191416,0.7987478378623933,The_Moor_F3,THE MOOR
95MM060001,93.83392505836188,96.3794288236023,94.11314683596196,457.0,2.5455037652404116,2.2662819876403404,0.27922177760007116,Ballyarnett_G6,BALLYARNETT
95MM060002,98.06765480454058,95.33128923868507,97.79070058840392,330.0,-2.7363655658555075,-2.459411349718849,-0.2769542161366587,Ballyarnett_J4,BALLYARNETT
95MM060003,94.39695250695263,96.99278934286787,95.07886198470607,396.0,2.595836835915236,1.9139273581618,0.681909477753436,Ballyarnett_L1,BALLYARNETT
95MM060004,90.89933557560741,96.55053993020766,94.55731741306967,449.0,5.651204354600253,1.993222517137994,3.657981837462259,Ballyarnett_L2,BALLYARNETT
95MM060005,91.52328303186158,96.62265694298448,95.0073251859136,289.0,5.099373911122896,1.6153317570708765,3.4840421540520197,Ballyarnett_L4,BALLYARNETT
95MM060006,92.76340470901908,96.64183575219985,95.14800005152223,412.0,3.8784310431807683,1.4938357006776215,2.3845953425031468,Ballyarnett_L4,BALLYARNETT
95MM060007,92.29659562259013,97.00203168088274,94.2046440184975,424.0,4.705436058292605,2.7973876623852334,1.9080483959073717,Ballyarnett_L1,BALLYARNETT
95MM060008,92.50520828721068,96.75594437702716,95.31943894424134,408.0,4.250736089816485,1.4365054327858218,2.814230657030663,Ballyarnett_L4,BALLYARNETT
95MM070001,22.976334081792174,44.16130386982935,31.876493237926226,336.0,21.184969788037172,12.28481063190312,8.900159156134052,Waterside_A4,WATERSIDE
95MM070002,17.6883531191385,43.37893500577306,36.18764446021865,292.0,25.690581886634558,7.191290545554409,18.49929134108015,Waterside_A3,WATERSIDE
95MM070003,14.598610956477096,37.32480717352498,12.396730630108948,282.0,22.726196217047885,24.928076543416033,-2.2018803263681477,Waterside_B3,WATERSIDE
95MM070004,17.067989885278024,37.20928535773432,10.860023307244877,250.0,20.1412954724563,26.349262050489447,-6.207966578033147,Waterside_B2,WATERSIDE
95MM070005,17.08721049300862,35.6550221836413,10.256477339868326,336.0,18.56781169063268,25.398544843772974,-6.830733153140294,Waterside_B3,WATERSIDE
95MM070006,17.162748231414216,39.29354144815061,11.818916808416397,329.0,22.130793216736397,27.474624639734216,-5.34383142299782,Waterside_B4,WATERSIDE
95MM070007,26.563275719481407,31.432199212540375,14.035267384830817,324.0,4.868923493058968,17.396931827709558,-12.52800833465059,Waterside_B1,WATERSIDE
95MM070008,19.202772091406448,31.06039068593054,13.767568362895007,301.0,11.85761859452409,17.29282232303553,-5.435203728511439,Waterside_B1,WATERSIDE
95MM070009,25.646592411445116,31.89872443402328,14.924837496709802,324.0,6.252132022578163,16.973886937313477,-10.721754914735314,Waterside_B1,WATERSIDE
95MM080001,90.988409280333,88.7653367527204,75.800910273696,283.0,-2.223072527612601,12.964426479024397,-15.187499006636997,Waterside_G5,WATERSIDE
95MM080002,93.13347227724535,97.00601335328449,88.12874147070121,372.0,3.872541076039141,8.877271882583273,-5.004730806544131,Waterside_N1,WATERSIDE
95MM080003,70.0531100186559,73.61372396694522,49.93731881287762,360.0,3.5606139482893155,23.676405154067595,-20.11579120577828,Waterside_G5,WATERSIDE
95MM080004,67.15314528588976,72.87297268728088,55.75128551902997,358.0,5.719827401391115,17.121687168250908,-11.401859766859793,Waterside_J1,WATERSIDE
95MM080005,53.9520227762513,72.74781215959756,50.94611252826056,369.0,18.79578938334626,21.801699631337,-3.005910247990741,Waterside_J1,WATERSIDE
95MM080006,43.78843668999054,68.14176012683212,69.45107199496138,461.0,24.353323436841585,-1.3093118681292566,25.66263530497084,Waterside_H3,WATERSIDE
95MM080007,69.72703198843807,71.70468569674563,62.80918802146093,378.0,1.9776537083075567,8.895497675284695,-6.917843966977138,Waterside_J3,WATERSIDE
95MM080008,6.639913974179457,32.70278827913963,27.114217586408948,316.0,26.062874304960175,5.588570692730684,20.47430361222949,Waterside_H3,WATERSIDE
95MM090001,81.18708150812395,73.36779943508475,73.21489431689433,380.0,-7.819282073039204,0.15290511819041797,-7.972187191229622,Faughan_H3,FAUGHAN
95MM090002,79.7107421593658,64.63803258514089,63.68044017658518,429.0,-15.072709574224902,0.9575924085557119,-16.030301982780614,Faughan_E2,FAUGHAN
95MM090003,77.87274823607041,62.35761140354934,60.38157713906002,432.0,-15.515136832521065,1.9760342644893214,-17.491171097010387,Faughan_E2,FAUGHAN
95MM090004,66.76075334345246,66.65362198940115,65.98800159455601,428.0,-0.1071313540513188,0.6656203948451349,-0.7727517488964537,Faughan_E4,FAUGHAN
95MM090005,33.1793317821362,46.331314331896856,45.46311220935328,388.0,13.151982549760653,0.868202122543579,12.283780427217074,Faughan_E5,FAUGHAN
95MM090006,84.71428973475561,73.84183017014192,74.15404985924344,313.0,-10.872459564613692,-0.312219689101525,-10.560239875512167,Faughan_E4,FAUGHAN
95MM090007,54.65243398713869,72.21678214367448,72.19070139919513,397.0,17.564348156535786,0.026080744479344276,17.53826741205644,Faughan_E4,FAUGHAN
95MM090008,87.80215479972684,79.86777156089626,79.84621318634149,431.0,-7.934383238830577,0.02155837455477183,-7.955941613385349,Faughan_E2,FAUGHAN
95MM100001,94.38998563418079,69.83547054570523,95.4399126415112,436.0,-24.554515088475554,-25.604442095805965,1.0499270073304103,The_Moor_A2,THE MOOR
95MM100002,94.55432604769938,69.03879666903882,95.22394314309142,352.0,-25.51552937866056,-26.1851464740526,0.6696170953920415,The_Moor_E1,THE MOOR
95MM100003,94.8680588228074,68.90348665330538,94.42509141608393,418.0,-25.96457216950202,-25.52160476277855,-0.44296740672346857,The_Moor_A2,THE MOOR
95MM100004,97.7774047967573,74.26588902104324,97.6021751082273,330.0,-23.51151577571406,-23.336286087184064,-0.17522968852999554,The_Moor_A2,THE MOOR
95MM100005,96.85352639335304,72.30316767153087,97.24629570897872,359.0,-24.550358721822164,-24.94312803744785,0.39276931562568507,The_Moor_A2,THE MOOR
95MM100006,95.85637962528199,70.40033781338117,96.97801289799168,426.0,-25.456041811900818,-26.577675084610505,1.121633272709687,The_Moor_A2,THE MOOR
95MM100007,96.79378797835949,71.44963289730923,96.50525905338799,380.0,-25.34415508105026,-25.05562615607876,-0.2885289249715015,The_Moor_A2,THE MOOR
95MM100008,96.47085159388527,68.80376785131472,96.2271997569241,353.0,-27.667083742570554,-27.423431905609377,-0.24365183696117754,The_Moor_A4,THE MOOR
95MM110001,96.4502933646867,71.33565135889828,97.07618663903129,417.0,-25.114642005788426,-25.740535280133017,0.6258932743445911,The_Moor_E1,THE MOOR
95MM110002,94.74243504420997,70.31135532950096,95.69358951043095,395.0,-24.431079714709014,-25.38223418093,0.9511544662209843,The_Moor_D4,THE MOOR
95MM110003,94.6507560837392,70.60245767429664,96.3217552427,394.0,-24.048298409442552,-25.71929756840335,1.6709991589607966,The_Moor_D3,THE MOOR
95MM110004,96.60305515775062,70.3057991191405,95.03902511481957,452.0,-26.297256038610115,-24.733225995679064,-1.5640300429310514,The_Moor_D4,THE MOOR
95MM110005,96.01739417316091,70.41777881870091,96.74748528922045,373.0,-25.59961535446,-26.32970647051954,0.7300911160595405,The_Moor_E2,THE MOOR
95MM110006,97.20895593786123,69.85679638581443,95.36846093382871,422.0,-27.3521595520468,-25.51166454801428,-1.840495004032519,The_Moor_E2,THE MOOR
95MM120001,85.06389577502941,94.82040924604335,87.87980562568028,383.0,9.756513471013946,6.940603620363078,2.8159098506508684,Foyleside_A1,FOYLESIDE
95MM120002,85.47909289123746,97.67374657287634,87.45616701531497,408.0,12.194653681638883,10.217579557561365,1.977074124077518,Foyleside_A4,FOYLESIDE
95MM120003,86.06259780525636,96.36566158887365,84.77612080062387,447.0,10.30306378361729,11.589540788249778,-1.2864770046324878,Foyleside_A1,FOYLESIDE
95MM120004,82.69500637004862,98.18781582822692,84.64403730829129,391.0,15.4928094581783,13.543778519935628,1.9490309382426716,Foyleside_A5,FOYLESIDE
95MM120005,88.05174077977466,98.18129699288949,85.98624900799147,436.0,10.129556213114824,12.195047984898011,-2.0654917717831864,Foyleside_A5,FOYLESIDE
95MM120006,87.23011157764222,98.02880568937721,86.91202482938321,377.0,10.798694111734989,11.116780859993995,-0.31808674825900596,Foyleside_C1,FOYLESIDE
95MM120007,90.40796002078446,96.90876589591744,93.5902190762475,337.0,6.500805875132983,3.3185468196699475,3.1822590554630352,Foyleside_C2,FOYLESIDE
95MM120008,89.6900535307767,98.4577695612371,84.37490582093496,452.0,8.767716030460406,14.082863740302145,-5.315147709841739,Foyleside_C3,FOYLESIDE
95MM120009,93.65211121921635,97.4214578777564,91.55971120683239,460.0,3.7693466585400444,5.861746670924006,-2.092400012383962,Foyleside_C2,FOYLESIDE
95MM120010,94.91491571024028,92.0681814306921,90.67436412966754,530.0,-2.8467342795481727,1.3938173010245691,-4.240551580572742,The_Moor_H2,THE MOOR
95MM120011,97.55293013149723,78.71876991035545,95.87556817013677,527.0,-18.834160221141786,-17.156798259781326,-1.677361961360461,The_Moor_H3,THE MOOR
95MM120012,88.91547768084453,71.78133503951832,93.48940332647591,475.0,-17.134142641326207,-21.708068286957584,4.573925645631377,The_Moor_H3,THE MOOR
95MM130001,98.93303398754983,93.24407222949127,98.61795758746226,520.0,-5.688961758058568,-5.373885357970991,-0.31507640008757676,Ballyarnett_A4,BALLYARNETT
95MM130002,97.69017710925681,93.8446696371701,98.59539240695844,419.0,-3.845507472086709,-4.750722769788339,0.9052152977016306,Ballyarnett_A4,BALLYARNETT
95MM130003,98.84348905915431,92.05961433231113,98.32105037606416,405.0,-6.78387472684318,-6.2614360437530365,-0.5224386830901437,Ballyarnett_C2,BALLYARNETT
95MM130004,98.59505293899171,93.24456656124616,98.29565338525471,406.0,-5.350486377745554,-5.05108682400855,-0.299399553737004,Ballyarnett_C1,BALLYARNETT
95MM130005,96.38690491387618,92.9250136457035,98.10152809158937,474.0,-3.4618912681726783,-5.176514445885871,1.714623177713193,Ballyarnett_C2,BALLYARNETT
95MM130006,98.26271843301697,94.23330784769261,98.72555892192342,514.0,-4.0294105853243565,-4.492251074230808,0.46284048890645124,Ballyarnett_A4,BALLYARNETT
95MM130007,98.30114615347587,95.16652117450526,94.81157279667012,394.0,-3.1346249789706064,0.354948377835143,-3.4895733568057494,Ballyarnett_C2,BALLYARNETT
95MM130008,97.97828700067558,95.99520663758312,96.83997521111236,436.0,-1.983080363092455,-0.8447685735292367,-1.1383117895632182,Ballyarnett_C2,BALLYARNETT
95MM130009,98.46433244503689,95.47353077479163,97.1744932401449,472.0,-2.9908016702452613,-1.7009624653532711,-1.2898392048919902,Ballyarnett_D4,BALLYARNETT
95MM130010,91.09759791437926,95.99501061758646,96.24773008766809,445.0,4.897412703207195,-0.25271947008162954,5.150132173288824,Ballyarnett_D2,BALLYARNETT
95MM130011,93.49839403345646,95.70857940035826,94.07234429946968,391.0,2.210185366901797,1.6362351008885838,0.5739502660132132,Ballyarnett_F1,BALLYARNETT
95MM130012,89.75662645487819,96.81740708787493,90.9706355219382,334.0,7.060780632996739,5.84677156593672,1.2140090670600188,Ballyarnett_D2,BALLYARNETT
95MM130013,93.71117789668105,95.96290367777661,91.76023697567503,404.0,2.2517257810955584,4.202666702101581,-1.9509409210060227,Ballyarnett_F1,BALLYARNETT
95MM130014,95.38217271966607,96.58381001439439,91.26184323686924,391.0,1.2016372947283145,5.321966777525148,-4.1203294827968335,Ballyarnett_D6,BALLYARNETT
95MM130015,92.32302371545745,96.30095544793639,91.95946632893828,399.0,3.977931732478936,4.341489118998112,-0.3635573865191759,Ballyarnett_F2,BALLYARNETT
95MM130016,91.35825730398653,95.90642140077716,91.8529363765224,351.0,4.548164096790629,4.053485024254769,0.49467907253585963,Ballyarnett_F4,BALLYARNETT
95MM130017,91.16528133178657,95.93588690902526,91.79800866173387,427.0,4.770605577238683,4.137878247291383,0.6327273299473006,Ballyarnett_F2,BALLYARNETT
95MM130018,90.3162278421698,95.90553329866742,91.7483412757545,302.0,5.589305456497627,4.157192022912923,1.4321134335847034,Ballyarnett_F4,BALLYARNETT
95MM130019,95.80142516275902,92.77983852911386,98.26644913595158,372.0,-3.021586633645157,-5.486610606837715,2.465023973192558,Ballyarnett_A1,BALLYARNETT
95MM140001,5.616665695562759,43.12702454261158,36.55495912186424,942.0,37.51035884704882,6.572065420747336,30.938293426301485,Waterside_A3,WATERSIDE
95MM140002,44.44056456935718,44.735738533017596,37.91649586254906,356.0,0.29517396366041737,6.819242670468533,-6.524068706808116,Waterside_A3,WATERSIDE
95MM140003,53.39118808777174,50.414037497359246,37.81135900517139,221.0,-2.977150590412492,12.602678492187856,-15.579829082600348,Waterside_A5,WATERSIDE
95MM140004,8.305737483925729,19.95435915538755,9.54044040474547,284.0,11.648621671461822,10.41391875064208,1.2347029208197409,Waterside_A3,WATERSIDE
95MM140005,7.974044693200318,23.07593071193294,13.783228920844508,287.0,15.101886018732623,9.292701791088433,5.80918422764419,Waterside_A3,WATERSIDE
95MM140006,27.994663785170534,26.017352303237868,9.88028463968945,338.0,-1.9773114819326665,16.137067663548418,-18.114379145481085,Waterside_E3,WATERSIDE
95MM140007,44.96554975201708,73.80246440866476,59.79791567193706,257.0,28.83691465664768,14.004548736727699,14.83236591991998,Waterside_L1,WATERSIDE
95MM140008,35.10947890043296,69.52764356639805,51.66996578840424,242.0,34.418164665965094,17.857677777993814,16.56048688797128,Waterside_E4,WATERSIDE
95MM140009,81.40729390557233,73.45785185720516,59.628592279968224,328.0,-7.949442048367175,13.829259577236932,-21.778701625604107,Waterside_E5,WATERSIDE
95MM140010,74.8757803831631,86.20577730072768,64.77191896112929,236.0,11.329996917564571,21.433858339598387,-10.103861422033816,Waterside_E4,WATERSIDE
95MM150001,38.31288100029187,58.38142736827208,59.88264783092611,367.0,20.06854636798021,-1.5012204626540324,21.569766830634244,Faughan_D2,FAUGHAN
95MM150002,81.41598190657533,73.9434825993657,73.85041174003955,361.0,-7.472499307209631,0.09307085932614712,-7.565570166535778,Faughan_B1,FAUGHAN
95MM150003,36.068155542160596,56.493712533264606,59.0420788010433,384.0,20.42555699110401,-2.5483662677786967,22.973923258882706,Faughan_E2,FAUGHAN
95MM150004,20.648853298088945,42.77449714459642,48.57986353676525,355.0,22.125643846507472,-5.805366392168835,27.931010238676308,Faughan_D4,FAUGHAN
95MM150005,55.97544434309036,55.15202671056832,58.049375620515384,261.0,-0.8234176325220375,-2.8973489099470626,2.073931277425025,Faughan_B2,FAUGHAN
95MM150006,16.706407422744633,50.301956829633234,52.91800808498457,314.0,33.5955494068886,-2.616051255351337,36.21160066223994,Faughan_E1,FAUGHAN
95MM150007,54.797546208700034,48.60686563591843,49.706103305744705,331.0,-6.190680572781602,-1.0992376698262731,-5.091442902955329,Faughan_B2,FAUGHAN
95MM150008,32.09062873270868,46.16303940455293,50.641957714855366,438.0,14.072410671844253,-4.478918310302433,18.551328982146686,Faughan_D4,FAUGHAN
95MM150009,37.76358851842203,39.68773431753691,38.90462401578238,360.0,1.924145799114875,0.783110301754526,1.141035497360349,Faughan_C2,FAUGHAN
95MM150010,47.11682199086997,52.9562589753129,58.4811421988373,445.0,5.839436984442926,-5.524883223524398,11.364320207967324,Faughan_E2,FAUGHAN
