DZ21,label,con,yes_raw,yes,pop
N20000840,Castle_R5,BELFAST NORTH,59.15,68.8,301.0
N20000841,Castle_S1,BELFAST NORTH,44.47,54.2,645.0
N20000842,Castle_T1,BELFAST NORTH,26.71,36.4,265.0
N20000843,Castle_S2,BELFAST NORTH,53.73,63.4,293.0
N20000844,Castle_T2,BELFAST NORTH,12.13,21.8,404.0
N20000845,Castle_S3,BELFAST NORTH,20.61,30.3,271.0
N20000846,Castle_U1,BELFAST NORTH,62.91,72.6,317.0
N20000847,Castle_T3,BELFAST NORTH,16.58,26.3,239.0
N20000848,Castle_U2,BELFAST NORTH,49.47,59.2,328.0
N20000849,Castle_U3,BELFAST NORTH,55.71,65.4,449.0
N20000850,Castle_T4,BELFAST NORTH,18.97,28.7,238.0
N20000851,Castle_U4,BELFAST NORTH,19.4,29.1,337.0
N20000852,Castle_U5,BELFAST NORTH,16.07,25.8,308.0
N20000853,Castle_T5,BELFAST NORTH,18.17,27.9,400.0
N20000854,Castle_Q2,BELFAST NORTH,35.81,45.5,303.0
N20000855,Castle_Q3,BELFAST NORTH,45.38,55.1,1470.0
N20000856,Titanic_A1,BELFAST EAST,12.15,21.8,362.0
N20000857,Titanic_B1,BELFAST EAST,34.25,43.9,511.0
N20000858,Titanic_A2,BELFAST EAST,13.87,23.6,369.0
N20000859,Titanic_A3,BELFAST EAST,21.03,30.7,326.0
N20000860,Titanic_C1,BELFAST EAST,10.64,20.3,426.0
N20000861,Titanic_C2,BELFAST EAST,16.17,25.9,352.0
N20000862,Titanic_C3,BELFAST EAST,18.41,28.1,382.0
N20000863,Titanic_C4,BELFAST EAST,16.54,26.2,277.0
N20000864,Titanic_C5,BELFAST EAST,21.4,31.1,151.0
N20000865,Titanic_D1,BELFAST EAST,17.18,26.9,318.0
N20000866,Titanic_D2,BELFAST EAST,19.64,29.3,325.0
N20000867,Titanic_E1,BELFAST EAST,18.09,27.8,298.0
N20000868,Titanic_D3,BELFAST EAST,18.23,27.9,292.0
N20000869,Titanic_D4,BELFAST EAST,17.62,27.3,320.0
N20000870,Titanic_F1,BELFAST EAST,14.21,23.9,311.0
N20000871,Titanic_E2,BELFAST EAST,16.64,26.3,333.0
N20000872,Titanic_D5,BELFAST EAST,25.16,34.9,377.0
N20000873,Titanic_F2,BELFAST EAST,12.77,22.5,266.0
N20000874,Titanic_F3,BELFAST EAST,14.22,23.9,221.0
N20000875,Titanic_E3,BELFAST EAST,24.49,34.2,350.0
N20000876,Titanic_G1,BELFAST EAST,20.82,30.5,236.0
N20000877,Titanic_F4,BELFAST EAST,14.26,23.9,403.0
N20000878,Titanic_J1,BELFAST EAST,32.18,41.9,243.0
N20000879,Titanic_E4,BELFAST EAST,22.04,31.7,243.0
N20000881,Titanic_G2,BELFAST EAST,18.73,28.4,405.0
N20000882,Titanic_B2,BELFAST EAST,31.53,41.2,417.0
N20000883,Titanic_G3,BELFAST EAST,19.7,29.4,341.0
N20000884,Titanic_B3,BELFAST EAST,21.28,31.0,240.0
N20000885,Titanic_B4,BELFAST EAST,23.14,32.8,312.0
N20000886,Titanic_H1,BELFAST EAST,51.29,61.0,335.0
N20000887,Titanic_H2,BELFAST EAST,65.09,74.8,499.0
N20000888,Titanic_J2,BELFAST EAST,23.52,33.2,431.0
N20000890,Titanic_K2,BELFAST EAST,22.99,32.7,378.0
N20000891,Titanic_J3,BELFAST EAST,22.02,31.7,330.0
N20000892,Titanic_N1,BELFAST EAST,14.61,24.3,424.0
N20000893,Titanic_L1,BELFAST EAST,20.0,29.7,402.0
N20000894,Titanic_H3,BELFAST EAST,46.34,56.0,397.0
N20000895,Titanic_K3,BELFAST EAST,22.01,31.7,207.0
N20000896,Titanic_H4,BELFAST EAST,61.89,71.6,519.0
N20000897,Titanic_K4,BELFAST EAST,23.61,33.3,350.0
N20000898,Titanic_Q1,BELFAST EAST,23.19,32.9,243.0
N20000899,Titanic_J4,BELFAST EAST,24.85,34.5,353.0
N20000900,Titanic_N2,BELFAST EAST,13.29,23.0,280.0
N20000901,Titanic_L2,BELFAST EAST,36.69,46.4,288.0
N20000902,Titanic_R1,BELFAST EAST,25.95,35.6,488.0
N20000903,Titanic_N3,BELFAST EAST,14.85,24.5,335.0
N20000904,Titanic_P1,BELFAST EAST,45.07,54.8,413.0
N20000905,Titanic_L3,BELFAST EAST,25.73,35.4,346.0
N20000906,Titanic_J5,BELFAST EAST,21.78,31.5,193.0
N20000907,Titanic_Q2,BELFAST EAST,23.77,33.5,362.0
N20000908,Titanic_S1,BELFAST EAST,23.51,33.2,361.0
N20000909,Titanic_R2,BELFAST EAST,18.44,28.1,556.0
N20000910,Titanic_L4,BELFAST EAST,19.09,28.8,295.0
N20000911,Titanic_N4,BELFAST EAST,11.22,20.9,233.0
N20000912,Titanic_P2,BELFAST SOUTH,28.07,37.8,286.0
N20000913,Titanic_S2,BELFAST SOUTH,25.79,35.5,246.0
N20000914,Titanic_T1,BELFAST EAST,23.08,32.8,302.0
N20000915,Titanic_T2,BELFAST EAST,20.41,30.1,216.0
N20000916,Titanic_Q3,BELFAST EAST,26.33,36.0,337.0
N20000917,Titanic_Q4,BELFAST EAST,24.14,33.8,368.0
N20000918,Titanic_P3,BELFAST SOUTH,20.08,29.8,273.0
N20000919,Titanic_T3,BELFAST EAST,17.31,27.0,329.0
N20000920,Titanic_Q5,BELFAST EAST,19.85,29.5,298.0
N20000921,Titanic_T4,BELFAST EAST,15.1,24.8,244.0
N20000922,Titanic_S3,BELFAST SOUTH,18.22,27.9,339.0
N20000923,Titanic_R3,BELFAST EAST,16.72,26.4,322.0
N20000924,Titanic_P4,BELFAST SOUTH,26.11,35.8,358.0
N20000925,Titanic_U1,BELFAST EAST,26.9,36.6,195.0
N20000926,Titanic_X1,BELFAST EAST,25.8,35.5,277.0
N20000927,Titanic_W1,BELFAST EAST,19.17,28.9,414.0
N20000928,Titanic_S4,BELFAST SOUTH,23.36,33.1,252.0
N20000929,Titanic_R4,BELFAST EAST,21.09,30.8,275.0
N20000930,Titanic_U2,BELFAST SOUTH,19.71,29.4,204.0
N20000931,Titanic_T5,BELFAST SOUTH,23.85,33.5,398.0
N20000932,Titanic_W2,BELFAST EAST,25.48,35.2,299.0
N20000933,Titanic_U3,BELFAST EAST,26.32,36.0,333.0
N20000934,Titanic_Y1,BELFAST SOUTH,30.93,40.6,416.0
N20000935,Titanic_X2,BELFAST EAST,11.65,21.3,378.0
N20000936,Titanic_W3,BELFAST EAST,16.66,26.3,417.0
N20000937,Titanic_X3,BELFAST EAST,22.52,32.2,395.0
N20000938,Titanic_U4,BELFAST SOUTH,25.24,34.9,252.0
N20000939,Titanic_Y2,BELFAST SOUTH,30.35,40.0,280.0
N20000940,Titanic_Z1,BELFAST SOUTH,24.55,34.2,269.0
N20000941,Titanic_Z2,BELFAST SOUTH,24.45,34.1,519.0
N20000942,Titanic_Y3,BELFAST SOUTH,34.27,44.0,313.0
N20000943,Titanic_Z3,BELFAST SOUTH,28.53,38.2,316.0
N20000944,Titanic_Y4,BELFAST SOUTH,41.16,50.8,322.0
N20000945,Ormiston_B1,BELFAST EAST,18.45,28.1,325.0
N20000946,Ormiston_A1,NORTH DOWN,17.64,27.3,273.0
N20000947,Ormiston_A2,BELFAST EAST,14.14,23.8,297.0
N20000948,Ormiston_B2,BELFAST EAST,14.88,24.6,274.0
N20000949,Ormiston_A3,BELFAST EAST,11.63,21.3,452.0
N20000950,Ormiston_B3,BELFAST EAST,20.13,29.8,414.0
N20000952,Ormiston_C1,BELFAST EAST,16.91,26.6,361.0
N20000953,Ormiston_C2,BELFAST EAST,14.65,24.3,482.0
N20000954,Ormiston_A5,BELFAST EAST,14.6,24.3,278.0
N20000955,Ormiston_C3,BELFAST EAST,16.0,25.7,294.0
N20000956,Ormiston_B4,BELFAST EAST,14.76,24.5,708.0
N20000957,Ormiston_D1,BELFAST EAST,16.02,25.7,359.0
N20000958,Ormiston_D2,BELFAST EAST,15.54,25.2,578.0
N20000960,Ormiston_C4,BELFAST EAST,14.59,24.3,433.0
N20000961,Ormiston_D3,BELFAST EAST,15.26,24.9,342.0
N20000962,Ormiston_D4,BELFAST EAST,12.39,22.1,533.0
N20000963,Ormiston_F2,BELFAST EAST,21.51,31.2,259.0
N20000964,Ormiston_E1,BELFAST EAST,13.48,23.2,350.0
N20000965,Ormiston_C5,BELFAST EAST,17.0,26.7,405.0
N20000966,Ormiston_E2,BELFAST EAST,21.62,31.3,350.0
N20000967,Ormiston_F3,BELFAST EAST,23.3,33.0,381.0
N20000968,Ormiston_E3,BELFAST EAST,20.16,29.8,443.0
N20000969,Ormiston_E4,BELFAST EAST,17.99,27.7,476.0
N20000970,Ormiston_G1,BELFAST EAST,20.8,30.5,432.0
N20000971,Ormiston_F4,BELFAST EAST,18.48,28.2,429.0
N20000972,Ormiston_H1,BELFAST EAST,30.01,39.7,173.0
N20000973,Ormiston_H2,BELFAST EAST,21.56,31.3,259.0
N20000974,Ormiston_G2,BELFAST EAST,17.96,27.7,335.0
N20000975,Ormiston_G3,BELFAST EAST,22.56,32.3,491.0
N20000976,Ormiston_H3,BELFAST EAST,26.87,36.6,447.0
N20000977,Ormiston_J1,BELFAST EAST,18.67,28.4,369.0
N20000978,Ormiston_J2,BELFAST EAST,23.34,33.0,329.0
N20000979,Ormiston_N1,BELFAST EAST,19.21,28.9,438.0
N20000981,Ormiston_J3,BELFAST EAST,18.28,28.0,402.0
N20000982,Ormiston_F5,BELFAST EAST,19.47,29.2,493.0
N20000983,Ormiston_G4,BELFAST EAST,19.59,29.3,510.0
N20000984,Ormiston_H4,BELFAST EAST,23.26,32.9,419.0
N20000985,Ormiston_H5,BELFAST EAST,22.25,31.9,220.0
N20000986,Ormiston_J4,BELFAST EAST,13.37,23.1,276.0
N20000987,Ormiston_K1,BELFAST EAST,13.69,23.4,409.0
N20000988,Ormiston_N2,BELFAST EAST,16.94,26.6,608.0
N20000989,Ormiston_L2,BELFAST EAST,10.45,20.1,354.0
N20000990,Ormiston_K2,BELFAST EAST,12.48,22.2,303.0
N20000991,Ormiston_J5,BELFAST EAST,13.84,23.5,282.0
N20000992,Ormiston_P1,BELFAST EAST,16.59,26.3,314.0
N20000993,Ormiston_K3,BELFAST EAST,15.45,25.1,450.0
N20000994,Ormiston_K4,BELFAST EAST,10.8,20.5,488.0
N20000995,Ormiston_R1,BELFAST EAST,22.54,32.2,599.0
N20000996,Ormiston_L3,BELFAST EAST,11.97,21.7,361.0
N20000997,Ormiston_N3,BELFAST EAST,20.09,29.8,533.0
N20000998,Ormiston_P2,BELFAST EAST,17.64,27.3,296.0
N20001000,Ormiston_Q1,BELFAST EAST,13.57,23.3,302.0
N20001001,Ormiston_N4,BELFAST EAST,17.8,27.5,389.0
N20001002,Ormiston_P3,BELFAST EAST,14.08,23.8,224.0
N20001003,Ormiston_Q2,BELFAST EAST,14.94,24.6,278.0
N20001004,Ormiston_L5,BELFAST EAST,11.12,20.8,344.0
N20001005,Ormiston_R2,BELFAST EAST,18.32,28.0,438.0
N20001006,Ormiston_P4,BELFAST EAST,16.5,26.2,501.0
N20001007,Ormiston_S1,BELFAST EAST,17.18,26.9,587.0
N20001008,Ormiston_P5,BELFAST EAST,14.56,24.3,450.0
N20001009,Ormiston_Q3,BELFAST EAST,15.88,25.6,342.0
N20001010,Ormiston_R3,BELFAST EAST,23.24,32.9,352.0
N20001013,Ormiston_S3,BELFAST EAST,13.38,23.1,444.0
N20001014,Ormiston_T2,BELFAST EAST,13.07,22.8,410.0
N20001015,Ormiston_T3,BELFAST EAST,15.48,25.2,526.0
N20001016,Ormiston_T4,BELFAST EAST,15.99,25.7,508.0
N20001017,Lisnasharragh_B1,BELFAST EAST,19.45,29.1,278.0
N20001018,Lisnasharragh_A1,BELFAST EAST,15.62,25.3,205.0
N20001019,Lisnasharragh_A2,BELFAST EAST,23.24,32.9,440.0
N20001020,Lisnasharragh_B2,BELFAST EAST,15.71,25.4,484.0
N20001021,Lisnasharragh_D1,BELFAST SOUTH,32.43,42.1,400.0
N20001022,Lisnasharragh_B3,BELFAST EAST,15.0,24.7,368.0
N20001023,Lisnasharragh_A3,BELFAST EAST,21.0,30.7,377.0
N20001024,Lisnasharragh_C1,BELFAST SOUTH,44.6,54.3,501.0
N20001025,Lisnasharragh_B4,BELFAST EAST,18.42,28.1,222.0
N20001026,Lisnasharragh_D2,BELFAST SOUTH,26.08,35.8,339.0
N20001027,Lisnasharragh_C2,BELFAST SOUTH,33.17,42.9,311.0
N20001028,Lisnasharragh_A4,BELFAST EAST,19.62,29.3,450.0
N20001029,Lisnasharragh_D3,BELFAST SOUTH,31.67,41.4,302.0
N20001030,Lisnasharragh_C3,BELFAST SOUTH,34.47,44.2,289.0
N20001031,Lisnasharragh_B5,BELFAST EAST,16.41,26.1,266.0
N20001032,Lisnasharragh_D4,BELFAST SOUTH,28.19,37.9,267.0
N20001033,Lisnasharragh_E1,BELFAST EAST,15.3,25.0,440.0
N20001034,Lisnasharragh_B6,BELFAST EAST,14.4,24.1,445.0
N20001035,Lisnasharragh_F1,BELFAST SOUTH,45.93,55.6,442.0
N20001036,Lisnasharragh_F2,BELFAST SOUTH,24.44,34.1,321.0
N20001037,Lisnasharragh_F3,BELFAST SOUTH,31.43,41.1,368.0
N20001038,Lisnasharragh_E2,BELFAST EAST,18.68,28.4,470.0
N20001039,Lisnasharragh_G1,BELFAST EAST,15.02,24.7,478.0
N20001040,Lisnasharragh_N1,BELFAST EAST,13.04,22.7,463.0
N20001041,Lisnasharragh_H1,BELFAST EAST,16.3,26.0,426.0
N20001042,Lisnasharragh_F4,BELFAST SOUTH,43.45,53.1,393.0
N20001043,Lisnasharragh_J1,BELFAST EAST,14.67,24.4,209.0
N20001044,Lisnasharragh_H2,BELFAST EAST,16.51,26.2,379.0
N20001045,Lisnasharragh_G2,BELFAST EAST,16.53,26.2,322.0
N20001046,Lisnasharragh_E3,BELFAST EAST,17.41,27.1,651.0
N20001048,Lisnasharragh_J2,BELFAST EAST,14.58,24.3,232.0
N20001049,Lisnasharragh_N2,BELFAST SOUTH,20.27,30.0,288.0
N20001050,Lisnasharragh_N3,BELFAST SOUTH,17.64,27.3,475.0
N20001051,Lisnasharragh_J3,BELFAST EAST,13.78,23.5,363.0
N20001052,Lisnasharragh_N4,BELFAST SOUTH,21.18,30.9,364.0
N20001053,Lisnasharragh_L1,BELFAST SOUTH,26.27,36.0,600.0
N20001054,Lisnasharragh_J4,BELFAST EAST,18.62,28.3,381.0
N20001056,Lisnasharragh_P1,BELFAST EAST,16.97,26.7,475.0
N20001057,Lisnasharragh_K1,BELFAST SOUTH,45.05,54.7,287.0
N20001058,Lisnasharragh_L2,BELFAST EAST,12.34,22.0,435.0
N20001059,Lisnasharragh_K2,BELFAST SOUTH,35.38,45.1,387.0
N20001060,Lisnasharragh_J5,BELFAST EAST,19.78,29.5,337.0
N20001061,Lisnasharragh_K3,BELFAST SOUTH,48.89,58.6,476.0
N20001062,Lisnasharragh_K4,BELFAST SOUTH,53.86,63.6,234.0
N20001063,Lisnasharragh_P2,BELFAST SOUTH,39.95,49.6,502.0
N20001064,Lisnasharragh_K5,BELFAST SOUTH,41.33,51.0,291.0
N20001065,Lisnasharragh_L3,BELFAST SOUTH,15.88,25.6,433.0
N20001066,Lisnasharragh_Q1,BELFAST SOUTH,41.37,51.1,526.0
N20001067,Lisnasharragh_N5,BELFAST EAST,17.12,26.8,311.0
N20001069,Lisnasharragh_P4,BELFAST SOUTH,48.53,58.2,378.0
N20001070,Lisnasharragh_Q2,BELFAST SOUTH,48.21,57.9,535.0
N20001071,Lisnasharragh_R1,BELFAST SOUTH,50.66,60.4,317.0
N20001072,Lisnasharragh_Q3,BELFAST SOUTH,49.86,59.6,439.0
N20001073,Lisnasharragh_R2,BELFAST SOUTH,56.17,65.9,439.0
N20001074,Lisnasharragh_N6,BELFAST SOUTH,33.87,43.6,351.0
N20001075,Lisnasharragh_P5,BELFAST SOUTH,49.06,58.7,358.0
N20001076,Lisnasharragh_R3,BELFAST SOUTH,51.77,61.5,514.0
N20001077,Lisnasharragh_R4,BELFAST SOUTH,38.65,48.3,530.0
N20001078,Lisnasharragh_R5,BELFAST SOUTH,37.05,46.7,241.0
N20001079,Botanic_A1,BELFAST SOUTH,45.0,54.7,304.0
N20001080,Botanic_A2,BELFAST SOUTH,41.39,51.1,1429.0
N20001081,Botanic_B1,BELFAST SOUTH,45.93,55.6,318.0
N20001082,Botanic_B2,BELFAST SOUTH,63.37,73.1,303.0
N20001083,Botanic_B3,BELFAST SOUTH,64.74,74.4,366.0
N20001084,Botanic_A3,BELFAST SOUTH,31.15,40.8,703.0
N20001085,Botanic_A4,BELFAST SOUTH,34.72,44.4,453.0
N20001086,Botanic_B4,BELFAST SOUTH,57.42,67.1,332.0
N20001087,Botanic_C1,BELFAST SOUTH,37.14,46.8,865.0
N20001088,Botanic_C2,BELFAST SOUTH,30.69,40.4,409.0
N20001089,Botanic_A5,BELFAST SOUTH,12.96,22.6,187.0
N20001090,Botanic_C3,BELFAST SOUTH,32.84,42.5,569.0
N20001091,Botanic_D1,BELFAST SOUTH,22.2,31.9,316.0
N20001092,Botanic_E1,BELFAST SOUTH,14.57,24.3,336.0
N20001093,Botanic_F1,BELFAST SOUTH,11.81,21.5,304.0
N20001094,Botanic_D2,BELFAST SOUTH,61.36,71.0,321.0
N20001095,Botanic_F2,BELFAST SOUTH,18.72,28.4,442.0
N20001096,Botanic_E2,BELFAST SOUTH,21.1,30.8,351.0
N20001097,Botanic_C4,BELFAST SOUTH,18.52,28.2,258.0
N20001098,Botanic_E3,BELFAST SOUTH,20.2,29.9,326.0
N20001099,Botanic_H1,BELFAST SOUTH,34.94,44.6,318.0
N20001100,Botanic_F3,BELFAST SOUTH,21.02,30.7,348.0
N20001101,Botanic_D3,BELFAST SOUTH,35.67,45.4,367.0
N20001102,Botanic_F4,BELFAST SOUTH,29.73,39.4,251.0
N20001103,Botanic_H2,BELFAST SOUTH,45.03,54.7,489.0
N20001104,Botanic_G1,BELFAST SOUTH,20.18,29.9,371.0
N20001105,Botanic_H3,BELFAST SOUTH,48.01,57.7,328.0
N20001106,Botanic_E4,BELFAST SOUTH,25.24,34.9,455.0
N20001108,Botanic_F5,BELFAST SOUTH,31.3,41.0,203.0
N20001109,Botanic_D4,BELFAST SOUTH,59.4,69.1,367.0
N20001110,Botanic_H5,BELFAST SOUTH,42.67,52.4,274.0
N20001111,Botanic_G2,BELFAST SOUTH,17.93,27.6,303.0
N20001112,Botanic_H6,BELFAST SOUTH,46.08,55.8,498.0
N20001113,Botanic_J1,BELFAST SOUTH,53.84,63.5,472.0
N20001114,Botanic_J2,BELFAST SOUTH,55.52,65.2,395.0
N20001115,Botanic_K1,BELFAST SOUTH,39.56,49.2,590.0
N20001116,Botanic_G3,BELFAST SOUTH,16.95,26.6,288.0
N20001117,Botanic_G4,BELFAST SOUTH,19.0,28.7,244.0
N20001118,Botanic_N1,BELFAST SOUTH,54.8,64.5,412.0
N20001119,Botanic_J3,BELFAST SOUTH,49.73,59.4,402.0
N20001120,Botanic_J4,BELFAST SOUTH,56.43,66.1,578.0
N20001121,Botanic_P1,BELFAST SOUTH,48.93,58.6,526.0
N20001122,Botanic_L1,BELFAST SOUTH,43.88,53.6,245.0
N20001123,Botanic_H7,BELFAST SOUTH,40.52,50.2,428.0
N20001124,Botanic_L2,BELFAST SOUTH,42.49,52.2,582.0
N20001125,Botanic_K2,BELFAST SOUTH,35.86,45.6,307.0
N20001126,Botanic_K3,BELFAST SOUTH,34.03,43.7,568.0
N20001127,Botanic_N2,BELFAST SOUTH,57.24,66.9,482.0
N20001128,Botanic_U1,BELFAST SOUTH,26.48,36.2,215.0
N20001129,Botanic_K4,BELFAST SOUTH,26.54,36.2,373.0
N20001130,Botanic_N3,BELFAST SOUTH,66.41,76.1,505.0
N20001131,Botanic_N4,BELFAST SOUTH,56.29,66.0,551.0
N20001132,Botanic_L3,BELFAST SOUTH,43.51,53.2,488.0
N20001133,Botanic_L4,BELFAST SOUTH,38.69,48.4,740.0
N20001134,Botanic_N5,BELFAST SOUTH,51.07,60.8,517.0
N20001135,Botanic_R1,BELFAST SOUTH,44.89,54.6,563.0
N20001136,Botanic_Q1,BELFAST SOUTH,44.02,53.7,475.0
N20001137,Botanic_R2,BELFAST SOUTH,44.16,53.8,461.0
N20001138,Botanic_T1,BELFAST SOUTH,44.58,54.3,386.0
N20001139,Botanic_R3,BELFAST SOUTH,41.77,51.5,620.0
N20001140,Botanic_S1,BELFAST SOUTH,35.99,45.7,516.0
N20001141,Botanic_T2,BELFAST SOUTH,47.89,57.6,277.0
N20001142,Botanic_Q2,BELFAST SOUTH,42.14,51.8,602.0
N20001143,Botanic_R4,BELFAST SOUTH,44.48,54.2,518.0
N20001144,Botanic_S2,BELFAST SOUTH,41.7,51.4,478.0
N20001145,Botanic_P2,BELFAST SOUTH,41.1,50.8,212.0
N20001147,Botanic_T4,BELFAST SOUTH,28.4,38.1,332.0
N20001148,Botanic_R5,BELFAST SOUTH,34.23,43.9,365.0
N20001149,Botanic_U2,BELFAST SOUTH,34.99,44.7,582.0
N20001150,Botanic_W1,BELFAST SOUTH,40.1,49.8,323.0
N20001151,Botanic_Q3,BELFAST SOUTH,44.12,53.8,520.0
N20001152,Botanic_S3,BELFAST SOUTH,40.35,50.0,321.0
N20001153,Botanic_Q4,BELFAST SOUTH,42.37,52.1,632.0
N20001154,Botanic_W2,BELFAST SOUTH,42.61,52.3,230.0
N20001155,Botanic_W3,BELFAST SOUTH,44.51,54.2,386.0
N20001156,Botanic_S4,BELFAST SOUTH,38.32,48.0,580.0
N20001157,Botanic_Q5,BELFAST SOUTH,45.06,54.7,405.0
N20001158,Botanic_P3,BELFAST SOUTH,49.6,59.3,384.0
N20001159,Botanic_W4,BELFAST SOUTH,45.61,55.3,377.0
N20001160,Botanic_W5,BELFAST SOUTH,48.2,57.9,295.0
N20001161,Botanic_U3,BELFAST SOUTH,43.27,53.0,402.0
N20001162,Botanic_X1,BELFAST SOUTH,46.45,56.1,2084.0
N20001163,Botanic_T5,BELFAST SOUTH,42.1,51.8,253.0
N20001164,Botanic_W6,BELFAST SOUTH,48.91,58.6,454.0
N20001165,Botanic_P4,BELFAST SOUTH,46.45,56.1,384.0
N20001166,Botanic_P5,BELFAST SOUTH,51.82,61.5,467.0
N20001167,Botanic_X2,BELFAST SOUTH,43.03,52.7,560.0
N20001168,Botanic_Y1,BELFAST SOUTH,40.7,50.4,436.0
N20001169,Botanic_X3,BELFAST SOUTH,44.51,54.2,417.0
N20001170,Botanic_Y2,BELFAST SOUTH,41.4,51.1,383.0
N20001171,Botanic_X4,BELFAST SOUTH,39.05,48.7,265.0
N20001172,Botanic_Y3,BELFAST SOUTH,36.09,45.8,806.0
N20001173,Botanic_Y4,BELFAST SOUTH,38.69,48.4,330.0
N20001174,Botanic_Y5,BELFAST SOUTH,42.97,52.7,433.0
N20001175,Botanic_Z1,BELFAST SOUTH,38.39,48.1,290.0
N20001176,Botanic_Z2,BELFAST SOUTH,45.24,54.9,365.0
N20001177,Botanic_Z3,BELFAST SOUTH,44.33,54.0,391.0
N20001178,Botanic_Z4,BELFAST SOUTH,40.24,49.9,443.0
N20001179,Balmoral_A1,BELFAST SOUTH,46.47,56.2,252.0
N20001180,Balmoral_A2,BELFAST SOUTH,47.65,57.3,236.0
N20001181,Balmoral_A3,BELFAST SOUTH,44.73,54.4,242.0
N20001182,Balmoral_A4,BELFAST SOUTH,46.53,56.2,375.0
N20001183,Balmoral_A5,BELFAST SOUTH,48.28,58.0,370.0
N20001184,Balmoral_B1,BELFAST SOUTH,53.59,63.3,643.0
N20001185,Balmoral_A6,BELFAST SOUTH,43.28,53.0,420.0
N20001186,Balmoral_B2,BELFAST SOUTH,50.7,60.4,474.0
N20001187,Balmoral_F1,BELFAST SOUTH,44.55,54.2,224.0
N20001188,Balmoral_F2,BELFAST SOUTH,50.33,60.0,302.0
N20001189,Balmoral_E1,BELFAST SOUTH,51.96,61.6,371.0
N20001190,Balmoral_D1,BELFAST SOUTH,64.34,74.0,452.0
N20001191,Balmoral_C1,BELFAST SOUTH,51.53,61.2,340.0
N20001192,Balmoral_D2,BELFAST SOUTH,64.9,74.6,435.0
N20001193,Balmoral_E2,BELFAST SOUTH,54.94,64.6,290.0
N20001194,Balmoral_C2,BELFAST SOUTH,37.01,46.7,263.0
N20001195,Balmoral_D3,BELFAST SOUTH,54.74,64.4,565.0
N20001196,Balmoral_E3,BELFAST SOUTH,46.66,56.4,327.0
N20001197,Balmoral_D4,BELFAST SOUTH,65.21,74.9,367.0
N20001198,Balmoral_E4,BELFAST SOUTH,49.0,58.7,395.0
N20001199,Balmoral_E5,BELFAST SOUTH,45.53,55.2,433.0
N20001200,Balmoral_F3,BELFAST SOUTH,41.05,50.7,388.0
N20001201,Balmoral_C3,BELFAST SOUTH,33.4,43.1,371.0
N20001202,Balmoral_H1,BELFAST SOUTH,51.52,61.2,316.0
N20001203,Balmoral_G1,BELFAST SOUTH,22.86,32.5,360.0
N20001204,Balmoral_H2,BELFAST SOUTH,62.83,72.5,402.0
N20001205,Balmoral_G2,BELFAST SOUTH,29.43,39.1,307.0
N20001206,Balmoral_G3,BELFAST SOUTH,17.77,27.5,140.0
N20001207,Balmoral_C4,BELFAST SOUTH,12.05,21.7,250.0
N20001208,Balmoral_J1,BELFAST SOUTH,12.15,21.8,417.0
N20001209,Balmoral_H3,BELFAST SOUTH,35.04,44.7,330.0
N20001210,Balmoral_G4,BELFAST SOUTH,19.28,29.0,387.0
N20001211,Balmoral_J2,BELFAST SOUTH,18.16,27.8,391.0
N20001212,Balmoral_H4,BELFAST SOUTH,65.77,75.5,245.0
N20001213,Balmoral_G5,BELFAST SOUTH,25.64,35.3,269.0
N20001214,Balmoral_J3,BELFAST SOUTH,30.42,40.1,346.0
N20001215,Balmoral_N1,BELFAST SOUTH,17.02,26.7,527.0
N20001216,Balmoral_J4,BELFAST SOUTH,32.13,41.8,234.0
N20001217,Balmoral_F4,BELFAST SOUTH,28.78,38.5,467.0
N20001218,Balmoral_L1,BELFAST SOUTH,42.23,51.9,296.0
N20001219,Balmoral_J5,BELFAST SOUTH,31.91,41.6,341.0
N20001220,Balmoral_N2,BELFAST SOUTH,21.71,31.4,435.0
N20001221,Balmoral_N3,BELFAST SOUTH,38.25,47.9,348.0
N20001222,Balmoral_K1,BELFAST SOUTH,16.99,26.7,299.0
N20001223,Balmoral_K2,BELFAST SOUTH,18.37,28.1,502.0
N20001224,Balmoral_F5,BELFAST SOUTH,15.4,25.1,333.0
N20001225,Balmoral_K3,BELFAST SOUTH,14.57,24.3,185.0
N20001226,Balmoral_L2,BELFAST SOUTH,36.37,46.1,369.0
N20001227,Balmoral_K4,BELFAST SOUTH,16.82,26.5,242.0
N20001228,Balmoral_P1,BELFAST SOUTH,15.24,24.9,324.0
N20001229,Balmoral_P2,BELFAST SOUTH,15.45,25.1,355.0
N20001230,Balmoral_L3,BELFAST SOUTH,49.83,59.5,496.0
N20001231,Balmoral_L4,LAGAN VALLEY,38.66,48.4,454.0
N20001232,Balmoral_P3,BELFAST SOUTH,22.07,31.8,464.0
N20001233,Balmoral_N4,BELFAST SOUTH,40.54,50.2,412.0
N20001234,Balmoral_P4,LAGAN VALLEY,27.43,37.1,355.0
N20001235,Collin_A1,BELFAST WEST,63.8,73.5,278.0
N20001239,Collin_B1,BELFAST WEST,64.97,74.7,368.0
N20001240,Collin_C1,BELFAST WEST,62.91,72.6,396.0
N20001241,Collin_E1,BELFAST WEST,67.31,77.0,473.0
N20001242,Collin_C2,BELFAST WEST,64.62,74.3,563.0
