id,title,provider,licenseTitle,scope
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-thirty-third-amendment-of-the-constitution-bill-2013:01601,Referendum on the Thirty-third Amendment of the Constitution Bill 2013,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twelfth-amendment-of-the-constitution-bill-1992:01602,Referendum on the Twelfth Amendment of the Constitution Bill 1992,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twentieth-amendment-of-the-constitution-bill-1999:01603,Referendum on the Twentieth Amendment of the Constitution Bill 1999,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-eighth-amendment-of-the-constitution-bill-2008:01604,Referendum on the Twenty-eighth Amendment of the Constitution Bill 2008,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-eighth-amendment-of-the-constitution-bill-2009:01605,Referendum on the Twenty-eighth Amendment of the Constitution Bill 2009,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-fifth-amendment-of-the-constitution-bill-2001:01606,Referendum on the Twenty-fifth Amendment of the Constitution Bill 2001,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-first-amendment-of-the-constitution-bill-2001:01607,Referendum on the Twenty-first Amendment of the Constitution Bill 2001,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-fourth-amendment-of-the-constitution-bill-2001:01608,Referendum on the Twenty-fourth Amendment of the Constitution Bill 2001,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-ninth-amendment-of-the-constitution-bill-2011:01609,Referendum on the Twenty-ninth Amendment of the Constitution Bill 2011,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-seventh-amendment-of-the-constitution-bill-2004:01610,Referendum on the Twenty-seventh Amendment of the Constitution Bill 2004,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-sixth-amendment-of-the-constitution-bill-2002:01611,Referendum on the Twenty-sixth Amendment of the Constitution Bill 2002,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-the-twenty-third-amendment-of-the-constitution-bill-2001:01612,Referendum on the Twenty-third Amendment of the Constitution Bill 2001,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-on-third-amendment-of-constitution-bill-1971:01613,Referendum on Third Amendment of Constitution Bill 1971,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:referendum-results-on-the-thirty-sixth-amendment-of-the-constitution-bill-2018:01614,Referendum results on the Thirty-sixth Amendment of the Constitution Bill 2018,data.gov.ie,Creative Commons Attribution Share-Alike 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:spa-datasheets:01669,SPA Datasheets,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:empvacdea:01686,Employment vacancies notified to DfC,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:eu-referendum-23-june-2016:01687,EU Referendum 23 June 2016,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kildare-county-council-planning-applications:01690,Kildare County Council Planning Applications,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:kilkenny-road-traffic-counts-2016:01700,Kilkenny Road Traffic Counts 2016,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cork-city-wifi-locations:01709,Cork City Wifi Locations,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:dublin-fire-brigade-stations-dublin-region:01710,Dublin Fire Brigade Stations: Dublin Region,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:journey-times-across-dublin-city-from-dublin-city-council-traffic-departments-trips-system:01712,"Journey times across Dublin City, from Traffic Department's TRIPS system DCC",data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:dublin-city-libraries:01713,Libraries DCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:noise-maps-from-traffic-sources-in-dublin-city-council:01714,Noise maps from traffic sources in DCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:public-artworks-in-dublin-city:01715,Public Artworks DCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cork-city-council-recycle-bring-banks:01717,Recycle Bring Banks,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2004-dtms-and-dsms:01720,OSNI Open Data: River Basin LIDAR 2004 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2007-dtms-and-dsms:01721,OSNI Open Data: River Basin LIDAR 2007 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2008-dtms-and-dsms:01722,OSNI Open Data: River Basin LIDAR 2008 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2009-dtms-and-dsms:01723,OSNI Open Data: River Basin LIDAR 2009 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2010-dtms-and-dsms:01724,OSNI Open Data: River Basin LIDAR 2010 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2013-dtms-and-dsms:01725,OSNI Open Data: River Basin LIDAR 2013 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-river-basin-lidar-2014-dtms-and-dsms:01726,OSNI Open Data: River Basin LIDAR 2014 - DTMs and DSMs,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:a26-dualling-lidar:01728,A26 Dualling LIDAR,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:roadworks:01737,Roadworks,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:york-street-interchange-lidar:01739,York Street Interchange LIDAR,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:2-irish-election-source-enrichment-data:mo-trutta-and-european-eel-anguilla-anguilla-through-the-burrishoole-traps-co-mayo-ireland-1970-2019:01740,"Daily counts of seaward migration of Atlantic salmon (Salmo salar),  trout (Salmo trutta) and European eel (Anguilla anguilla), through the Burrishoole traps, Co. Mayo, Ireland, 1970-2019.",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:national-road-traffic-counts:01741,National Road Traffic Counts,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:national-roads-travel-times:01742,National Roads Travel Times,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:national-roads-variable-messaging-signs:01743,National Roads Variable Messaging Signs,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:national-roads-weather-station-data:01744,National Roads Weather Station Data,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:empvaclgd:01958,Employment vacancies notified to DfC,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-1-50:01991,OSNI Open Data - 10M DTM - Sheets 1-50,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-101-150:01992,OSNI Open Data - 10M DTM - Sheets 101-150,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-151-200:01993,OSNI Open Data - 10M DTM - Sheets 151-200,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-201-250:01994,OSNI Open Data - 10M DTM - Sheets 201-250,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-251-293:01995,OSNI Open Data - 10M DTM - Sheets 251-293,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-10m-dtm-sheets-51-100:01996,OSNI Open Data - 10M DTM - Sheets 51-100,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50m-dtm:01997,OSNI Open Data - 50m DTM,Open Data NI,UK Open Government Licence (OGL),medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:valuation-office-api:02006,Valuation Office API,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:archaeology-seminar-papers:02010,Archaeology Seminar Papers,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:archaeology-videos:02011,Archaeology Videos,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:archeology-audio-books:02012,Archeology Audio Books,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:transport-operator-vdv-452-data:02093,Transport Operator VDV 452 Data,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:7-transport-roads-infrastructure-public-assets:wim-data-2014:02100,WIM Data 2014,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:staitistici-gaeilge-do-bhailte-seirbhise-gaeltachta-daonairimh-2011-2016:02305,Staitisticí Gaeilge do Bhailte Seirbhíse Gaeltachta (Daonáirimh 2011-2016),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:dublin-city-strategic-cycle-network:02306,Strategic Cycle Network DCC,data.gov.ie,cc-by,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:nephrops-underwater-tv-survey-fu22-the-smalls:02336,"VERSION SUPERSEDED - Nephrops Underwater TV Survey FU22 The ""Smalls""",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:version-superseded-nephrops-underwater-tv-survey-fu22-the-smalls:02337,"VERSION SUPERSEDED - Nephrops Underwater TV Survey FU22 The ""Smalls""",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:atlas-of-commercial-fisheries-around-ireland-second-edition:02338,VERSION SUPERSEDED: Atlas of Commercial Fisheries around Ireland second edition,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:version-superseded-atlas-of-commercial-fisheries-around-ireland-second-edition:02339,VERSION SUPERSEDED: Atlas of Commercial Fisheries around Ireland second edition,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:ce16007-transatlantic-added-value-survey-galway-to-saint-johns-newfoundland:02345,"CE16007 Transatlantic Added Value Survey (Galway to Saint John's, Newfoundland)",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:bcni2018:00002,Boundary Commission for Northern Ireland - Provisional Proposals for Parliamentary Constituencies,Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:coastal-flood-boundary-extreme-sea-levels-2018-ni-extract-irish-grid-projection:00003,Coastal Flood Boundary Extreme Sea Levels (2018) - NI Extract,Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:department-of-health-trust-boundaries:00004,Department of Health trust boundaries,Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:mid-ulster-council-district-electoral-areas2:00005,Mid Ulster Council District Electoral Areas,Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50k-boundaries-district-electoral-areas-1993:00006,OSNI Open Data - 50K Boundaries - District Electoral Areas (1993),Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50k-boundaries-local-government-districts-1993:00007,OSNI Open Data - 50K Boundaries - Local Government Districts (1993),Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50k-boundaries-parliamentary-constituencies:00008,OSNI Open Data - 50K Boundaries - Parliamentary Constituencies,Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:osni-open-data-50k-boundaries-townlands:00009,OSNI Open Data - 50K Boundaries - Townlands (2013),Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:4-open-data-ni-boundary-and-statistical-geography-files:osni-open-data-50k-boundaries-wards-1993:00010,OSNI Open Data - 50K Boundaries - Wards (1993),Open Data NI,UK Open Government Licence (OGL),runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-national-statutory-boundaries-20191:00012,Administrative Areas - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-national-statutory-boundaries-2019-generalised-20m1:00013,Administrative Areas - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-100m-national-statutory-boundaries-20151:00014,Administrative Areas Generalised 100m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-20m-national-statutory-boundaries-20151:00015,Administrative Areas Generalised 20m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-generalised-50m-national-statutory-boundaries-20151:00016,Administrative Areas Generalised 50m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas-ungeneralised-national-statutory-boundaries-20151:00017,Administrative Areas Ungeneralised - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-placenames-gazetteer1:00018,Baronies - National Placenames Gazetteer,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-20191:00019,Baronies - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-2019-generalised-20m1:00020,Baronies - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-ungeneralised-20241:00021,Baronies - National Statutory Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:baronies-national-statutory-boundaries-ungeneralised-2026:00022,Baronies - National Statutory Boundaries - Ungeneralised 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-urban-areas-national-statutory-boundaries-ungeneralised-20241:00023,Civil Parishes (Urban Areas) - National Statutory Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-national-placenames-gazetteer1:00024,Civil Parishes - National Placenames Gazetteer,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-national-statutory-boundaries-20191:00025,Civil Parishes - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-national-statutory-boundaries-2019-generalised-20m1:00026,Civil Parishes - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:civil-parishes-national-statutory-boundaries-ungeneralised-2026:00027,Civil Parishes -National Statutory Boundaries - Ungeneralised 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-generalised-100m-national-electoral-boundaries-20171:00028,Constituency Boundaries - Generalised 100m - National Electoral Boundaries - 2017,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-generalised-20m-national-electoral-boundaries-20171:00029,Constituency Boundaries - Generalised 20m - National Electoral Boundaries - 2017,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-national-electoral-boundaries-ungeneralised-2026:00030,Constituency Boundaries - National Electoral Boundaries - Ungeneralised - 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-generalised-20m-national-electoral-boundaries-20131:00031,Constituency Boundaries Generalised 20m - National Electoral Boundaries - 2013,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-generalised-50m-national-electoral-boundaries-20171:00032,Constituency Boundaries Generalised 50m - National Electoral Boundaries - 2017,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-ungeneralised-national-electoral-boundaries-20131:00033,Constituency Boundaries Ungeneralised - National Electoral Boundaries - 2013,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-ungeneralised-national-electoral-boundaries-20171:00034,Constituency Boundaries Ungeneralised - National Electoral Boundaries - 2017,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:2-irish-election-source-enrichment-data:constituency-boundaries-ungeneralised-national-electoral-boundaries-20231:00035,Constituency Boundaries Ungeneralised - National Electoral Boundaries - 2023,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-national-statistical-boundaries-2022-generalised-100m1:00036,CSO Electoral Divisions - National Statistical Boundaries - 2022 - Generalised 100m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-national-statistical-boundaries-2022-generalised-20m1:00037,CSO Electoral Divisions - National Statistical Boundaries - 2022 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-national-statistical-boundaries-2022-generalised-50m1:00038,CSO Electoral Divisions - National Statistical Boundaries - 2022 - Generalised 50m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-national-statistical-boundaries-2022-ungeneralised1:00039,CSO Electoral Divisions - National Statistical Boundaries - 2022 - Ungeneralised,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-generalised-20m-national-statistical-boundaries-2015:00040,CSO Electoral Divisions Generalised 20m - National Statistical Boundaries  - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-generalised-50m-national-statistical-boundaries-2015:00041,CSO Electoral Divisions Generalised 50m - National Statistical Boundaries  - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-electoral-divisions-ungeneralised-national-statistical-boundaries-2015:00042,CSO Electoral Divisions Ungeneralised - National Statistical Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-local-electoral-areas-national-statistical-boundaries-2022-generalised-100m1:00043,CSO Local Electoral Areas - National Statistical Boundaries - 2022 - Generalised 100m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-local-electoral-areas-national-statistical-boundaries-2022-generalised-20m1:00044,CSO Local Electoral Areas - National Statistical Boundaries - 2022 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-local-electoral-areas-national-statistical-boundaries-2022-generalised-50m1:00045,CSO Local Electoral Areas - National Statistical Boundaries - 2022 - Generalised 50m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:cso-local-electoral-areas-national-statistical-boundaries-2022-ungeneralised1:00046,CSO Local Electoral Areas - National Statistical Boundaries - 2022 - Ungeneralised,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:electoral-districts-national-placenames-gazetteer1:00047,Electoral Districts - National Placenames Gazetteer,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
