DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20003269,490.0,9.391762223650115,44.998225761982816,3.553438026016094,23.000555480194176,8.827744575605777,4.2609060919082225e-10,5.099401398084665e-11,3.7086789640320604e-10,5.552488898820039e-10,10.228273930412776,7.350402094140398e-10
N20003270,520.0,5.278901500274709,10.002740532640564,11.101780611342656,32.225023124883194,15.123263909110529,4.315509840375028e-10,3.560745184403108e-09,2.063687223179488e-09,8.819825531807884e-10,26.268290314228505,5.818790132492743e-10
N20003271,409.0,8.589513126412642,17.87692542377493,2.3550085602799453,34.55121992744282,15.618575315913352,1.4622241341512742e-10,2.426913533611811e-10,2.2077980748874477e-10,6.235533537941497e-11,21.00875764533834,1.659232625551835e-10
N20003272,615.0,4.5229368083239825,3.1600650051233137,4.757181470879469,75.14516956804107,10.546575348163973,1.7860205276221668e-11,3.200266112890457e-11,2.631548376703083e-10,4.15159826701964e-10,1.8680717986994162,4.060486070573753e-11
N20003273,585.0,3.1375300088138345,6.680736239741336,2.8407413730202715,19.115586220293395,24.85319363732555,1.6461347577338152e-10,4.981522537185379e-10,5.74756006493328e-09,2.253023450902549e-10,43.3722125140166,1.533765359310013e-10
N20003274,700.0,10.766344948481004,28.314434929712,13.021036334408825,13.685217657402122,30.44794094896819,5.873953560553535e-10,1.5865902086066969e-09,5.018506494373628e-10,3.958202885562477e-10,3.7650251774719425,4.842573036995371e-10
N20003275,479.0,12.74056116430821,6.779543180723937,9.405106894864412,39.602110104598964,15.939976466037976,4.912291776247859e-10,3.5741598839357685e-10,1.2969025074518682e-09,4.432642705445084e-10,15.532702186733246,1.4444185307146362e-10
N20003276,662.0,3.0067782315979246,69.7592102982997,4.472131856985799,17.765907650239697,1.36953092254429,2.4640513745558392e-11,1.1907202755780832e-11,5.248256503333732e-10,4.308051613758318e-10,3.6264410393189594,2.1442502763084738e-11
N20003277,441.0,6.334570311331761,2.3789818925228423,5.552247325962047,1.4337457276146548,41.753632578264686,1.187582044370309e-10,3.179929670318148e-10,4.3650845480120856e-10,1.1724895055722806e-10,42.54682216314915,1.6434766592586233e-10
N20003278,507.0,11.39846950031339,4.56637982276363,8.583070417803627,2.9613838853287953,11.379853304718319,3.258652653716982e-10,2.6634033697804427e-09,5.793752538463379e-10,3.121282735131353e-10,61.110843055804864,9.386600139548208e-09
N20003279,356.0,12.938827090858732,28.42460772489047,10.447058343766896,8.15368362787868,14.95663507609314,3.636030873029657e-10,6.703317337071361e-10,5.965565234170069e-10,2.5679476322899595e-10,25.079188133909764,7.150333388998082e-10
N20003280,509.0,1.8815451261003524,69.59962066539501,2.015281590025464,25.516216793108693,0.3970973765246933,2.067951745578296e-12,8.485803134123766e-13,4.0554914763288165e-11,1.6422851230810214e-10,0.5902384486338274,4.264181958224131e-12
N20003281,601.0,12.471183617888306,16.064344785967872,13.702140584640098,3.5052996110140717,1.548444590976625,1.1112358687812703e-10,3.9909678682722265e-11,2.8281165607901974e-10,9.615619812450303e-11,52.708586808725734,2.5728197364000493e-10
N20003282,746.0,14.68356865319149,50.237998058445044,7.276995879376506,22.919845275274625,3.181880399627716,3.142939183455903e-10,2.16679400180005e-11,4.766102757536225e-10,2.8440935661862627e-10,1.6997117329542635,3.336630759678807e-11
N20003283,616.0,8.274709138137403,72.14118925016014,7.052890164279773,10.1961316298719,1.9305550454954665,5.861008405913856e-11,1.6631227680297817e-11,2.219122122829241e-10,1.9573303306329042e-10,0.40452477148548516,7.694412377616678e-11
N20003284,567.0,11.794269845228756,67.64077756697253,4.2198356536784685,11.687469620902052,1.5135144470944417,3.00762576127218e-11,4.657260678264367e-12,1.4645864494931926e-10,1.402189622659804e-10,3.144132865708639,9.369134630297398e-11
N20003285,433.0,33.318138033958604,10.116337830616018,28.197279750002814,4.41283363490602,4.014554975615968,7.773583737650696e-10,1.3116706175135409e-11,2.3077054310949093e-10,9.387194993598031e-11,19.94085577359274,1.927005107433778e-10
N20003286,474.0,43.204040322894244,2.811478805796049,36.42612248339101,1.2916253812934095,6.131274425030286,2.9390441119950545e-10,7.0932198383418625e-12,2.643482804070528e-10,2.068038925541222e-10,10.135458580501881,3.2096018441614567e-10
N20003287,538.0,48.914810811084635,2.4579844837807436,28.801265748615446,0.9098370726942245,8.896228763932104,1.222396958563864e-09,5.062275371518264e-11,2.0709004163300485e-10,4.1051886620376166e-11,10.019873117859628,5.120654096545212e-10
N20003288,678.0,28.55597309508952,13.453451493804467,20.81047390438128,5.0495075827367675,4.560832715603247,3.7877998878523467e-10,6.900139453728542e-12,3.8863109712883213e-10,2.0505543626247484e-10,27.569761207272236,1.3313099608254362e-10
N20003289,563.0,14.372526870113639,49.228620001631384,16.764957123408724,5.672496165758257,3.551025846303895,8.580797936407884e-11,1.4972785391898635e-11,1.4922829866736037e-10,6.649836257269518e-11,10.410373992391758,7.584317404736743e-11
N20003290,684.0,19.787542305395306,39.917929117612694,9.856301906511671,13.85011083661965,2.219175455603442,1.0542751342808196e-10,2.4582601140668286e-11,1.1676608751925632e-10,1.5111087252503746e-10,14.368940377797884,6.148047477050554e-11
N20003291,617.0,17.23248349673994,34.6033066180521,13.971287539659945,20.87560360904317,4.992483455729364,9.584713767069967e-11,1.6177110906512776e-11,1.4846997904570682e-10,2.0175702692186926e-10,8.324835280260992,5.2257034767653273e-11
N20003292,755.0,40.595559732053275,22.649738214912848,30.063508238432,2.9187233604865215,2.4398594022421185,1.546867974460607e-10,4.096490350530592e-12,6.959349320169848e-11,2.947454497243621e-11,1.3326110515756024,3.976840619378744e-11
N20003293,811.0,26.89230194289321,21.704016489187683,23.87474121137498,13.352371324569534,2.8441608062028325,4.483415848467768e-10,8.038957417218355e-12,2.9000282779390473e-10,1.1211818676570087e-10,11.332408224868516,4.4745138249575414e-11
N20003294,503.0,11.464370649116526,34.75157849834073,7.153066782493307,40.376323963979345,5.161834471585368,5.93494304722309e-11,8.848525891860392e-12,1.987863575434104e-10,1.568883833843265e-10,1.0928256340240703,3.679193416612343e-11
N20003295,578.0,4.35358431406241,62.26951652602487,3.6996465425383414,22.77523987089695,2.6412217116253673,7.862154425638516e-11,9.021902524930576e-11,8.039697907132483e-10,5.651674945913545e-11,4.2607910337389185,8.381873900412517e-11
N20003296,416.0,8.545554805160268,76.18122371561229,6.251140320191246,5.598898716174243,3.25964581233558,3.4897409826672834e-11,1.6356218076926748e-12,6.65602461618183e-11,6.460890483037138e-11,0.16353663031898985,3.9670006586523465e-11
N20003297,639.0,38.2067929046518,7.900492638582196,34.86833542033824,8.943979561177732,4.802304119346773,1.6107038434150121e-10,1.694072034939493e-11,2.456772164024475e-10,2.592364979470983e-10,5.278095355064151,1.5620650266253502e-10
N20003298,485.0,49.18709373765158,1.694840836973866,38.44226616510183,2.315526785405884,4.4652354691896745,1.0884027579758395e-10,6.982154689568534e-13,5.418670121596691e-11,5.365624895337134e-11,3.8950370054122536,4.7536748630303195e-11
N20003299,652.0,3.393463473929482,29.81710612504716,3.752600654567869,61.45326589320702,0.6540058896704939,2.2859611645652397e-12,2.4279301358333827e-11,2.4173486221678354e-10,2.603956229566551e-09,0.929557959937718,7.680027571594548e-10
N20003300,702.0,45.97340199761579,2.917761971707713,33.19992239741547,2.001036797140292,4.943551816163065,8.53783103045529e-10,1.2554574539364009e-11,2.781492855457186e-10,3.7697272424151734e-11,10.964325018664677,1.1078406536848895e-10
N20003301,583.0,19.74806671323702,10.901199457488998,12.876422922448397,8.29392339366585,10.906663229453113,4.340742576830345e-10,3.884142665142384e-11,2.2996848708475354e-10,4.259638735123291e-11,37.27372428214159,8.195382961284969e-10
N20003302,635.0,4.867188753373634,34.89598534449653,1.5666261898782181,45.4460888329367,0.7082485512094805,1.7429304745425574e-11,5.9098469546164184e-12,1.9149187307949743e-10,6.948154908104758e-11,12.515862327701283,1.198440913214663e-10
N20003303,420.0,13.523215009414017,52.955167668857314,3.8572969295665955,26.49143837949174,1.4695401293907677,9.467610402385883e-11,3.0684489014349496e-12,1.793276497015772e-10,2.006957864351928e-10,1.7033418825600142,2.417821499136003e-10
N20003304,866.0,14.936354667110285,59.585282831481635,7.486037663485086,13.6485237162528,2.9527990921708422,2.404962871296659e-10,1.0551208475013769e-11,1.6630946422512955e-10,3.46433759914948e-10,1.3910020282348765,5.006722077289561e-10
N20003305,325.0,39.924046115519126,13.525928419805805,16.36938312048487,3.9805349824453153,3.6534882246088856,1.774851026550114e-09,5.168618739721302e-11,2.6758247071573184e-10,4.712954500862439e-11,22.546619133647646,1.3471159788790957e-09
N20003306,439.0,33.23771027762162,6.348158284829646,17.819849607086113,0.8613435572263781,12.584861967251088,3.3835150869405656e-09,1.9796381010968632e-11,2.1398567784062872e-10,3.6808203452181826e-11,29.14807630205784,2.731976614918206e-10
N20003307,378.0,24.465601161779887,2.0409072869321037,16.694625318401414,1.456951388609697,19.279167894708486,8.873699088992414e-10,9.818995508682583e-11,5.627275616054398e-10,6.662515468231767e-11,36.062746947586106,3.673930134455398e-10
N20003308,509.0,17.640863892443633,63.98207438773829,10.265717476581642,0.8511966383436882,6.677648838627837,1.5946904306070044e-10,7.579888822976113e-12,1.3483765273691643e-10,7.489357313153066e-11,0.5824987655705653,3.1756947068259346e-10
N20003309,532.0,12.820318689078194,73.52726870756375,7.794343641683553,3.625491120602314,1.337291878946132,2.881963323654209e-10,3.3141161913909185e-12,1.6288170170281192e-10,4.766684153522134e-11,0.8952859615983155,2.5685840133375778e-11
N20003310,578.0,21.17260274692549,36.85794824750199,12.985630370271547,21.892272849230114,2.268768233273573,3.249412143094011e-10,6.92517278365572e-11,1.0061540247463018e-09,1.1571635542099261e-10,4.822777551067013,2.1421133325415521e-10
N20003311,627.0,12.522519234031066,2.1663103858196497,22.31381514449459,1.3365658081844038,56.86591772775116,1.2587844584984388e-09,4.0731205120722367e-10,4.5852784203334794e-10,4.79487169386511,3.0874193116420033e-09,6.419704271333951e-10
N20003312,392.0,21.67076778392458,1.9268801212537883,38.953890605468324,6.5534631926777624,28.005572286425828,7.817621295358418e-10,4.983762690969416e-10,5.438548715389494e-10,2.889426005683433,3.708386292223294e-10,2.3714740270335312e-09
N20003313,579.0,15.799362204116985,21.163517843116747,25.31632624751124,18.4971046051553,13.861594136636205,5.710925480952074e-10,3.0530265326389545e-10,3.27399203660773e-10,5.362094961695667,1.9904543627717515e-10,3.6501724253422027e-10
N20003314,419.0,30.051350020023694,1.3084225410532426,29.10078260875967,6.269096213230847,29.453137576658918,1.6943116382196623e-10,7.912998991474765e-10,1.944305003523147e-10,3.817211038021339,6.024065093933359e-11,1.03690399024834e-09
N20003315,686.0,9.332311382406457,48.759425925999416,16.756232047034338,10.733056344431956,5.1901300551128156,8.15140358876186e-11,2.973911209665344e-11,8.023407219826188e-11,9.228844244480088,1.937208526329223e-11,3.240762371699746e-10
N20003316,353.0,29.308070928351015,2.5900855903772433,46.95388687001707,3.4596589064009176,14.23557460896745,9.913496213081357e-10,1.436459400104974e-10,6.743612912469562e-10,3.452723092795071,2.1153992667601227e-10,1.0703359477280142e-09
N20003317,855.0,21.67608842003363,12.956347712460555,25.566506333825934,13.504136584077282,21.19273650550101,9.797450532640315e-10,7.906626829886062e-10,3.8481106695730514e-10,5.104184441279553,1.9281392917504387e-10,4.740071672812907e-10
N20003318,657.0,10.540551376959755,45.52926424909414,10.934386420728178,17.01856179590878,7.251555096593214,4.342100529350738e-10,6.604029893530196e-11,1.4083187338459769e-10,8.725681059460348,4.47935471170538e-11,5.697200140200797e-10
N20003319,997.0,3.436828697114156,32.860436854219074,3.717200544423571,52.149264032181485,5.740964382649678,2.5596948735160492e-11,1.7760824845326017e-11,1.1042644185473041e-10,2.0953054891805176,1.4423663324252663e-11,6.329721423543192e-11
N20003320,453.0,19.097210016298956,14.208842500411933,25.902609203571487,12.375583797999441,22.650371985345398,7.187150801577618e-10,4.670872352444667e-10,4.84358439455587e-10,5.765382493869224,4.243329946082806e-10,4.0908070234202704e-10
N20003321,730.0,7.875520569695806,9.062094664509207,12.731597200533765,48.014055692072546,10.073121030116837,1.0720411232717353e-10,2.072612493500209e-10,4.473404149510627e-10,12.243610841679589,3.008808992990216e-10,3.2956730896371355e-10
N20003322,482.0,16.321817107993354,27.4882016594534,21.00359787689857,17.864880255807737,10.879025352777449,3.224443741234842e-10,1.3986781664407504e-10,2.1455403187967513e-10,6.442477745594479,3.552675830693492e-10,4.428685346241119e-10
N20003323,486.0,23.124003495569195,15.116274985957453,44.96163614885243,6.1608255439389845,7.228280888552415,1.0125839641870862e-09,1.5557999581828555e-10,1.539770465648332e-10,3.408978934024011,1.169584164976882e-09,6.137909422594784e-10
N20003324,848.0,8.509824645315494,37.775675446972855,11.350734353087788,26.406540609178926,13.743536514374643,1.6663787378908304e-10,1.5963949309987378e-10,2.3791282470342916e-10,2.213688430206495,5.249664688690877e-11,2.4711402505914546e-10
N20003325,440.0,9.53327910017903,54.06883573898287,16.974359874620298,16.489582286131625,1.6021824954557753,5.21074174327205e-11,1.7774576380119356e-11,3.888145296456342e-11,1.3317605042925542,1.7134924353651267e-10,5.772213397690358e-11
N20003326,586.0,5.754069095510082,69.19433358141114,5.712808525741005,12.501594274694144,5.0708122439238315,6.141080386224709e-11,3.5275323883922645e-11,1.425944170284736e-10,1.7663822783648813,3.281605095116412e-12,1.1236549591927853e-10
N20003327,692.0,9.299277487689384,35.87569346118318,13.070180394897662,34.07169763393163,2.7516188081723896,7.735496471056895e-11,1.8238168338739316e-11,1.0586175201760633e-10,4.931532213776841,6.107138563800515e-11,8.637573958697653e-11
N20003328,779.0,11.943866168246402,28.654432014514832,30.143376121937138,17.907541606622164,5.349142675314305,4.0006657379305057e-10,4.99756221648022e-10,3.8905888197725043e-10,6.001641410891343,3.4231498453287157e-10,8.426399490023981e-10
N20003329,558.0,13.789647608339461,40.18142249573087,14.371629387156954,17.730366129113374,11.004116631452014,3.576468152952129e-10,3.8755175142875324e-11,3.1300474303619133e-10,2.9228177470294865,8.504514067828223e-11,3.833853362348342e-10
N20003330,586.0,24.570734274665984,26.832601721664812,29.133167777952195,4.774309013695157,12.656219000653964,1.046403730671241e-09,1.6185770244344535e-10,6.934964490551329e-10,2.0329682076565976,3.271512393028739e-10,1.4823910778498893e-09
N20003331,632.0,13.126924871278026,24.59329507245027,24.04985316311249,30.467182720786766,2.1182094926084183,7.977567241128973e-11,4.6774438378018716e-11,1.8498815566361772e-10,5.64453467868488,5.244267463443452e-10,2.4318265572240167e-10
N20003332,528.0,2.0915628150882144,53.18426694290892,4.095049908673421,32.889717346229865,3.507706805131594,1.7986062323656547e-11,2.2210308799899744e-11,7.560043348457494e-11,4.231696181788403,2.4865428580813117e-11,3.892995873994716e-11
N20003333,501.0,9.158765152645328,49.144946200317776,22.95217619700279,13.022459746268197,2.511179114574933,5.521498147490896e-10,1.1701025801990763e-10,4.6496685974186756e-10,3.2104735869824514,8.165327675472247e-10,2.578867523507679e-10
N20003334,466.0,4.347403754468423,40.97521019134165,4.357985642368481,21.376969750971053,4.783756674707909,1.0519589992414546e-10,1.7542250596858325e-10,6.429373154332313e-10,24.15867398381174,2.0948218895603424e-11,1.3862430227309415e-09
N20003335,824.0,8.549978020478012,41.7550914251696,11.844575869780735,26.43715644780092,7.8550159737549325,4.673185498712411e-11,7.556331451193947e-11,1.2757412659019484e-10,3.558182262471346,2.0489956016034097e-11,2.7409141080359656e-10
N20003336,798.0,3.397821208164828,50.78955372716888,4.419801151074611,32.50625430311297,1.0258914894556623,1.8091076005222062e-11,1.2877592257820608e-10,4.3249757361130407e-10,7.8606781200792035,1.304594931345677e-10,2.3402808061899786e-10
N20003337,666.0,16.126289365171118,15.520121522139386,38.384772908873074,16.781453806354747,7.183365832332835,6.189775429624333e-11,1.854629780370732e-10,2.285921023492962e-10,6.003996563835914,2.3104498356969885e-10,5.859352443159219e-10
N20003338,723.0,5.31439538341877,35.01662241670704,9.32734046869662,33.03830472780948,9.239155024034323,7.737710638053162e-11,6.207964022225714e-11,5.260998653890703e-10,8.064181978167879,6.871111200878768e-11,4.316081705304984e-10
N20003339,341.0,10.210644109610262,59.81805494676694,4.098801167410531,11.041118624164985,11.793798488396453,1.1965952443622712e-09,1.5479608352275136e-10,6.496577536071997e-10,3.037582659723287,1.1881559229133576e-09,7.383397108315712e-10
N20003340,475.0,9.127171917620307,34.41450753487555,12.244708989201069,2.462954636768578,34.72781079462915,2.8504867432606644e-10,1.751281912382194e-08,1.1627245090350402e-09,7.022846096231415,4.0191991608286263e-10,1.131142298045838e-08
N20003341,679.0,1.7125610419936061,86.2287822513463,2.446250276947577,7.80304439299146,1.062357230425227,1.7322160404681782e-10,1.3408061444749333e-11,1.3432931540941955e-10,0.7470048056829819,1.4150921655673518e-10,1.5037357151460909e-10
N20003342,703.0,2.6804876954159917,61.45364845772924,2.8881711874824814,27.538495350651242,1.2512930297328348,1.9787656435194236e-11,3.2357965052256205e-11,1.1679733519921727e-10,4.187904278687686,1.0336548086975318e-11,1.212575629243876e-10
N20003343,626.0,6.549449966633038,76.66334586044529,2.9750627819226114,11.02531583247789,1.3248725566121085,3.3804294569683664e-10,2.129153478537083e-11,1.8409287750743194e-10,1.4619530009555788,2.128125565798697e-10,1.9727333005357055e-10
N20003344,459.0,1.4272663728404833,51.72446718262948,4.494897792385904,15.852262716528525,7.327535043769706,1.7018818848611939e-10,1.4485878074836296e-10,1.087735773246004e-09,19.17357088979691,3.6720836667573053e-10,2.7899699782711217e-10
N20003345,401.0,1.0263166033984101,54.502472640741054,1.8660322261703512,32.65156838246256,1.5970186188976647,2.7305088194259685e-11,1.2029237833091445e-10,8.588127574758504e-10,8.356591527034968,1.1590217225493914e-10,1.7269356038916882e-10
N20003346,357.0,2.000934050073564,36.0076156677673,1.709951633343628,16.609996339699638,21.635215785270752,1.699626287356998e-10,2.5148802896204156e-10,4.53529241811335e-09,22.03628651380536,3.9077189089589e-09,1.17531413655691e-09
N20003347,518.0,49.91976725799705,3.4397533842433354,27.017467592183742,4.9067081663693415,13.41245427358647,2.972888521855375e-10,0.31377636925834734,1.1201127014884793e-10,0.7324518543056654,0.2576211015754356,7.130371972152815e-11
N20003348,317.0,26.88940232750996,4.489959226939903,17.729769555886516,13.85671574799924,33.58167225206484,1.610370637608263e-10,2.560779430738564,2.0745547548968235e-10,0.5651938450254977,0.32650761330433975,1.6264267135556262e-10
N20003349,758.0,23.297211961397956,1.353604428814574,25.025700365551483,4.521429393373989,31.14493488738832,1.5429147675270025e-10,4.84843193916982,4.97085232851835e-10,2.3985587300434315,7.41012829311807,4.909893212023295e-10
N20003350,598.0,28.818911363812266,3.404796357815945,22.894380775737936,13.581046519561676,12.659583348292422,6.003047645346597e-10,1.3333631528163188,7.340968690433433e-10,1.6225426718561708,15.685375808334165,4.386992567972491e-10
N20003351,351.0,2.6285964176096197,0.041399441074829575,2.795068499981935,1.5064564511497853,22.074077847449676,9.205214142090624e-11,61.93888603000622,9.480080760390513e-10,0.9652301232038368,8.050285188234675,2.493639900882628e-10
N20003352,547.0,33.30424176356819,9.516205450746018,30.46126256415873,15.48661022505892,6.380762917949199,8.135141786122918e-10,0.3111149621919207,2.3201764040569973e-10,0.45472644992964373,4.08507566529967,5.2151241837046985e-11
N20003353,480.0,20.21265292434299,2.4862888745244467,20.565660756921815,15.54424091206745,25.400932563888556,1.3237827754361362e-09,0.749743179408879,6.339431812410119e-10,5.200971903383078,9.839508882762289,7.427683756103226e-10
N20003354,428.0,10.438585582981846,0.3843285956410702,19.50757555813003,5.260206794813541,43.37450976062733,5.26960987670663e-10,2.7162374849593043,7.345413310413072e-10,0.660875767558797,17.65768045379561,2.3096303204928858e-10
N20003355,656.0,14.14052786702733,0.7641530764697952,10.844052041683678,51.952974624063074,18.520381102748953,2.3811832417518122e-11,0.3339382023568993,2.2144609346521274e-10,1.0244916287022718,2.4194814566830942,1.9653045605839726e-11
N20003356,535.0,50.31473763228873,2.844984933847753,12.023640452202041,2.9107455520795034,27.194455009466022,1.429968630773795e-09,2.6839301500459505,4.608593709867769e-09,0.7527784714929499,1.2747277922401627,2.983131928139089e-10
N20003357,536.0,12.910249218621427,18.86178371545067,14.271647473333976,37.690410534375154,14.117952408915805,6.022011176115301e-11,0.21374403667813588,2.0708372279902702e-10,1.6768704130182939,0.25734219930691565,3.2308223527218696e-11
N20003358,676.0,38.861264600732554,0.4099310150441494,15.764351969583146,3.265412323123442,31.45320156815089,4.320493337282907e-10,7.004674418262791,4.5783558526318646e-10,0.5286414174223002,2.7125226864603573,3.304703010030901e-10
N20003359,601.0,31.27978665655483,1.489249948107137,42.195901834147634,5.557721313118052,8.391134706227446,1.1203971099058285e-09,0.5547974381259642,4.229826940226294e-10,0.7950126764736952,9.736395425492892,2.089757405916287e-10
N20003360,383.0,46.72729031772146,2.1615299180873953,25.350997200892504,8.381129912549728,13.72576257355243,4.970127485052137e-10,1.871219498906577,1.9905593302576529e-10,1.3216408165140792,0.46042976088812443,1.9163817306887478e-10
N20003361,443.0,31.86077868102063,3.454730789893428,24.85016974744593,21.310469572458494,11.912944841423373,4.758811266953551e-10,1.370184159272342,1.147951224322249e-09,1.2005368971113328,4.040185309427463,3.2317697005990665e-10
N20003362,427.0,49.669951473902515,1.9228964863447744,16.647250117037242,2.971115085206654,14.502424979390119,1.210032533939907e-09,0.28474249858179285,1.6439946230894742e-10,0.4548813806283616,13.546737977482035,5.206598172631462e-11
N20003363,425.0,45.82151383704409,3.0157535064171648,14.393872431945207,5.062227881545421,30.451767042873794,3.1972528864284435e-10,0.5632732075745902,2.3011435401721788e-10,0.5637419483715973,0.12785014350239707,1.7590726498652025e-10
N20003364,398.0,28.486331488695026,18.39643709363997,21.35447187128189,8.507479091247783,4.20497099823905,5.537647722054512e-10,0.15182377234854083,2.969327995045736e-10,0.9225040206253532,17.975981662861805,2.0987733399202143e-10
N20003365,532.0,25.40935356433368,6.680368961871707,25.868152360987896,7.759614151366523,30.354547424348947,3.049606442962783e-10,0.6516110068362726,1.7001034460790073e-10,0.651816013257209,2.624536516296513,2.2628142834949877e-10
N20003366,581.0,57.50397291688923,6.629022648758459,24.558207904068066,0.589219463091029,9.729341756400206,4.334088167546111e-10,0.17573066545182572,8.697668373617663e-11,0.4201478262947649,0.39435681823139174,2.946474383528128e-10
N20003367,301.0,20.34973300229106,5.7185848966441,16.60829832437399,14.721334649555818,38.126859881561856,7.399907890330521e-10,2.4354009918273847,4.142065922434009e-10,1.304660726895167,0.7351275253563686,3.400716345028953e-10
N20003368,421.0,41.78700083984737,15.226212221862678,15.06168236596435,16.02158785625014,4.521011028377866,1.15971505779637e-09,0.15632076382881763,1.0162703204897466e-09,2.257584404294644,4.968600516510475,8.876627701820444e-10
N20003369,555.0,50.83007765564115,2.908166267307562,20.697796088436906,6.043181710737307,3.9895257757226568,7.191826151267739e-10,0.04943230478093931,6.832573260620661e-10,1.9487958821531637,13.533024312122773,1.695086161071923e-09
N20003370,680.0,17.592607243934225,0.6846831261481165,18.44589321926773,4.092717072541237,54.073763569355435,4.660718784829264e-10,0.4205441012839875,3.5477551141661995e-10,0.9864212497739462,3.7033704167781574,9.632535510087186e-11
N20003371,673.0,36.70553001693316,5.245372666006908,25.47832987091221,6.659998041690507,21.439716846863245,2.199751622728759e-09,2.737453406492376,5.429139558609399e-10,0.3188449750414081,1.4147541731702877,1.4722588195723485e-10
N20003372,328.0,25.46116070857105,7.010435681193966,6.32215889180371,27.978537511828982,3.385089754984823,3.022785482079812e-10,0.1605602110378525,1.014470472227905e-09,2.057321029539805,27.62473620927932,4.43754212638064e-10
N20003373,480.0,29.289134814292517,11.762862842797103,34.62286201580033,16.548588952584574,5.641695447442629,2.3012227427999842e-10,0.16162195211934444,1.2521857009435944e-10,1.8398508317645204,0.13338314274710314,9.653008357580498e-11
N20003374,281.0,13.265356477069451,10.63297519083885,9.167965798762708,20.955339897547965,3.444096264216359,1.100032707542965e-09,0.6493157809591931,1.9750922069118758e-10,0.23006006821054745,41.65489052091697,1.8040851206768604e-10
N20003375,391.0,12.524261461409361,7.742757781839357,6.039947727087221,0.48146708550908307,71.72509624147014,2.2601979946833775e-11,1.2316575954417803,7.034267408237392e-11,0.10408480581766621,0.15072729890691128,2.425539726847139e-09
N20003376,316.0,24.45823426645616,3.223441625753201,17.582422990968922,3.4241306104512197,24.955658833934418,1.9527726209640515e-09,0.829780871217233,8.237899136093094e-10,4.600057406745128,20.926273390971076,7.260753018465327e-10
N20003377,366.0,42.43572817253262,10.500550402095532,19.46116101945621,12.65329323626389,8.976956457573158,5.579755317902444e-10,3.0353514321141235,1.0969901444005754e-09,1.849354898967296,1.087604377780183,1.5620091996329285e-09
N20003378,467.0,40.83808843794065,9.097245442700792,14.16618548407868,7.984056310226852,14.921568246414976,4.970965030523064e-10,0.7767395873916478,8.276834279107168e-10,1.8822765592147013,10.33383992984172,8.652146923220933e-10
N20003379,416.0,31.260265647970296,28.806756126319748,8.300634117055306,15.932843975723927,1.905861749610076,1.0720620308358572e-09,1.0097249514964726,4.0415684129082596e-10,1.43653327632241,11.347380153358651,6.669164954091171e-10
N20003380,564.0,20.30180399888533,21.838933264082698,5.815500623896613,45.40093555396265,2.8558821112415433,1.736632476339907e-10,0.14461913657126416,3.405088785969084e-10,2.0390819811576693,1.603243329521038,1.6703834864184938e-10
N20003381,510.0,19.128164052111057,1.2355866454455096,17.561900435447757,3.651689088224028,50.31268794669755,7.806748846416759e-10,4.059241698001876,4.5533925560212296e-10,1.1105457286030962,2.940184403791373,4.4174678121350816e-10
N20003382,357.0,50.29630367598127,1.3364451585898214,28.219153340744608,3.9589045710380515,4.761882792052955,3.230956191437316e-10,4.419676786854581,1.6548421979678624e-10,0.5486738876272996,6.458959785628099,9.947107828179443e-10
N20003383,466.0,28.382367958968008,13.996971612546988,27.24765910936312,13.40505874950618,11.521563337769656,8.432019746833482e-11,0.7736673536691919,3.5675182501708707e-10,2.020210528390147,2.6525013491346563,2.109690244307627e-10
N20003384,528.0,4.233742030967122,32.716097301218205,3.6382983332417616,49.59729788191899,8.418899966059135,9.425699982962664e-11,0.42006337911490044,3.4964062425154624e-10,0.6255677264956416,0.35003338046303123,7.730100246581516e-11
N20003385,454.0,23.9219497393192,20.293436120198248,22.439001428372826,25.091688976359578,6.255589663137117,4.4061125453318594e-10,0.41216376647965003,1.9408114954842527e-10,0.5758707230830791,1.0102995823336325,8.199562334988563e-11
N20003386,455.0,22.509809667688558,2.930023932555358,27.81062900788889,19.064088408903334,7.85457720167292,3.694206833054106e-10,0.1170344531828187,2.337876651297763e-10,1.8843308980080755,17.82950642931052,1.8631774305158203e-10
N20003387,639.0,27.13645000115411,8.048399452555662,22.136008129943857,19.730058496491974,19.66070910146699,8.527460568331789e-11,0.8127368563252237,7.605434054467293e-10,1.1456303432396315,1.3300076177755142,2.0122888257807078e-10
N20003388,581.0,17.915410099570163,29.315080636296738,11.202593725184988,30.92138579447784,5.118827244176018,6.273995054290165e-10,0.2268119456903719,3.293205946785622e-10,1.7969951714210362,3.502895382141552,8.458848962969959e-11
N20003389,401.0,34.26349465647491,7.306900468964164,38.48972790248112,3.501994442160671,7.03598180367726,4.1253846018096387e-10,1.8136676283676303,2.1590180389471604e-10,0.408442870132428,7.179790226951704,1.6166317051439632e-10
N20003390,422.0,3.615059734655615,7.406818557541869,5.144789926161087,81.29833040866426,1.7010722515855277,1.7979965678349438e-11,0.08129180831546534,7.739615951558034e-11,0.718930173038355,0.03370713993921568,3.2213682957669637e-12
N20003391,590.0,4.557837751748825,25.748966343685854,10.261975305180451,33.87883300881113,9.890884349333245,4.398086853761031e-10,5.530451299969244,5.591108347676122e-10,2.125094429854742,8.005957509632438,7.851604707810519e-10
