text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Word on the ground Michelle McIlveen has topped the poll again in Strangford  @BBCNewsNI @MaggieTaggart #ae16 @micjfitz,FALSE,1,NA,2016-05-06 12:34:02,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Janemcmurran,3,FALSE,FALSE,NA,NA
RT @gabrieldoran1: #ae16 prospect of @ClareBaileyGPNI getting #SouthBelfast seat with @PaulaJaneB @ClaireHanna @newbelfast got me like: htt…,FALSE,0,NA,2016-05-06 12:34:01,FALSE,NA,7.28563E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",arosecast,16,TRUE,FALSE,NA,NA
RT @nabbeytimes: @duponline candidate David Hilditch tops poll and elected in East Antrim #AE16,FALSE,0,NA,2016-05-06 12:34:01,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThomasHogg88,1,TRUE,FALSE,NA,NA
"RT @ianjamesparsley: Tallies suggest at least half of those elected in #SouthBelfast will be women. 

#ae16",FALSE,0,NA,2016-05-06 12:34:00,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sheresilience,18,TRUE,FALSE,NA,NA
RT @ElectionNI: Upper Bann: SF looking likely for 2 seats with John O'Dowd and Catherine Seeley. SDLP may lose seat. #ae16,FALSE,0,NA,2016-05-06 12:33:56,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LizK1988,16,TRUE,FALSE,NA,NA
And we have the first call of #AE16 - David Hilditch (DUP) has topped the poll in #EastAntrim and duly elected on first count.,FALSE,1,NA,2016-05-06 12:33:53,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MissTwice,0,FALSE,FALSE,NA,NA
Higher voter turnout for #AE16 than I expected... https://t.co/o4hnqWCk58,FALSE,0,NA,2016-05-06 12:33:49,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattblain,0,FALSE,FALSE,NA,NA
"First declaration, DUP win seat in East Antrim #AE16",FALSE,0,NA,2016-05-06 12:33:49,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GrianNiD,0,FALSE,FALSE,NA,NA
"Wonder which we'll get first:

First and Deputy First Minister or Taoiseach.

#GE16 #AE16",FALSE,0,NA,2016-05-06 12:33:43,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",castleDD,0,FALSE,FALSE,NA,NA
RT @ElectionNI: Upper Bann: SF looking likely for 2 seats with John O'Dowd and Catherine Seeley. SDLP may lose seat. #ae16,FALSE,0,NA,2016-05-06 12:33:36,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",journomaria,16,TRUE,FALSE,NA,NA
Yassss Eamonn McCann doing well in Foyle. Grab that 6th seat #ae16,FALSE,10,NA,2016-05-06 12:33:34,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamdavidwebb,6,FALSE,FALSE,NA,NA
RT @RyanMcAleerUH: Arlene Foster set to be elected on first count in #FST16. Around 1K over quota. SDLP in strong contention to take a seat…,FALSE,0,NA,2016-05-06 12:33:22,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LJHarte22,13,TRUE,FALSE,NA,NA
RT @Vicki_Hawthorne: Full turnout details for #northdown. #ae16 #UTVElection https://t.co/1RF7F33uFo,FALSE,0,NA,2016-05-06 12:33:21,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tmccartney12,3,TRUE,FALSE,NA,NA
RT @WillLeitch: David Hilditch DUP deemed elected east Antrim.  5906 votes on quota of 4631. #ae16 .@BBCNewsNI,FALSE,0,NA,2016-05-06 12:33:19,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DaniRNI,5,TRUE,FALSE,NA,NA
RT @scott_jamison: Sitting in an election count listening to rumours is like transfer deadline day but with political nerds instead of Jim…,FALSE,0,NA,2016-05-06 12:33:16,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jo__weir,4,TRUE,FALSE,NA,NA
RT @BBCNewsNI: DUP top poll in East Antrim with a 36.1% share #ae16,FALSE,0,NA,2016-05-06 12:33:16,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BBCRadioFoyle,7,TRUE,FALSE,NA,NA
"So that's David Hilditch elected first in East Antrim. UUP Roy Beggs Jr next with 3,848 and DUP Gordon Lyons with 3,472 #ae16",FALSE,1,NA,2016-05-06 12:33:16,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GarethMckeownIN,5,FALSE,FALSE,NA,NA
RT @BelTel: DUP’s David Hilditch first man elected in East Antrim #ae16 https://t.co/XpOO3cqogz https://t.co/OHfrdEebTi,FALSE,0,NA,2016-05-06 12:33:03,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",beyndtheplrs,2,TRUE,FALSE,NA,NA
RT @ElectionNI: South Down: John McCallister not confident of re-election. #ae16 https://t.co/rYqcUdSJep,FALSE,0,NA,2016-05-06 12:33:02,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NeeNawtogirls,5,TRUE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:33:00,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chris_utv,12,TRUE,FALSE,NA,NA
RT @davidaalliance: Looks Naomi Long has topped the poll in the east #ae16,FALSE,0,NA,2016-05-06 12:33:00,FALSE,NA,7.28563E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",andrewgdotcom,22,TRUE,FALSE,NA,NA
RT @ElectionNI: Upper Bann: SF looking likely for 2 seats with John O'Dowd and Catherine Seeley. SDLP may lose seat. #ae16,FALSE,0,NA,2016-05-06 12:32:59,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ConorFoley32,16,TRUE,FALSE,NA,NA
RT @Dean_Journalist: Join @BBCRadioFoyle 4-10pm for an election special with @Elaine_McGee10 and @endamcclafferty. I'll have the latest new…,FALSE,0,NA,2016-05-06 12:32:51,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BBCRadioFoyle,1,TRUE,FALSE,NA,NA
"NI not just backwards with politics but also with counting. Scotland finished, Wales finished. #ae16 no results yet. https://t.co/t4uTJQNKUe",FALSE,3,NA,2016-05-06 12:32:50,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",emmasloan,0,FALSE,FALSE,NA,NA
RT @MalMccann: The podium awaits at the Lisburn count @irish_news #ae16 https://t.co/nVG0oQhY5j,FALSE,0,NA,2016-05-06 12:32:49,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",irish_news,3,TRUE,FALSE,NA,NA
RT @ElectionNI: Foyle: Gary Middleton of the DUP looks to be doing well compared to other Unionists. #ae16,FALSE,0,NA,2016-05-06 12:32:47,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NeeNawtogirls,3,TRUE,FALSE,NA,NA
"Glorious 3mile beach walk done - no guilt now in sticking to tv, radio, twitter for the rest of the day/night #ae16 https://t.co/Ejz0LoyjaV",FALSE,5,NA,2016-05-06 12:32:46,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",e_ocallaghan,0,FALSE,FALSE,NA,NA
"RT @RBlackBT: Early expectation that the same six MLAs will be returned in North Down, 3 DUP, 1 UUP, 1 Alliance, 1 GP #ae16  https://t.co/j…",FALSE,0,NA,2016-05-06 12:32:44,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Noble_Kylie,11,TRUE,FALSE,NA,NA
DUP top poll in East Antrim with a 36.1% share #ae16,FALSE,5,NA,2016-05-06 12:32:41,FALSE,NA,7.28563E+17,NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">TweetElectionService</a>",BBCNewsNI,7,FALSE,FALSE,NA,NA
RT @connal99: Great line from @bbcradioulster Finnoula O'Connor 'Dolores Kelly has always said more than just her prayers' #AE16,FALSE,0,NA,2016-05-06 12:32:39,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kateyo,1,TRUE,FALSE,NA,NA
"RT @nwbrux: So I reckon Nats vote down and Unionists up overall. Decreased turnout in all Nat-held Westminster seats bar SBelfast, plus FST…",FALSE,0,NA,2016-05-06 12:32:38,FALSE,NA,7.28563E+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",davidsteen4,10,TRUE,FALSE,NA,NA
RT @CaoimheDuff: An election count is simultaneously the most boring and most exciting way to spend a day. #ae16,FALSE,0,NA,2016-05-06 12:32:38,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sianalliance,4,TRUE,FALSE,NA,NA
Full first preference result from East Antrim constituency #AE16 https://t.co/vA2SMr1KMr,FALSE,0,NA,2016-05-06 12:32:34,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nabbeytimes,1,FALSE,FALSE,NA,NA
"Retweeted VOYPIC (@VOYPIC):

Vote #AE16 done?  Next up 23 June #EUreferendum   Get informed @YouthActionNI... https://t.co/IA1n1d7QLO",FALSE,0,NA,2016-05-06 12:32:27,FALSE,NA,7.28563E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",YouthnetNI,0,FALSE,FALSE,NA,NA
"Retweeted VOYPIC (@VOYPIC):

Vote #AE16 done?  Next up 23 June #EUreferendum   Get informed @YouthActionNI... https://t.co/LtTQB0t5US",FALSE,0,NA,2016-05-06 12:32:27,FALSE,NA,7.28563E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",YouthnetNI,0,FALSE,FALSE,NA,NA
"RT @BelTel: First comedic moment as South Down candidate Jim Wells refused entry to count centre with no ID #ae16 
https://t.co/XpOO3cqogz",FALSE,0,NA,2016-05-06 12:32:26,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JamesKeenan95,17,TRUE,FALSE,NA,NA
RT @VOYPIC: Vote #AE16 done?  Next up 23 June #EUreferendum   Get informed @YouthActionNI https://t.co/ggvkDobsa1,FALSE,0,NA,2016-05-06 12:32:16,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YouthnetNI,6,TRUE,FALSE,NA,NA
DUP’s David Hilditch first man elected in East Antrim #ae16 https://t.co/XpOO3cqogz https://t.co/OHfrdEebTi,FALSE,1,NA,2016-05-06 12:32:10,FALSE,NA,7.28563E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BelTel,2,FALSE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:32:09,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FionnualaOC_utv,12,TRUE,FALSE,NA,NA
RT @FergalMcFerran: Looking quite possible that UKIP have been ousted from the Northern Ireland Assembly #ae16,FALSE,0,NA,2016-05-06 12:32:06,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",causewaynews,10,TRUE,FALSE,NA,NA
RT @davidaalliance: Looks Naomi Long has topped the poll in the east #ae16,FALSE,0,NA,2016-05-06 12:31:50,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ElaineYoung94,22,TRUE,FALSE,NA,NA
Great line from @bbcradioulster Finnoula O'Connor 'Dolores Kelly has always said more than just her prayers' #AE16,FALSE,1,NA,2016-05-06 12:31:49,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",connal99,1,FALSE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:31:48,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mea_bc,12,TRUE,FALSE,NA,NA
RT @scott_jamison: Sitting in an election count listening to rumours is like transfer deadline day but with political nerds instead of Jim…,FALSE,0,NA,2016-05-06 12:31:46,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jemhiggins,4,TRUE,FALSE,NA,NA
Candidates for Mid-Ulster gathering #ae16 @BBCNewsNI https://t.co/s9yD7sSToU,FALSE,0,NA,2016-05-06 12:31:46,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robbeorn,0,FALSE,FALSE,NA,NA
Fair play to the voters who turned out at Horn Drive polling station yesterday. 10%+ above the average. #AE16  https://t.co/bYqmzqMuV8,FALSE,0,NA,2016-05-06 12:31:44,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AodhanH,0,FALSE,FALSE,NA,NA
RT @FergalMcFerran: Looking quite possible that UKIP have been ousted from the Northern Ireland Assembly #ae16,FALSE,0,NA,2016-05-06 12:31:41,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JFJMcMordie,10,TRUE,FALSE,NA,NA
RT @soitispodcast: #AE16 Election Facts: Arlene Foster has promised that each single vote for the DUP = 1 more year of a secure union,FALSE,0,NA,2016-05-06 12:31:35,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KasPandaNI,3,TRUE,FALSE,NA,NA
Join @BBCRadioFoyle 4-10pm for an election special with @Elaine_McGee10 and @endamcclafferty. I'll have the latest news throughout. #ae16,FALSE,0,NA,2016-05-06 12:31:34,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dean_Journalist,1,FALSE,FALSE,NA,NA
RT @WillLeitch: David Hilditch DUP deemed elected east Antrim.  5906 votes on quota of 4631. #ae16 .@BBCNewsNI,FALSE,0,NA,2016-05-06 12:31:33,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nwbrux,5,TRUE,FALSE,NA,NA
"RT @nwbrux: So I reckon Nats vote down and Unionists up overall. Decreased turnout in all Nat-held Westminster seats bar SBelfast, plus FST…",FALSE,0,NA,2016-05-06 12:31:30,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Decacek,10,TRUE,FALSE,NA,NA
RT @soitispodcast: #AE16 Election Facts: Arlene Foster has promised that each single vote for the DUP = 1 more year of a secure union,FALSE,0,NA,2016-05-06 12:31:26,FALSE,NA,7.28563E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",belfastbarman,3,TRUE,FALSE,NA,NA
David Hilditch DUP elected in east Antrim first count with 5906 votes #ae16 https://t.co/FlOnvCn238,FALSE,0,NA,2016-05-06 12:31:25,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImSaraNeill,1,FALSE,FALSE,NA,NA
Number of doubtful votes in north down will be announced in ten minutes time #ae16 #qradioelex,FALSE,1,NA,2016-05-06 12:31:20,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Radio_Han,0,FALSE,FALSE,NA,NA
RT @soitispodcast: #AE16 Election Facts: Arlene Foster has promised that each single vote for the DUP = 1 more year of a secure union,FALSE,0,NA,2016-05-06 12:31:19,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brendanjharkin,3,TRUE,FALSE,NA,NA
"And in the first count the DUP's @davyh_crfc is elected with 5,906 first preference votes. The quota is 4,631.#ae16 https://t.co/8RV9U21aE8",FALSE,0,NA,2016-05-06 12:31:14,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GarethMckeownIN,2,FALSE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:31:09,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vsteveley_utv,12,TRUE,FALSE,NA,NA
RT @ElectionNI: South Belfast: Clare Bailey of Green Party looks likely to be elected. #ae16,FALSE,0,NA,2016-05-06 12:31:05,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NeeNawtogirls,40,TRUE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:31:00,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jane_utv,12,TRUE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:30:57,FALSE,NA,7.28563E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",UTVElection,12,TRUE,FALSE,NA,NA
"RT @nwbrux: So I reckon Nats vote down and Unionists up overall. Decreased turnout in all Nat-held Westminster seats bar SBelfast, plus FST…",FALSE,0,NA,2016-05-06 12:30:55,FALSE,NA,7.28563E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Stevenboyce02,10,TRUE,FALSE,NA,NA
Sitting in an election count listening to rumours is like transfer deadline day but with political nerds instead of Jim White. #ae16,FALSE,5,NA,2016-05-06 12:30:42,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",scott_jamison,4,FALSE,FALSE,NA,NA
RT @MarkMcFadden: Veteran socialist Eamonn McCann polls strongly in #Foyle. Could he be sneak a seat from under the noses of SDLP &amp; SF...?…,FALSE,0,NA,2016-05-06 12:30:39,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NeeNawtogirls,15,TRUE,FALSE,NA,NA
Just realised I was using West Tyrone hashtag for Mid Ulster. Won't happen again #duh #AE16 #MU16,FALSE,2,NA,2016-05-06 12:30:37,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RonanMcSherryUH,0,FALSE,FALSE,NA,NA
"@RabbyjohnRh @hagan_utv 
More interesting than #ae16 count that's for sure",FALSE,1,RabbyjohnRh,2016-05-06 12:30:34,FALSE,7.28562E+17,7.28563E+17,2203958213,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joeman42,1,FALSE,FALSE,NA,NA
RT @SluggerOToole: Not sure what this means but if the SDLP lose Diver in #Foyle  it will be to Eamonn... #ae16  https://t.co/ESDeWL47tC,FALSE,0,NA,2016-05-06 12:30:29,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrDeiana,11,TRUE,FALSE,NA,NA
RT @ElectionNI: Upper Bann: SF looking likely for 2 seats with John O'Dowd and Catherine Seeley. SDLP may lose seat. #ae16,FALSE,0,NA,2016-05-06 12:30:26,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AodhanH,16,TRUE,FALSE,NA,NA
RT @WillLeitch: David Hilditch DUP deemed elected east Antrim.  5906 votes on quota of 4631. #ae16 .@BBCNewsNI,FALSE,0,NA,2016-05-06 12:30:23,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kateyo,5,TRUE,FALSE,NA,NA
RT @saramoore_utv: DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to…,FALSE,0,NA,2016-05-06 12:30:22,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jmcconville7,12,TRUE,FALSE,NA,NA
"RT @alaninbelfast: Forms1-4 @MethodyBelfast #southbelfast results: Bradshaw,Pengelly,Bailey, Morrow,Stalford+OMuilleoir elected #ae16 https…",FALSE,0,NA,2016-05-06 12:30:19,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dhoneyford,12,TRUE,FALSE,NA,NA
#AE16 Election Facts: Arlene Foster has promised that each single vote for the DUP = 1 more year of a secure union,FALSE,1,NA,2016-05-06 12:30:19,FALSE,NA,7.28563E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",soitispodcast,3,FALSE,FALSE,NA,NA
RT @journomaria: It's a thumbs up from DUP #ae16 #qradioelex @qnewsdesk https://t.co/5PPpozw0M7,FALSE,0,NA,2016-05-06 12:30:18,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ussf79,2,TRUE,FALSE,NA,NA
RT @STARTprogramme: Young people from Start have launched their Youth Manifesto for a fairer Northern Ireland #ae16 https://t.co/wp0JpNYZyH,FALSE,0,NA,2016-05-06 12:30:12,FALSE,NA,7.28563E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YouthnetNI,4,TRUE,FALSE,NA,NA
DUP David Hilditch deemed elected on 1st count. The quota for east Antrim is 4631 - David Hilditch got 5906 votes. On to the 2nd count #ae16,FALSE,2,NA,2016-05-06 12:30:10,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saramoore_utv,12,FALSE,FALSE,NA,NA
RT @WillLeitch: David Hilditch DUP deemed elected east Antrim.  5906 votes on quota of 4631. #ae16 .@BBCNewsNI,FALSE,0,NA,2016-05-06 12:30:01,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",davidcmoore1,5,TRUE,FALSE,NA,NA
@duponline candidate David Hilditch tops poll and elected in East Antrim #AE16,FALSE,0,duponline,2016-05-06 12:29:57,FALSE,NA,7.28562E+17,19977542,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nabbeytimes,1,FALSE,FALSE,NA,NA
David Hilditch DUP deemed elected east Antrim.  5906 votes on quota of 4631. #ae16 .@BBCNewsNI,FALSE,1,NA,2016-05-06 12:29:51,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WillLeitch,5,FALSE,FALSE,NA,NA
RT @caromaline: If the whispers are true I am once again mightily disappointed in the people of Northern Ireland. DUP gaining/keeping seats…,FALSE,0,NA,2016-05-06 12:29:51,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irelandawakened,3,TRUE,FALSE,NA,NA
RT @AmandaFBelfast: Gerry Carroll @GerryCarrollPBP has arrived at the #Belfast West count. Beaming from ear to ear! #AE16 https://t.co/TZro…,FALSE,0,NA,2016-05-06 12:29:48,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mcqjoe,19,TRUE,FALSE,NA,NA
RT @FergalMcFerran: Looking quite possible that UKIP have been ousted from the Northern Ireland Assembly #ae16,FALSE,0,NA,2016-05-06 12:29:45,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",kateyo,10,TRUE,FALSE,NA,NA
Settled into Titanic Exhibition Centre for Belfast #ae16 count https://t.co/zH2i81HNUL,FALSE,0,NA,2016-05-06 12:29:43,FALSE,NA,7.28562E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",brendanhughes64,0,FALSE,FALSE,NA,NA
RT @GrianNiD: Gerry Carroll votes not transferring to anyone. #AE16 #WB16,FALSE,0,NA,2016-05-06 12:29:43,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheOwenFenton,4,TRUE,FALSE,NA,NA
RT @NevinFarrell: The turnout percentage of voters in the Mid Ulster constituency has dropped dramatically from 65.35 in 2011 to 58.75 this…,FALSE,0,NA,2016-05-06 12:29:42,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GearoidOMachail,3,TRUE,FALSE,NA,NA
"RT @SatyaGillen: 84.24% turnout in 6th and final phase of West Bengal assembly election. Nowhere near that here - why so high? #ae16 
https…",FALSE,0,NA,2016-05-06 12:29:41,FALSE,NA,7.28562E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thehat,3,TRUE,FALSE,NA,NA
Am up in Down for #ae16. This is as close as I can get to counting. Press not allowed mingle with candidates. Sigh. https://t.co/lF0W541v04,FALSE,3,NA,2016-05-06 12:29:40,FALSE,NA,7.28562E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",conor_pope,2,FALSE,FALSE,NA,NA
