OA_CODE,ward_2001,lgd_2001,DZ2021_cd,SA2011,dea_1972,dea_1984,dea_1993,dea_2012
95VV140006,95VV14,95VV,N20003193,N00003769,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140004,95VV14,95VV,N20003188,N00003774,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100004,95VV10,95VV,N20003186,N00003736,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100001,95VV10,95VV,N20003182,N00003734,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100003,95VV10,95VV,N20003186,N00003735,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100002,95VV10,95VV,N20003183,N00003738,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140002,95VV14,95VV,N20003185,N00003772,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140003,95VV14,95VV,N20003185,N00003773,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV270001,95VV27,95VV,N20003179,N00003863,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV280008,95VV28,95VV,N20003179,N00003873,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV100008,95VV10,95VV,N20003174,N00003741,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV280003,95VV28,95VV,N20003178,N00003872,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150006,95VV15,95VV,N20003161,N00003779,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV020006,95VV02,95VV,N20003172,N00003681,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150005,95VV15,95VV,N20003170,N00003778,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV020007,95VV02,95VV,N20003171,N00003682,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV020004,95VV02,95VV,N20003174,N00003679,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV020003,95VV02,95VV,N20003171,N00003678,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100006,95VV10,95VV,N20003176,N00003739,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100009,95VV10,95VV,N20003176,N00003742,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100005,95VV10,95VV,N20003182,N00003737,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV100007,95VV10,95VV,N20003177,N00003740,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV120008,95VV12,95VV,N20003173,N00003756,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Newry
95VV120005,95VV12,95VV,N20003123,N00003754,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120007,95VV12,95VV,N20003200,N00003755,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Newry
95VV160003,95VV16,95VV,N20003194,N00003786,NEWRY AND MOURNE AREA D,NEWRY TOWN,SLIEVE GULLION,Newry
95VV140005,95VV14,95VV,N20003194,N00003775,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140007,95VV14,95VV,N20003195,N00003770,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140008,95VV14,95VV,N20003195,N00003771,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV140001,95VV14,95VV,N20003198,N00003768,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV160005,95VV16,95VV,N20003199,N00003788,NEWRY AND MOURNE AREA D,NEWRY TOWN,SLIEVE GULLION,Newry
95VV160004,95VV16,95VV,N20003200,N00003787,NEWRY AND MOURNE AREA D,SLIEVE GULLION,SLIEVE GULLION,Newry
95VV060006,95VV06,95VV,N20003124,N00003710,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV060004,95VV06,95VV,N20003129,N00003708,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV060003,95VV06,95VV,N20003126,N00003707,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV250002,95VV25,95VV,N20003130,N00003853,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV060007,95VV06,95VV,N20003129,N00003711,NEWRY AND MOURNE AREA D,SLIEVE GULLION,THE FEWS,Slieve Gullion
95VV170003,95VV17,95VV,N20003203,N00003792,NEWRY AND MOURNE AREA D,SLIEVE GULLION,SLIEVE GULLION,Newry
95VV170002,95VV17,95VV,N20003138,N00003791,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170008,95VV17,95VV,N20003142,N00003798,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170001,95VV17,95VV,N20003149,N00003795,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170005,95VV17,95VV,N20003149,N00003796,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170006,95VV17,95VV,N20003145,N00003797,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170007,95VV17,95VV,N20003139,N00003794,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV170004,95VV17,95VV,N20003135,N00003793,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250001,95VV25,95VV,N20003142,N00003849,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250006,95VV25,95VV,N20003148,N00003850,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080003,95VV08,95VV,N20003144,N00003723,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080006,95VV08,95VV,N20003151,N00003726,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080005,95VV08,95VV,N20003144,N00003725,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080001,95VV08,95VV,N20003137,N00003721,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080002,95VV08,95VV,N20003140,N00003722,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090004,95VV09,95VV,N20003140,N00003731,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090005,95VV09,95VV,N20003140,N00003732,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090006,95VV09,95VV,N20003147,N00003732,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090007,95VV09,95VV,N20003153,N00003733,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090002,95VV09,95VV,N20003153,N00003729,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090003,95VV09,95VV,N20003153,N00003730,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV090001,95VV09,95VV,N20003152,N00003728,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV220001,95VV22,95VV,N20003125,N00003828,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV220003,95VV22,95VV,N20003128,N00003830,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV080004,95VV08,95VV,N20003131,N00003724,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV080007,95VV08,95VV,N20003131,N00003727,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250003,95VV25,95VV,N20003127,N00003854,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250007,95VV25,95VV,N20003133,N00003851,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250004,95VV25,95VV,N20003133,N00003855,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250008,95VV25,95VV,N20003136,N00003852,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV250005,95VV25,95VV,N20003130,N00003856,NEWRY AND MOURNE AREA E,SLIEVE GULLION,SLIEVE GULLION,Slieve Gullion
95VV060002,95VV06,95VV,N20003126,N00003706,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV220002,95VV22,95VV,N20003107,N00003829,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV290002,95VV29,95VV,N20003106,N00003875,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95CC190005,95CC19,95CC,N20000704,N00000453,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160002,95CC16,95CC,N20000708,N00000431,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120005,95CC12,95CC,N20000709,N00000407,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC040004,95CC04,95CC,N20000709,N00000363,ARMAGH AREA C,CUSHER,CROSSMORE,Cusher
95VV220005,95VV22,95VV,N20003104,N00003832,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV220004,95VV22,95VV,N20003128,N00003831,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV220006,95VV22,95VV,N20003125,N00003833,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95CC040005,95CC04,95CC,N20000709,N00000364,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC040006,95CC04,95CC,N20000710,N00000365,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC070003,95CC07,95CC,N20000353,N00000382,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070001,95CC07,95CC,N20000354,N00000380,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070005,95CC07,95CC,N20000355,N00000384,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070004,95CC07,95CC,N20000347,N00000383,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070006,95CC07,95CC,N20000354,N00000385,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070007,95CC07,95CC,N20000350,N00000381,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110003,95CC11,95CC,N20000352,N00000402,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110001,95CC11,95CC,N20000352,N00000400,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110006,95CC11,95CC,N20000349,N00000405,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110005,95CC11,95CC,N20000349,N00000404,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110004,95CC11,95CC,N20000348,N00000403,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110002,95CC11,95CC,N20000351,N00000401,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070002,95CC07,95CC,N20000710,N00000381,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC040001,95CC04,95CC,N20000707,N00000360,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC040003,95CC04,95CC,N20000701,N00000362,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC170002,95CC17,95CC,N20000343,N00000438,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC040002,95CC04,95CC,N20000705,N00000361,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC170004,95CC17,95CC,N20000345,N00000440,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170003,95CC17,95CC,N20000338,N00000439,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC130006,95CC13,95CC,N20000344,N00000416,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC130005,95CC13,95CC,N20000338,N00000415,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170005,95CC17,95CC,N20000341,N00000441,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170006,95CC17,95CC,N20000341,N00000442,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170001,95CC17,95CC,N20000343,N00000437,ARMAGH AREA B,CROSSMORE,CROSSMORE,Armagh
95CC060002,95CC06,95CC,N20000339,N00000373,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060003,95CC06,95CC,N20000331,N00000374,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080007,95CC08,95CC,N20000331,N00000389,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080005,95CC08,95CC,N20000329,N00000388,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080003,95CC08,95CC,N20000329,N00000388,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080001,95CC08,95CC,N20000327,N00000386,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080004,95CC08,95CC,N20000327,N00000388,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080006,95CC08,95CC,N20000331,N00000388,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060005,95CC06,95CC,N20000331,N00000375,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060006,95CC06,95CC,N20000332,N00000377,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC220003,95CC22,95CC,N20000324,N00000472,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060004,95CC06,95CC,N20000325,N00000376,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC220002,95CC22,95CC,N20000326,N00000471,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC120006,95CC12,95CC,N20000688,N00000409,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC060007,95CC06,95CC,N20000333,N00000378,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060008,95CC06,95CC,N20000332,N00000379,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060001,95CC06,95CC,N20000339,N00000372,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC120007,95CC12,95CC,N20000688,N00000410,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090002,95CC09,95CC,N20000681,N00000390,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120004,95CC12,95CC,N20000699,N00000408,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120002,95CC12,95CC,N20000702,N00000407,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120003,95CC12,95CC,N20000703,N00000407,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120001,95CC12,95CC,N20000699,N00000406,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160005,95CC16,95CC,N20000689,N00000434,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160004,95CC16,95CC,N20000696,N00000433,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160006,95CC16,95CC,N20000700,N00000435,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160007,95CC16,95CC,N20000695,N00000436,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160001,95CC16,95CC,N20000703,N00000430,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090005,95CC09,95CC,N20000691,N00000391,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160003,95CC16,95CC,N20000691,N00000432,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090006,95CC09,95CC,N20000689,N00000390,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190002,95CC19,95CC,N20000692,N00000450,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190006,95CC19,95CC,N20000694,N00000454,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC210003,95CC21,95CC,N20000692,N00000463,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95FF130006,95FF13,95FF,N20000629,N00000799,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF030002,95FF03,95FF,N20000642,N00000728,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF130001,95FF13,95FF,N20000642,N00000794,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130003,95FF13,95FF,N20000649,N00000796,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130004,95FF13,95FF,N20000649,N00000797,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130002,95FF13,95FF,N20000652,N00000795,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130005,95FF13,95FF,N20000649,N00000798,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95CC190003,95CC19,95CC,N20000654,N00000451,ARMAGH AREA B,CUSHER,CUSHER,Banbridge
95CC190001,95CC19,95CC,N20000694,N00000449,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190004,95CC19,95CC,N20000692,N00000452,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95VV290006,95VV29,95VV,N20003101,N00003879,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290001,95VV29,95VV,N20003102,N00003874,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290005,95VV29,95VV,N20003103,N00003878,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290003,95VV29,95VV,N20003103,N00003876,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV030006,95VV03,95VV,N20003105,N00003688,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030001,95VV03,95VV,N20003113,N00003683,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV060005,95VV06,95VV,N20003124,N00003709,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV060001,95VV06,95VV,N20003122,N00003705,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030004,95VV03,95VV,N20003111,N00003686,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030003,95VV03,95VV,N20003111,N00003685,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030002,95VV03,95VV,N20003113,N00003684,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120003,95VV12,95VV,N20003117,N00003753,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120004,95VV12,95VV,N20003117,N00003759,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030007,95VV03,95VV,N20003109,N00003689,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030005,95VV03,95VV,N20003105,N00003687,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290004,95VV29,95VV,N20003108,N00003877,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120002,95VV12,95VV,N20003114,N00003758,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120001,95VV12,95VV,N20003115,N00003757,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120006,95VV12,95VV,N20003120,N00003760,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV020002,95VV02,95VV,N20003166,N00003677,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV020001,95VV02,95VV,N20003114,N00003676,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Slieve Gullion
95VV150002,95VV15,95VV,N20003157,N00003781,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150001,95VV15,95VV,N20003157,N00003780,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV020005,95VV02,95VV,N20003162,N00003680,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV150004,95VV15,95VV,N20003164,N00003777,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150008,95VV15,95VV,N20003161,N00003783,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150003,95VV15,95VV,N20003161,N00003776,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300001,95VV30,95VV,N20003158,N00003884,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300003,95VV30,95VV,N20003154,N00003886,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300008,95VV30,95VV,N20003154,N00003884,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300002,95VV30,95VV,N20003154,N00003885,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150007,95VV15,95VV,N20003108,N00003782,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Slieve Gullion
95VV110009,95VV11,95VV,N20003156,N00003751,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV110008,95VV11,95VV,N20003156,N00003750,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV300007,95VV30,95VV,N20003163,N00003883,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300005,95VV30,95VV,N20003160,N00003882,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300004,95VV30,95VV,N20003165,N00003881,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV110007,95VV11,95VV,N20003155,N00003749,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV110002,95VV11,95VV,N20003222,N00003748,NEWRY AND MOURNE AREA C,THE FEWS,CROTLIEVE,Crotlieve
95VV130001,95VV13,95VV,N20003212,N00003765,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV290007,95VV29,95VV,N20003212,N00003880,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130005,95VV13,95VV,N20003207,N00003767,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130003,95VV13,95VV,N20003207,N00003766,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130006,95VV13,95VV,N20003208,N00003763,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV130004,95VV13,95VV,N20003208,N00003762,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV210003,95VV21,95VV,N20003209,N00003823,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV130002,95VV13,95VV,N20003211,N00003761,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV130007,95VV13,95VV,N20003214,N00003764,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV210004,95VV21,95VV,N20003216,N00003824,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV210005,95VV21,95VV,N20003219,N00003827,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260001,95VV26,95VV,N20003213,N00003857,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260004,95VV26,95VV,N20003225,N00003860,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260003,95VV26,95VV,N20003213,N00003859,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260007,95VV26,95VV,N20003261,N00003862,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,The Mournes
95FF150004,95FF15,95FF,N20000660,N00000809,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150005,95FF15,95FF,N20000658,N00000810,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150007,95FF15,95FF,N20000658,N00000812,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150002,95FF15,95FF,N20000657,N00000807,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150006,95FF15,95FF,N20000662,N00000811,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150003,95FF15,95FF,N20000660,N00000808,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150001,95FF15,95FF,N20000657,N00000806,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF110005,95FF11,95FF,N20000657,N00000787,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF110001,95FF11,95FF,N20000592,N00000783,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Lagan River
95FF040006,95FF04,95FF,N20000653,N00000740,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF040005,95FF04,95FF,N20000653,N00000739,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF010007,95FF01,95FF,N20000648,N00000718,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080006,95FF08,95FF,N20000642,N00000770,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010008,95FF01,95FF,N20000648,N00000718,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080005,95FF08,95FF,N20000640,N00000769,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030004,95FF03,95FF,N20000642,N00000730,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
