OA_CODE,SA2011,weight
95SS210003,N00003449,0.9999999626748094
95SS210004,N00003444,0.9999999521044379
95SS210005,N00003450,0.9999999625773509
95SS210006,N00003445,0.9999998123039192
95SS210007,N00003446,0.9999998243698123
95SS210008,N00003451,0.9999999097129606
95SS210009,N00003447,0.99999983332793
95SS210010,N00003452,0.9999999520735184
95SS220001,N00003453,0.9999995857372436
95SS220002,N00003458,0.9999997084143234
95SS220003,N00003459,0.9999997427991164
95SS220004,N00003454,0.9999997491765258
95SS220005,N00003460,0.9999999263953144
95SS220006,N00003455,0.9999997085249432
95SS220007,N00003461,0.999999784808072
95SS220008,N00003462,0.9999999053512165
95SS220009,N00003456,0.9999996747549078
95SS220010,N00003457,0.9999995356336854
95SS230001,N00003469,0.9999998901529841
95SS230002,N00003470,0.999999930454094
95SS230003,N00003463,0.9999999702485464
95SS230004,N00003471,0.9999999376355351
95SS230005,N00003464,0.9999997643918923
95SS230006,N00003465,0.999999881409718
95SS230007,N00003466,0.9999999315697753
95SS230008,N00003472,0.9999999505355492
95SS230009,N00003473,0.9999998652501317
95SS230010,N00003467,0.9999999032374418
95SS230011,N00003468,0.9999997931608499
95SS240001,N00003478,0.9999998572191244
95SS240002,N00003478,0.9999997573010376
95SS240003,N00003479,0.9999998350680498
95SS240004,N00003480,0.9999997203103795
95SS240005,N00003474,0.9999999215846557
95SS240005,N00002335,1.238987334113327e-06
95SS240006,N00003475,0.999999977855243
95SS240007,N00003475,0.9999999247303268
95SS240008,N00003481,0.9999995047761182
95SS240009,N00003476,0.9999999676985761
95SS240010,N00003477,0.9999998770882793
95SS240011,N00003482,0.9999996777946695
95SS240012,N00003476,0.9999998993876121
95SS240012,N00002173,3.2567211915610797e-06
95SS250001,N00003483,0.9999998432484527
95SS250002,N00003484,0.9999994749699931
95SS250003,N00003485,0.9999997497298181
95SS250004,N00003486,0.999999679132537
95SS250005,N00003487,0.9999997159040629
95SS250006,N00003488,0.9999997315995675
95SS250007,N00003489,0.9999998599975882
95SS250008,N00003489,0.999999976602653
95SS260001,N00003494,0.9999997769186312
95SS260002,N00003490,0.9999998211428147
95SS260003,N00003495,0.9999997658910551
95SS260003,N00001302,2.4824641660420524e-06
95SS260004,N00003491,0.9999998149858191
95SS260005,N00003496,0.9999997394436947
95SS260006,N00003492,0.999999726696653
95SS260007,N00003494,0.999999705248594
95SS260008,N00003493,0.9999999025386351
95SS260008,N00001235,4.8050253290001334e-06
95SS260009,N00003491,0.9999998981924547
95SS260010,N00003493,0.9999997545135587
95SS270001,N00003497,0.9999995264395186
95SS270002,N00003498,0.999999689212516
95SS270003,N00003499,0.9999996287744695
95SS270004,N00003497,0.9999998463154176
95SS270005,N00003500,0.9999997886246416
95SS270006,N00003501,0.9999996208593909
95SS270007,N00003502,0.9999997617132378
95SS270008,N00003503,0.9999997585133827
95SS270008,N00001174,3.6035275433851323e-06
95SS270009,N00003504,0.9999998505177996
95SS270010,N00003505,0.9999996308314454
95SS280001,N00003506,0.9999998369970554
95SS280002,N00003507,0.9999994483233039
95SS280003,N00003508,0.999999538241761
95SS280004,N00003509,0.9999996514083257
95SS280005,N00003510,0.9999996256993989
95SS280006,N00003511,0.9999995829315875
95SS280007,N00003512,0.9999996319204824
95SS280008,N00003513,0.9999994777838945
95SS280009,N00003513,0.9999996787152499
95SS290001,N00003517,0.9999998100266934
95SS290002,N00003518,0.999999619579599
95SS290003,N00003519,0.9999992624075226
95SS290004,N00003514,0.9999998177903686
95SS290005,N00003515,0.9999997692853394
95SS290006,N00003516,0.9999996765373754
95SS290007,N00003517,0.9999996953102381
95SS290008,N00003514,0.9999997066928064
95SS290009,N00003520,0.9999997781006208
95SS300001,N00003521,0.9999999647932777
95SS300002,N00003521,0.9999998569365722
95SS300003,N00003522,0.9999997905761145
95SS300004,N00003523,0.9999998842107917
95SS300005,N00003524,0.9999999152201757
95SS300006,N00003525,0.9999995570188429
95SS300007,N00003524,0.9999998567266916
95SS300008,N00003524,0.9999997399701104
95SS300009,N00003526,0.9999997852724455
95TT010001,N00003527,0.9999798138887901
95TT010001,N00003529,3.07462064436035e-05
95TT010002,N00003528,0.9999999729827228
95TT010003,N00003529,0.9999918301258174
95TT010003,N00000128,8.144191187080617e-06
95TT010004,N00003530,0.9999998237786494
95TT010005,N00003528,0.9999999742695382
95TT010006,N00003531,0.9999999558758984
95TT020001,N00003532,0.9999999666921815
95TT020002,N00003533,0.999999918018082
95TT020003,N00003534,0.999999792584038
95TT020004,N00003535,0.9999999795454529
95TT020005,N00003536,0.9999999692398414
95TT020006,N00003537,0.9999998454569674
95TT030001,N00003543,0.999999906474072
95TT030002,N00003538,0.9999999183267684
95TT030003,N00003544,0.9999999239301999
95TT030004,N00003539,0.999999701329822
95TT030005,N00003545,0.9999999728447804
95TT030006,N00003540,0.9999997674798341
95TT030007,N00003541,0.9999998075025273
95TT030008,N00003546,0.9999999399385628
95TT030009,N00003542,0.9999998269711982
95TT040001,N00003547,0.9999999572077448
95TT040002,N00003548,0.9999999721149859
95TT040003,N00003548,0.9999998674063029
95TT040004,N00003548,0.9999999377902824
95TT040005,N00003549,0.9999999903189158
95TT040006,N00003548,0.9999999525380018
95TT050001,N00003550,0.9999998586951141
95TT050002,N00003551,0.9999998343165313
95TT050003,N00003552,0.9999998697517556
95TT050004,N00003554,0.9999998352294196
95TT050005,N00003555,0.9999998462750916
95TT050006,N00003556,0.9999998303038339
95TT050007,N00003556,0.9999999828167535
95TT050008,N00003553,0.9999997621270589
95TT060001,N00003557,0.9999998457639476
95TT060002,N00003558,0.9999999539757903
95TT060003,N00003559,0.9999999245983662
95TT060004,N00003560,0.9999999717604533
95TT060005,N00003561,0.9999999636271985
95TT060006,N00003562,0.9999999474766786
95TT070001,N00003563,0.9999999554845646
95TT070002,N00003564,0.9999999530628594
95TT070003,N00003565,0.999999968120838
95TT070004,N00003566,0.9999999686114378
95TT070005,N00003567,0.9999999562628152
95TT070006,N00003568,0.9999999598285811
95TT080001,N00003569,0.9999999821703923
95TT080002,N00003570,0.9999999837092898
95TT080003,N00003571,0.9999999260226482
95TT080004,N00003572,0.9999999776027759
95TT080005,N00003573,0.9999999573239293
95TT080006,N00003574,0.9999999679959559
95TT090001,N00003578,0.9999999678084942
95TT090002,N00003579,0.9999999708141558
95TT090003,N00003575,0.9999999830823968
95TT090004,N00003576,0.9999999796092686
95TT090005,N00003577,0.9999999594429759
95TT090006,N00003580,0.9999999062864049
95TT100001,N00003581,0.999999834497832
95TT100002,N00003582,0.999999895021749
95TT100003,N00003583,0.999999875094413
95TT100004,N00003584,0.999999741987695
95TT100005,N00003583,0.9999998592299905
95TT100006,N00003585,0.9999999152132533
95TT100007,N00003586,0.9999997604640185
95TT110001,N00003590,0.9999999873191925
95TT110002,N00003591,0.9999999761906998
95TT110003,N00003592,0.9999999326676939
95TT110004,N00003587,0.9999999651974166
95TT110005,N00003588,0.9999999673188752
95TT110006,N00003589,0.9999999283808907
95TT120001,N00003593,0.9999999822808627
95TT120002,N00003594,0.9999999777618146
95TT120003,N00003595,0.9999999325859392
95TT120004,N00003596,0.9999999739677196
95TT120005,N00003594,0.9999999245300722
95TT120006,N00003597,0.9999999815574583
95TT130001,N00003598,0.9999998553684963
95TT130002,N00003602,0.9999994809355673
95TT130003,N00003599,0.9999997716805291
95TT130004,N00003603,0.9999998619088
95TT130005,N00003600,0.9999997132997583
95TT130006,N00003601,0.9999996970400881
95TT130007,N00003604,0.9999997960614291
95TT130008,N00003605,0.9999995762809443
95TT140001,N00003606,0.9999998386372779
95TT140002,N00003607,0.999999909990807
95TT140003,N00003608,0.9999998255225724
95TT140004,N00003609,0.9999996667545559
95TT140005,N00003610,0.9999996061201059
95TT140006,N00003611,0.9999997966293889
95TT150001,N00003612,0.9999999712428207
95TT150001,N00002023,6.10956378656641e-06
95TT150002,N00003613,0.9999999793515748
95TT150003,N00003614,0.9999999710091065
95TT150004,N00003615,0.9999999182147659
95TT150005,N00003616,0.9999999572325899
95TT150006,N00003617,0.9999999182498306
95TT160001,N00003618,0.9999999784413811
95TT160002,N00003619,0.9999999657140662
95TT160003,N00003620,0.999999962789116
95TT160004,N00003621,0.9999999630727096
95TT160005,N00003622,0.9999999619029487
95TT160006,N00003623,0.9999998201941597
95UU010001,N00003624,0.9999999842282068
95UU010002,N00003625,0.9999999358471806
95UU020001,N00003626,0.9999999804432592
95UU020002,N00003627,0.999999811812819
95UU020003,N00003628,0.9999997605687918
95UU030001,N00003629,0.9999997978644721
95UU030001,N00003630,0.00020065249940863993
95UU030002,N00003630,0.9998593351387837
95UU030003,N00003630,0.9999998692268178
95UU040001,N00003631,0.999999880615971
95UU040002,N00003632,0.9999999492996444
95UU040003,N00003633,0.9999997670117947
95UU050001,N00003634,0.9999999498776242
95UU050002,N00003635,0.99999996676482
95UU050003,N00003636,0.999999975940819
95UU060001,N00003637,0.9999998639609475
95UU060002,N00003638,0.9999998094332061
95UU060003,N00003639,0.9999997281723086
95UU060004,N00003640,0.9999998112265781
95UU070001,N00003641,0.9999999847176998
95UU070002,N00003642,0.9999999741049833
95UU080001,N00003643,0.99999998069694
95UU080002,N00003644,0.9999997216945228
95UU080003,N00003645,0.9999999230378822
95UU080004,N00003645,0.9999999508116127
95UU090001,N00003646,0.9999999478816283
95UU090002,N00003647,0.999999964051363
95UU090003,N00003648,0.9999999909136715
95UU090004,N00003647,0.9999998742355273
95UU100001,N00003649,0.9999999929353036
95UU100002,N00003650,0.9999999727478766
95UU100003,N00003651,0.9999999067998387
95UU110001,N00003652,0.9999999908508109
95UU110002,N00003652,0.9999999922222018
95UU110003,N00003653,0.9999999545261086
95UU110003,N00003630,2.6393110801415572e-06
95UU120001,N00003654,0.999999718254784
95UU120002,N00003655,0.9999998501392835
95UU120002,N00003630,0.00041631824239210313
95UU120003,N00003656,0.9999998325229937
95UU120004,N00003657,0.9999998433083925
95UU120004,N00003630,5.320567648374112e-05
95UU130001,N00003658,0.9999999708142407
95UU130002,N00003659,0.9999999738103754
95UU140001,N00003660,0.9999999365979745
95UU140002,N00003661,0.9999998011832779
95UU140003,N00003662,0.9999996776580534
95UU140004,N00003663,0.999999790602326
95UU140005,N00003664,0.9999998244604654
95UU150001,N00003665,0.9999999861159156
95UU150002,N00003666,0.9999999769976148
95VV010001,N00003671,0.9999998616148936
95VV010002,N00003667,0.9999999521681535
95VV010003,N00003668,0.9999999173460898
95VV010004,N00003672,0.9999998300078091
95VV010005,N00003673,0.9999997857136658
95VV010006,N00003674,0.9999998707975916
95VV010007,N00003669,0.9999999718094033
95VV010008,N00003670,0.9999999866095393
95VV010009,N00003675,0.9999999145287439
95VV020001,N00003676,0.9999999255102807
95VV020002,N00003677,0.9999995777011634
95VV020003,N00003678,0.9999998184310502
95VV020004,N00003679,0.9999997161963852
95VV020005,N00003680,0.9999997998128956
95VV020006,N00003681,0.9999998421668926
95VV020007,N00003682,0.999999720202366
95VV030001,N00003683,0.9999997693802677
95VV030002,N00003684,0.9999997439448547
95VV030003,N00003685,0.9999998315816604
95VV030004,N00003686,0.9999999200390155
95VV030005,N00003687,0.9999999529711702
95VV030006,N00003688,0.9999998859066677
95VV030007,N00003689,0.9999996445559147
95VV040001,N00003690,0.9999999518111333
95VV040002,N00003691,0.9999999594187065
95VV040003,N00003692,0.9999999492954351
95VV040004,N00003693,0.9999999001735459
95VV040005,N00003694,0.9999999641088565
95VV040006,N00003695,0.9999999520116658
95VV040007,N00003696,0.9999999874816975
95VV050001,N00003697,0.9999999769782678
95VV050002,N00003701,0.9999999597984838
95VV050003,N00003698,0.9999999711495475
95VV050004,N00003702,0.9999999612360573
95VV050005,N00003703,0.9999999172655432
95VV050006,N00003704,0.9999999507650055
95VV050007,N00003699,0.9999999467274292
95VV050008,N00003700,0.9999999505434679
95VV060001,N00003705,0.999999888683866
95VV060002,N00003706,0.9999999535025098
95VV060003,N00003707,0.9999999651143836
95VV060004,N00003708,0.9999999666062679
95VV060005,N00003709,0.9999999071479234
95VV060006,N00003710,0.9999998800772126
95VV060007,N00003711,0.9999999751511749
95VV070001,N00003718,0.9999999546981118
95VV070002,N00003719,0.9999998072903541
95VV070003,N00003718,0.9999999134267767
95VV070004,N00003718,0.9999998325266733
95VV070005,N00003712,0.9999997274037353
95VV070006,N00003713,0.9999997389916943
95VV070007,N00003714,0.9999996015723573
95VV070008,N00003715,0.9999996388567474
95VV070009,N00003716,0.9999998946939616
95VV070010,N00003717,0.9999997594307546
95VV070011,N00003720,0.9999998395042302
95VV080001,N00003721,0.999999958024137
95VV080002,N00003722,0.9999999750584923
95VV080003,N00003723,0.9999999447840439
95VV080004,N00003724,0.9999999778275886
95VV080005,N00003725,0.9999999158954295
95VV080006,N00003726,0.9999999705954336
95VV080007,N00003727,0.9999999301233994
95VV090001,N00003728,0.9999999595306002
95VV090002,N00003729,0.9999999235631266
95VV090003,N00003730,0.9999999685246586
95VV090004,N00003731,0.9999999362329256
95VV090005,N00003732,0.9999998180216612
95VV090006,N00003732,0.9999998107102556
95VV090007,N00003733,0.9999998058814336
95VV100001,N00003734,0.999999824728295
95VV100002,N00003738,0.999999824914989
95VV100003,N00003735,0.9999995058310541
95VV100004,N00003736,0.9999995765632003
95VV100005,N00003737,0.9999998733351502
95VV100006,N00003739,0.9999998340265702
95VV100007,N00003740,0.9999997146224101
95VV100008,N00003741,0.9999997985800132
95VV100009,N00003742,0.9999997975198641
95VV110001,N00003743,0.9999999449479174
95VV110002,N00003748,0.9999999573952215
95VV110003,N00003744,0.9999997359400423
95VV110004,N00003745,0.9999999588412315
95VV110005,N00003746,0.9999997961799774
95VV110006,N00003747,0.9999998739073764
95VV110007,N00003749,0.9999998153532095
95VV110008,N00003750,0.9999998423539599
95VV110009,N00003751,0.9999998757261581
95VV110010,N00003752,0.9999999164034519
95VV120001,N00003757,0.999999702445145
95VV120002,N00003758,0.999999840502336
95VV120003,N00003753,0.9999998664900371
95VV120004,N00003759,0.9999998719945252
95VV120005,N00003754,0.9999998651374068
95VV120006,N00003760,0.9999996892507499
95VV120007,N00003755,0.999999958021754
95VV120008,N00003756,0.9999998363578959
95VV130001,N00003765,0.9999999716846646
95VV130002,N00003761,0.9999999355907006
95VV130003,N00003766,0.9999999601206512
95VV130004,N00003762,0.9999999722186865
95VV130005,N00003767,0.9999999598224827
95VV130006,N00003763,0.9999999609364056
95VV130007,N00003764,0.9999999714061643
95VV140001,N00003768,0.9999999125740724
95VV140002,N00003772,0.9999998061053976
95VV140003,N00003773,0.9999997158019489
95VV140004,N00003774,0.9999997941911885
95VV140005,N00003775,0.9999999176806924
95VV140006,N00003769,0.9999997945090227
95VV140007,N00003770,0.9999997220936905
95VV140008,N00003771,0.999999778761672
95VV150001,N00003780,0.9999995864553803
95VV150002,N00003781,0.999999775358963
95VV150003,N00003776,0.9999996727472468
95VV150004,N00003777,0.9999994578300059
95VV150005,N00003778,0.9999994678074907
95VV150006,N00003779,0.9999998037998945
95VV150007,N00003782,0.999999863457966
95VV150008,N00003783,0.9999998521838014
95VV160001,N00003784,0.9999999676781645
95VV160002,N00003785,0.9999999575165254
95VV160003,N00003786,0.9999998527640926
95VV160004,N00003787,0.9999999500553669
95VV160005,N00003788,0.9999998878071192
95VV160006,N00003789,0.9999999715685445
95VV160007,N00003790,0.9999998468587716
95VV170001,N00003795,0.9999999634981289
95VV170002,N00003791,0.9999999663691096
95VV170003,N00003792,0.999999640027601
95VV170004,N00003793,0.9999999715550479
95VV170005,N00003796,0.9999999689487502
95VV170006,N00003797,0.9999999550220681
95VV170007,N00003794,0.9999999298740361
95VV170008,N00003798,0.999999848172433
95VV180001,N00003804,0.9999999585668783
95VV180002,N00003799,0.9999996097250934
95VV180003,N00003800,0.9999998817699254
95VV180004,N00003801,0.9999998413399054
95VV180005,N00003805,0.999999868924442
95VV180006,N00003802,0.9999996636003782
95VV180007,N00003806,0.9999997837329923
95VV180008,N00003807,0.999999882614
95VV180009,N00003808,0.9999996930497487
95VV180010,N00003803,0.9999998942374506
95VV190001,N00003813,0.9999999115487861
95VV190002,N00003809,0.9999997627917759
95VV190003,N00003810,0.9999995515049634
95VV190004,N00003811,0.9999996295963428
95VV190005,N00003812,0.9999999453091579
95VV190006,N00003814,0.9999999258107145
95VV190007,N00003815,0.9999997151830552
95VV190008,N00003816,0.999999746481034
95VV200001,N00003817,0.9999999846659154
95VV200002,N00003818,0.9999999344767521
95VV200003,N00003819,0.9999999563320179
95VV200004,N00003820,0.9999999817590953
95VV200005,N00003821,0.9999999623840912
95VV200006,N00003822,0.9999999367885064
95VV210001,N00003826,0.9999999696956823
95VV210002,N00003827,0.9999999799268728
95VV210003,N00003823,0.9999999661234291
95VV210004,N00003824,0.999999973441149
95VV210005,N00003827,0.9999999841912922
95VV210006,N00003825,0.999999925056614
95VV210007,N00003825,0.9999999132422707
95VV220001,N00003828,0.9999999792220158
95VV220002,N00003829,0.9999999790791877
95VV220003,N00003830,0.9999999782816229
95VV220004,N00003831,0.9999999566711669
95VV220005,N00003832,0.9999999768684003
95VV220006,N00003833,0.9999998730655574
95VV230001,N00003834,0.9999996642682872
95VV230002,N00003835,0.9999998524593409
95VV230003,N00003836,0.9999998948295418
95VV230004,N00003837,0.9999998249160706
95VV230005,N00003838,0.9999997305531663
95VV230006,N00003839,0.9999999837363954
95VV230007,N00003835,0.9999998615966217
95VV230008,N00003840,0.999999979994485
95VV240001,N00003845,0.9999997413325424
95VV240002,N00003846,0.9999997471122893
95VV240003,N00003846,0.9999997220237025
95VV240004,N00003841,0.9999996016806612
95VV240005,N00003847,0.9999996349293313
95VV240006,N00003842,0.9999997671312167
95VV240007,N00003843,0.9999997132836402
95VV240008,N00003844,0.9999998974773248
95VV240009,N00003848,0.9999996978588512
95VV250001,N00003849,0.9999999727689186
95VV250002,N00003853,0.999999979616478
95VV250003,N00003854,0.9999999728199747
95VV250004,N00003855,0.9999999564684939
95VV250005,N00003856,0.9999999463513775
95VV250006,N00003850,0.9999999524259879
95VV250007,N00003851,0.9999999597872216
95VV250008,N00003852,0.9999998763062977
95VV260001,N00003857,0.9999999613224928
95VV260002,N00003858,0.9999999888301655
95VV260003,N00003859,0.9999998577341292
95VV260004,N00003860,0.9999999487097775
95VV260005,N00003860,0.9999999803084407
95VV260006,N00003861,0.9999999787896258
95VV260007,N00003862,0.9999999768092097
95VV270001,N00003863,0.9999997901236471
95VV270002,N00003864,0.9999996218064109
95VV270003,N00003865,0.9999998763842654
95VV270004,N00003866,0.9999997366990971
95VV270005,N00003867,0.9999999199212917
95VV270006,N00003868,0.9999997303916273
95VV270007,N00003867,0.9999999083784326
95VV280001,N00003869,0.9999998628745937
95VV280002,N00003869,0.9999997860466026
95VV280003,N00003872,0.9999997920459339
95VV280004,N00003869,0.9999997751835643
95VV280005,N00003873,0.9999997112891061
95VV280006,N00003870,0.9999995584617949
95VV280007,N00003873,0.9999999349702214
95VV280008,N00003873,0.9999997657412041
95VV280009,N00003873,0.99999996141081
95VV280010,N00003871,0.9999998668193271
95VV290001,N00003874,0.9999999683297683
95VV290002,N00003875,0.9999999424370383
95VV290003,N00003876,0.9999999769297605
95VV290004,N00003877,0.9999999359733651
95VV290005,N00003878,0.9999999755728745
95VV290006,N00003879,0.9999999751175815
95VV290007,N00003880,0.9999999312823965
95VV300001,N00003884,0.999999812501831
95VV300002,N00003885,0.9999997015923597
95VV300003,N00003886,0.9999998631558982
95VV300004,N00003881,0.9999998909575242
95VV300005,N00003882,0.9999997757053458
95VV300006,N00003883,0.9999998815739327
95VV300007,N00003883,0.9999999116551826
95VV300008,N00003884,0.9999998512635725
95WW010001,N00003887,0.9999998741620472
95WW010002,N00003887,0.9999999855633842
95WW010003,N00003888,0.9999999231584435
95WW010004,N00003891,0.9999995377873033
95WW010005,N00003892,0.9999995644669766
95WW010006,N00003893,0.9999996198846484
95WW010007,N00003894,0.999999802075045
95WW010008,N00003895,0.9999995917705247
95WW010009,N00003889,0.9999997343199429
95WW010010,N00003890,0.9999996582541321
95WW020001,N00003900,0.999999648588852
95WW020002,N00003901,0.9999993853500941
95WW020003,N00003902,0.9999997981706263
95WW020004,N00003896,0.9999998940282583
95WW020005,N00003897,0.9999998464093395
95WW020006,N00003898,0.9999999202642328
95WW020007,N00003896,0.9999998942233298
95WW020008,N00003896,0.9999997824537903
95WW020009,N00003899,0.9999997330499757
95WW020010,N00003903,0.9999998497609321
95WW020011,N00003904,0.9999998155539259
95WW030001,N00003905,0.9999997180735032
95WW030002,N00003906,0.9999995588900336
95WW030003,N00003911,0.9999999174222252
95WW030004,N00003907,0.9999998495936995
95WW030005,N00003912,0.9999998862910066
95WW030006,N00003908,0.9999998120851323
95WW030007,N00003911,0.9999997898690026
95WW030008,N00003909,0.9999997576677658
95WW030009,N00003910,0.9999997981270816
95WW030010,N00003913,0.9999996286837922
95WW030011,N00003911,0.9999999279265572
95WW040001,N00003914,0.9999994001804908
95WW040002,N00003919,0.9999995796300107
95WW040003,N00003920,0.9999995019679898
95WW040004,N00003915,0.9999996265166379
95WW040005,N00003916,0.9999996269548539
95WW040006,N00003921,0.9999995847311245
95WW040007,N00003922,0.9999997220328575
95WW040008,N00003917,0.999999648560032
95WW040009,N00003918,0.9999996587292713
95WW050001,N00003928,0.9999997422330585
95WW050002,N00003929,0.9999998195468021
95WW050003,N00003923,0.9999996053902203
95WW050004,N00003928,0.9999999193324208
95WW050005,N00003924,0.9999996154298199
95WW050006,N00003930,0.9999996611190154
95WW050007,N00003925,0.9999996038545584
95WW050008,N00003931,0.9999997258821048
95WW050009,N00003926,0.9999997280454667
95WW050010,N00003927,0.9999998014771602
95WW060001,N00003932,0.9999999524955913
95WW060002,N00003935,0.9999999656202703
95WW060003,N00003936,0.9999999454078689
95WW060003,N00003150,1.0257051727144176e-05
95WW060004,N00003936,0.9999999186705969
95WW060005,N00003933,0.9999999881101641
95WW060006,N00003937,0.9999999564102631
95WW060007,N00003934,0.9999999752927742
95WW060008,N00003933,0.9999999651476766
95WW070001,N00003938,0.9999999503129824
95WW070002,N00003943,0.9999999160768975
95WW070003,N00003944,0.9999995005164816
95WW070004,N00003945,0.9999996216095641
95WW070005,N00003946,0.9999997266650437
95WW070006,N00003943,0.9999999403758609
95WW070007,N00003947,0.9999999243351105
95WW070008,N00003939,0.9999999633016328
95WW070009,N00003940,0.9999999650132888
95WW070010,N00003941,0.9999999469197572
95WW070011,N00003942,0.9999998546873519
95WW080001,N00003952,0.9999997361502286
95WW080002,N00003953,0.9999996706050083
95WW080003,N00003948,0.9999995487580305
95WW080004,N00003949,0.9999995747692678
95WW080005,N00003950,0.9999996512292068
95WW080006,N00003954,0.9999997184598646
95WW080007,N00003955,0.999999591702078
95WW080008,N00003951,0.9999995472645323
95WW080009,N00003956,0.9999996661605246
95WW090001,N00003957,0.9999997524812257
95WW090002,N00003958,0.9999997328451574
95WW090003,N00003959,0.9999996736020894
95WW090004,N00003961,0.9999997939690378
95WW090005,N00003960,0.9999996840160872
95WW090006,N00003962,0.9999998020466446
95WW090007,N00003963,0.9999995694406226
95WW090008,N00003962,0.9999997918959946
95WW090009,N00003958,0.9999998185360826
95WW100001,N00003964,0.9999999401363926
95WW100002,N00003965,0.9999998640839876
95WW100003,N00003966,0.9999996497738378
95WW100004,N00003967,0.9999999251811965
95WW100005,N00003969,0.9999996704695893
95WW100006,N00003968,0.9999997960133763
95WW100007,N00003970,0.9999994830326435
95WW100008,N00003971,0.9999997526069595
95WW100009,N00003972,0.9999997527866461
95WW110001,N00003973,0.9999999328530317
95WW110001,N00000942,3.7605411268895283e-06
95WW110001,N00001056,1.5967452963605113e-06
95WW110002,N00003974,0.999999866220958
95WW110003,N00003977,0.9999996509526594
95WW110003,N00000942,1.827909785745337e-05
95WW110004,N00003975,0.9999999369688496
95WW110004,N00001308,1.1180168962624532e-06
95WW110005,N00003978,0.9999997249417781
95WW110006,N00003979,0.9999997258358532
95WW110007,N00003976,0.9999997782063519
95WW110008,N00003980,0.9999997440404338
95WW120001,N00003981,0.9999997060500901
95WW120002,N00003982,0.9999996495559954
95WW120003,N00003983,0.9999996839785343
95WW120004,N00003984,0.9999996814576738
95WW120005,N00003985,0.9999995197594623
95WW120006,N00003986,0.999999558409716
95WW120007,N00003987,0.9999995766975428
95WW120008,N00003988,0.9999995533617286
95WW120009,N00003989,0.9999995199692248
95WW130001,N00003990,0.999999783890174
95WW130002,N00003991,0.999999901235491
95WW130003,N00003992,0.9999999253731315
95WW130004,N00003993,0.9999999319329772
95WW130005,N00003995,0.9999999765620619
95WW130006,N00003996,0.9999999074036832
95WW130007,N00003997,0.9999999615160241
95WW130008,N00003998,0.9999997919905098
95WW130009,N00003999,0.9999999288497308
95WW130010,N00003994,0.9999999362039784
95WW140001,N00004000,0.9999996486218373
95WW140002,N00004001,0.9999998167234225
95WW140003,N00004002,0.9999997646751436
95WW140004,N00004003,0.9999997963528391
95WW140005,N00004004,0.9999994297160393
95WW140006,N00004005,0.9999996069156398
95WW140007,N00004006,0.999999524308088
95WW140008,N00004007,0.9999996849247845
95WW150001,N00004012,0.9999996555235672
95WW150002,N00004013,0.9999996642120628
95WW150003,N00004014,0.9999997199868413
95WW150004,N00004008,0.9999998544872299
95WW150005,N00004009,0.9999997202530321
95WW150006,N00004010,0.9999996815895409
95WW150007,N00004011,0.9999997837110536
95WW150008,N00004015,0.9999996504883187
95WW150009,N00004016,0.9999996914923828
95WW160001,N00004022,0.9999994138664008
95WW160002,N00004017,0.9999995049501074
95WW160003,N00004018,0.999999709599232
95WW160004,N00004019,0.9999996924032749
95WW160005,N00004020,0.9999997444473778
95WW160006,N00004023,0.9999994346440818
95WW160007,N00004024,0.9999993860270592
95WW160008,N00004021,0.9999996331750839
95WW160009,N00004025,0.9999996399786901
95WW160010,N00004025,0.9999996057559417
95WW170001,N00004026,0.9999997875268954
95WW170002,N00004027,0.9999995104889625
95WW170003,N00004028,0.9999998709487878
95WW170004,N00004029,0.9999996928226244
95WW170005,N00004030,0.9999997639880549
95WW170006,N00004031,0.9999994242059519
95WW170007,N00004032,0.9999995183161237
95WW170008,N00004033,0.9999995787591526
95WW180001,N00004034,0.9999996802771403
95WW180002,N00004035,0.9999997481609634
95WW180003,N00004036,0.9999996315610451
95WW180004,N00004037,0.9999996926993072
95WW180005,N00004038,0.999999578620752
95WW180006,N00004039,0.9999995872044658
95WW180007,N00004040,0.9999997133965269
95WW180008,N00004041,0.9999996250769603
95WW190001,N00004050,0.9999998918370205
95WW190002,N00004047,0.9999999691493393
95WW190003,N00004042,0.999999771443659
95WW190004,N00004042,0.9999998821066842
95WW190005,N00004047,0.9999997417710067
95WW190006,N00004051,0.99999994544306
95WW190006,N00001706,1.2956336662329377e-06
95WW190007,N00004048,0.9999997385902902
95WW190008,N00004049,0.9999997614151687
95WW190009,N00004043,0.9999996576678559
95WW190010,N00004051,0.9999998385828169
95WW190011,N00004044,0.9999997403219826
95WW190012,N00004045,0.9999996972940853
95WW190013,N00004052,0.9999996999080635
95WW190014,N00004046,0.999999671119023
95WW190015,N00004050,0.9999996577414857
95WW200001,N00004062,0.9999998790222696
95WW200002,N00004058,0.9999999160196751
95WW200003,N00004059,0.9999999453842761
95WW200004,N00004053,0.9999999694549239
95WW200005,N00004054,0.9999998902490259
95WW200006,N00004055,0.999999876666699
95WW200007,N00004056,0.9999999449281745
95WW200008,N00004060,0.9999999322219828
95WW200009,N00004061,0.9999997851066906
95WW200010,N00004058,0.9999999702416741
95WW200011,N00004057,0.999999953902945
95WW200012,N00004063,0.9999998274114243
95WW200013,N00004064,0.9999996636716096
95WW200014,N00004063,0.9999998496471388
95WW210001,N00004065,0.9999998030856861
95WW210002,N00004066,0.9999998725487558
95WW210003,N00004067,0.9999994918785838
