SA2011,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
N00003385,0.06,0.08999999999999998,7.91,19.876518621788485,0.05,0.06,5.85,11.1929894443338,30.57760141093474,63.35978835978836,9.92063492063492
N00003386,0.25,0.14,17.93,49.21330412268472,0.41,0.15,23.43,64.48914558852819,61.66225749559082,78.505291005291,47.42063492063492
N00003387,0.02,0.05,3.56,4.142601075482977,0.01,0.02,3.4299999999999997,2.688707428799042,3.6375661375661394,24.404761904761905,1.1904761904761862
N00003388,0.05,0.07,3.35,3.465445130452105,0.05,0.06,4.29,5.3973312089225285,18.033509700176364,62.45590828924163,5.379188712522042
N00003389,0.02,0.06,2.87,2.2505476996614204,0.03,0.05,3.02,1.7327225652260525,0.7054673721340388,2.3368606701940076,0.5511463844797171
N00003390,0.08,0.11,7.750000000000001,19.21927902808206,0.16,0.09,8.99,21.56940848436566,14.241622574955903,23.589065255731924,38.161375661375665
N00003391,0.17,0.14,14.14,38.996215893248355,0.17,0.1,11.66,31.447918741286596,32.53968253968254,62.257495590828924,33.11287477954144
N00003392,0.02,0.06,8.55,22.366062537343158,0.05,0.05,6.78,14.220274845648273,20.56878306878307,20.789241622574963,16.909171075837747
N00003393,0.12,0.1,13.23,36.84524995020912,0.08,0.08,7.75,17.46664011153157,6.79012345679012,2.7116402116402094,7.164902998236333
N00003394,0.03,0.06,5.62,11.39215295757817,0.02,0.02,4.6,6.4728141804421435,16.13756613756614,41.29188712522046,2.2486772486772444
N00003395,0.04,0.06,2.54,1.7327225652260525,0.13,0.05,7.76,17.50647281418044,5.64373897707231,17.041446208112877,6.128747795414458
N00003396,0.030000000000000002,0.08,6.7,15.236008763194587,0.02,0.049999999999999996,5.05,8.086038637721572,11.089065255731922,35.09700176366843,3.6375661375661394
N00003397,0.31,0.2,25.98,68.57199761003785,0.44,0.18,30.13,75.74188408683528,84.61199294532628,59.85449735449735,91.18165784832452
N00003398,0.16000000000000003,0.15,13.66,37.801234813782116,0.21,0.11,14.19,39.912368054172475,27.9320987654321,8.884479717813054,52.40299823633157
N00003399,0.31000000000000005,0.17,22.03,59.58972316271659,0.26,0.16,20.55,57.81716789484166,43.871252204585545,34.766313932980594,61.00088183421517
N00003400,0.14,0.11,9.21,24.39753037243577,0.09,0.11,10.37,26.508663612826133,11.64021164021164,6.371252204585542,28.174603174603174
N00003401,0.08999999999999998,0.15,10.85,29.93427604062936,0.11,0.10000000000000002,14.97,42.68074088826926,6.723985890652562,2.0943562610229227,17.019400352733683
N00003402,0.68,0.27,53.31,94.78191595299741,0.56,0.24,46.42,91.99362676757617,94.24603174603175,59.1931216931217,95.06172839506173
N00003403,0.74,0.36,66.86,98.48635729934276,0.78,0.36,71.59,99.362676757618,98.4347442680776,86.39770723104057,98.50088183421516
N00003404,0.53,0.32,52.0,94.1844254132643,0.66,0.34,59.46999999999999,97.15196176060546,93.29805996472663,63.161375661375665,95.65696649029982
N00003405,0.58,0.3,53.31,94.80183230432185,0.76,0.35,66.14,98.48635729934276,91.26984126984127,31.768077601410937,97.97178130511463
N00003406,0.27,0.22,25.35,67.07827126070505,0.37,0.18,26.18,69.40848436566421,81.08465608465607,87.25749559082892,70.54673721340387
N00003407,0.1,0.14,12.56,35.072694682334195,0.1,0.1,12.64,34.77394941246763,24.757495590828928,36.72839506172839,14.307760141093473
N00003408,0.14,0.13,13.38,37.14399522007569,0.18,0.17,18.87,54.07289384584744,50.52910052910053,41.622574955908284,66.35802469135803
N00003409,0.15,0.09,8.79,23.28221469826728,0.18,0.11,15.420000000000002,44.1346345349532,20.5026455026455,18.033509700176364,23.522927689594354
N00003410,0.08,0.09,5.75,12.029476199960165,0.09,0.07,10.02,25.19418442541327,25.13227513227513,35.25132275132275,33.42151675485009
N00003411,0.06,0.06,4.98,9.101772555267873,0.12,0.05,8.3,19.338777136028686,16.35802469135802,3.3509700176366897,19.84126984126984
N00003412,0.28,0.21,26.12,68.9703246365266,0.42,0.21,33.26,79.98406691894044,81.70194003527337,57.49559082892417,78.35097001763668
N00003413,0.27,0.17,20.4,55.725951005775734,0.31,0.1,22.34,62.01951802429795,65.21164021164022,55.092592592592595,64.35185185185186
N00003414,0.03,0.07,2.34,1.294562836088431,0.07,0.09,8.85,20.99183429595698,40.78483245149912,69.7310405643739,30.202821869488538
N00003415,0.21,0.15,16.86,46.664011153156736,0.22999999999999998,0.12,20.46,57.53833897629955,52.77777777777778,30.445326278659614,52.491181657848315
N00003416,0.33,0.24,32.63,79.30691097390958,0.31,0.21,31.14,77.29535949014141,55.820105820105816,21.979717813051145,60.44973544973544
N00003417,0.19,0.16,17.43,47.938657637920734,0.31,0.18,24.43,66.48078072097192,85.38359788359789,86.35361552028219,89.68253968253968
N00003418,0.37000000000000005,0.23,33.39,80.42222664807808,0.37999999999999995,0.17,32.34,79.12766381198965,90.56437389770723,92.85714285714286,80.48941798941799
N00003419,0.06,0.12,6.95,16.052579167496518,0.1,0.12,13.33,37.44274048994224,19.620811287477956,21.42857142857143,27.226631393298064
N00003420,0.45,0.12,26.92,70.66321449910376,0.52,0.16,35.23,82.3541127265485,73.87566137566137,74.05202821869489,75.28659611992946
N00003421,0.23000000000000004,0.14,18.17,49.930292770364474,0.34,0.16,27.779999999999998,72.176857199761,47.75132275132275,24.294532627865962,54.982363315696645
N00003422,0.17690908950326656,0.11684297418419387,11.555851089757429,30.22291455480994,0.3045454475163329,0.11704132014141197,20.286495424167114,43.6769196824049,33.88447971781305,35.03086419753087,58.134920634920626
N00003423,0.23720823557604329,0.16205949587886953,17.042814473838508,46.49839051105951,0.3189702520605653,0.13794050412113046,24.99416478675437,67.54318366502547,63.71252204585538,48.302469135802475,72.53086419753086
N00003424,0.25,0.17,18.51,50.60744871539534,0.3,0.17,26.41,70.0458076080462,50.15432098765432,48.6331569664903,67.23985890652557
N00003425,0.14,0.17,14.39,39.7132045409281,0.26,0.12,22.69,62.65684126667995,88.82275132275133,97.66313932980599,72.50881834215168
N00003426,0.10948855567725878,0.10179003816544666,10.18337789148224,26.31000841002741,0.17569312916531837,0.09127859808374233,12.930753316851476,34.862593306711155,38.27160493827161,41.90917107583775,42.768959435626094
N00003427,0.1,0.12000000000000001,11.25,31.1292571200956,0.18,0.1,14.420000000000002,40.76877116112328,37.56613756613757,49.66931216931217,26.587301587301592
N00003428,0.06,0.07,5.21,10.037841067516428,0.09,0.06,9.09,21.86815375423222,26.49911816578483,19.731040564373902,32.71604938271605
N00003429,0.26,0.19,24.42,64.96713802031468,0.37,0.23999999999999996,35.61,82.67277434773949,73.89770723104057,60.692239858906525,77.18253968253968
N00003430,0.2,0.15,15.919999999999998,43.8159729137622,0.28,0.09,19.53,55.407289384584736,57.93650793650793,63.69047619047619,45.194003527336854
N00003431,0.37,0.3,42.08,88.6476797450707,0.38,0.13,25.3,67.99442342162916,60.251322751322746,40.123456790123456,64.04320987654322
N00003432,0.15,0.09,11.62,32.065325632344155,0.14,0.08,15.259999999999998,43.71639115714001,34.23721340388008,33.81834215167549,14.85890652557319
N00003433,0.24000000000000002,0.12000000000000001,17.31,47.619996016729736,0.26,0.1,19.76,55.964947221669,49.82363315696649,54.761904761904766,38.07319223985891
N00003434,0.11,0.14,9.83,26.528579964150566,0.18,0.11,10.86,28.440549691296557,32.870370370370374,25.13227513227513,43.29805996472663
N00003435,0.09,0.14,8.67,22.943636725751837,0.15,0.14,14.36,40.54969129655447,36.97089947089947,8.13492063492064,48.28042328042328
N00003436,0.060000000000000005,0.08,4.41,6.9308902609042,0.08,0.060000000000000005,4.53,6.213901613224459,16.843033509700177,36.596119929453266,10.273368606701938
N00003437,0.03,0.11000000000000001,5.09,9.559848635729939,0.11000000000000001,0.08,7.21,15.714001194981075,9.060846560846558,29.475308641975307,17.85714285714286
N00003438,0.060000000000000005,0.05000000000000001,3.07,2.7285401314479207,0.060000000000000005,0.05000000000000001,4.32,5.496912965544709,8.06878306878307,34.92063492063492,15.057319223985887
N00003439,0.07,0.11,6.13,13.224457279426405,0.06,0.11,6.89,14.519020115514834,1.7195767195767209,0.0661375661375696,22.20017636684304
N00003440,0.060000000000000005,0.1,5.04,9.32085241983669,0.060000000000000005,0.08,5.64,10.217088229436367,5.026455026455023,8.046737213403876,15.873015873015872
N00003441,0.1,0.09,5.830000000000001,12.168890659231224,0.08,0.1,6.96,14.77793268273252,19.532627865961196,43.58465608465608,27.99823633156967
N00003442,0.12,0.12,8.61,22.684724158534152,0.17,0.13,11.97,32.56323441545509,27.84391534391535,49.07407407407407,46.34038800705468
N00003443,0.04,0.09,7.9,19.85660227046405,0.04,0.03,6.09,11.969727145986852,22.354497354497347,46.56084656084656,8.487654320987659
N00003444,0.05,0.08,9.47,25.293766182035448,0.06,0.06,7.83,17.805218084047002,16.732804232804234,7.738095238095233,6.657848324514992
N00003445,0.01,0.06,6.05,13.025293766182033,0.07,0.06,5.83,11.053574985062742,32.385361552028215,62.14726631393298,16.843033509700177
N00003446,0.03,0.09,7.62,18.661621190997813,0.07,0.07,6.200000000000001,12.38797052380004,19.047619047619047,40.93915343915344,17.394179894179896
N00003447,0.07,0.09,9.14,24.218283210515835,0.12,0.08,10.42,26.707827126070505,32.98059964726632,0.8377425044091669,36.662257495590836
N00003448,0.11,0.09,11.55,31.886078470424216,0.1,0.12,12.79,35.41127265484963,38.80070546737213,56.85626102292769,35.802469135802475
N00003449,0.05,0.07,10.17,27.424815773750243,0.06,0.06,7.62,17.088229436367254,18.298059964726633,31.0626102292769,3.7698412698412676
