SA2011,OA_CODE,weight
N00003514,95SS290008,0.3202597164742303
N00003515,95SS290005,0.9999997351082792
N00003516,95SS290006,0.999999702911693
N00003517,95SS290001,0.5017482754364812
N00003517,95SS290007,0.49825145853012004
N00003518,95SS290002,0.999999545022066
N00003519,95SS290003,0.999999342461321
N00003520,95SS290009,0.9999997560171218
N00003521,95SS300002,0.5865271787082682
N00003521,95SS300001,0.4134727028398978
N00003522,95SS300003,0.9999998131253975
N00003523,95SS300004,0.9999998864737704
N00003524,95SS300005,0.5449141000017901
N00003524,95SS300007,0.3381475101719114
N00003524,95SS300008,0.11693829214207457
N00003525,95SS300006,0.999999556273955
N00003526,95SS300009,0.9999997903412413
N00003527,95TT010001,0.999999962651757
N00003528,95TT010002,0.6334784400045842
N00003528,95TT010005,0.3665215336543076
N00003529,95TT010003,0.9999787152692508
N00003529,95TT010001,2.1032415778224598e-05
N00003530,95TT010004,0.9999999508414175
N00003531,95TT010006,0.9999999569288653
N00003532,95TT020001,0.9999999679363042
N00003533,95TT020002,0.9999999246163924
N00003534,95TT020003,0.9999997861251869
N00003535,95TT020004,0.9999999775401236
N00003536,95TT020005,0.9999999692988142
N00003537,95TT020006,0.9999998576245912
N00003538,95TT030002,0.999999921832174
N00003539,95TT030004,0.9999997621479473
N00003540,95TT030006,0.9999997379392978
N00003541,95TT030007,0.999999734894692
N00003542,95TT030009,0.9999997834027549
N00003543,95TT030001,0.9999999077434035
N00003544,95TT030003,0.9999999259406023
N00003545,95TT030005,0.9999999713801168
N00003546,95TT030008,0.9999999400126524
N00003547,95TT040001,0.9999999549367881
N00003548,95TT040004,0.4921311432836106
N00003548,95TT040006,0.3596155971759397
N00003548,95TT040002,0.10509187810582471
N00003548,95TT040003,0.043161320231740595
N00003549,95TT040005,0.9999999904327842
N00003550,95TT050001,0.9999998753096183
N00003551,95TT050002,0.9999998540352657
N00003552,95TT050003,0.9999998498453837
N00003553,95TT050008,0.9999997475205197
N00003554,95TT050004,0.9999998339185182
N00003555,95TT050005,0.9999998540898707
N00003556,95TT050007,0.5425816937568038
N00003556,95TT050006,0.4574182065442498
N00003557,95TT060001,0.9999998105659493
N00003558,95TT060002,0.9999999511112224
N00003559,95TT060003,0.9999999244101783
N00003560,95TT060004,0.9999999700119473
N00003561,95TT060005,0.9999999648224244
N00003562,95TT060006,0.9999999507225114
N00003563,95TT070001,0.9999999581092565
N00003564,95TT070002,0.9999999564632083
N00003565,95TT070003,0.9999999665233118
N00003566,95TT070004,0.9999999707621128
N00003567,95TT070005,0.9999999580803466
N00003568,95TT070006,0.9999999583470961
N00003569,95TT080001,0.9999999824346876
N00003570,95TT080002,0.9999999836994555
N00003571,95TT080003,0.9999999296070989
N00003572,95TT080004,0.9999999758581085
N00003573,95TT080005,0.999999960454096
N00003574,95TT080006,0.9999999691415219
N00003575,95TT090003,0.9999999821034427
N00003576,95TT090004,0.99999997938371
N00003577,95TT090005,0.9999999637045475
N00003578,95TT090001,0.9999999677564094
N00003579,95TT090002,0.9999999691129767
N00003580,95TT090006,0.999999905369462
N00003581,95TT100001,0.9999998434642031
N00003582,95TT100002,0.9999998904260073
N00003583,95TT100005,0.6286706447045735
N00003583,95TT100003,0.3713292068663079
N00003584,95TT100004,0.9999997823842469
N00003585,95TT100006,0.9999999212318693
N00003586,95TT100007,0.9999997589599975
N00003587,95TT110004,0.9999999661388481
N00003588,95TT110005,0.9999999690357505
N00003589,95TT110006,0.9999999385530268
N00003590,95TT110001,0.9999999857900163
N00003591,95TT110002,0.9999999761263716
N00003592,95TT110003,0.9999999331348082
N00003593,95TT120001,0.9999999832432502
N00003594,95TT120002,0.9206174469146167
N00003594,95TT120005,0.07938252764842356
N00003595,95TT120003,0.9999999269079453
N00003596,95TT120004,0.9999999721897883
N00003597,95TT120006,0.9999999814363488
N00003598,95TT130001,0.9999998410195758
N00003599,95TT130003,0.9999997973672526
N00003600,95TT130005,0.9999997083539958
N00003601,95TT130006,0.9999996916148794
N00003602,95TT130002,0.9999994808376941
N00003603,95TT130004,0.9999998468646265
N00003604,95TT130007,0.9999997966802551
N00003605,95TT130008,0.9999996579088942
N00003606,95TT140001,0.9999998465980497
N00003607,95TT140002,0.999999901839001
N00003608,95TT140003,0.9999997929342694
N00003609,95TT140004,0.9999996137144403
N00003610,95TT140005,0.9999996301554831
N00003611,95TT140006,0.9999997892714135
N00003612,95TT150001,0.9999999722455328
N00003612,95JJ120003,6.118566799615083e-06
N00003613,95TT150002,0.9999999793742139
N00003614,95TT150003,0.9999999719474916
N00003615,95TT150004,0.9999999198347078
N00003616,95TT150005,0.9999999525731603
N00003617,95TT150006,0.9999999225596258
N00003618,95TT160001,0.9999999780515456
N00003619,95TT160002,0.9999999675990842
N00003620,95TT160003,0.9999999612765479
N00003621,95TT160004,0.999999962148734
N00003622,95TT160005,0.9999999589469456
N00003623,95TT160006,0.9999998519667468
N00003624,95UU010001,0.999999985260585
N00003625,95UU010002,0.9999999309456321
N00003626,95UU020001,0.9999999788041274
N00003627,95UU020002,0.9999997086033066
N00003628,95UU020003,0.9999998215613095
N00003629,95UU030001,0.9999997950953743
N00003630,95UU030002,0.9847888851704601
N00003630,95UU030003,0.01502030753888456
N00003630,95UU120002,5.484175642342249e-06
N00003630,95UU030001,3.0799926390513944e-06
N00003630,95UU110001,2.6718002576616204e-06
N00003631,95UU040001,0.9999998784551443
N00003632,95UU040002,0.9999999518529215
N00003633,95UU040003,0.9999997671178591
N00003634,95UU050001,0.9999999526191544
N00003635,95UU050002,0.9999999649096544
N00003636,95UU050003,0.9999999771165614
N00003637,95UU060001,0.999999862151604
N00003638,95UU060002,0.9999998270732114
N00003639,95UU060003,0.9999997522002061
N00003640,95UU060004,0.9999997838669841
N00003641,95UU070001,0.9999999845931057
N00003642,95UU070002,0.9999999733258089
N00003643,95UU080001,0.999999981612177
N00003644,95UU080002,0.9999997470014811
N00003645,95UU080003,0.6502081981509077
N00003645,95UU080004,0.34979173204646746
N00003646,95UU090001,0.9999999508332413
N00003647,95UU090002,0.8908122523181082
N00003647,95UU090004,0.1091877059274341
N00003648,95UU090003,0.9999999899014188
N00003649,95UU100001,0.9999999928420734
N00003650,95UU100002,0.999999972668699
N00003651,95UU100003,0.9999999035182063
N00003652,95UU110001,0.5176411731440762
N00003652,95UU110002,0.48235881795821334
N00003653,95UU110003,0.9999999546202556
N00003654,95UU120001,0.9999996988117993
N00003655,95UU120002,0.999999870344497
N00003656,95UU120003,0.9999998032932292
N00003657,95UU120004,0.999999837988674
N00003658,95UU130001,0.9999999720886114
N00003659,95UU130002,0.9999999736157805
N00003660,95UU140001,0.9999999379581055
N00003661,95UU140002,0.9999997699775144
N00003662,95UU140003,0.9999996173601443
N00003663,95UU140004,0.9999998306795365
N00003664,95UU140005,0.9999998184980171
N00003665,95UU150001,0.999999985162293
N00003666,95UU150002,0.9999999788066728
N00003667,95VV010002,0.9999999560849208
N00003668,95VV010003,0.9999999215005622
N00003669,95VV010007,0.9999999731694732
N00003670,95VV010008,0.9999999839731359
N00003671,95VV010001,0.9999999018191434
N00003672,95VV010004,0.9999998068896955
N00003673,95VV010005,0.9999997490177764
N00003674,95VV010006,0.9999998866721798
N00003675,95VV010009,0.9999999062101097
N00003676,95VV020001,0.999999914064535
N00003677,95VV020002,0.9999996037704181
N00003678,95VV020003,0.9999998088685731
N00003679,95VV020004,0.9999997466758461
N00003680,95VV020005,0.9999997546246588
N00003681,95VV020006,0.9999998073306761
N00003682,95VV020007,0.9999997539508175
N00003683,95VV030001,0.9999997337687886
N00003684,95VV030002,0.9999997364238761
N00003685,95VV030003,0.9999998517682263
N00003686,95VV030004,0.9999999112379794
N00003687,95VV030005,0.9999999531719113
N00003688,95VV030006,0.9999998851658487
N00003689,95VV030007,0.9999996705499324
N00003690,95VV040001,0.9999999430784081
N00003691,95VV040002,0.9999999633582707
N00003692,95VV040003,0.9999999451405248
N00003693,95VV040004,0.9999998932389621
N00003694,95VV040005,0.9999999672374862
N00003695,95VV040006,0.9999999398693774
N00003696,95VV040007,0.999999988038036
N00003697,95VV050001,0.9999999771800221
N00003698,95VV050003,0.999999969800552
N00003699,95VV050007,0.9999999533002683
N00003700,95VV050008,0.9999999465829046
N00003701,95VV050002,0.9999999591172567
N00003702,95VV050004,0.9999999588493796
N00003703,95VV050005,0.9999999174161863
N00003704,95VV050006,0.99999995648067
N00003705,95VV060001,0.9999998942683879
N00003706,95VV060002,0.9999999520705258
N00003707,95VV060003,0.999999965674704
N00003708,95VV060004,0.9999999651875103
N00003709,95VV060005,0.9999999202485188
N00003710,95VV060006,0.9999998631755938
N00003711,95VV060007,0.9999999760720629
N00003712,95VV070005,0.9999997755759127
N00003713,95VV070006,0.999999725164272
N00003714,95VV070007,0.9999996376903474
N00003715,95VV070008,0.9999996170903965
N00003716,95VV070009,0.9999998711251241
N00003717,95VV070010,0.9999997656807809
N00003718,95VV070003,0.45000612157895675
N00003718,95VV070004,0.3250202193584147
N00003718,95VV070001,0.22497355956156304
N00003719,95VV070002,0.9999998045561099
N00003720,95VV070011,0.9999998492122618
N00003721,95VV080001,0.9999999597291619
N00003722,95VV080002,0.9999999732667568
N00003723,95VV080003,0.9999999432640249
N00003724,95VV080004,0.9999999782313702
N00003725,95VV080005,0.9999999148775824
N00003726,95VV080006,0.9999999727639673
N00003727,95VV080007,0.9999999332317246
N00003728,95VV090001,0.9999999584700803
N00003729,95VV090002,0.9999999272445335
N00003730,95VV090003,0.9999999701521353
N00003731,95VV090004,0.9999999384530508
N00003732,95VV090005,0.8352887395725459
N00003732,95VV090006,0.16471106914634007
N00003733,95VV090007,0.9999997988812477
N00003734,95VV100001,0.9999998257291711
N00003735,95VV100003,0.9999996580382852
N00003736,95VV100004,0.9999996284900645
N00003737,95VV100005,0.99999987054819
N00003738,95VV100002,0.9999997495552925
N00003739,95VV100006,0.9999998368182489
N00003740,95VV100007,0.9999997410409895
N00003741,95VV100008,0.9999998290803616
N00003742,95VV100009,0.9999997962774626
N00003743,95VV110001,0.9999999476705472
N00003744,95VV110003,0.9999996830564367
N00003745,95VV110004,0.99999995826325
N00003746,95VV110005,0.9999998306386316
N00003747,95VV110006,0.9999998801892366
N00003748,95VV110002,0.9999999571524497
N00003749,95VV110007,0.9999998158255919
N00003750,95VV110008,0.9999998929283939
N00003751,95VV110009,0.9999998525555002
N00003752,95VV110010,0.9999999187191961
N00003753,95VV120003,0.9999998596699973
N00003754,95VV120005,0.9999998685192698
N00003755,95VV120007,0.9999999618075309
N00003756,95VV120008,0.9999997752420431
N00003757,95VV120001,0.9999997615232187
N00003758,95VV120002,0.999999830307078
N00003759,95VV120004,0.9999998660364657
N00003760,95VV120006,0.9999996840769535
N00003761,95VV130002,0.9999999311916522
N00003762,95VV130004,0.9999999729456592
N00003763,95VV130006,0.9999999612576773
N00003764,95VV130007,0.9999999705998149
N00003765,95VV130001,0.9999999723128624
N00003766,95VV130003,0.999999958942839
N00003767,95VV130005,0.9999999605685012
N00003768,95VV140001,0.999999906772611
N00003769,95VV140006,0.999999796963284
N00003770,95VV140007,0.9999997337151855
N00003771,95VV140008,0.9999997698767991
N00003772,95VV140002,0.9999998228351183
N00003773,95VV140003,0.9999996912106374
N00003774,95VV140004,0.9999997933911626
N00003775,95VV140005,0.9999998933149677
N00003776,95VV150003,0.9999996313047557
N00003777,95VV150004,0.999999636249266
N00003778,95VV150005,0.9999995295753205
N00003779,95VV150006,0.999999821148834
N00003780,95VV150001,0.9999995879379029
N00003781,95VV150002,0.9999997679468187
N00003782,95VV150007,0.9999998898619904
N00003783,95VV150008,0.9999998199587149
N00003784,95VV160001,0.9999999656176245
N00003785,95VV160002,0.9999999565109321
N00003786,95VV160003,0.9999998755776963
N00003787,95VV160004,0.9999999496399925
N00003788,95VV160005,0.9999998781820079
N00003789,95VV160006,0.9999999722103503
N00003790,95VV160007,0.9999998359849955
N00003791,95VV170002,0.9999999675375886
N00003792,95VV170003,0.9999996736926555
N00003793,95VV170004,0.9999999722970712
N00003794,95VV170007,0.9999999326711642
N00003795,95VV170001,0.9999999632013865
N00003796,95VV170005,0.9999999675553933
N00003797,95VV170006,0.9999999528777004
N00003798,95VV170008,0.9999998539301618
N00003799,95VV180002,0.9999995919905881
N00003800,95VV180003,0.9999998946957804
N00003801,95VV180004,0.999999821682442
N00003802,95VV180006,0.9999996936529887
N00003803,95VV180010,0.9999998815317294
N00003804,95VV180001,0.9999999567678326
N00003805,95VV180005,0.9999998698633676
N00003806,95VV180007,0.9999998031555825
N00003807,95VV180008,0.9999998745977177
N00003808,95VV180009,0.9999997520605823
N00003809,95VV190002,0.9999997847985774
N00003810,95VV190003,0.9999995271490085
N00003811,95VV190004,0.999999632165431
N00003812,95VV190005,0.9999999467184963
N00003813,95VV190001,0.9999999131173262
N00003814,95VV190006,0.9999999090325552
N00003815,95VV190007,0.9999996763214365
N00003816,95VV190008,0.9999997824728921
N00003817,95VV200001,0.9999999851365939
N00003818,95VV200002,0.9999999325991679
N00003819,95VV200003,0.9999999552249091
N00003820,95VV200004,0.9999999812281422
N00003821,95VV200005,0.9999999615407006
N00003822,95VV200006,0.9999999408276609
N00003823,95VV210003,0.9999999667605494
N00003824,95VV210004,0.9999999742489192
N00003825,95VV210007,0.6426388546996086
N00003825,95VV210006,0.35736106389820443
N00003826,95VV210001,0.9999999696440554
N00003827,95VV210005,0.5653253018215547
N00003827,95VV210002,0.434674680270183
N00003828,95VV220001,0.9999999786579524
N00003829,95VV220002,0.9999999785150118
N00003830,95VV220003,0.9999999785400272
N00003831,95VV220004,0.999999954810913
N00003832,95VV220005,0.9999999773295155
N00003833,95VV220006,0.9999998823149627
N00003834,95VV230001,0.9999995975662959
N00003835,95VV230002,0.6716114000567507
N00003835,95VV230007,0.328388445163665
N00003836,95VV230003,0.9999998926694651
N00003837,95VV230004,0.9999998706221952
N00003838,95VV230005,0.9999996972271674
N00003839,95VV230006,0.9999999864483174
N00003840,95VV230008,0.9999999759455099
N00003841,95VV240004,0.999999601258786
N00003842,95VV240006,0.9999997887408227
N00003843,95VV240007,0.9999997198001976
N00003844,95VV240008,0.9999998764451923
N00003845,95VV240001,0.9999997458030973
N00003846,95VV240003,0.5184333047983616
N00003846,95VV240002,0.4815664732433648
N00003847,95VV240005,0.9999996314685209
N00003848,95VV240009,0.9999996464020583
N00003849,95VV250001,0.9999999746903732
N00003850,95VV250006,0.9999999531098943
N00003851,95VV250007,0.9999999568583187
N00003852,95VV250008,0.9999998787380503
N00003853,95VV250002,0.9999999793128117
N00003854,95VV250003,0.9999999736509582
N00003855,95VV250004,0.9999999543376465
N00003856,95VV250005,0.9999999450856388
N00003857,95VV260001,0.9999999600736956
N00003858,95VV260002,0.9999999876326712
N00003859,95VV260003,0.9999998641016663
N00003860,95VV260005,0.880819778765197
N00003860,95VV260004,0.11918020002819761
N00003861,95VV260006,0.9999999768652834
N00003862,95VV260007,0.9999999792551767
N00003863,95VV270001,0.9999998042466407
N00003864,95VV270002,0.999999587898854
N00003865,95VV270003,0.9999998825339311
N00003866,95VV270004,0.9999997333149999
N00003867,95VV270005,0.6317354107689892
N00003867,95VV270007,0.36826450538238353
N00003868,95VV270006,0.9999997370797353
N00003869,95VV280001,0.39056334797061154
N00003869,95VV280004,0.3564411573205705
N00003869,95VV280002,0.2529953083353264
N00003870,95VV280006,0.9999996347034291
N00003871,95VV280010,0.9999998789842265
N00003872,95VV280003,0.9999997655679035
N00003873,95VV280007,0.7510290517344523
N00003873,95VV280009,0.11023275673970247
N00003873,95VV280008,0.10401639570140608
N00003873,95VV280005,0.03472170289623052
N00003874,95VV290001,0.9999999681558236
N00003875,95VV290002,0.9999999459841341
N00003876,95VV290003,0.9999999764171593
N00003877,95VV290004,0.9999999369096086
N00003878,95VV290005,0.9999999761889024
N00003879,95VV290006,0.9999999752634808
N00003880,95VV290007,0.9999999230134895
N00003881,95VV300004,0.9999998538545799
N00003882,95VV300005,0.9999997851834876
N00003883,95VV300006,0.6505057947913601
N00003883,95VV300007,0.34949408782038727
N00003884,95VV300001,0.6693436436828399
N00003884,95VV300008,0.330656193386395
N00003885,95VV300002,0.9999996712340753
N00003886,95VV300003,0.9999998744336943
N00003887,95WW010001,0.9758041907772285
N00003887,95WW010002,0.0241956633468471
N00003888,95WW010003,0.9999999128927906
N00003889,95WW010009,0.9999997258439979
N00003890,95WW010010,0.9999996640531162
N00003891,95WW010004,0.999999656382434
N00003892,95WW010005,0.9999994677153521
N00003893,95WW010006,0.9999996142550169
N00003894,95WW010007,0.9999998149548929
N00003895,95WW010008,0.9999996027396663
N00003896,95WW020004,0.48842595203048383
N00003896,95WW020007,0.36346256777289715
N00003896,95WW020008,0.14811136172385433
N00003897,95WW020005,0.9999998376035248
N00003898,95WW020006,0.9999999156338062
N00003899,95WW020009,0.999999744123496
N00003900,95WW020001,0.9999995339927417
N00003901,95WW020002,0.9999994503747708
N00003902,95WW020003,0.9999997930878038
N00003903,95WW020010,0.9999998491150027
N00003904,95WW020011,0.9999998363047219
N00003905,95WW030001,0.9999996583903442
N00003906,95WW030002,0.9999996573193431
N00003907,95WW030004,0.9999998176244312
N00003908,95WW030006,0.9999998378096178
N00003909,95WW030008,0.9999997560810259
N00003910,95WW030009,0.9999998021820341
N00003911,95WW030011,0.46638116607785474
N00003911,95WW030007,0.32684700541402073
N00003911,95WW030003,0.20677171811415235
N00003912,95WW030005,0.9999998809619453
N00003913,95WW030010,0.9999996312307691
N00003914,95WW040001,0.9999994057951545
N00003915,95WW040004,0.9999995525236021
N00003916,95WW040005,0.9999996278489243
N00003917,95WW040008,0.9999996715577473
N00003918,95WW040009,0.9999996960730703
N00003919,95WW040002,0.9999995575412506
N00003920,95WW040003,0.9999995767686333
N00003921,95WW040006,0.9999996452323907
N00003922,95WW040007,0.9999995981112053
N00003923,95WW050003,0.9999995870497764
N00003924,95WW050005,0.999999630579575
N00003925,95WW050007,0.999999606500441
N00003926,95WW050009,0.9999997205059417
N00003927,95WW050010,0.9999997919247426
N00003928,95WW050001,0.5589610080353753
N00003928,95WW050004,0.4410388016015916
N00003929,95WW050002,0.9999997781069679
N00003930,95WW050006,0.9999996273988312
N00003931,95WW050008,0.9999997899968346
N00003932,95WW060001,0.9999999568895579
N00003933,95WW060008,0.572064505996292
N00003933,95WW060005,0.4279354679386993
N00003934,95WW060007,0.9999999738000734
N00003935,95WW060002,0.9999999649277523
N00003936,95WW060004,0.5972108346252648
N00003936,95WW060003,0.4027890976990346
N00003936,95QQ140001,4.156322949217307e-06
N00003937,95WW060006,0.9999999559463081
N00003938,95WW070001,0.9999999470403044
N00003939,95WW070008,0.999999964031012
N00003940,95WW070009,0.9999999669208021
N00003941,95WW070010,0.9999999471320459
N00003942,95WW070011,0.9999998488923595
N00003943,95WW070002,0.8486936844277161
N00003943,95WW070006,0.1513062378971895
N00003944,95WW070003,0.9999995752051123
N00003945,95WW070004,0.9999995927963068
N00003946,95WW070005,0.9999997476881837
N00003947,95WW070007,0.9999999099290021
N00003948,95WW080003,0.9999995247571345
N00003949,95WW080004,0.9999995958098659
N00003950,95WW080005,0.9999994448723385
N00003951,95WW080008,0.9999994576962172
N00003952,95WW080001,0.9999997758628314
N00003953,95WW080002,0.9999995970322163
N00003954,95WW080006,0.9999997025865792
N00003955,95WW080007,0.999999639161121
N00003956,95WW080009,0.9999997041882226
N00003957,95WW090001,0.9999997226840959
N00003958,95WW090009,0.7615310640241383
N00003958,95WW090002,0.2384686825689281
N00003959,95WW090003,0.9999997447504135
N00003960,95WW090005,0.9999997378184666
N00003961,95WW090004,0.9999997951705505
N00003962,95WW090008,0.6962251412908325
N00003962,95WW090006,0.3037746373462268
N00003963,95WW090007,0.9999995914199611
N00003964,95WW100001,0.9999999397232133
N00003965,95WW100002,0.9999998841516228
N00003966,95WW100003,0.9999996435233958
N00003967,95WW100004,0.9999999249355668
N00003968,95WW100006,0.999999782505066
N00003969,95WW100005,0.9999996702662078
N00003970,95WW100007,0.9999994608282105
N00003971,95WW100008,0.9999996814045787
N00003972,95WW100009,0.9999997891864004
N00003973,95WW110001,0.9999999198789272
N00003973,95GG080012,3.789274112121084e-06
N00003973,95GG140008,1.5945815854517188e-06
N00003974,95WW110002,0.9999998450668189
N00003975,95WW110004,0.9999999432422588
N00003975,95GG320004,1.0862933340465068e-06
N00003976,95WW110007,0.9999997721036508
N00003977,95WW110003,0.9999996556841816
N00003977,95GG080012,1.8221997089802492e-05
N00003978,95WW110005,0.9999997148605841
N00003979,95WW110006,0.9999997829709018
N00003980,95WW110008,0.999999779585022
N00003981,95WW120001,0.9999996625585265
N00003982,95WW120002,0.9999997014188958
N00003983,95WW120003,0.9999996870839818
N00003984,95WW120004,0.9999996489942059
N00003985,95WW120005,0.9999995042539164
N00003986,95WW120006,0.9999995879660538
N00003987,95WW120007,0.9999995687611416
N00003988,95WW120008,0.9999995687235333
N00003989,95WW120009,0.999999575085712
N00003990,95WW130001,0.9999997835851884
N00003991,95WW130002,0.9999999016045424
N00003992,95WW130003,0.9999998954209247
N00003993,95WW130004,0.999999947000469
N00003994,95WW130010,0.99999993689382
N00003995,95WW130005,0.9999999783476753
N00003996,95WW130006,0.9999999025161654
N00003997,95WW130007,0.9999999590893373
N00003998,95WW130008,0.9999997952191169
N00003999,95WW130009,0.9999999225098951
N00004000,95WW140001,0.9999996899265358
N00004001,95WW140002,0.9999998120123903
N00004002,95WW140003,0.9999997453515366
N00004003,95WW140004,0.9999997828039124
N00004004,95WW140005,0.9999994209832861
N00004005,95WW140006,0.9999996373595653
N00004006,95WW140007,0.9999995289565722
N00004007,95WW140008,0.9999996673169588
N00004008,95WW150004,0.9999998640104285
N00004009,95WW150005,0.999999707076248
N00004010,95WW150006,0.9999997123525886
N00004011,95WW150007,0.9999997455232101
N00004012,95WW150001,0.999999677259051
N00004013,95WW150002,0.9999996731915364
N00004014,95WW150003,0.9999997398437931
N00004015,95WW150008,0.9999997101758223
N00004016,95WW150009,0.9999997064839321
N00004017,95WW160002,0.9999995085077773
N00004018,95WW160003,0.9999997505553787
N00004019,95WW160004,0.9999997221310922
N00004020,95WW160005,0.9999997553162975
N00004021,95WW160008,0.9999995994094549
N00004022,95WW160001,0.9999994410044009
N00004023,95WW160006,0.9999993775241898
N00004024,95WW160007,0.9999994433374166
N00004025,95WW160009,0.7205992507034636
N00004025,95WW160010,0.27940039472026745
N00004026,95WW170001,0.9999997957396063
N00004027,95WW170002,0.9999994675320383
N00004028,95WW170003,0.9999998496059346
N00004029,95WW170004,0.9999997069215592
N00004030,95WW170005,0.9999997503080357
N00004031,95WW170006,0.999999525402707
N00004032,95WW170007,0.9999996591327133
N00004033,95WW170008,0.9999995004927673
N00004034,95WW180001,0.9999996661242215
N00004035,95WW180002,0.999999722541307
N00004036,95WW180003,0.9999996278861412
N00004037,95WW180004,0.9999996184953984
N00004038,95WW180005,0.9999996079494134
N00004039,95WW180006,0.999999669899319
N00004040,95WW180007,0.999999711133932
N00004041,95WW180008,0.9999996983499921
N00004042,95WW190003,0.5676811856087163
N00004042,95WW190004,0.43231862661842607
N00004043,95WW190009,0.9999996915314512
N00004044,95WW190011,0.9999997571182832
N00004045,95WW190012,0.9999996619779277
N00004046,95WW190014,0.9999997120512061
N00004047,95WW190002,0.5037786983013358
N00004047,95WW190005,0.4962211741101495
N00004048,95WW190007,0.9999997190080019
N00004049,95WW190008,0.9999997628132401
N00004050,95WW190001,0.7867114825798022
N00004050,95WW190015,0.21328838244064624
N00004051,95WW190006,0.5394924462969317
N00004051,95WW190010,0.4605074273112185
N00004052,95WW190013,0.9999997385106231
N00004053,95WW200004,0.9999999674983849
N00004054,95WW200005,0.9999998705566239
N00004055,95WW200006,0.9999998888463091
N00004056,95WW200007,0.9999999417557058
N00004057,95WW200011,0.9999999566574995
N00004058,95WW200010,0.8164364874115289
N00004058,95WW200002,0.18356347603380785
N00004059,95WW200003,0.9999999510009965
N00004060,95WW200008,0.9999999266410675
N00004061,95WW200009,0.9999998419643166
N00004062,95WW200001,0.9999998778962107
N00004063,95WW200012,0.8068479673557885
N00004063,95WW200014,0.1931518718910141
N00004064,95WW200013,0.9999996542003562
N00004065,95WW210001,0.9999998010859408
N00004066,95WW210002,0.9999998753577588
N00004067,95WW210003,0.999999432744213
N00004068,95WW210006,0.9999997876839593
N00004069,95WW210010,0.9999994357629757
N00004070,95WW210011,0.9999995549587123
N00004071,95WW210004,0.9999995893447101
N00004072,95WW210005,0.9999997760160083
N00004073,95WW210008,0.5594342214526099
N00004073,95WW210007,0.44056565648975654
N00004074,95WW210009,0.9999996482332757
N00004075,95WW220001,0.9999997091958238
N00004076,95WW220005,0.99999977932345
N00004077,95WW220008,0.9999997397651602
N00004078,95WW220009,0.999999678844612
N00004079,95WW220002,0.9999998987420471
N00004080,95WW220003,0.9999996335240406
N00004081,95WW220004,0.9999993554457954
N00004082,95WW220006,0.999999781623595
N00004083,95WW220007,0.999999731844501
N00004084,95WW230004,0.9999997026776092
N00004085,95WW230007,0.45400066411147216
N00004085,95WW230005,0.3652608734042833
N00004085,95WW230009,0.18073828203024364
N00004086,95WW230006,0.9999996147524949
N00004087,95WW230008,0.9999997134336656
N00004088,95WW230001,0.9999998296799824
N00004089,95WW230002,0.999999796555194
N00004090,95WW230003,0.9999999157508225
N00004090,95HH080005,5.267994414321998e-06
N00004091,95WW230010,0.9999998384458006
N00004092,95WW240005,0.9999997674166616
N00004093,95WW240007,0.7035416855646155
N00004093,95WW240006,0.29645814512591706
N00004094,95WW240010,0.8685439268236004
N00004094,95WW240009,0.13145591587390937
N00004095,95WW240011,0.9999997722975049
N00004095,95GG080003,2.5517501999674757e-06
N00004095,95GG080001,1.101427859776134e-06
N00004096,95WW240001,0.9999996068224563
N00004097,95WW240002,0.9999999102792193
N00004097,95GG080016,1.3231361865157038e-06
N00004098,95WW240003,0.9999997318932105
N00004099,95WW240004,0.9999998381111888
N00004100,95WW240008,0.9999995376007852
N00004100,95GG080016,3.6802342952479443e-06
N00004101,95WW250001,0.9999997900268546
N00004102,95WW250002,0.9999996406795825
N00004103,95WW250003,0.9999997847163135
N00004104,95WW250004,0.9999996604552559
N00004105,95WW250005,0.8566384707102915
N00004105,95WW250006,0.14336134434907766
N00004106,95WW250007,0.9999995193656216
N00004107,95WW250008,0.9999997018388876
N00004108,95WW250009,0.9999997252450051
N00004109,95WW250010,0.9999997841152795
N00004110,95XX010003,0.9999995763569753
N00004111,95XX010011,0.9999997590373896
N00004112,95XX010012,0.9999997460242137
N00004113,95XX010013,0.9999999011833657
N00004114,95XX010001,0.9999997201983651
N00004115,95XX010005,0.9999996709453326
N00004116,95XX010007,0.999999665977433
N00004117,95XX010010,0.9999996887876899
N00004118,95XX010002,0.9999995293883113
N00004119,95XX010004,0.999999628943189
N00004120,95XX010006,0.9999995829471429
N00004121,95XX010008,0.999999663229401
N00004122,95XX010009,0.999999765156578
N00004123,95XX020001,0.9999997778500448
N00004124,95XX020002,0.9999996945828262
N00004125,95XX020003,0.9999996376723401
N00004126,95XX020004,0.9999996551273302
N00004127,95XX020005,0.9999996457816441
N00004128,95XX020006,0.9999998508485908
N00004129,95XX020007,0.9999998501889799
N00004130,95XX020008,0.9999997239236285
N00004131,95XX030001,0.9999996413629748
N00004132,95XX030003,0.9999998095743518
N00004133,95XX030004,0.9999996655397453
N00004134,95XX030005,0.999999791783219
N00004135,95XX030002,0.9999996421779479
N00004136,95XX030006,0.9999999257226152
N00004137,95XX030007,0.9999998392494791
N00004138,95XX030008,0.9999998619375994
N00004139,95XX040001,0.606595027406035
N00004139,95XX040003,0.3934048444606848
N00004140,95XX040004,0.999999821727144
N00004141,95XX040005,0.9999996785049845
N00004142,95XX040009,0.9999996482391512
