OA_CODE,dea_1972,dea_1984,dea_1993,dea_2012
95WW250002,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240003,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240004,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240010,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240005,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240007,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240006,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW010003,NEWTOWNABBEY AREA B,SHORE ROAD,MACEDON,Macedon
95WW240011,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95GG080003,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080009,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080006,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080008,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080002,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080005,BELFAST AREA H,CASTLE,CASTLE,Castle
95WW240009,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95WW240008,NEWTOWNABBEY AREA B,DOAGH ROAD,MACEDON,Macedon
95GG080016,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080015,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080007,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080011,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130015,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140011,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140014,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140013,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140001,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG140004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160005,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160003,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160006,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240016,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240001,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240003,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130009,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130007,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130006,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240014,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240015,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130003,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130001,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130017,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130002,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130005,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130008,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240002,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130016,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130014,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130013,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130011,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG130012,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080001,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG080010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200006,BELFAST AREA G,CASTLE,CASTLE,Castle
95XX120001,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140008,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140002,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140003,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140005,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140006,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140007,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190005,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190006,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140001,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200010,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200004,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180010,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180009,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200002,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200003,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180008,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190001,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190007,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190002,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190003,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX140004,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190004,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180005,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180002,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180007,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180006,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180003,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180004,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200011,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200012,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200001,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX180001,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200005,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200006,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200008,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX200009,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95GG090015,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090012,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090014,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090013,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090018,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090016,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090017,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090019,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410004,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090002,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090020,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090003,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090004,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410005,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95XX200007,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95XX190008,NORTH DOWN AREA D,HOLYWOOD,HOLYWOOD,Holywood and Clandeboye
95II090007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090001,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090011,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090010,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090009,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090008,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040009,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040010,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040011,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040012,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130006,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040001,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040008,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040002,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040006,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II040003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130008,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100006,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130010,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130009,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130002,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130001,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090002,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090006,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95GG150005,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II210003,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210005,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210004,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150002,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II210002,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150012,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150013,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150018,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150014,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150015,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410003,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410011,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410010,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410008,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410009,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410006,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410007,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090010,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410014,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410012,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410017,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410001,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300005,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300006,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410002,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410016,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150019,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150016,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150017,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150020,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150004,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150001,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II120007,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II120008,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150006,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150007,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150003,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300007,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300010,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300016,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300012,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030018,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030014,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030012,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030006,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030009,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030015,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030016,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030017,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030013,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG110011,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110003,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110018,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG360015,BELFAST AREA B,VICTORIA,POTTINGER,Lisnasharragh
95GG300001,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300008,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300009,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300011,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300013,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG360019,BELFAST AREA A,POTTINGER,POTTINGER,Lisnasharragh
95GG360014,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110008,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110002,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110005,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110021,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110006,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110007,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110004,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG440008,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440013,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440011,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440014,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500007,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500002,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500004,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440010,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440012,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500019,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440007,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440006,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440009,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440018,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440004,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440002,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440017,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440001,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440016,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040009,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440015,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110009,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110016,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG440005,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110017,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110019,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110020,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110001,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110014,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110015,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110012,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110013,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110010,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG290017,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290016,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290015,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290008,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290009,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290014,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290002,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290004,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290010,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG040007,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040001,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040002,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040013,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040005,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG290013,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG040008,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG290007,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290011,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290005,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290001,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430018,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430017,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430013,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430008,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430009,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430007,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430011,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430012,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430019,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430014,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430015,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430016,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290006,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290012,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030011,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030008,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030010,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030007,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030004,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030003,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030019,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030020,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030002,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030005,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030001,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410015,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410013,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090011,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090008,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090006,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090009,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090007,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090001,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090005,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG430005,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430004,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430002,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430006,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430003,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430001,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290003,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430010,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG200003,BELFAST AREA G,CASTLE,CASTLE,Castle
95GG200004,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200015,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200011,BELFAST AREA G,CASTLE,CASTLE,Castle
95GG240009,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240006,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240007,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200007,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200009,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200012,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG470018,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470019,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG160015,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200008,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240013,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240008,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240011,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240005,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160002,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240012,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160012,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160016,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160011,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160013,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160014,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160007,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160010,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG470017,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470016,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470003,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470002,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470009,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470005,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470013,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG190007,BELFAST AREA G,COURT,COURT,Oldpark
95GG470008,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470012,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470011,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470010,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470004,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470020,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470001,BELFAST AREA H,OLDPARK,OLDPARK,Castle
