DZ2021_cd,SA2011,weight
N20002362,N00003513,0.04748732131187023
N20002362,N00003487,0.04362726580096561
N20002362,N00003484,0.0007046392149801168
N20002362,N00003509,5.897275603735775e-06
N20002363,N00003510,0.3573792904197615
N20002363,N00003513,0.35264512882389737
N20002363,N00003512,0.23694380228762912
N20002363,N00003506,0.04912464613197577
N20002363,N00003489,0.003405220653341962
N20002363,N00003507,0.00048240487773472043
N20002363,N00003423,1.2915923012113837e-05
N20002363,N00003424,5.535347426000461e-06
N20002363,N00003511,1.055537095956249e-06
N20002364,N00003408,0.930486861511129
N20002364,N00003407,0.04753806403749779
N20002364,N00003409,0.013111593747212866
N20002364,N00003486,0.008228749795707108
N20002364,N00003470,0.0004624756341009313
N20002364,N00003242,0.00015421405455049965
N20002364,N00003444,1.7206299344174334e-05
N20002365,N00003483,0.9999989226038936
N20002365,N00003511,1.0773960925692875e-06
N20002366,N00003423,0.6508020311147797
N20002366,N00003422,0.20887965510740983
N20002366,N00003424,0.09601638280521825
N20002366,N00003513,0.04420236010428692
N20002366,N00003371,9.710699734033388e-05
N20002366,N00003489,2.4638705175129114e-06
N20002367,N00003409,0.2520321472293986
N20002367,N00003486,0.23416802135078854
N20002367,N00003487,0.22540420783198298
N20002367,N00003488,0.14119147268559545
N20002367,N00003484,0.11750524686873615
N20002367,N00003485,0.028874999866444047
N20002367,N00003290,0.0008239041670402991
N20002368,N00003488,0.5565252931409681
N20002368,N00003487,0.2908022572569339
N20002368,N00003483,0.1526651256075576
N20002368,N00003290,4.281458096352755e-06
N20002368,N00003485,3.0425364404153898e-06
N20002369,N00003408,0.5967538484869287
N20002369,N00003409,0.38328501340230153
N20002369,N00003486,0.019935519215577017
N20002369,N00003290,2.5618895195856673e-05
N20002370,N00003489,0.8112579998462952
N20002370,N00003483,0.16260611432577735
N20002370,N00003488,0.0261281835716795
N20002370,N00003290,5.030070160320342e-06
N20002370,N00003511,2.2860945448250835e-06
N20002371,N00003489,0.9685967543002455
N20002371,N00003513,0.031392801622938823
N20002371,N00003424,5.99190380533851e-06
N20002371,N00003425,3.208644813476933e-06
N20002371,N00003418,1.2435285160609027e-06
N20002372,N00003422,0.49642822120495056
N20002372,N00003419,0.270607243292642
N20002372,N00003423,0.13732659603414737
N20002372,N00003417,0.05281219072185786
N20002372,N00003421,0.04179367704579713
N20002372,N00003286,0.0004163796607385726
N20002372,N00003289,0.00039117525260855864
N20002372,N00003372,0.00020725020037947354
N20002372,N00003371,1.7266586946185604e-05
N20002373,N00003422,0.28027727336970765
N20002373,N00003417,0.2695053754158723
N20002373,N00003425,0.257232784819312
N20002373,N00003424,0.16132968761073455
N20002373,N00003419,0.03165147663155222
N20002373,N00003489,1.2621235200002307e-06
N20002373,N00003418,1.1437495041805795e-06
N20002374,N00003489,0.4359836827051394
N20002374,N00003420,0.36539777277717295
N20002374,N00003418,0.15983392400692564
N20002374,N00003417,0.027937834856990598
N20002374,N00003421,0.009957186430877688
N20002374,N00003290,0.0008891530865514299
N20002375,N00003421,0.7800997706899974
N20002375,N00003420,0.12614703219678403
N20002375,N00003418,0.09367384168995307
N20002375,N00003289,7.907343405741853e-05
N20002376,N00003313,0.45717437476201206
N20002376,N00003502,0.45336258673251045
N20002376,N00003500,0.08946122514197799
N20002376,N00003340,1.8133635244343173e-06
N20002377,N00003307,0.8173185634878946
N20002377,N00003309,0.1295283682125748
N20002377,N00003316,0.052442719592832206
N20002377,N00003310,0.00046335481428602356
N20002377,N00003308,0.00024699389005638795
N20002378,N00003316,0.2514275488521936
N20002378,N00003308,0.20689867208757814
N20002378,N00003460,0.18015924391067015
N20002378,N00003313,0.17624627507144944
N20002378,N00003307,0.14868908113124352
N20002378,N00003314,0.0320925790058046
N20002378,N00003310,0.002270813265260636
N20002378,N00003343,0.0012605674941962143
N20002378,N00003458,0.0003841094300039037
N20002378,N00003309,0.0001588589183511907
N20002378,N00003340,0.00013753932233809103
N20002378,N00003315,0.00010727279358796875
N20002378,N00003281,7.752991697994416e-05
N20002378,N00003454,2.9410445435432342e-05
N20002378,N00003258,2.3620791917373034e-05
N20002378,N00003361,2.5207654166996064e-06
N20002379,N00003502,0.24054603295572893
N20002379,N00003498,0.23692724289630962
N20002379,N00003505,0.22125538582706605
N20002379,N00003313,0.13937714875508278
N20002379,N00003497,0.10588647130667224
N20002379,N00003499,0.05600705172535486
N20002380,N00003497,0.7391239876053843
N20002380,N00003430,0.2603553986487861
N20002380,N00003502,0.00031780922768043343
N20002380,N00003429,0.00020021762052915016
N20002380,N00003431,2.5868970237254605e-06
N20002381,N00003316,0.7163373927522624
N20002381,N00003309,0.28366260724773334
N20002382,N00003499,0.3941205010482913
N20002382,N00003431,0.24250561875259552
N20002382,N00003430,0.14073356375610818
N20002382,N00003497,0.1380413168699201
N20002382,N00003429,0.08459419364092009
N20002382,N00003313,2.8400345365474105e-06
N20002382,N00003505,1.965897702338546e-06
N20002383,N00003313,0.8114060390547247
N20002383,N00003314,0.1885711074783559
N20002383,N00003499,1.088432528918614e-05
N20002383,N00003498,9.526974339934455e-06
N20002383,N00003431,1.252664358480409e-06
N20002383,N00003502,1.1895002278288813e-06
N20002384,N00003310,0.6393953189996123
N20002384,N00003316,0.1257167474565571
N20002384,N00003307,0.12436253648379013
N20002384,N00003309,0.11052539705688731
N20002385,N00003314,0.5552135353941235
N20002385,N00003315,0.38247376992420185
N20002385,N00003313,0.044539007413698324
N20002385,N00003316,0.017773687267793884
N20002386,N00003432,0.34390101881887947
N20002386,N00003429,0.33859445384614045
N20002386,N00003433,0.1011697436771112
N20002386,N00003497,0.09012274803117645
N20002386,N00003426,0.059857648458689794
N20002386,N00003504,0.03770812223104059
N20002386,N00003431,0.012542253774801
N20002386,N00003500,0.007622152486906875
N20002386,N00003502,0.005910107276989831
N20002386,N00003430,0.0025102911051676107
N20002386,N00003330,4.027008613648362e-05
N20002386,N00003327,2.071333365493761e-05
N20002387,N00003313,0.9894004634541701
N20002387,N00003314,0.010593350191667726
N20002387,N00003433,6.186353758315393e-06
N20002388,N00003431,0.6454798403961659
N20002388,N00003433,0.14238600126273152
N20002388,N00003313,0.12254562423204435
N20002388,N00003429,0.06106047145280797
N20002388,N00003430,0.0210060218805814
N20002388,N00003432,0.007520875896101331
N20002388,N00003499,1.1648791680146836e-06
N20002389,N00003426,0.5364210828723179
N20002389,N00003314,0.28013498455149766
N20002389,N00003313,0.11889624758997125
N20002389,N00003316,0.04075844452085631
N20002389,N00003433,0.023786294731875067
N20002389,N00003361,2.257942201223111e-06
N20002390,N00003458,0.5076651492185463
N20002390,N00003459,0.47477622581320883
N20002390,N00003460,0.01605135400469334
N20002390,N00003316,0.0015027775259871187
N20002390,N00003454,2.4055432303997127e-06
N20002390,N00003455,2.087894356390577e-06
N20002391,N00003460,0.9882068310852501
N20002391,N00003455,0.008460992997617447
N20002391,N00003459,0.0033321759171347585
N20002392,N00003460,0.8094022453065282
N20002392,N00003461,0.18512491665829683
N20002392,N00003462,0.00468537482971994
N20002392,N00003459,0.0007831328041267765
N20002392,N00003258,3.2743352642161655e-06
N20002393,N00003454,0.4797204335143111
N20002393,N00003455,0.3525864531657694
N20002393,N00003461,0.06575116014315557
N20002393,N00003458,0.04535521054571059
N20002393,N00003459,0.028549548658172212
N20002393,N00003460,0.02545299200104998
N20002393,N00003367,0.0011978117921977887
N20002393,N00003360,0.0009846206253355592
N20002393,N00003316,0.0002076876469446607
N20002393,N00003456,0.00019408190736164594
N20002394,N00003457,0.3693471321754052
N20002394,N00003455,0.3595675596983822
N20002394,N00003360,0.27023692572741337
N20002394,N00003456,0.00037505493841278345
N20002394,N00003367,0.0002954991218766609
N20002394,N00003453,0.00017782833849955311
N20002395,N00003462,0.7642503279658449
N20002395,N00003461,0.23558122321321057
N20002395,N00003460,0.0001615874255501682
N20002395,N00003524,6.8613952621303576e-06
N20002396,N00003367,0.7452203439228936
N20002396,N00003361,0.09453781496864279
N20002396,N00003362,0.07133095192966772
N20002396,N00003360,0.06731237614847327
N20002396,N00003316,0.018718194455425535
N20002396,N00003454,0.0028781900327652884
N20002396,N00003457,1.93555736735649e-06
N20002397,N00003361,0.6802064289159047
N20002397,N00003426,0.2511757259895699
N20002397,N00003367,0.03682696912977548
N20002397,N00003362,0.031785149854952406
N20002397,N00003316,5.726110669686147e-06
N20002398,N00003456,0.5834681751965916
N20002398,N00003453,0.21742828643910475
N20002398,N00003457,0.14842733451988252
N20002398,N00003461,0.05038186785051909
N20002398,N00003455,0.00028515420222701327
N20002398,N00003362,8.801894157958534e-06
N20002399,N00003462,0.6291585598034144
N20002399,N00003524,0.32787706234688707
N20002399,N00003461,0.042945928015725825
N20002399,N00003261,1.8073174251532685e-05
N20002400,N00003461,0.6176317185848321
N20002400,N00003363,0.3056253353768773
N20002400,N00003456,0.06481626130597534
N20002400,N00003453,0.01191899527109362
N20002400,N00003524,7.689462599753465e-06
N20002401,N00003362,0.7092808860873201
N20002401,N00003364,0.19129285932967474
N20002401,N00003363,0.09941372659632353
N20002401,N00003457,8.021139203580796e-06
N20002401,N00003453,4.506848268605161e-06
N20002402,N00003453,0.4863642271146318
N20002402,N00003363,0.43131476763481796
N20002402,N00003457,0.08230771290148912
N20002402,N00003524,7.92901792539214e-06
N20002402,N00003362,5.362485369897592e-06
N20002403,N00003426,0.47481602172810894
N20002403,N00003427,0.30668700673818655
N20002403,N00003432,0.21012373516203686
N20002403,N00003362,0.005555767125095646
N20002403,N00003428,0.0028101611583547883
N20002403,N00003327,3.436464822206119e-06
N20002403,N00003385,2.1719551640469554e-06
N20002403,N00003386,1.603570482609092e-06
N20002404,N00003524,0.6065933419687811
N20002404,N00003521,0.39225776838272514
N20002404,N00003522,0.0009435250673860612
N20002404,N00003525,0.0001901013081004144
N20002404,N00003251,4.016175118746292e-06
N20002404,N00003462,3.70392014313148e-06
N20002404,N00003438,3.381658987438151e-06
N20002404,N00003363,2.046370520570733e-06
N20002404,N00003261,1.1023025130701088e-06
N20002405,N00003364,0.6237690640195597
N20002405,N00003363,0.37621092248163684
N20002405,N00003524,1.837309630790844e-05
N20002405,N00003453,1.4638336019759616e-06
N20002406,N00003365,0.683984784427675
N20002406,N00003364,0.16293402324225909
N20002406,N00003362,0.15205485028488092
N20002406,N00003366,0.0010246956321834691
N20002406,N00003526,1.113409648191097e-06
N20002407,N00003427,0.7746913137088733
N20002407,N00003426,0.225308686291444
N20002408,N00003524,0.7486384328841984
N20002408,N00003525,0.22781906875569158
N20002408,N00003526,0.023539196641633342
N20002408,N00003363,3.3017168922966186e-06
N20002409,N00003426,0.5158787711838597
N20002409,N00003428,0.30366372027041577
N20002409,N00003427,0.12032173259969971
N20002409,N00003365,0.03386460880075068
N20002409,N00003362,0.01733248471704817
N20002409,N00003375,0.008840002310342893
N20002409,N00003386,9.868011830079329e-05
N20002410,N00003526,0.5885950432257212
N20002410,N00003525,0.2311042516643344
N20002410,N00003524,0.18024623049540023
N20002410,N00003523,4.581981760471421e-05
N20002410,N00003364,3.8001551127273136e-06
N20002410,N00003365,3.00499001013848e-06
N20002410,N00003363,1.8496513920381342e-06
N20002411,N00003375,0.2699405156692238
N20002411,N00003366,0.20595128092264556
N20002411,N00003376,0.1947230500146952
N20002411,N00003368,0.1772661814908129
N20002411,N00003365,0.1411094501846292
N20002411,N00003369,0.011005976225554697
N20002411,N00003373,1.955681233845253e-06
N20002412,N00003522,0.5827357691672769
N20002412,N00003521,0.4083451411652027
N20002412,N00003523,0.008869468458511625
N20002412,N00003524,4.104872612941862e-05
N20002412,N00003440,8.358378776832387e-06
N20002413,N00003523,0.7075325749192706
N20002413,N00003526,0.20370074826740892
N20002413,N00003524,0.042512623773872625
N20002413,N00003366,0.023863061056977542
N20002413,N00003365,0.021779197201885515
N20002413,N00003522,0.0006115603043046528
N20002414,N00003428,0.45923878130171564
N20002414,N00003374,0.19452799190627237
N20002414,N00003377,0.16853715219415688
N20002414,N00003376,0.12123627156176393
N20002414,N00003375,0.05644783774269455
N20002414,N00003386,1.1965293389064286e-05
N20002415,N00003376,0.3976931397157438
N20002415,N00003377,0.25372531298274026
N20002415,N00003373,0.23129472031033524
N20002415,N00003374,0.11311011747621019
N20002415,N00003375,0.004176709514980933
N20002416,N00003440,0.5574035973184536
N20002416,N00003439,0.22622178671589968
N20002416,N00003434,0.2163664218277146
N20002416,N00003522,6.3223182192221316e-06
N20002416,N00003441,1.1227242136375616e-06
N20002417,N00003523,0.5620382571378917
N20002417,N00003522,0.42847843112409484
N20002417,N00003434,0.009483311738010064
N20002418,N00003368,0.4543371570554864
N20002418,N00003370,0.2630041222837854
N20002418,N00003369,0.26205573972087476
N20002418,N00003374,0.02060298093985252
N20002419,N00003371,0.5427274804962624
N20002419,N00003369,0.413460515229983
N20002419,N00003523,0.0438120042737526
N20002420,N00003374,0.38210933831021215
N20002420,N00003370,0.3132827858090684
N20002420,N00003373,0.12563710448568444
N20002420,N00003369,0.10400926453679961
N20002420,N00003371,0.0623391032717868
N20002420,N00003368,0.012246241780644975
N20002420,N00003376,0.0003608093741836177
N20002420,N00003386,5.524150472592232e-06
N20002420,N00003382,4.1296474372354254e-06
N20002420,N00003379,4.057633145691306e-06
N20002420,N00003380,1.641000549014335e-06
N20002421,N00003371,0.8911334481022947
N20002421,N00003369,0.10885867622696395
N20002421,N00003506,6.225603807005367e-06
N20002421,N00003423,1.6500669350547826e-06
N20002422,N00003423,0.3295867612126258
N20002422,N00003506,0.2925971715589985
N20002422,N00003434,0.15588912858840157
N20002422,N00003523,0.11800076116569139
N20002422,N00003371,0.10392591933939616
N20002423,N00003371,0.6829697296746486
N20002423,N00003372,0.31489029605502256
N20002423,N00003283,0.0016571900472265545
N20002423,N00003423,0.00031451273151293516
N20002423,N00003286,0.00016826301707162773
N20002424,N00003330,0.47433379018682936
N20002424,N00003331,0.276252254048509
N20002424,N00003327,0.2479771126747946
N20002424,N00001174,0.001138934306731835
N20002424,N00003385,0.00028204160010336063
N20002424,N00003432,1.5201304102743315e-05
N20002425,N00003333,0.5194188022493695
N20002425,N00003329,0.21047434667725792
N20002425,N00003332,0.13670146337848074
N20002425,N00003334,0.12043088272407673
N20002425,N00003327,0.011545687252923046
N20002425,N00003328,0.0013604837205581667
N20002425,N00001760,2.687215240051442e-05
N20002425,N00003335,2.5407935157294e-05
N20002425,N00001799,1.326814470447805e-05
N20002425,N00001515,2.6030405738404176e-06
N20002426,N00003327,0.5101731442846121
N20002426,N00003334,0.18795294997063794
N20002426,N00003335,0.1414014464861642
N20002426,N00003331,0.11441984647478441
N20002426,N00003330,0.03251744285756284
N20002426,N00003329,0.012665237459248194
N20002426,N00001515,0.0007232402152433749
N20002426,N00003328,0.0001466939296381659
N20002427,N00003385,0.5772925448006202
N20002427,N00003327,0.20100050117235904
N20002427,N00003386,0.18719336054661598
N20002427,N00003330,0.017586662044754134
N20002427,N00003331,0.016921764122899786
N20002427,N00003427,2.304179178371913e-06
N20002427,N00003432,1.472095926766397e-06
N20002428,N00003379,0.5202630410868821
N20002428,N00003382,0.2009307621331741
N20002428,N00003386,0.19621014996353875
N20002428,N00003380,0.07951667813134002
N20002428,N00003370,0.00301716419596943
N20002428,N00003374,5.5635626671680496e-05
N20002428,N00003369,5.550495529235912e-06
N20002428,N00003371,1.0183669122669713e-06
N20002429,N00003380,0.5204549302555789
N20002429,N00003386,0.36620083034853573
