OA_CODE,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
95CC060002,0.09,0.12,12.03,33.57896833300139,0.13,0.11,9.61,23.660625373431586,15.586419753086423,23.258377425044095,24.779541446208107
95CC060003,0.1,0.12,11.67,32.204740091615214,0.12,0.07,6.7,14.100776737701647,8.201058201058197,15.828924162257499,8.86243386243386
95CC060004,0.11,0.14,10.65,29.336785500896234,0.13,0.08,9.29,22.585142401911973,29.4973544973545,56.261022927689595,17.328042328042326
95CC060005,0.16,0.16,15.94,43.875721967735515,0.17,0.08,10.19,25.87134037044413,32.49559082892416,7.8483245149911784,59.67813051146385
95CC060006,0.09,0.12,10.45,28.560047799243183,0.18,0.18,17.13,49.83071101374228,16.688712522045858,19.22398589065256,37.742504409171076
95CC060007,0.33,0.2,30.53,76.47878908583947,0.46,0.17,27.01,70.8424616610237,86.39770723104057,62.16931216931217,93.54056437389771
95CC060008,0.07,0.1,8.6,22.644891455885286,0.06,0.06,5.15,8.524198366859192,16.313932980599645,49.71340388007055,15.939153439153442
95CC070001,0.19,0.14,27.2,71.02170882294362,0.17,0.13,19.96,56.46285600477993,68.47442680776015,91.49029982363317,33.730158730158735
95CC070002,0.2,0.17,19.15,52.579167496514636,0.13,0.09,8.55,19.99601672973511,75.11022927689595,89.28571428571429,68.91534391534391
95CC070003,0.16,0.17,22.16,59.86855208125872,0.23,0.11,16.23,46.922923720374435,59.98677248677249,79.65167548500882,51.67548500881834
95CC070004,0.23,0.12,25.84,68.1736705835491,0.25,0.09,17.1,49.67138020314679,80.82010582010581,93.3862433862434,55.158730158730165
95CC070005,0.11,0.13,17.99,49.412467635929104,0.18,0.11,17.1,49.63154750049791,68.38624338624338,89.72663139329806,44.1358024691358
95CC070006,0.14,0.14,18.68,51.08544114718183,0.2,0.09,13.66,38.338976299541926,48.94179894179894,68.89329805996472,40.8068783068783
95CC070007,0.29,0.15,23.29,62.31826329416451,0.56,0.18,31.8,78.37084246166103,75.11022927689595,89.28571428571429,68.91534391534391
95CC080001,0.49,0.28,45.23,90.7787293367855,0.5,0.22,34.34,81.31846245767775,72.28835978835978,76.89594356261023,72.20017636684304
95CC080002,0.18,0.12,11.61,32.025492929695275,0.32,0.12,22.07,61.50169288986258,72.77336860670194,82.18694885361553,69.99559082892416
95CC080003,0.39,0.12,23.72,63.453495319657435,0.13,0.09,11.22,29.715196176060545,64.04320987654322,70.43650793650794,69.81922398589066
95CC080004,0.57,0.27,48.38,92.55128460466042,0.74,0.25,45.29,91.11730730930093,64.04320987654322,70.43650793650794,69.81922398589066
95CC080005,0.17,0.13,14.52,40.23102967536347,0.19,0.07,10.08,25.35351523600876,64.04320987654322,70.43650793650794,69.81922398589066
95CC080006,0.36,0.2,28.86,73.61083449512049,0.49,0.24,34.71,81.7167894841665,64.04320987654322,70.43650793650794,69.81922398589066
95CC080007,0.32,0.16,23.61,63.134833698466444,0.22,0.11,15.59,44.752041426010756,31.723985890652564,60.008818342151685,25.48500881834215
95CC090001,0.13,0.15,16.38,45.309699263095006,0.18,0.14,15.27,43.75622385978889,33.95061728395061,46.25220458553792,28.615520282186946
95CC090002,0.07,0.12,12.53,34.973112925712016,0.04,0.07,6.64,13.881696873132842,23.544973544973548,39.307760141093475,19.731040564373902
95CC090003,0.1,0.09,12.47,34.77394941246763,0.1,0.08,10.55,27.20573590918144,28.659611992945326,28.240740740740744,28.373015873015873
95CC090004,0.05,0.1,8.3,21.27066321449911,0.1,0.09,8.57,20.055765783708424,33.95061728395061,46.25220458553792,28.615520282186942
95CC090005,0.09,0.11,15.18,41.764588727345156,0.11,0.09,12.44,34.1167098187612,34.17107583774251,55.99647266313933,21.36243386243386
95CC090006,0.08,0.1,11.91,33.1009759012149,0.09,0.08,8.28,19.259111730730925,23.544973544973548,39.307760141093475,19.731040564373902
95CC090007,0.09,0.11,8.37,21.529575781716794,0.15,0.11,11.96,32.52340171280621,33.95061728395061,46.25220458553792,28.615520282186946
95CC100001,0.04,0.11,9.23,24.457279426409084,0.07,0.06,6.1,12.089225253933478,26.27865961199295,19.753086419753085,30.070546737213398
95CC100002,0.17,0.14,19.02,52.260505875323645,0.17,0.09,11.84,32.204740091615214,25.48500881834215,8.752204585537914,22.28835978835979
95CC100003,0.06,0.11,10.1,27.24556861183032,0.13,0.09,9.36,22.764389563831912,33.28924162257496,58.664021164021165,11.331569664902997
95CC100004,0.07,0.12,13.18,36.685919139613624,0.11,0.07,8.19,18.820952001593305,27.469135802469136,30.35714285714286,30.77601410934744
95CC100005,0.09,0.1,11.04,30.51185022903804,0.1,0.09,10.35,26.428998207528377,27.55731922398589,48.34656084656085,17.041446208112877
95CC100006,0.18,0.14,18.14,49.890460067715594,0.18,0.14,16.59,47.95857398924517,33.267195767195766,44.731040564373906,29.23280423280423
95CC110001,0.43,0.19,31.73,78.2513443537144,0.44,0.18,32.25,78.92850029874528,82.76014109347443,85.07495590828924,86.46384479717813
95CC110002,0.36,0.19,28.42,72.75443138816968,0.33,0.12,22.39,62.13901613224457,68.9373897707231,80.97442680776015,73.2363315696649
95CC110003,0.33,0.19,25.59,67.57618004381598,0.35,0.1,20.65,58.01633140808604,85.67019400352733,97.28835978835978,54.93827160493827
95CC110004,0.34,0.19,27.24,71.08145787691696,0.44,0.18,28.4,73.15275841465844,63.249559082892425,88.99911816578484,51.16843033509701
95CC110005,0.34,0.21,31.88,78.39075881298547,0.34,0.2,28.98,73.8896634136626,81.04056437389771,89.88095238095238,80.40123456790124
95CC110006,0.42,0.19,31.89,78.43059151563435,0.46,0.17,30.75,76.79745070703046,88.4920634920635,96.11992945326278,79.43121693121694
95CC120001,0.09,0.14,16.22,44.851623182632935,0.09,0.14,15.21,43.656642103166696,64.94708994708995,88.93298059964728,45.5026455026455
95CC120002,0.14,0.15,21.27,57.91674965146385,0.15,0.11,17.72,51.34435371439952,59.347442680776005,75.1984126984127,41.84303350970018
95CC120003,0.09,0.13,15.97,44.054969129655454,0.11,0.07,11.76,31.84624576777534,59.34744268077601,75.1984126984127,41.84303350970018
95CC120004,0.2,0.17,23.37,62.55725951005775,0.21,0.15,19.22,54.71021708822943,41.732804232804234,58.48765432098766,37.83068783068783
95CC120005,0.34,0.21,34.25,81.31846245767775,0.33,0.15,26.4,70.00597490539732,59.347442680776005,75.1984126984127,41.84303350970018
95CC120006,0.15,0.15,17.46,48.01832304321848,0.17,0.07,12.99,36.10834495120494,43.58465608465608,15.49823633156967,60.692239858906525
95CC120007,0.11,0.09,12.06,33.65863373829915,0.1,0.1,11.0,28.878709420434177,40.34391534391535,65.21164021164022,20.524691358024693
95CC130001,0.35,0.17,35.7,82.97151961760605,0.31,0.11,21.64,60.40629356701852,67.3941798941799,82.49559082892416,53.46119929453263
95CC130002,0.1,0.15,23.46,62.796255725951,0.14,0.11,16.94,49.2531368253336,39.616402116402114,40.520282186948855,39.77072310405644
95CC130003,0.22,0.14,29.5,74.84564827723561,0.18,0.08,16.45,47.50049790878311,47.48677248677249,65.34391534391534,31.900352733686066
95CC130004,0.06,0.12,14.52,40.290778729336786,0.09,0.1,13.54,37.940649273053175,62.23544973544973,86.57407407407408,31.679894179894173
95CC130005,0.2,0.17,24.54,65.22605058753237,0.18,0.11,17.58,50.965943039235206,50.661375661375665,42.261904761904766,56.6358024691358
95CC130006,0.13,0.18,24.06,64.25014937263494,0.14,0.13,17.94,52.12109141605258,46.957671957671955,57.07671957671958,38.75661375661375
95CC140001,0.06,0.09,8.49,22.027484564827727,0.14,0.1,9.79,24.27803226448915,44.24603174603175,69.37830687830689,36.57407407407407
95CC140002,0.05,0.09,9.32,24.756024696275645,0.05,0.08,8.93,21.250746863174662,38.161375661375665,33.730158730158735,41.64462081128749
95CC140003,0.07,0.09,9.76,26.34933280223063,0.1,0.1,11.05,29.07787293367855,20.17204011072734,39.0653255930774,15.277852200761936
95CC140004,0.14,0.12,15.03,41.306512646883085,0.17,0.1,13.08,36.58633738299144,32.517636684303355,18.849206349206348,20.194003527336857
95CC140005,0.05,0.11,9.81,26.48874726150169,0.11,0.09,9.59,23.561043616809396,43.23192239858906,71.80335097001765,16.446208112874782
95CC140006,0.17,0.13,15.53,42.80023899621589,0.26,0.18,22.07,61.4618601872137,38.161375661375665,33.730158730158735,41.64462081128748
95CC140007,0.19,0.18,21.29,57.956582354112726,0.25,0.19,21.77,60.645289782911775,47.4647266313933,14.41798941798942,68.20987654320987
95CC150001,0.18,0.13,20.69,56.40310695080662,0.16,0.14,17.34,50.40828520215097,38.514109347442684,56.0405643738977,33.0026455026455
95CC150002,0.18,0.16,22.48,60.68512248556064,0.12,0.1,11.88,32.28440549691296,35.07495590828924,56.74603174603175,16.291887125220462
95CC150003,0.11,0.14,15.97,44.03505277833101,0.12,0.09,10.48,26.92690699063931,36.35361552028219,60.09700176366844,16.26984126984127
95CC150004,0.17,0.16,19.84,54.052977494523006,0.26,0.18,22.63,62.51742680740888,57.20899470899471,65.38800705467371,56.2830687830688
95CC150005,0.18,0.17,25.08,66.48078072097192,0.25,0.13,20.37,57.3590918143796,55.24691358024691,57.82627865961199,51.05820105820106
95CC150006,0.17,0.14,19.8,53.97331208922525,0.18,0.11,18.13,52.638916550487956,48.87566137566137,51.23456790123457,46.73721340388007
95CC150007,0.07,0.11,14.13,38.95638319059949,0.14,0.12,13.46,37.72156940848437,57.25308641975309,85.62610229276896,35.14109347442681
95CC160001,0.15,0.14,18.12,49.81079466241785,0.15,0.14,16.86,48.9344752041426,31.79012345679012,28.615520282186946,39.28571428571429
95CC160002,0.25,0.16,26.71,70.16530571599283,0.23,0.15,21.79,60.74487153953396,76.52116402116403,94.44444444444443,50.3747795414462
95CC160003,0.18,0.14,15.95,43.91555467038438,0.27,0.15,21.84,60.963951404102765,60.7363315696649,61.57407407407407,61.772486772486765
95CC160004,0.23,0.24,27.08,70.86237801234813,0.34,0.17,24.06,65.92312288388766,81.59171075837742,91.35802469135803,76.69753086419753
95CC160005,0.2,0.15,16.65,46.186018721370246,0.28,0.15,21.34,59.749053973312094,54.40917107583773,46.64902998236331,59.32539682539682
95CC160006,0.31,0.16,22.73,61.18303126867157,0.41,0.14,23.02,63.41366261700856,71.00970017636683,86.00088183421516,70.01763668430335
95CC160007,0.08,0.12,9.46,25.253933479386582,0.13,0.11,13.07,36.506671977693685,54.761904761904766,86.90476190476191,35.03086419753087
95CC170001,0.1,0.13,15.11,41.565425214100785,0.14,0.1,13.38,37.54232224656443,23.037918871252206,40.07936507936508,19.091710758377424
95CC170002,0.1,0.11,16.02,44.174467237602066,0.14,0.08,11.93,32.36407090221072,19.48853615520282,20.326278659611997,6.0405643738977055
95CC170003,0.12,0.15,20.31,55.447122087233616,0.09,0.09,12.24,33.35988846843259,33.57583774250441,57.25308641975309,10.317460317460315
95CC170004,0.19,0.12,21.04,57.33917546305517,0.2,0.09,16.16,46.703843855805616,43.9373897707231,36.46384479717813,32.91446208112875
95CC170005,0.21,0.19,25.29,66.97868950408285,0.19,0.13,16.96,49.39255128460466,40.983245149911816,31.812169312169313,46.582892416225754
95CC170006,0.24,0.19,25.91,68.31308504282015,0.25,0.14,21.88,61.08344951204939,79.673721340388,93.27601410934743,71.95767195767195
95CC180001,0.05,0.09,7.31,17.367058354909382,0.09,0.05,7.19,15.654252141007763,41.35802469135802,83.24514991181657,25.55114638447972
95CC180002,0.21,0.23,25.95,68.4923322047401,0.24,0.19,25.1,67.59609639514042,82.56172839506173,93.20987654320987,68.7610229276896
95CC180003,0.03,0.08,6.03,12.925712009559852,0.04,0.06,5.28,9.081856203943438,9.567901234567898,41.64462081128748,7.275132275132279
95CC180004,0.06,0.09,6.5,14.598685520812582,0.07,0.08,6.47,13.403704441346342,4.872134038800702,12.632275132275128,13.492063492063489
95CC180005,0.11,0.14,11.85,32.92172873929496,0.11,0.06,8.26,19.199362676757616,21.693121693121697,6.128747795414458,52.71164021164021
95CC180006,0.3,0.19,23.29,62.33817964548894,0.32,0.15,22.76,62.915753833897625,82.56172839506173,93.20987654320987,68.7610229276896
95CC180007,0.64,0.36,61.92,97.5502887870942,0.6,0.32,47.49,92.51145190201156,92.10758377425044,91.02733686067019,89.0652557319224
95CC190001,0.09,0.11,12.95,35.949014140609435,0.17,0.11,17.59,50.98585939055965,59.898589065255734,79.2768959435626,29.739858906525573
95CC190002,0.16,0.13,20.08,54.75004979087832,0.2,0.12,18.08,52.49950209121689,41.53439153439153,51.873897707231045,49.20634920634921
95CC190003,0.21,0.14,21.2,57.757418840868354,0.19,0.11,17.28,50.30870344552878,56.72398589065255,73.47883597883597,58.64197530864197
95CC190004,0.1,0.12,13.98,38.59788886675961,0.16,0.14,17.91,52.00159330810595,69.02557319223985,85.95679012345678,45.72310405643739
95CC190005,0.35,0.24,36.73,84.14658434574787,0.39,0.25,33.71,80.64130651264688,89.90299823633157,95.43650793650794,80.55555555555556
95CC190006,0.05,0.12,11.41,31.527584146584342,0.1,0.1,12.24,33.37980481975702,56.194885361552025,69.44444444444444,48.36860670194003
95CC200001,0.17,0.13,15.44,42.581159131647084,0.18,0.14,13.91,39.15554670384386,35.758377425044095,17.460317460317466,44.57671957671958
95CC200002,0.05,0.08,5.93,12.626966739693291,0.07,0.07,6.54,13.563035251941846,27.821869488536155,21.07583774250441,53.3509700176367
95CC200003,0.1,0.14,12.37,34.515036845249945,0.15,0.13,14.41,40.70902210714997,44.554673721340386,45.855379188712526,47.089947089947096
95CC200004,0.2,0.2,23.17,62.07926707827126,0.23,0.17,18.95,54.311890061740684,27.821869488536155,21.07583774250441,53.35097001763669
95CC200005,0.04,0.1,7.79,19.37860983867755,0.05,0.06,4.74,6.970722963553078,16.86507936507936,38.75661375661375,19.64285714285714
95CC200006,0.04,0.11,8.3,21.290579565823542,0.09,0.08,7.67,17.247560246962756,21.340388007054678,22.045855379188716,34.479717813051145
95CC200007,0.07,0.11,9.76,26.30950009958176,0.06,0.06,4.99,7.7474606652061295,5.731922398589063,6.216931216931221,4.409171075837747
95CC200008,0.05,0.1,7.82,19.537940649273054,0.11,0.08,8.59,20.13543118900617,22.420634920634914,58.02469135802469,11.750440917107586
95CC200009,0.2,0.2,23.57,62.995419239195385,0.26,0.15,20.36,57.31925911173072,54.21075837742504,35.71428571428571,71.47266313932981
95CC210001,0.15,0.15,15.25,42.023501294562834,0.31,0.14,20.68,58.095996813383785,78.76984126984127,90.14550264550265,65.36596119929453
95CC210002,0.09,0.13,13.48,37.462656841266686,0.13,0.11,11.78,31.98566022704641,63.84479717813051,88.71252204585538,51.98412698412697
95CC210003,0.13,0.13,15.24,41.96375224058953,0.23,0.12,15.78,45.409281019717184,78.76984126984127,90.14550264550265,65.36596119929453
95CC210004,0.13,0.11,13.38,37.223660625373434,0.3,0.16,20.76,58.39474208325035,84.83245149911816,96.4506172839506,68.9814814814815
95CC210005,0.04,0.1,10.22,27.68372834096794,0.14,0.09,9.98,25.01493726349333,20.745149911816576,39.550264550264544,13.271604938271608
95CC210006,0.19,0.15,18.9,51.682931686914955,0.29,0.16,19.93,56.40310695080662,35.95679012345679,29.166666666666664,50.68342151675485
95CC210007,0.06,0.08,7.65,18.74128659629556,0.1,0.07,6.12,12.168890659231224,18.827160493827154,17.768959435626098,34.43562610229277
95CC210008,0.07,0.1,8.61,22.66480780720972,0.16,0.11,12.2,33.20055765783708,26.7636684303351,32.36331569664903,23.214285714285708
95CC220001,0.2,0.16,16.86,46.62417845050787,0.18,0.12,16.94,49.193387771360285,52.910052910052904,66.71075837742504,58.267195767195766
95CC220002,0.16,0.17,18.12,49.77096195976897,0.2,0.16,23.12,63.81198964349731,38.888888888888886,41.402116402116405,49.00793650793651
95CC220003,0.29,0.18,23.79,63.61282613025294,0.45,0.26,41.75,88.34893447520415,70.06172839506173,64.61640211640211,80.04850088183422
95CC220004,0.09,0.07,5.11,9.65943039235212,0.21,0.11,15.56,44.71220872336188,73.41269841269842,93.23192239858906,43.82716049382716
95CC220005,0.09,0.19,13.99,38.657637920732924,0.11,0.08,8.52,19.876518621788485,42.10758377425044,10.64814814814815,62.89682539682539
95CC220006,0.26,0.18,20.48,55.92511451902011,0.31,0.16,24.93,67.23760207130054,90.47619047619048,98.78747795414462,80.53350970017637
95CC220007,0.13,0.13,12.27,34.25612427803226,0.21,0.14,20.71,58.19557857000597,65.6305114638448,88.91093474426808,48.0379188712522
95DD010001,0.02,0.06,4.76,8.32503485361482,0.03,0.05,4.54,6.2736506671977725,5.335097001763667,18.342151675485006,5.136684303350969
95DD010002,0.25,0.18,20.37,55.606452897829115,0.31,0.14,20.83,58.55407289384584,91.64462081128748,98.36860670194002,82.95855379188713
95DD010003,0.02,0.05,4.73,8.165704043019318,0.05,0.06,5.22,8.743278231427997,8.267195767195767,28.461199294532623,12.43386243386243
95DD010004,0.06,0.11,9.65,25.911173073093007,0.04,0.07,6.47,13.443537143995222,5.335097001763667,18.342151675485006,5.136684303350969
95DD010005,0.05,0.06,5.29,10.197171878111932,0.08,0.08,7.58,16.908982274447325,21.979717813051145,2.2045855379188684,55.202821869488545
95DD010006,0.22,0.13,15.67,43.05915156343359,0.3,0.16,20.03,56.58235411272654,42.5705467372134,80.00440917107584,29.828042328042326
95DD020001,0.08,0.09,8.47,21.967735510854414,0.13,0.08,8.77,20.673172674765983,21.737213403880073,21.604938271604933,25.573192239858912
95DD020002,0.07,0.08,9.18,24.357697669786894,0.05,0.04,4.69,6.771559450308706,6.657848324514992,6.988536155202818,4.254850088183426
95DD020003,0.24,0.22,28.6,73.07309300936069,0.43,0.18,29.53,74.88548097988448,79.89417989417991,6.701940035273369,91.66666666666667
95DD020004,0.03,0.11,9.28,24.71619199362677,0.08,0.05,9.16,22.127066321449906,15.432098765432103,24.20634920634921,18.121693121693117
95DD020005,0.02,0.08,6.38,14.140609440350527,0.04,0.09,6.99,14.917347142003589,17.173721340388003,14.77072310405644,20.965608465608465
95DD020006,0.07,0.11,10.3,28.02230631348337,0.15,0.08,9.64,23.879705238000405,29.673721340388003,26.521164021164022,27.116402116402117
95DD020007,0.18,0.12,16.06,44.254132642899826,0.33,0.15,25.46,68.31308504282015,58.28924162257497,28.262786596119927,66.11552028218695
95DD020008,0.16,0.15,17.65,48.496315475004984,0.17,0.09,12.68,35.01294562836088,24.470899470899464,9.854497354497349,37.544091710758366
95DD020009,0.09,0.07,9.06,24.039036048595896,0.05,0.05,5.05,8.105954989046005,15.674603174603176,27.84391534391535,13.536155202821865
95DD020010,0.1,0.12,13.21,36.76558454491137,0.16,0.1,12.36,33.877713602867956,24.44885361552028,21.340388007054678,24.603174603174605
95DD020011,0.04,0.04,6.21,13.503286197968533,0.04,0.04,5.42,9.500099581756627,13.536155202821865,16.07142857142857,10.449735449735453
95DD030001,0.02,0.08,4.31,6.45289782911771,0.01,0.03,3.12,1.9717187811193027,1.8298059964726665,1.7857142857142907,7.694003527336858
95DD030002,0.07,0.07,4.85,8.663612826130251,0.14,0.09,8.3,19.31886078470424,8.399470899470895,17.59259259259259,9.766313932980598
95DD030003,0.02,0.04,1.87,0.637323242381993,0.02,0.03,2.12,0.19916351324437143,8.399470899470895,17.59259259259259,9.766313932980598
95DD030004,0.03,0.06,4.44,7.0503883688508235,0.08,0.06,5.51,9.838677554272056,8.333333333333337,16.13756613756614,6.92239858906526
95DD030005,0.04,0.06,5.39,10.515833499302929,0.09,0.06,6.51,13.4833698466441,7.583774250440922,17.967372134038804,9.854497354497347
95DD030006,0.09,0.13,12.43,34.71420035849433,0.19,0.1,13.25,37.10416251742681,28.174603174603178,48.14814814814815,16.42416225749559
95DD030007,0.11,0.14,9.85,26.62816172077276,0.05,0.06,3.41,2.6488747261501744,15.78483245149912,3.6375661375661394,23.985890652557316
95DD040001,0.18,0.15,15.63,42.97948615813583,0.2,0.13,19.14,54.49113722366062,41.335978835978835,21.318342151675484,58.531746031746025
95DD040002,0.21,0.17,19.05,52.32025492929695,0.4,0.24,36.49,83.72834096793468,73.45679012345678,60.71428571428572,80.29100529100529
95DD040003,0.4,0.27,39.32,86.37721569408484,0.51,0.25,41.24,87.89085839474208,81.96649029982363,77.42504409171076,85.7363315696649
95DD040004,0.45,0.17,31.24,77.61402111133239,0.53,0.21,46.37,91.91396136227843,91.33597883597884,74.8236331569665,95.03968253968253
95DD040005,0.49,0.23,40.28,87.21370244971122,0.53,0.17,40.18,87.0942043417646,90.67460317460318,87.1252204585538,86.44179894179894
95DD040006,0.48,0.21,38.09,85.36148177653854,0.6,0.22,45.94,91.51563433578968,97.64109347442681,97.02380952380952,93.87125220458555
95DD040007,0.28,0.21,25.94,68.43258315076677,0.41,0.19,36.35,83.5889265086636,73.45679012345678,60.71428571428572,80.29100529100529
95DD050001,0.34,0.17,25.65,67.83509261103366,0.47,0.16,32.11,78.78908583947421,81.67989417989419,92.15167548500882,59.016754850088184
95DD050002,0.08,0.13,10.59,29.097789285002985,0.11,0.09,12.34,33.79804819757021,5.313051146384485,12.125220458553787,13.117283950617287
95DD050003,0.49,0.25,43.21,89.54391555467038,0.51,0.21,39.5,86.73571001792472,92.04144620811287,93.62874779541445,87.87477954144622
95DD050004,0.1,0.15,11.6,31.98566022704641,0.21,0.14,18.4,53.216490738896624,44.664902998236336,33.201058201058196,55.24691358024692
95DD050005,0.57,0.23,44.64,90.44015136427006,0.63,0.22,46.13,91.77454690300738,97.35449735449734,98.14814814814814,91.22574955908289
95DD050006,0.53,0.19,37.15,84.60466042620992,0.56,0.23,44.64,90.67914758016332,94.79717813051145,95.54673721340387,94.11375661375662
95DD060001,0.03,0.09,4.88,8.783110934076877,0.12,0.04,5.64,10.2370045807608,6.591710758377422,1.4770723104056471,2.733686067019403
95DD060002,0.05,0.09,7.27,17.247560246962756,0.07,0.06,4.83,7.269468233419641,3.791887125220461,13.403880070546737,2.2045855379188684
95DD060003,0.12,0.1,11.3,31.248755228042224,0.08,0.08,6.35,12.865962955586541,11.92680776014109,7.64991181657848,26.49911816578483
95DD060004,0.03,0.1,6.25,13.642700657239592,0.05,0.07,3.92,4.142601075482977,4.453262786596124,19.312169312169313,5.5335097001763645
95DD060005,0.02,0.09,5.73,11.90997809201354,0.07,0.07,5.21,8.703445528779131,6.547619047619047,1.2345679012345734,18.43033509700176
95DD060006,0.02,0.07,5.34,10.296753634734113,0.02,0.04,3.09,1.8920533758215452,7.164902998236333,8.64197530864198,16.820987654320984
95DD060007,0.12,0.11,10.34,28.181637124078872,0.1,0.08,5.83,11.09340768771161,2.314814814814814,1.7195767195767209,16.380070546737212
95DD070001,0.13,0.09,11.7,32.36407090221072,0.21,0.11,14.89,42.46166102370046,32.231040564373906,33.15696649029982,49.97795414462081
95DD070002,0.11,0.11,11.52,31.76658036247759,0.1,0.06,5.87,11.232822146982668,16.402116402116405,51.47707231040564,14.395943562610224
95DD070003,0.03,0.04,6.54,14.718183628759206,0.04,0.03,4.29,5.377414857598084,8.906525573192237,30.51146384479718,2.689594356261027
95DD070004,0.18,0.08,10.91,30.17327225652261,0.22,0.06,9.9,24.7361083449512,42.37213403880071,38.514109347442684,60.91269841269842
95DD070005,0.07,0.07,8.58,22.52539334793866,0.06,0.05,5.23,8.862776339374623,19.973544973544975,39.35185185185185,3.4391534391534417
95DD070006,0.06,0.12,11.56,31.90599482174865,0.08,0.07,5.79,10.894244174467238,10.802469135802472,23.390652557319225,11.816578483245156
95DD070007,0.21,0.1,15.48,42.740489942242576,0.31,0.14,17.6,51.00577574188409,28.218694885361554,27.02821869488536,43.12169312169311
95DD070008,0.07,0.07,8.13,20.772754431388172,0.11,0.06,6.29,12.686715793666604,28.21869488536155,27.028218694885364,43.12169312169311
95DD070009,0.13,0.09,11.96,33.28022306313483,0.24,0.13,15.18,43.51722764389564,50.41887125220459,74.69135802469135,54.14462081128748
95DD080001,0.27,0.15,18.04,49.531965743875716,0.28,0.11,24.24,66.20195180242979,48.522927689594354,25.396825396825395,42.50440917107584
95DD080002,0.31,0.14,19.11,52.53933479386576,0.24,0.08,21.2,59.43039235212109,75.41887125220458,58.7742504409171,52.35890652557318
95DD080003,0.36,0.23,30.3,76.1202947619996,0.4,0.19,36.89,84.08683529177455,92.81305114638448,96.6931216931217,62.27954144620811
95DD080004,0.23,0.2,21.15,57.637920732921735,0.35,0.17,29.72,75.12447719577773,79.34303350970018,91.9973544973545,71.82539682539682
95DD080005,0.17,0.16,15.63,42.999402509460275,0.2,0.1,19.33,54.96912965544713,60.60405643738977,80.95238095238095,57.253086419753096
95DD080006,0.36,0.25,33.17,80.08364867556264,0.27,0.15,27.44,71.57936666002789,68.05555555555556,76.32275132275133,58.09082892416227
95DD080007,0.37,0.28,37.57,84.98307110137424,0.36,0.19,34.33,81.29854610635331,75.15432098765432,88.55820105820108,62.72045855379189
95DD080008,0.18,0.19,18.63,50.92611033658634,0.5,0.25,40.13,87.07428799044014,82.67195767195767,22.15608465608465,91.07142857142857
95DD090001,0.07,0.12,15.86,43.61680940051782,0.1,0.06,9.54,23.34196375224059,51.78571428571428,80.2689594356261,12.610229276895947
95DD090002,0.08,0.11,16.8,46.544513045210124,0.07,0.08,10.56,27.22565226050587,25.815696649029984,43.3641975308642,13.822751322751326
95DD090003,0.15,0.12,16.8,46.48476399123681,0.18,0.1,13.51,37.86098386775543,47.86155202821869,73.72134038800706,47.905643738977076
95DD090004,0.11,0.1,13.12,36.506671977693685,0.09,0.1,9.61,23.680541724756022,31.172839506172846,33.664021164021165,21.71516754850088
95DD090005,0.04,0.06,7.97,20.195180242979482,0.09,0.06,7.84,17.845050786695882,32.25308641975309,61.41975308641976,8.289241622574961
95DD090006,0.06,0.07,6.22,13.563035251941846,0.12,0.1,10.18,25.811591316470828,21.95767195767196,19.995590828924158,26.366843033509703
95DD100001,0.05,0.1,10.31,28.042222664807802,0.14,0.1,11.28,29.994025094602673,13.844797178130507,9.700176366843039,16.776895943562607
95DD100002,0.05,0.05,7.02,16.25174268074089,0.03,0.08,7.29,15.933081059549892,12.037037037037035,10.626102292768957,14.94708994708994
95DD100003,0.18,0.15,18.96,52.0215096594304,0.18,0.07,11.5,30.830511850229037,17.504409171075842,8.818342151675484,37.91887125220459
95DD100004,0.12,0.08,10.56,29.018123879705236,0.2,0.09,12.68,35.03286197968533,27.954144620811284,48.412698412698404,36.39770723104056
95DD100005,0.24,0.21,27.53,71.4797849034057,0.31,0.18,23.1,63.71240788687512,57.341269841269835,52.33686067019401,69.40035273368606
95DD100006,0.2,0.19,23.66,63.294164509061936,0.33,0.16,22.22,61.80043815972913,47.28835978835979,13.007054673721342,69.3562610229277
95DD100007,0.27,0.16,23.88,63.81198964349731,0.36,0.16,23.81,65.44513045210117,67.92328042328042,42.482363315696645,64.70458553791887
95DD100008,0.22,0.16,21.41,58.23541127265486,0.34,0.16,25.68,68.7114120693089,72.8615520282187,65.52028218694885,75.24250440917108
95DD100009,0.2,0.15,19.29,53.0372435769767,0.28,0.16,20.76,58.41465843457478,64.61640211640211,50.46296296296296,63.0952380952381
95DD110001,0.41,0.23,35.77,83.07110137422823,0.61,0.21,48.13,92.9097789285003,87.7204585537919,62.301587301587304,94.20194003527337
95DD110002,0.11,0.09,7.73,19.099780920135434,0.15,0.08,15.35,43.975303724357694,18.62874779541446,35.14109347442681,22.354497354497347
95DD110003,0.36,0.17,26.0,68.63174666401115,0.43,0.12,35.09,82.15494921330414,84.89858906525573,88.69047619047619,71.00970017636683
95DD110004,0.23,0.11,13.45,37.36307508464449,0.25,0.09,20.35,57.29934276040629,55.59964726631394,65.16754850088185,50.881834215167544
