SA2011,DZ2021_cd,weight
N00004264,N20003636,0.24361383334503675
N00004264,N20003631,0.09392643892547692
N00004264,N20003640,0.09328319336974784
N00004264,N20003644,0.0006973647312679136
N00004264,N20003623,0.0006958675813378721
N00004264,N20003642,1.0940171702190589e-06
N00004265,N20003632,0.9447218712846059
N00004265,N20003642,0.04745798786819661
N00004265,N20003628,0.007802142854328203
N00004265,N20003640,6.82719760924202e-06
N00004266,N20003621,0.7454800657031732
N00004266,N20003623,0.25443545605083084
N00004267,N20003624,0.5667530419946315
N00004267,N20003623,0.424769434563873
N00004267,N20003621,0.00840741497339841
N00004268,N20003623,0.6380232791475579
N00004268,N20003631,0.15166170424976966
N00004268,N20003624,0.13704648593244984
N00004268,N20003626,0.0562739054965462
N00004268,N20003621,0.01675256822921435
N00004268,N20003633,0.0002388179246558689
N00004268,N20003644,3.2390198134722056e-06
N00004269,N20003636,0.5321118285988927
N00004269,N20003631,0.46788117364521686
N00004269,N20003644,6.997755893448587e-06
N00004270,N20003564,0.6080027137264299
N00004270,N20003576,0.3885764511475789
N00004270,N20003563,0.003406382222857458
N00004270,N20000856,6.606544060514482e-06
N00004271,N20003559,0.5640642597466647
N00004271,N20003558,0.36026940664207324
N00004271,N20003561,0.07561173254756241
N00004271,N20003552,5.4601063694187926e-05
N00004272,N20003561,0.9965451748160806
N00004272,N20003566,0.0033403632013585824
N00004272,N20003558,0.00011446198255749907
N00004273,N20003566,0.5478900942487211
N00004273,N20003563,0.19278390636281834
N00004273,N20003558,0.19010090622585327
N00004273,N20003564,0.06850235579882023
N00004273,N20003561,0.0007178136476213747
N00004273,N20003552,3.577961913535481e-06
N00004274,N20003559,0.41717482883855506
N00004274,N20003561,0.4004367529193997
N00004274,N20003558,0.18238527001524868
N00004274,N20003565,3.148226804739564e-06
N00004275,N20003566,0.6134738190070499
N00004275,N20003561,0.19147020605986986
N00004275,N20003558,0.17146780670119455
N00004275,N20003559,0.02358636129456675
N00004275,N20003565,1.8069373288779258e-06
N00004276,N20003566,0.3508677883358006
N00004276,N20003565,0.24117107892223144
N00004276,N20003575,0.23414180716064747
N00004276,N20003559,0.17359821016639543
N00004276,N20003561,0.0001386969558968774
N00004276,N20003574,8.192669293052741e-05
N00004277,N20003575,0.9421828806970777
N00004277,N20003565,0.0305430248970619
N00004277,N20003574,0.02339372125836408
N00004277,N20003569,0.0038801927444831064
N00004278,N20003574,0.8734361658566294
N00004278,N20003566,0.08516902674615479
N00004278,N20003575,0.04139453727722516
N00004279,N20003575,0.3377880491895312
N00004279,N20003560,0.23888135539562022
N00004279,N20003567,0.22650034312706493
N00004279,N20003569,0.11251393088056945
N00004279,N20003565,0.044194230207955265
N00004279,N20003555,0.040121951149518144
N00004280,N20003555,0.45593627551257315
N00004280,N20003559,0.32678781789809364
N00004280,N20003552,0.18810317106775087
N00004280,N20003550,0.0291723238812892
N00004281,N20003555,0.6088260400304716
N00004281,N20003560,0.21576682972906383
N00004281,N20003550,0.16244528066049477
N00004281,N20003553,0.007374577670111605
N00004281,N20003559,0.005585586257942998
N00004282,N20003552,0.8541129281966053
N00004282,N20003550,0.10822659994858053
N00004282,N20003558,0.034479053465786565
N00004282,N20003555,0.0031608079022673037
N00004282,N20003559,1.391518150204981e-06
N00004283,N20003553,0.7948537201019932
N00004283,N20003560,0.13431824974633708
N00004283,N20003555,0.04412641703658074
N00004283,N20003567,0.02670161311509069
N00004284,N20003567,0.7432646793183185
N00004284,N20003560,0.16392968815934328
N00004284,N20003553,0.04789344177632571
N00004284,N20003569,0.03280651867784682
N00004284,N20003555,0.012105672068166038
N00004285,N20003565,0.4506746218502448
N00004285,N20003560,0.3343021291328787
N00004285,N20003575,0.15846876552249622
N00004285,N20003559,0.056554483494379026
N00004286,N20003569,0.9749285421237522
N00004286,N20003567,0.021146015891437706
N00004286,N20003575,0.0038844818449586347
N00004286,N20000960,3.451885885206382e-05
N00004286,N20002500,6.430563058231669e-06
N00004287,N20003571,0.5073401968517253
N00004287,N20003573,0.29399115157687605
N00004287,N20003574,0.15824996878966532
N00004287,N20003576,0.029439626392644767
N00004287,N20003570,0.010978880568355668
N00004288,N20003573,0.7397575988667932
N00004288,N20003570,0.25307872913350493
N00004288,N20003571,0.007163671999705505
N00004289,N20003570,0.82057404959208
N00004289,N20003574,0.12831785906583146
N00004289,N20003573,0.02569075198734572
N00004289,N20003566,0.025417339354739322
N00004290,N20003569,0.8490334919113859
N00004290,N20003575,0.08124219220153357
N00004290,N20003577,0.04075866677051034
N00004290,N20003576,0.027719301389376706
N00004290,N20003574,0.0010549213009965034
N00004290,N20000960,0.00011366369380194741
N00004290,N20000955,4.681401756770929e-05
N00004290,N20000952,3.094871576120184e-05
N00004291,N20003576,0.5140829362578838
N00004291,N20000945,0.2167979360814238
N00004291,N20003569,0.17229721183861527
N00004291,N20000946,0.09680263930013432
N00004291,N20000952,1.7272209640856385e-05
N00004291,N20000856,2.0029967183055107e-06
N00004292,N20003571,0.8070770721130003
N00004292,N20003570,0.17065000683926906
N00004292,N20003566,0.022272921040474125
N00004293,N20003563,0.4440367515314005
N00004293,N20003576,0.3621295999578603
N00004293,N20003564,0.1093892915310336
N00004293,N20003571,0.08443687206157825
N00004293,N20003566,7.484918127659519e-06
N00004294,N20003576,0.9994484677335354
N00004294,N20003577,0.0005515322664642932
N00004295,N20003541,0.5402670118406923
N00004295,N20003580,0.42976361979664085
N00004295,N20003579,0.018060784488044313
N00004295,N20003582,0.01189722697876728
N00004296,N20003541,0.3289873114903818
N00004296,N20003582,0.32863888081145043
N00004296,N20003543,0.2586774400391072
N00004296,N20003580,0.04311786153165708
N00004296,N20003579,0.039389245525008366
N00004296,N20003581,0.001178067340746918
N00004296,N20003585,8.441617478439425e-06
N00004296,N20003584,2.7516441721054274e-06
N00004297,N20003628,0.9996553277023521
N00004297,N20003583,0.00023546962890764426
N00004297,N20003632,9.533001655567709e-05
N00004297,N20003581,3.303784744451707e-06
N00004298,N20003581,0.5084048878868581
N00004298,N20003578,0.2306649766381489
N00004298,N20003628,0.18125883749609925
N00004298,N20003583,0.07957714401405688
N00004298,N20003642,9.415396483634914e-05
N00004299,N20003581,0.7442593230721656
N00004299,N20003579,0.18726476726560898
N00004299,N20003580,0.06707726916245621
N00004299,N20003578,0.0013841976421473084
N00004299,N20003583,1.2664390321744677e-05
N00004299,N20003628,1.1321336001245626e-06
N00004300,N20003541,0.7136195702881601
N00004300,N20003543,0.28637381578086896
N00004300,N20003585,1.4353629985788071e-06
N00004301,N20003578,0.6681447989768459
N00004301,N20003628,0.33168401494171884
N00004302,N20003578,0.5486728414227896
N00004302,N20003579,0.42497143581776803
N00004302,N20003628,0.013810328357361793
N00004302,N20003580,0.012526640057584333
N00004303,N20003614,0.865254067882314
N00004303,N20003615,0.0891447003969495
N00004303,N20003619,0.04554177196360088
N00004303,N20003610,4.73842497263249e-05
N00004303,N20003613,1.207550741417339e-05
N00004304,N20003615,0.9615103378220009
N00004304,N20003619,0.03848806388114166
N00004304,N20003657,1.5982968565038898e-06
N00004305,N20003614,0.796841248547956
N00004305,N20003615,0.13471306160406274
N00004305,N20003605,0.068431881988426
N00004305,N20003610,1.3705785127446233e-05
N00004306,N20003592,0.39813808933550315
N00004306,N20003596,0.30362610071894786
N00004306,N20003586,0.20041798942069952
N00004306,N20003599,0.09781061209641409
N00004306,N20003648,4.4152737323981875e-06
N00004306,N20003644,2.793154702061085e-06
N00004307,N20003596,0.4366058896649787
N00004307,N20003599,0.289352828938751
N00004307,N20003605,0.27403463867124767
N00004307,N20003603,6.642725009678556e-06
N00004308,N20003605,0.9523185328106828
N00004308,N20003614,0.04691989083613358
N00004308,N20003599,0.0007371627844503743
N00004308,N20003596,2.420934102515936e-05
N00004309,N20003615,0.9062482065684038
N00004309,N20003605,0.09373069220445787
N00004309,N20003651,1.3872943536716997e-05
N00004309,N20003657,7.228283612542528e-06
N00004310,N20003605,0.5269875191606861
N00004310,N20003615,0.3856703970961262
N00004310,N20003614,0.08734208374317634
N00004311,N20003599,0.6155060318007202
N00004311,N20003592,0.27973656521786905
N00004311,N20003593,0.10467330920938818
N00004311,N20003603,7.125064797105889e-05
N00004311,N20003601,1.2843124058993558e-05
N00004312,N20003601,0.6228700527483173
N00004312,N20003593,0.22523266647778864
N00004312,N20003599,0.07645060297092572
N00004312,N20003603,0.07544192783732433
N00004312,N20003597,4.355128113411355e-06
N00004313,N20003602,0.6834626371850827
N00004313,N20003597,0.29891658689443484
N00004313,N20003609,0.0164062791072738
N00004313,N20003595,0.0012144968132017247
N00004314,N20003597,0.36446801494709585
N00004314,N20003590,0.2611033613453366
N00004314,N20003589,0.25779045175720083
N00004314,N20003593,0.08361346009818738
N00004314,N20003601,0.01464855387165512
N00004314,N20003602,0.013917887358288451
N00004314,N20003584,0.004234233718053576
N00004314,N20003580,0.00022403690418202043
N00004315,N20003603,0.6911077848231778
N00004315,N20003599,0.30887387577892
N00004315,N20003605,1.731254210749034e-05
N00004315,N20003592,1.026855800452097e-06
N00004316,N20003602,0.6908021270812439
N00004316,N20003611,0.24238878092050342
N00004316,N20003609,0.02933673124992969
N00004316,N20003601,0.024065174863720153
N00004316,N20003603,0.013407185884606095
N00004317,N20003603,0.6057812710913438
N00004317,N20003599,0.29745413349804667
N00004317,N20003601,0.09676459541060631
N00004318,N20003603,0.6125668664213783
N00004318,N20003601,0.3874171345322686
N00004318,N20003602,1.5999046344708247e-05
N00004319,N20003610,0.42551213013491906
N00004319,N20003611,0.3023212276070976
N00004319,N20003603,0.25086175934953636
N00004319,N20003613,0.021269480713774984
N00004319,N20003614,1.7399035957314187e-05
N00004319,N20003619,1.6442723416532355e-05
N00004319,N20003605,1.5604353002226154e-06
N00004320,N20003592,0.4134432109083671
N00004320,N20003593,0.39838351957887735
N00004320,N20003586,0.15245137948813842
N00004320,N20003590,0.0262847765808418
N00004320,N20003584,0.009072949359977553
N00004320,N20003599,0.00036416408378643395
N00004321,N20003591,0.8241158286068483
N00004321,N20003585,0.1259066533058949
N00004321,N20003594,0.0269243919778461
N00004321,N20003588,0.022902806735834454
N00004321,N20003604,0.00013698457151418303
N00004321,N20003546,7.323055656366486e-06
N00004321,N20003542,3.0748561492113348e-06
N00004321,N20003543,2.936890256335301e-06
N00004322,N20003594,0.6273352358851658
N00004322,N20003588,0.23630456900452385
N00004322,N20003600,0.11543732682869816
N00004322,N20003604,0.019953126254434933
N00004322,N20003585,0.0009697420271881541
N00004323,N20003594,0.38294103132211094
N00004323,N20003604,0.32943068374059925
N00004323,N20003591,0.2754582062415475
N00004323,N20003612,0.01216842601212084
N00004323,N20003546,1.6526836202614534e-06
N00004324,N20003585,0.6322083829256535
N00004324,N20003587,0.2347387964942964
N00004324,N20003582,0.1278899956721734
N00004324,N20003588,0.005146313828309075
N00004324,N20003543,1.3043319555035706e-05
N00004324,N20003541,3.467760019469897e-06
N00004325,N20003588,0.6971315189081746
N00004325,N20003585,0.20019840167224537
N00004325,N20003587,0.10267007941957976
N00004326,N20003587,0.9278304301279846
N00004326,N20003585,0.0648772082655366
N00004326,N20003595,0.005893170861341722
N00004326,N20003582,0.0013991907451360456
N00004327,N20003587,0.4006157383688247
N00004327,N20003598,0.3412419368019173
N00004327,N20003588,0.2577963790540815
N00004327,N20003595,0.00031674940658808694
N00004327,N20003600,2.9196368585485212e-05
N00004328,N20003598,0.5143122179218815
N00004328,N20003600,0.437338875981172
N00004328,N20003588,0.048347048302513906
N00004328,N20003587,1.8577944268410727e-06
N00004329,N20003656,0.7797035490579071
N00004329,N20003657,0.1339056027087919
N00004329,N20003653,0.08639084823330902
N00004330,N20003649,0.7713645626022612
N00004330,N20003651,0.20613169001221365
N00004330,N20003605,0.022240454310360154
N00004330,N20003648,0.00025910813302073757
N00004330,N20003596,4.184942150977294e-06
N00004331,N20003649,0.997997814741571
N00004331,N20003651,0.0014707919803382105
N00004331,N20003648,0.0005313932780887914
N00004332,N20003596,0.5914757604792834
N00004332,N20003605,0.37504720868098446
N00004332,N20003649,0.03343981291889063
N00004332,N20003648,3.7217920843492285e-05
N00004333,N20003605,0.5187093032631832
N00004333,N20003651,0.48070721510872255
N00004333,N20003657,0.0005755362030896271
N00004333,N20003615,4.37956811594438e-06
N00004333,N20003649,2.695225728533166e-06
N00004334,N20003653,0.7240093425724415
N00004334,N20003651,0.2511053433197086
N00004334,N20003648,0.012959626482129047
N00004334,N20003649,0.011481907929417617
N00004334,N20003657,0.0004437796963000737
N00004335,N20003653,0.8803332633358786
N00004335,N20003656,0.09569957471448647
N00004335,N20003648,0.023833178090176158
N00004335,N20003657,0.00013398385945388388
N00004336,N20003651,0.4426743795319272
N00004336,N20003657,0.35371617472111855
N00004336,N20003653,0.20360944574695689
N00004337,N20003657,0.9184635627331164
N00004337,N20003656,0.08151343410542987
N00004337,N20003615,2.189468343718047e-05
N00004337,N20003619,1.1063604083323036e-06
N00004338,N20002245,0.4471866760652277
N00004338,N20002242,0.3944220712749277
N00004338,N20002246,0.1451844113504009
N00004338,N20002234,0.01315169984876526
N00004338,N20002207,5.485340280436456e-05
N00004339,N20002245,0.6848310138593359
N00004339,N20002246,0.19816593742374836
N00004339,N20002249,0.10269621382504673
N00004339,N20002220,0.014246820024915398
N00004339,N20002158,4.012406208337735e-05
N00004339,N20002165,1.9741063338009682e-05
N00004340,N20002246,0.5883182698525115
N00004340,N20002242,0.24317802611841688
N00004340,N20002244,0.1174280170236352
N00004340,N20002247,0.04355533497079807
N00004340,N20002249,0.007520352034638674
N00004341,N20002249,0.747266219185754
N00004341,N20002246,0.2523965865393459
N00004341,N20002247,0.00028221235748504157
N00004341,N20002168,2.7892557817002313e-05
N00004341,N20002164,2.708935959742317e-05
N00004342,N20002250,0.5003895189281228
N00004342,N20002244,0.22540897284938113
N00004342,N20002246,0.2087905302321816
N00004342,N20002247,0.06540774229480058
N00004342,N20002168,3.2356955156692625e-06
N00004343,N20002189,0.7447840476292175
N00004343,N20002192,0.24204503247739456
N00004343,N20002185,0.013164653867753279
N00004343,N20002186,5.1872946621341766e-06
N00004343,N20002196,1.0787309786964676e-06
N00004344,N20002196,0.42313727408402835
N00004344,N20002191,0.31450451994491374
N00004344,N20002195,0.14042310261337218
N00004344,N20002192,0.08252793169810647
N00004344,N20002197,0.03820690449353868
N00004344,N20002185,0.0011950336566151018
N00004344,N20002187,5.233509423152549e-06
N00004345,N20002195,0.4659639533333812
N00004345,N20002189,0.19422838228561604
N00004345,N20002197,0.18203906466697758
N00004345,N20002192,0.1573275547020146
N00004345,N20002196,0.00039320726247210066
N00004345,N20002186,4.571525787141069e-05
N00004345,N20002201,2.122491673365075e-06
N00004346,N20002196,0.5042316277304935
N00004346,N20002207,0.4039096851832385
N00004346,N20002197,0.0738055303171606
N00004346,N20002200,0.018038543683189162
N00004346,N20002242,1.4613085918826989e-05
N00004347,N20002196,0.8725763064060267
N00004347,N20002197,0.08611380754921995
N00004347,N20002190,0.041275119448860705
N00004347,N20002195,1.8772568953081326e-05
N00004347,N20002242,1.1125658071772118e-05
N00004347,N20002187,4.868368869455503e-06
N00004348,N20002197,0.7176616718992267
N00004348,N20002200,0.2818562782572475
N00004348,N20002196,0.0004767413109287025
N00004348,N20002201,5.3085325975961465e-06
N00004349,N20002185,0.7324792994882725
N00004349,N20002192,0.2512523827550471
N00004349,N20002191,0.013480341042348595
N00004349,N20002189,0.002787976714332798
N00004350,N20002161,0.33420334601981505
N00004350,N20002158,0.25892297621501487
N00004350,N20002157,0.2416980148151761
N00004350,N20002159,0.11128373652546505
N00004350,N20002156,0.05387030189166111
N00004350,N20002219,2.1624532867275873e-05
N00004351,N20002162,0.3416996442282767
N00004351,N20002157,0.3382324979470226
N00004351,N20002161,0.23764968917106738
N00004351,N20002160,0.06358843229190367
N00004351,N20002163,0.01882973636172962
N00004352,N20002158,0.41385223205622984
N00004352,N20002245,0.2104351146576669
N00004352,N20002249,0.19467185999424036
N00004352,N20002165,0.1387353345585891
N00004352,N20002164,0.04223767266160033
N00004352,N20002161,6.167346258565341e-05
N00004352,N20002219,5.311495056800528e-06
N00004353,N20002165,0.4010814631846205
N00004353,N20002161,0.3960757866274003
N00004353,N20002158,0.14273709697691941
N00004353,N20002164,0.059949866599286875
N00004353,N20002245,0.00015578661177391393
N00004354,N20002165,0.4736026541694923
N00004354,N20002161,0.30843593983896395
N00004354,N20002174,0.17270082179405705
N00004354,N20002162,0.044831065655715846
N00004354,N20002178,0.0004295185417698273
N00004355,N20002210,0.7468189096497592
N00004355,N20002204,0.23261135786445555
N00004355,N20002212,0.020561148869222425
N00004355,N20002203,7.022096979753125e-06
N00004355,N20002202,1.5615195889678452e-06
N00004356,N20002213,0.5728748076855206
N00004356,N20002212,0.21343842852649042
N00004356,N20002204,0.17496575029026845
N00004356,N20002210,0.03871619289906026
N00004356,N20002205,4.308120849600619e-06
N00004357,N20002219,0.32243206805839936
N00004357,N20002213,0.2594569727561822
N00004357,N20002216,0.22500266244708375
N00004357,N20002208,0.09635863321239013
N00004357,N20002218,0.09600348610793796
N00004357,N20002211,0.0006532228812486917
N00004357,N20002158,9.249184542615768e-05
N00004358,N20002210,0.6203243626647592
N00004358,N20002215,0.28560040194486996
N00004358,N20002212,0.09407523539037617
N00004359,N20002219,0.7970502812741856
N00004359,N20002213,0.16771323989268044
N00004359,N20002212,0.02457803406809737
N00004359,N20002215,0.0053664098043746025
N00004359,N20002218,0.003648638085918869
N00004359,N20002158,0.0011286037944183396
N00004359,N20002210,0.00032227608924732354
N00004359,N20002156,0.00018913261668862777
N00004359,N20002214,3.3843743892443062e-06
N00004360,N20002211,0.5101835692409508
N00004360,N20002209,0.25513570059724144
N00004360,N20002220,0.11884554454967675
N00004360,N20002208,0.07552947880302578
N00004360,N20002195,0.027344358092952225
N00004360,N20002199,0.012960623221477915
N00004361,N20002199,0.5048762603706848
N00004361,N20002195,0.1856407105152944
N00004361,N20002205,0.1811898520817058
N00004361,N20002209,0.0831487711004106
N00004361,N20002211,0.029911874104772855
N00004361,N20002208,0.014946591483771155
N00004361,N20002198,0.0002809203314426669
N00004361,N20002213,5.020011917541487e-06
N00004362,N20002220,0.5156548636376552
N00004362,N20002211,0.19912038792463788
N00004362,N20002218,0.14274395997797917
N00004362,N20002219,0.14172112791627117
N00004362,N20002158,0.0007163198007954313
N00004362,N20002216,4.334074266104547e-05
N00004363,N20002160,0.6413272815865995
N00004363,N20002175,0.3422559108428614
N00004363,N20002174,0.008562477311111419
N00004363,N20002163,0.007650634518208019
N00004363,N20002129,0.0001809706241674127
N00004363,N20002123,2.272511704906661e-05
N00004364,N20002163,0.49706863448735383
N00004364,N20002174,0.27956412473410835
N00004364,N20002162,0.1907483160967288
N00004364,N20002175,0.027436766074917757
N00004364,N20002166,0.0032762898199066633
N00004364,N20002160,0.0013433418289369964
N00004364,N20002169,0.0004840444253875399
N00004364,N20002167,7.848253265881721e-05
N00004365,N20002162,0.6821214994880357
N00004365,N20002174,0.25838793367902857
N00004365,N20002166,0.054494627053180186
N00004365,N20002169,0.004995939779754892
N00004366,N20002163,0.7949555606751066
N00004366,N20002167,0.20504443932489375
N00004367,N20002174,0.7102607985181069
N00004367,N20002169,0.22601524532593814
N00004367,N20002162,0.04917251892615198
N00004367,N20002163,0.009323293927904486
N00004367,N20002167,0.0043277281627088935
N00004367,N20002166,0.0009004151391897829
N00004368,N20002234,0.3006288041858415
N00004368,N20002229,0.2625765817095105
N00004368,N20002226,0.13169869784314794
N00004368,N20002232,0.1132326375911571
N00004368,N20002242,0.09842238201749468
N00004368,N20002235,0.06841767075601846
N00004368,N20002239,0.016515132533728417
N00004368,N20002228,0.00850809336310114
N00004369,N20002234,0.5796820902301584
N00004369,N20002242,0.27310637243467695
N00004369,N20002232,0.14721153733516545
N00004370,N20002231,0.37625094025404743
N00004370,N20002235,0.3450980644211568
N00004370,N20002239,0.1603934216176452
N00004370,N20002237,0.11825757370715022
N00004371,N20002232,0.6390744745029155
N00004371,N20002242,0.2139755368914938
N00004371,N20002226,0.1141116457181185
N00004371,N20002230,0.032567353424239276
N00004371,N20002238,0.00017020260697166707
N00004371,N20002234,8.520124215567087e-05
N00004371,N20002196,1.3464375955607658e-05
N00004371,N20002207,1.947663775850157e-06
N00004372,N20002239,0.6823164691322301
N00004372,N20002235,0.2268570597540651
N00004372,N20002243,0.08756961659292636
N00004372,N20002242,0.003256854520779296
N00004373,N20002228,0.7493070015654749
N00004373,N20002235,0.09341754328844211
N00004373,N20002231,0.09270258714451267
N00004373,N20002234,0.06453990135590462
N00004373,N20002229,3.296230077321389e-05
N00004374,N20002155,0.9049573929309085
N00004374,N20002160,0.08258614598108946
N00004374,N20002157,0.012238396651512584
N00004374,N20002122,7.308152837950912e-05
N00004374,N20002121,4.443884185666329e-05
N00004374,N20002154,3.7391962034098714e-05
N00004374,N20002123,3.720816138220859e-05
N00004374,N20002025,1.5096078054243908e-05
N00004374,N20002028,9.084426343506958e-06
N00004374,N20002026,1.763306250812062e-06
N00004375,N20002154,0.5136915278787441
N00004375,N20002152,0.18479481526500177
N00004375,N20002157,0.15149749975297752
N00004375,N20002155,0.10779744540238073
N00004375,N20002153,0.042218711700898075
N00004376,N20002155,0.44148816861444473
N00004376,N20002152,0.4328114537543284
N00004376,N20002157,0.09561607317757913
N00004376,N20002154,0.030048446032926668
N00004376,N20002151,1.615255809171625e-05
N00004376,N20002024,1.3793425295840788e-05
N00004376,N20002025,5.8470000208278855e-06
N00004377,N20002160,0.6510256349644674
N00004377,N20002157,0.2588003837898873
N00004377,N20002163,0.0899900159581468
N00004377,N20002162,0.00015216599853651446
N00004377,N20002123,3.179928895853114e-05
N00004378,N20002195,0.723213223248775
N00004378,N20002199,0.2767867767512264
N00004379,N20002196,0.3691411447820378
N00004379,N20002200,0.3486301422877029
N00004379,N20002197,0.2789033919615667
N00004379,N20002201,0.003324552679162812
N00004380,N20002201,0.6449873610833163
N00004380,N20002195,0.2768444540785183
N00004380,N20002209,0.059691323496559305
N00004380,N20002200,0.018429715632016112
N00004380,N20002197,4.530131187372568e-05
N00004380,N20002206,1.8443977161545022e-06
N00004381,N20002209,0.8879158640672122
N00004381,N20002206,0.08888251832163291
N00004381,N20002201,0.023199715127895492
N00004381,N20002200,1.9024832573311492e-06
N00004382,N20002207,0.5074299888095075
N00004382,N20002217,0.4917379642108658
N00004382,N20002196,0.0005503367645633625
N00004382,N20002245,0.00023923057396982986
N00004382,N20002242,4.247964109222736e-05
N00004383,N20002206,0.46455290169417235
N00004383,N20002217,0.2797914664266656
N00004383,N20002209,0.25565230014945045
N00004383,N20002200,3.3317297170312177e-06
N00004384,N20002196,0.30262614888223116
N00004384,N20002217,0.24159293000633966
N00004384,N20002207,0.23034140520524438
N00004384,N20002200,0.1541879434585127
N00004384,N20002206,0.07125157244767438
N00004385,N20002220,0.4359338054105154
N00004385,N20002217,0.4226780245333854
N00004385,N20002209,0.14043032547534473
N00004385,N20002245,0.0005996474883324861
N00004385,N20002201,0.00035819709242361687
N00004386,N20002151,0.6581057059240023
N00004386,N20002153,0.3183252477755391
N00004386,N20002150,0.02356711749434105
N00004387,N20002150,0.729159008815614
N00004387,N20002151,0.270839362239988
N00004388,N20002156,0.6348416942726363
N00004388,N20002153,0.32286858942118
N00004388,N20002151,0.03850564386181067
N00004388,N20002158,0.0037386172839880124
N00004388,N20002181,3.155311628284328e-05
N00004388,N20002202,7.368845836118887e-06
N00004388,N20002194,4.938095092490203e-06
N00004388,N20002214,1.5935710433828267e-06
N00004389,N20002156,0.430576687201398
N00004389,N20002153,0.36288454005373233
N00004389,N20002157,0.14862758591647965
N00004389,N20002159,0.052293390847073844
N00004389,N20002151,0.00561779598131605
N00004390,N20002151,0.38023692476932874
N00004390,N20002150,0.34175085485089535
N00004390,N20002153,0.18517256208991548
N00004390,N20002152,0.06159106658734089
N00004390,N20002154,0.017520017976490283
N00004390,N20002157,0.013581064913532667
N00004390,N20002017,0.0001466743159373813
N00004391,N20002177,0.6888707674424291
N00004391,N20002165,0.2911495008229377
N00004391,N20002178,0.0174219793956269
N00004391,N20002172,0.0024876780634292463
N00004391,N20002174,5.601074888533934e-05
N00004391,N20003093,1.169100159621019e-05
N00004391,N20002170,2.3725250944469013e-06
N00004392,N20002165,0.4418064249718736
N00004392,N20002171,0.20244492366825922
N00004392,N20002176,0.17244303059039592
N00004392,N20002164,0.1486837234851361
N00004392,N20002172,0.03462189728433615
N00004393,N20002165,0.6234709070531248
N00004393,N20002170,0.17576106665331348
N00004393,N20002171,0.1368641153603472
N00004393,N20002172,0.06390391093321282
N00004394,N20002172,0.4633050748763339
N00004394,N20002170,0.34319220240273524
N00004394,N20002171,0.19350272272093128
N00004395,N20002172,0.8967612106380557
N00004395,N20002165,0.050191173520524754
N00004395,N20002170,0.03033318965308309
N00004395,N20002177,0.02271442618833616
N00004396,N20002177,0.6887680747976818
N00004396,N20002176,0.2884453324215504
N00004396,N20002171,0.01132490901637244
N00004396,N20002172,0.011314995993022428
N00004396,N20003093,0.00014668775790809433
N00004397,N20002226,0.5236878192249097
N00004397,N20002225,0.4156154142368352
N00004397,N20002222,0.05054192712617293
N00004397,N20002221,0.010154839412082306
N00004398,N20002226,0.42909664277228665
N00004398,N20002222,0.33030305773574503
N00004398,N20002221,0.23715200832477393
N00004398,N20002225,0.0033862612335615644
N00004398,N20001990,4.3431095771224445e-05
N00004398,N20001989,1.8278985835655277e-05
N00004399,N20002226,0.813358120032306
N00004399,N20002227,0.09148905031659253
N00004399,N20002229,0.040592620735853874
N00004399,N20002225,0.0333603047856446
N00004399,N20002230,0.02119990412960591
N00004400,N20002227,0.4922906860473703
N00004400,N20002226,0.3243994465728653
N00004400,N20002230,0.18330641572334086
N00004400,N20002150,2.8920956733225435e-06
N00004401,N20002230,0.45513170423037613
N00004401,N20002233,0.3248586983980057
N00004401,N20002226,0.07941059029748149
N00004401,N20002236,0.0723391182097138
N00004401,N20002232,0.06819622692831116
N00004401,N20002182,4.8690160995820485e-05
N00004401,N20002187,1.330020226896705e-05
N00004401,N20002151,1.005350672595154e-06
N00004402,N20002214,0.5059232186046849
N00004402,N20002202,0.23692100469259447
N00004402,N20002215,0.10278748775444212
N00004402,N20002210,0.08611365070478472
N00004402,N20002156,0.04899079919798218
N00004402,N20002194,0.018887116467729077
N00004402,N20002203,0.0003767216014753487
N00004403,N20002215,0.601437205229806
N00004403,N20002214,0.2772317612737269
N00004403,N20002210,0.11384322063344927
N00004403,N20002156,0.007480994518101234
N00004403,N20002219,6.818344921700305e-06
N00004404,N20002194,0.5768947972511993
N00004404,N20002181,0.20300491540803428
N00004404,N20002202,0.1495595920941398
N00004404,N20002193,0.052224896136872416
N00004404,N20002203,0.008363206106898119
N00004404,N20002204,0.007890633411121634
N00004404,N20002188,0.0010433585904962206
N00004404,N20002214,0.0005753462461418521
N00004404,N20002156,0.00044305202633262476
N00004405,N20002204,0.5652027807391848
N00004405,N20002203,0.2773688347310858
N00004405,N20002194,0.12362630274171175
N00004405,N20002198,0.03305740169304591
N00004405,N20002193,0.0003858771533427085
N00004405,N20002202,0.00035527470900367043
N00004405,N20002210,3.5282326261174e-06
N00004406,N20002191,0.6542104862851967
N00004406,N20002182,0.22592093808738703
N00004406,N20002187,0.11986857562741683
N00004407,N20002182,0.7197647883011152
N00004407,N20002185,0.1600247732245385
N00004407,N20002187,0.11006317146537258
N00004407,N20002191,0.010141094589209459
N00004407,N20002233,6.172419763757412e-06
N00004408,N20002182,0.6564869902011015
N00004408,N20002186,0.31269855935287055
N00004408,N20002185,0.030702779870192626
N00004408,N20002233,0.00010429491278342042
N00004408,N20002189,4.665666591913666e-06
N00004408,N20002184,2.3293026055653258e-06
N00004409,N20002187,0.9129704350083485
