OA_CODE,DZ2021_cd,weight
95MM120005,N20001779,0.4246505372710083
95MM120005,N20001782,0.0038543189433686846
95MM120006,N20001779,0.5484048233162442
95MM120006,N20001774,0.3633873041638683
95MM120006,N20001773,0.04545492472845024
95MM120006,N20001780,0.034034149507372234
95MM120006,N20001778,0.008718798284072186
95MM120007,N20001780,0.951433206604074
95MM120007,N20001778,0.04841510303572322
95MM120007,N20001779,0.0001516903601900115
95MM120008,N20001782,0.577501944195685
95MM120008,N20001779,0.3405393194821904
95MM120008,N20001780,0.07926923326743623
95MM120008,N20001786,0.002258084248044889
95MM120008,N20001768,0.00043141880664906605
95MM120009,N20001780,0.8335024581390061
95MM120009,N20001786,0.1593589130600457
95MM120009,N20001785,0.004028567225351281
95MM120009,N20001778,0.0027566953676468526
95MM120009,N20001779,0.0003533662079503796
95MM120010,N20001733,0.3517851020410556
95MM120010,N20001786,0.34368212966702844
95MM120010,N20001732,0.2459639967101683
95MM120010,N20001768,0.043650481911360686
95MM120010,N20001780,0.014684678773738373
95MM120010,N20001782,0.0002292851310821509
95MM120010,N20001785,4.335482599367677e-06
95MM120011,N20001767,0.6540938460328939
95MM120011,N20001733,0.32955806137589916
95MM120011,N20001768,0.011465434023725508
95MM120011,N20001757,0.0026812294754927734
95MM120011,N20001732,0.0010853568896533022
95MM120011,N20001736,0.0010570189062164169
95MM120011,N20001786,1.3147810020487927e-05
95MM120012,N20001767,0.9953614325131119
95MM120012,N20001757,0.003236922419912054
95MM120012,N20001766,0.0012359644182107668
95MM120012,N20001763,1.7364692886932663e-05
95MM120012,N20001762,3.314885684714814e-06
95MM130001,N20001807,0.4842829413708407
95MM130001,N20001804,0.4128123736531425
95MM130001,N20001806,0.037587735725126296
95MM130001,N20001805,0.03274562914809562
95MM130001,N20001812,0.0212026151197007
95MM130001,N20001803,0.011365192976687893
95MM130001,N20001908,1.8404528369255955e-06
95MM130002,N20001807,0.6615442886235233
95MM130002,N20001803,0.3276563689990453
95MM130002,N20001805,0.010791624349435076
95MM130002,N20001908,4.248398468449093e-06
95MM130003,N20001812,0.8125537633345923
95MM130003,N20001804,0.18742414188363216
95MM130003,N20001806,2.180976442804257e-05
95MM130004,N20001806,0.7493873714120729
95MM130004,N20001812,0.22432874164428743
95MM130004,N20001807,0.020176816747624938
95MM130004,N20001804,0.006107070196021559
95MM130005,N20001812,0.859611204814114
95MM130005,N20001807,0.12758942642908627
95MM130005,N20001806,0.012797810473936183
95MM130006,N20001807,0.5151852525876423
95MM130006,N20001805,0.4757308302081448
95MM130006,N20001803,0.009079948743998336
95MM130006,N20001908,3.96846021840702e-06
95MM130007,N20001812,0.6981882030426164
95MM130007,N20001809,0.24415648899958772
95MM130007,N20001810,0.040360782302177996
95MM130007,N20001814,0.01503261738069932
95MM130007,N20001808,0.0013996668703796776
95MM130007,N20001807,0.0006490013850695772
95MM130007,N20001806,0.00020573783894692202
95MM130008,N20001812,0.8556718382495806
95MM130008,N20001811,0.04621645198463487
95MM130008,N20001808,0.040655082519760556
95MM130008,N20001814,0.038881638440479156
95MM130008,N20001810,0.015020709916349937
95MM130008,N20001809,0.002235603551226952
95MM130008,N20001816,0.0010604586918302912
95MM130009,N20001814,0.4250159136190755
95MM130009,N20001816,0.3144990724142104
95MM130009,N20001811,0.1552840390261195
95MM130009,N20001810,0.10436504246591348
95MM130009,N20001808,0.0008359324746785907
95MM130010,N20001809,0.5457896423033968
95MM130010,N20001814,0.39276823710506736
95MM130010,N20001816,0.06144212059152172
95MM130011,N20001819,0.4890465895884511
95MM130011,N20001816,0.4404601525254554
95MM130011,N20001811,0.05691041360213862
95MM130011,N20001814,0.006335986314836233
95MM130011,N20001817,0.006204273222031794
95MM130011,N20001827,0.0010425847470911425
95MM130012,N20001809,0.7782340253042561
95MM130012,N20001825,0.16451435397333525
95MM130012,N20001826,0.05368401177791123
95MM130012,N20001824,0.0024963820869589952
95MM130012,N20001834,0.001071226857537219
95MM130013,N20001819,0.6407310525490737
95MM130013,N20001827,0.35926894745093224
95MM130014,N20001826,0.5835770615628475
95MM130014,N20001809,0.27758760744892685
95MM130014,N20001825,0.13744760130861078
95MM130014,N20001834,0.0013877296796176075
95MM130015,N20001827,0.6313541729716247
95MM130015,N20001828,0.2496376971410441
95MM130015,N20001816,0.08500355109739989
95MM130015,N20001809,0.02391192218133606
95MM130015,N20001819,0.006970218400341452
95MM130015,N20001814,0.0018408903323471216
95MM130015,N20001836,0.001281547875911607
95MM130016,N20001831,0.6132769562979807
95MM130016,N20001827,0.3837093300692373
95MM130016,N20001837,0.0021815417543595422
95MM130016,N20001843,0.0008321718784192302
95MM130017,N20001827,0.36869498552670205
95MM130017,N20001831,0.3204350413424871
95MM130017,N20001819,0.3108699731308204
95MM130018,N20001831,0.9916110782397302
95MM130018,N20001827,0.005633271937667691
95MM130018,N20001822,0.0015811049942845762
95MM130018,N20001837,0.0011745448283197303
95MM130019,N20001803,0.9393566631276666
95MM130019,N20001804,0.03750038250199115
95MM130019,N20001805,0.019494070193992886
95MM130019,N20001807,0.003236601716398901
95MM140001,N20001854,1.0000000000000007
95MM140002,N20001854,0.9809752981614843
95MM140002,N20001860,0.019019227408564307
95MM140002,N20001789,2.1541947460262308e-06
95MM140002,N20001797,2.153166487924357e-06
95MM140003,N20001860,0.7460884035925633
95MM140003,N20001854,0.16111478470697077
95MM140003,N20001868,0.08921854731015377
95MM140003,N20001869,0.0035782643903117008
95MM140004,N20001854,0.4149307185388342
95MM140004,N20001869,0.3513755004725931
95MM140004,N20001866,0.23369378098857388
95MM140005,N20001854,0.5660050464864747
95MM140005,N20001866,0.34638692703218305
95MM140005,N20001870,0.07439448228983486
95MM140005,N20001869,0.01153366073605357
95MM140005,N20001877,0.0016798834554530614
95MM140006,N20001869,0.9416588725913165
95MM140006,N20001868,0.03775707029007395
95MM140006,N20001860,0.02058405711861008
95MM140007,N20001877,0.8389950329645914
95MM140007,N20001854,0.1608453172923807
95MM140007,N20001870,0.0001535996208982872
95MM140007,N20001750,6.050122123703234e-06
95MM140008,N20001870,0.4301859999764116
95MM140008,N20001869,0.2938302087117424
95MM140008,N20001874,0.2549129457063938
95MM140008,N20001866,0.021070845605447232
95MM140009,N20001874,0.6970028984160536
95MM140009,N20001880,0.12286024122128836
95MM140009,N20001869,0.0710723468340324
95MM140009,N20001877,0.0694319967553959
95MM140009,N20001882,0.02814983873698877
95MM140009,N20001870,0.011413249601410687
95MM140009,N20001876,6.942843482951593e-05
95MM140010,N20001870,0.7852931310915564
95MM140010,N20001874,0.1062937323954544
95MM140010,N20001877,0.10589305468754329
95MM140010,N20001854,0.0025200818254558304
95MM150001,N20001915,0.498055221665092
95MM150001,N20001908,0.2718132108933694
95MM150001,N20001914,0.13843464861919336
95MM150001,N20001917,0.03295661577268545
95MM150001,N20001918,0.030869536761587525
95MM150001,N20001916,0.027870766288070684
95MM150002,N20001914,0.5024181897704572
95MM150002,N20001908,0.41970247754846707
95MM150002,N20001915,0.07787933268107503
95MM150003,N20001927,0.9315774712291778
95MM150003,N20001908,0.03831929616494985
95MM150003,N20001916,0.02181158094990391
95MM150003,N20001920,0.00781018886113685
95MM150003,N20001914,0.0004567762425928684
95MM150003,N20001460,1.7386940272267337e-05
95MM150003,N20001462,7.2996119682885364e-06
95MM150004,N20001922,0.5091193712128937
95MM150004,N20001915,0.4442827253249262
95MM150004,N20001917,0.0283497655875666
95MM150004,N20001908,0.018248137874613563
95MM150005,N20001916,0.8285234044014376
95MM150005,N20001920,0.14623437897997088
95MM150005,N20001914,0.023308527137772657
95MM150005,N20001927,0.001933689097772168
95MM150006,N20001923,0.525352465121971
95MM150006,N20001927,0.2549717178428759
95MM150006,N20001919,0.10559994657728129
95MM150006,N20001922,0.06107689518075474
95MM150006,N20001918,0.05250944055828891
95MM150006,N20001917,0.0004894351629262506
95MM150007,N20001916,0.635445325960031
95MM150007,N20001918,0.28830530796359766
95MM150007,N20001920,0.07624936607637353
95MM150008,N20001922,0.566241987040154
95MM150008,N20001923,0.38961784586165177
95MM150008,N20001917,0.03290496727357729
95MM150008,N20001919,0.01036540405503087
95MM150008,N20001918,0.0008697957695862242
95MM150009,N20001918,0.8904539397135335
95MM150009,N20001920,0.06659496418246173
95MM150009,N20001916,0.026770234668384987
95MM150009,N20001919,0.016180861435619927
95MM150010,N20001927,0.4363198207114332
95MM150010,N20001920,0.31794736281370023
95MM150010,N20001919,0.24573281647486703
95MM150011,N20001908,0.9697093582718513
95MM150011,N20001915,0.02942086502305025
95MM150011,N20001460,7.701306551924067e-05
95MM160001,N20001922,0.904151599072209
95MM160001,N20001915,0.02066372059859919
95MM160001,N20001872,0.016441174624971716
95MM160001,N20001929,0.016203728803102106
95MM160001,N20001923,0.015417867350664687
95MM160001,N20001924,0.010953978417437853
95MM160001,N20001861,0.00699743859274999
95MM160001,N20001871,0.003359800686608647
95MM160001,N20001858,0.002526941166592568
95MM160001,N20001878,0.0022533407159603036
95MM160001,N20001859,0.0010009230462807864
95MM160001,N20001853,1.2369458028588393e-05
95MM160001,N20001898,1.1216530207774208e-05
95MM160001,N20001888,2.301320955735835e-06
95MM160001,N20001867,2.0940591923575904e-06
95MM160001,N20001893,1.4381465213322592e-06
95MM160002,N20001922,0.4288766567999486
95MM160002,N20001908,0.41109092284534704
95MM160002,N20001915,0.10039899499121105
95MM160002,N20001921,0.05963342536349223
95MM160003,N20001909,0.6931650256363081
95MM160003,N20001908,0.24348501388399854
95MM160003,N20001910,0.06333774367310617
95MM160003,N20001812,7.608710066487383e-06
95MM160003,N20001807,4.6080965117111305e-06
95MM160004,N20001908,0.367980415219686
95MM160004,N20001909,0.36174854270788753
95MM160004,N20001910,0.24196447289212905
95MM160004,N20001912,0.016363933195915645
95MM160004,N20001911,0.011942635984384891
95MM160005,N20001910,0.98092505152405
95MM160005,N20001909,0.016296694882591434
95MM160005,N20001912,0.002640366859085847
95MM160005,N20001913,0.00013648561647422984
95MM160005,N20001812,1.4011177871354817e-06
95MM160006,N20001921,0.3722616256251654
95MM160006,N20001912,0.36183937427615254
95MM160006,N20001911,0.1629554012396182
95MM160006,N20001910,0.10294359885906365
95MM160007,N20001908,0.6605271109690377
95MM160007,N20001921,0.2306381265969987
95MM160007,N20001913,0.06340475456539837
95MM160007,N20001912,0.016555745365472493
95MM160007,N20001911,0.01563593478725259
95MM160007,N20001910,0.008594502407989717
95MM160007,N20001922,0.003366457321551664
95MM160007,N20001909,0.0009452329813901452
95MM160008,N20001921,0.5224751643548268
95MM160008,N20001922,0.3425008421241368
95MM160008,N20001850,0.08632218586984075
95MM160008,N20001851,0.03068416805351528
95MM160008,N20001913,0.010242911860489375
95MM160008,N20001858,0.007652750757349821
95MM160008,N20001852,9.570216962719219e-05
95MM160008,N20001853,2.5090307388758187e-05
95MM160009,N20001850,0.946671736632777
95MM160009,N20001854,0.053325733636626016
95MM160009,N20001781,2.5297305971846964e-06
95MM170001,N20001788,0.347924436648848
95MM170001,N20001792,0.3389210658808872
95MM170001,N20001783,0.3010064578422799
95MM170001,N20001785,0.012146624546934928
95MM170001,N20001733,1.4150810494937588e-06
95MM170002,N20001785,0.7745263726268344
95MM170002,N20001788,0.17447809674291379
95MM170002,N20001783,0.0470936209259541
95MM170002,N20001778,0.00355737655853661
95MM170002,N20001776,0.00034453314576425115
95MM170003,N20001785,0.7104041081744186
95MM170003,N20001792,0.2890945489672342
95MM170003,N20001780,0.0004185265500902991
95MM170003,N20001788,7.250855536740121e-05
95MM170003,N20001733,1.0307752887270866e-05
95MM170004,N20001791,0.3958654793337012
95MM170004,N20001794,0.28178310395077677
95MM170004,N20001793,0.257492712590138
95MM170004,N20001796,0.05525185116302395
95MM170004,N20001790,0.005598244438291446
95MM170004,N20001795,0.0040086085240635385
95MM170005,N20001787,0.7842340612230209
95MM170005,N20001791,0.1904874836825033
95MM170005,N20001788,0.016466916880055478
95MM170005,N20001792,0.008811538214417871
95MM170006,N20001788,0.7305314484618934
95MM170006,N20001792,0.2534888205263463
95MM170006,N20001783,0.015284818434847762
95MM170006,N20001787,0.0006880820136621641
95MM170006,N20001733,6.830563244878298e-06
95MM170007,N20001787,0.411155056521147
95MM170007,N20001791,0.348035664679482
95MM170007,N20001783,0.23849766308796105
95MM170007,N20001784,0.0013852681311091386
95MM170007,N20001788,0.0005180846887901571
95MM170007,N20001794,0.00034721306325188477
95MM170007,N20001775,6.104982826124013e-05
95MM170008,N20001792,0.5976823866995599
95MM170008,N20001796,0.29533640413981144
95MM170008,N20001788,0.10689890525364026
95MM170008,N20001787,3.907648216888363e-05
95MM170008,N20001733,3.099693762250952e-05
95MM170008,N20001791,1.0030625066538346e-05
95MM170008,N20001736,2.1998621318682124e-06
95MM170009,N20001796,0.589610999184507
95MM170009,N20001792,0.2660413869245342
95MM170009,N20001791,0.1443476138909584
95MM170010,N20001783,0.9845926717568102
95MM170010,N20001785,0.00826649916456334
95MM170010,N20001788,0.006308408427793584
95MM170010,N20001775,0.0008324206508361292
95MM180001,N20001935,0.6158526270404693
95MM180001,N20001940,0.367451240276474
95MM180001,N20001934,0.008105419335114723
95MM180001,N20001933,0.0049644112147802085
95MM180001,N20001941,0.0017400680962729373
95MM180001,N20001932,0.0016520432700466152
95MM180001,N20001939,0.00021106818294897123
95MM180001,N20001947,2.276058553926049e-05
95MM180002,N20001929,0.7295113144034612
95MM180002,N20001937,0.24283416611903255
95MM180002,N20001922,0.012151536958547014
95MM180002,N20001938,0.009501110184374072
95MM180002,N20001898,0.005051872455010795
95MM180002,N20001924,0.0007679829561432478
95MM180002,N20001935,0.00018201692343060042
95MM180003,N20001938,0.4291264941345839
95MM180003,N20001935,0.3364275557004454
95MM180003,N20001937,0.2310770200027895
95MM180003,N20001929,0.0032398693770803455
95MM180003,N20001948,0.00012326992014606437
95MM180003,N20001947,5.790864955831827e-06
95MM180004,N20001935,0.7619465819482765
95MM180004,N20001904,0.17129198029760917
95MM180004,N20001901,0.04205351250641871
95MM180004,N20001889,0.024707177957798816
95MM180005,N20001892,0.6207913620083074
95MM180005,N20001901,0.35728231530186677
95MM180005,N20001896,0.021926322689826208
95MM180006,N20001924,0.5653228749136623
95MM180006,N20001929,0.25203779656373587
95MM180006,N20001922,0.18263932852260176
95MM180007,N20001935,0.35182913534689875
95MM180007,N20001901,0.33827287506448145
95MM180007,N20001907,0.22854746746905408
95MM180007,N20001896,0.06512127858216947
95MM180007,N20001892,0.00911852637673309
95MM180007,N20001895,0.004787901208712163
95MM180007,N20001904,0.0023228159519499587
95MM180008,N20001901,0.4995114278393814
95MM180008,N20001896,0.4938550055520876
95MM180008,N20001892,0.006633566608530548
95MM180009,N20001935,0.43699693707859966
95MM180009,N20001929,0.3116564469814811
95MM180009,N20001907,0.18428216970394404
95MM180009,N20001902,0.033520383952465156
95MM180009,N20001900,0.02392271560848499
95MM180009,N20001895,0.009515301855722028
95MM180009,N20001903,7.125804428299879e-05
95MM180009,N20001905,3.073735167634433e-05
95MM180009,N20001906,4.049423342841843e-06
95MM190001,N20001867,0.731398743083094
95MM190001,N20001871,0.1653421887424531
95MM190001,N20001872,0.10325906817445799
95MM190002,N20001867,0.5197330313670009
95MM190002,N20001871,0.3697840527328487
95MM190002,N20001863,0.11036079757802436
95MM190002,N20001859,0.00012211832212330175
95MM190003,N20001871,0.5561046965350219
95MM190003,N20001878,0.2250699917321549
95MM190003,N20001879,0.21882531173282502
95MM190004,N20001867,0.34628495907522977
95MM190004,N20001872,0.3235044426944728
95MM190004,N20001871,0.3115637723956236
95MM190004,N20001878,0.018103789442891777
95MM190004,N20001859,0.0005430363917791355
95MM190005,N20001871,0.5447455634431639
95MM190005,N20001879,0.4547562636979227
95MM190005,N20001875,0.0004448588817060704
95MM190005,N20001878,5.331397720488429e-05
95MM190006,N20001875,0.5137587147845268
95MM190006,N20001871,0.20790880229348951
95MM190006,N20001865,0.16161799829632584
95MM190006,N20001879,0.11671448462566272
95MM190007,N20001878,0.6752901500661699
95MM190007,N20001879,0.30217257430769023
95MM190007,N20001884,0.020316781751862953
95MM190007,N20001875,0.0019222611228003372
95MM190007,N20001871,0.0002982327514781641
95MM190008,N20001859,0.5642302717012819
95MM190008,N20001856,0.2836541685625662
95MM190008,N20001863,0.13940065129967577
95MM190008,N20001867,0.012221147485296931
95MM190008,N20001853,0.00049376095118338
95MM190009,N20001863,0.4607863026364143
95MM190009,N20001856,0.20150925260178285
95MM190009,N20001859,0.19811693656638754
95MM190009,N20001865,0.09282935168544852
95MM190009,N20001871,0.036154266148375275
95MM190009,N20001862,0.006137764736069603
95MM190009,N20001857,0.004466125625521587
95MM190010,N20001859,0.9911295523895468
95MM190010,N20001872,0.005870698746603114
95MM190010,N20001863,0.0024668469834339085
95MM190010,N20001867,0.0005329018804125377
95MM200001,N20001875,0.39797225544421716
95MM200001,N20001884,0.32679699000389556
95MM200001,N20001873,0.275230754551888
95MM200002,N20001875,0.9996047190325699
95MM200002,N20001871,0.000395268380320943
95MM200003,N20001876,0.8289957018429872
95MM200003,N20001869,0.16591367847643784
95MM200003,N20001880,0.0029776202185002975
95MM200003,N20001884,0.0012130765325459219
95MM200003,N20001874,0.0008999229295360996
95MM200004,N20001876,0.5203801197389929
95MM200004,N20001869,0.47704493994252195
95MM200004,N20001868,0.0025749403184862347
95MM200005,N20001873,0.4706086108525525
95MM200005,N20001884,0.2787587893616141
95MM200005,N20001876,0.23084084411103228
95MM200005,N20001886,0.019790377467237275
95MM200005,N20001880,1.378207564525562e-06
95MM200006,N20001884,0.4146515847277873
95MM200006,N20001875,0.33084871527072734
95MM200006,N20001879,0.254499700001485
95MM200007,N20001862,0.9742773986955393
95MM200007,N20001864,0.02400229098499184
95MM200007,N20001855,0.0017203103194759284
95MM200008,N20001864,0.9817692123834882
95MM200008,N20001855,0.008654702094999613
95MM200008,N20001860,0.006359767388775025
95MM200008,N20001862,0.0032163181327285258
95MM200009,N20001864,0.5790388945183278
95MM200009,N20001868,0.3638022738999832
95MM200009,N20001869,0.03668425158524872
95MM200009,N20001860,0.020474579996444857
95MM200010,N20001862,0.4332290082531749
95MM200010,N20001873,0.3302109347309984
95MM200010,N20001865,0.21692164481337387
95MM200010,N20001864,0.01956562497291589
95MM200010,N20001868,7.278722953993791e-05
95MM200011,N20001873,0.6147029609691866
95MM200011,N20001875,0.20787764332117442
95MM200011,N20001865,0.17741939570963755
95MM200012,N20001873,0.5441568794290026
95MM200012,N20001868,0.38814259393520373
95MM200012,N20001876,0.057920777653756084
95MM200012,N20001864,0.006602371621356879
95MM200012,N20001869,0.003175088492952077
95MM200012,N20001862,2.2888677285075155e-06
95MM210001,N20001928,0.3468172245317201
95MM210001,N20001926,0.3357030874361981
95MM210001,N20001935,0.31162162776532887
95MM210001,N20001930,0.005837652312994315
95MM210001,N20001931,1.9028135467390253e-05
95MM210001,N20001767,1.379818292009567e-06
95MM210002,N20001932,1.0000000000000007
95MM210003,N20001933,0.9993042413916418
95MM210003,N20001932,0.0003562029075877187
95MM210003,N20001931,0.00033955570076365745
95MM210004,N20001940,0.6390033962265101
95MM210004,N20001932,0.3086656090323383
95MM210004,N20001933,0.05037137854893518
95MM210004,N20001934,0.0019552326268618314
95MM210004,N20001767,4.383565347753927e-06
95MM210005,N20001935,0.6192585152557584
95MM210005,N20001926,0.2805804892651514
95MM210005,N20001925,0.10015101610022643
95MM210005,N20001904,9.979378863908486e-06
95MM210006,N20001926,0.9448734537472885
95MM210006,N20001925,0.05511784207165376
95MM210006,N20001767,3.5679956995570183e-06
95MM210006,N20001904,3.1226629074109317e-06
95MM210006,N20001889,2.013522451881419e-06
95MM210007,N20001926,0.7681704610621061
95MM210007,N20001925,0.23182794277631683
95MM210007,N20001767,1.596161583960426e-06
95MM210008,N20001935,0.7753192807352715
95MM210008,N20001931,0.2213942921061336
95MM210008,N20001928,0.002312493491779595
95MM210008,N20001933,0.0008098621101777396
95MM210008,N20001930,0.0001640715566382603
95MM210009,N20001930,0.7937521893815749
95MM210009,N20001932,0.15235880210597794
95MM210009,N20001933,0.04836477491771996
95MM210009,N20001931,0.005524233594727702
95MM210010,N20001940,0.41441379801426104
95MM210010,N20001928,0.29387369580523226
95MM210010,N20001930,0.09662804341293227
95MM210010,N20001932,0.08646306772481507
95MM210010,N20001933,0.06738729548948057
95MM210010,N20001931,0.041232256446754136
95MM210010,N20001767,1.8431065278414955e-06
95MM220001,N20001784,0.4189181657265221
95MM220001,N20001849,0.2786578356980746
95MM220001,N20001775,0.17481358586396734
95MM220001,N20001777,0.1276104127114391
95MM220002,N20001781,0.7687938698518842
95MM220002,N20001771,0.2298308555902092
95MM220002,N20001772,0.0013719390150323247
95MM220002,N20001850,3.2027118566032167e-06
95MM220003,N20001775,0.6043821606780734
95MM220003,N20001784,0.22475919676689574
95MM220003,N20001849,0.16641224121986392
95MM220003,N20001846,0.0029896618559355705
95MM220003,N20001848,0.001056997712113359
95MM220003,N20001787,0.0002315410026089826
95MM220003,N20001783,0.0001682007645089136
95MM220004,N20001781,0.8244410513900401
95MM220004,N20001789,0.1728225473680849
95MM220004,N20001777,0.0020286157677802926
95MM220004,N20001772,0.000705871509861747
95MM220004,N20001854,1.91396422534873e-06
95MM220005,N20001784,0.49018043799936867
95MM220005,N20001789,0.39327503852798895
95MM220005,N20001781,0.062278899880240234
95MM220005,N20001777,0.0480901111771272
95MM220005,N20001790,0.005714731042950079
95MM220005,N20001787,0.000256827150598615
95MM220005,N20001791,0.00020166933525107242
95MM220005,N20001854,2.284886476121097e-06
95MM220006,N20001777,0.9939379115695859
95MM220006,N20001781,0.006062088430418273
95MM220007,N20001777,0.6140624772189427
95MM220007,N20001848,0.17926501004984388
95MM220007,N20001849,0.14280198136105415
95MM220007,N20001775,0.06386678013798709
95MM220007,N20001847,3.751232170300058e-06
95MM220008,N20001772,0.49000048056690243
95MM220008,N20001781,0.2758063375792007
95MM220008,N20001777,0.23364605486173642
95MM220008,N20001771,0.0005406336299636902
95MM220008,N20001847,6.493362195810772e-06
95MM230001,N20001795,0.8167029071653087
95MM230001,N20001798,0.1640051212181007
95MM230001,N20001800,0.017460218570459065
95MM230001,N20001797,0.0018317341759640834
95MM230002,N20001799,0.9439530685596196
95MM230002,N20001796,0.05604121522445865
95MM230002,N20001734,5.716215926454077e-06
95MM230003,N20001796,0.9601866353122722
95MM230003,N20001799,0.03450973114626898
95MM230003,N20001734,0.005297762316959719
95MM230003,N20001736,5.871224491525003e-06
95MM230004,N20001800,0.5841596374707169
95MM230004,N20001801,0.19028983297152652
95MM230004,N20001798,0.0991776006465418
95MM230004,N20001799,0.09215026008369766
95MM230004,N20001795,0.03421978051729082
95MM230004,N20001735,2.888310221907505e-06
95MM230005,N20001793,0.6751442760286266
95MM230005,N20001794,0.3163145924263713
95MM230005,N20001790,0.005065040257993492
95MM230005,N20001795,0.003476091287023839
95MM230006,N20001796,0.4897670689446563
95MM230006,N20001795,0.46325134652288236
95MM230006,N20001794,0.04698158453245964
95MM230007,N20001796,0.6194589042537358
95MM230007,N20001799,0.3783681319446058
95MM230007,N20001795,0.002172963801652904
95MM230008,N20001799,0.6687798402574443
95MM230008,N20001795,0.19786645092784103
95MM230008,N20001800,0.13301163119658094
95MM230008,N20001796,0.0003278207594964428
95MM230008,N20001735,1.425685863330928e-05
95MM240001,N20001838,0.9993330258553687
95MM240001,N20001844,0.0006669741446337759
95MM240002,N20001844,0.7538177163331832
95MM240002,N20001838,0.24395310488661742
95MM240002,N20001843,0.0019335558349076536
95MM240002,N20001836,0.0002956229452893033
95MM240003,N20001844,0.9040015062113416
95MM240003,N20001836,0.0920858956847595
95MM240003,N20001840,0.002327071171304829
95MM240003,N20001843,0.0012792375305770186
95MM240003,N20001847,0.0002986083135676332
95MM240003,N20001772,7.68108844051488e-06
95MM240004,N20001830,0.6859544502768419
95MM240004,N20001828,0.2737586783415316
95MM240004,N20001826,0.02686768509989809
95MM240004,N20001836,0.009354018223461293
95MM240004,N20001840,0.0022984332654477045
95MM240004,N20001809,0.0017139352725375856
95MM240004,N20001834,5.2799520276715326e-05
95MM240005,N20001836,0.6364780737232147
95MM240005,N20001830,0.36352192627678315
95MM240006,N20001836,0.669682862522647
95MM240006,N20001838,0.21805252452187057
95MM240006,N20001828,0.10003898737986704
95MM240006,N20001830,0.012225625575624517
95MM240007,N20001836,0.8508223638829122
95MM240007,N20001838,0.13888025658801
95MM240007,N20001840,0.009438810851174121
95MM240007,N20001830,0.00045365569977071145
95MM240007,N20001844,0.0004049129781353437
95MM250001,N20001812,0.6984534851573039
95MM250001,N20001820,0.1763378498772275
95MM250001,N20001813,0.0525564006402254
95MM250001,N20001811,0.05038181603593691
95MM250001,N20001833,0.008607495480638513
95MM250001,N20001815,0.005864175313046785
95MM250001,N20001817,0.005322948349813084
95MM250001,N20001839,0.0013825133214946602
95MM250001,N20001818,0.0005289812199237326
95MM250001,N20001823,0.00030393149636216574
95MM250002,N20001823,0.3280444837939665
95MM250002,N20001820,0.2824101553259303
95MM250002,N20001818,0.18698936875232033
95MM250002,N20001829,0.16362477990637128
95MM250002,N20001821,0.03566593039970134
95MM250002,N20001813,0.0017759329115862397
95MM250002,N20001815,0.0014893489101239074
95MM250003,N20001817,0.5679193604497952
95MM250003,N20001822,0.17736213125323655
95MM250003,N20001815,0.15780296989212636
95MM250003,N20001821,0.05584305258392764
95MM250003,N20001813,0.041072485820911345
95MM250004,N20001822,0.37212835779769193
95MM250004,N20001815,0.31307396604623855
95MM250004,N20001821,0.24542546808036642
95MM250004,N20001813,0.06467753978481067
95MM250004,N20001823,0.0016356611516129944
95MM250004,N20001831,0.0015670031002216257
95MM250004,N20001819,0.0008282766569995035
95MM250004,N20001817,0.00041750446276888356
95MM250004,N20001818,0.0002462229192886592
95MM250005,N20001822,0.5075922054998795
95MM250005,N20001832,0.2446000049385051
95MM250005,N20001821,0.20346757790404643
95MM250005,N20001835,0.029335526983336673
95MM250005,N20001829,0.015004684674224117
95MM250006,N20001832,0.8606747444851215
95MM250006,N20001835,0.1298629058947926
95MM250006,N20001822,0.009462349620086226
95MM250007,N20001820,0.4419875329966348
95MM250007,N20001839,0.3393087426717902
95MM250007,N20001833,0.19161460343613226
95MM250007,N20001829,0.027079940614498862
95MM250007,N20001769,5.194059378709079e-06
95MM250007,N20001768,3.9862215656303384e-06
95MM250008,N20001839,0.8179488409870815
95MM250008,N20001846,0.15966590900500205
95MM250008,N20001842,0.021227686570308983
95MM250008,N20001829,0.001132412170359397
95MM250008,N20001820,2.0285571345082854e-05
95MM250008,N20001769,4.865695900538879e-06
95MM250009,N20001835,0.8355657363225191
95MM250009,N20001842,0.14530692647325097
95MM250009,N20001841,0.010045947438478812
95MM250009,N20001829,0.0090813277688577
95MM250010,N20001829,0.46926722911918844
95MM250010,N20001839,0.38642487704004935
95MM250010,N20001842,0.12101242337916324
95MM250010,N20001820,0.010540274472907375
95MM250010,N20001823,0.007593365652751796
95MM250010,N20001835,0.0051618303359458086
95MM250011,N20001837,0.43192819029388907
95MM250011,N20001835,0.35524154706947825
95MM250011,N20001841,0.1276227691697119
95MM250011,N20001832,0.08520749346691701
95MM250012,N20001837,0.6197147722424351
95MM250012,N20001832,0.3027599211228451
95MM250012,N20001822,0.05516474755188125
95MM250012,N20001831,0.021773577631088042
95MM250012,N20001843,0.0005869814517501969
95MM250013,N20001841,0.9940851427081134
95MM250013,N20001837,0.003913241812058504
95MM250013,N20001842,0.0013050931532407755
95MM250013,N20001835,0.0006965223265867086
95MM250014,N20001837,0.6619843866027437
95MM250014,N20001841,0.3376723074797931
95MM250014,N20001845,0.00034330591745771177
95MM250015,N20001842,0.6834170637595631
95MM250015,N20001841,0.2952564317284977
95MM250015,N20001835,0.01900555111343609
