DZ2021_cd,OA_CODE,weight
N20002225,95YY170001,0.09604843662401809
N20002225,95YY120001,0.05247340587857852
N20002225,95YY120003,0.02807101841420745
N20002225,95YY120002,0.0034918082037474667
N20002226,95YY120003,0.45935851823690904
N20002226,95YY120002,0.29697972039343
N20002226,95YY120004,0.09981893565780996
N20002226,95YY070001,0.05899358240404414
N20002226,95YY120001,0.04437740060284806
N20002226,95YY070004,0.02514693424903648
N20002226,95YY120005,0.015320724242581359
N20002226,95ZZ110005,3.985058550770334e-06
N20002227,95YY120004,0.7456546961766676
N20002227,95YY120003,0.25434452639790106
N20002228,95YY070006,0.435161664161414
N20002228,95YY170003,0.30021659456712535
N20002228,95YY170001,0.17581774980287385
N20002228,95YY170002,0.045620335929552135
N20002228,95YY170004,0.026161149912514645
N20002228,95YY200004,0.00918973749276135
N20002228,95YY070001,0.007832768133758826
N20002229,95YY170004,0.4966771024650653
N20002229,95YY070001,0.40443596897001355
N20002229,95YY120003,0.07882928343885814
N20002229,95YY170003,0.020025617849639524
N20002229,95YY070006,3.2027276423838914e-05
N20002230,95YY120005,0.5375072134359538
N20002230,95YY120004,0.3452684006874943
N20002230,95YY120003,0.07329092445186584
N20002230,95YY070004,0.043932295003301626
N20002230,95YY100001,1.1090755482635307e-06
N20002231,95YY200004,0.6026930959312468
N20002231,95YY200005,0.15248068582180954
N20002231,95YY200003,0.1179531597458335
N20002231,95YY070003,0.08777111127455138
N20002231,95YY070006,0.039052103867828605
N20002231,95KK120002,3.0905288627759927e-05
N20002231,95KK030005,1.919259473268878e-05
N20002232,95YY070004,0.5875905040252374
N20002232,95YY070001,0.2116231247293985
N20002232,95YY070002,0.08377823312923281
N20002232,95YY140001,0.057218270852015196
N20002232,95YY120005,0.05489457528299278
N20002232,95YY140002,0.004895291981122759
N20002233,95YY120005,0.9821048216706769
N20002233,95YY140001,0.01787484305146138
N20002233,95YY140005,7.5409362043918626e-06
N20002233,95YY100001,5.983965494800447e-06
N20002233,95YY150005,4.946406971518906e-06
N20002234,95YY070001,0.5759035520258539
N20002234,95YY070002,0.33814806696331434
N20002234,95YY070006,0.0779929374986287
N20002234,95YY010001,0.007875147115353238
N20002234,95YY070004,8.029639684971243e-05
N20002235,95YY070005,0.33813169794590575
N20002235,95YY070003,0.3218612797928891
N20002235,95YY070001,0.1826691721326471
N20002235,95YY070006,0.15733785012855742
N20002236,95YY120005,0.7127934116609704
N20002236,95YY150005,0.12931394018710923
N20002236,95YY150003,0.08680095836730682
N20002236,95YY150004,0.07107549715135598
N20002236,95YY150006,1.3552456805410887e-05
N20002236,95YY190005,2.549299558458015e-06
N20002237,95YY200005,0.6949771706120479
N20002237,95YY070003,0.1581424530758806
N20002237,95YY200001,0.07557474668025557
N20002237,95YY200003,0.07130561911757914
N20002238,95YY140002,0.6671224519568769
N20002238,95YY140001,0.18332532481532116
N20002238,95YY140006,0.13911347656222608
N20002238,95YY070004,0.009873867730044204
N20002238,95YY140007,0.0005648789355296016
N20002239,95YY070005,0.5199853602759906
N20002239,95YY200005,0.17167800744438258
N20002239,95YY180005,0.11920357398957392
N20002239,95YY180001,0.08988308189197365
N20002239,95YY070003,0.07648643709255092
N20002239,95YY070001,0.022545022928864133
N20002239,95YY200001,0.00021851637666452025
N20002240,95YY200003,0.7071088982978849
N20002240,95YY200004,0.14949583436984967
N20002240,95YY200001,0.09003636713845058
N20002240,95YY200002,0.0427313436103474
N20002240,95YY200005,0.010607748714638507
N20002240,95OO010004,9.661048763925284e-06
N20002240,95KK120004,8.847444018529577e-06
N20002240,95KK120002,1.355330061704744e-06
N20002241,95YY200002,0.6643837943576648
N20002241,95YY200001,0.33561620564233635
N20002242,95YY010003,0.2938357110634052
N20002242,95YY010001,0.1833021910009973
N20002242,95YY070004,0.15651094254070808
N20002242,95YY070001,0.14633312382675961
N20002242,95YY070002,0.12364554937333122
N20002242,95YY180001,0.09283223705244326
N20002242,95YY070005,0.002703235095520432
N20002242,95YY140002,0.0008319174757357399
N20002242,95YY090005,4.22320101524532e-06
N20002243,95YY180005,0.5335416034308695
N20002243,95YY200002,0.30701428078455323
N20002243,95YY070005,0.07642139912160903
N20002243,95YY200001,0.042494775704176355
N20002243,95YY200005,0.024967428837177005
N20002243,95YY180001,0.010835036282093122
N20002243,95YY180002,0.0041447806901242544
N20002243,95YY200003,0.0005806951493979728
N20002244,95YY180001,0.3133338745597236
N20002244,95YY180002,0.24355966662352554
N20002244,95YY010003,0.2163810414762806
N20002244,95YY010005,0.15783916379706225
N20002244,95YY180005,0.06888394549193287
N20002244,95YY010006,2.308051472736303e-06
N20002245,95YY010002,0.6406668005014436
N20002245,95YY010001,0.1923040543291198
N20002245,95YY030004,0.16678048438573864
N20002245,95YY030005,0.00016208613469058554
N20002245,95YY090008,6.456547960197886e-05
N20002245,95YY090005,2.200916940578335e-05
N20002246,95YY010003,0.5360525354941928
N20002246,95YY010004,0.18641188480954998
N20002246,95YY010002,0.1510773779178412
N20002246,95YY010005,0.07060041683250795
N20002246,95YY010001,0.050879309622130525
N20002246,95YY180003,0.003225077118527552
N20002246,95YY010006,0.0016945824846639809
N20002246,95YY160004,5.448647656762917e-05
N20002246,95YY160005,4.329244014673665e-06
N20002247,95YY010003,0.6345464140928051
N20002247,95YY010006,0.27731918165478964
N20002247,95YY010005,0.08480173226408905
N20002247,95YY010004,0.003332671988317311
N20002248,95YY180004,0.3995489735204672
N20002248,95YY180005,0.2611156536604156
N20002248,95YY200003,0.19744260027036492
N20002248,95YY180002,0.10040825350652688
N20002248,95YY200002,0.04140527520423843
N20002248,95OO040005,5.9359831938170635e-05
N20002248,95OO010004,2.0114396027122436e-05
N20002249,95YY010004,0.7234880244779899
N20002249,95YY030004,0.1648229602806652
N20002249,95YY010002,0.10263388081223401
N20002249,95YY010003,0.008982539271314992
N20002249,95YY160005,5.3190712967599866e-05
N20002249,95YY160001,1.94044448267677e-05
N20002250,95YY180003,0.7119814224506504
N20002250,95YY010005,0.20556149007083052
N20002250,95YY180002,0.07897502486163571
N20002250,95YY010006,0.003253304612176485
N20002250,95YY180001,0.00020291837935580695
N20002250,95YY160004,2.583962534891423e-05
N20002251,95YY180004,0.3479940644229848
N20002251,95YY180003,0.3270510923000042
N20002251,95YY180002,0.32480674572480545
N20002251,95OO020005,8.796005431560028e-05
N20002251,95YY160003,4.74612480534313e-05
N20002251,95OO040005,1.2655938577271911e-05
N20002252,95SS050004,0.48449649788903765
N20002252,95SS050005,0.33460313280912024
N20002252,95SS050003,0.17708915885963145
N20002252,95SS140002,0.0025577686035689615
N20002252,95SS050009,0.0010082548625093297
N20002252,95SS140006,0.00022231313814010713
N20002252,95SS140009,2.287383799441862e-05
N20002253,95SS050003,0.5156031457433208
N20002253,95SS050007,0.43334227696451094
N20002253,95SS050004,0.045187235072965896
N20002253,95SS130007,0.0033660669533403754
N20002253,95SS140009,0.0019487400274591532
N20002253,95SS050001,0.0005286237926766654
N20002253,95SS180001,1.2610365103821113e-05
N20002253,95SS130006,8.926752515962577e-06
N20002253,95SS050005,2.3743280743103917e-06
N20002254,95SS050008,0.6793546669633513
N20002254,95SS050009,0.29909525929397035
N20002254,95SS050005,0.018031423312313628
N20002254,95SS140002,0.0035186504303729555
N20002255,95SS050009,0.5142370882134872
N20002255,95SS050003,0.2646398526973104
N20002255,95SS050001,0.1490151110725052
N20002255,95SS050007,0.03617508253504422
N20002255,95SS050005,0.03593055859839323
N20002255,95SS050008,1.3620992314732184e-06
N20002256,95SS050001,0.6683435315520817
N20002256,95SS050010,0.24200422628438062
N20002256,95SS050007,0.0821664344836066
N20002256,95SS050003,0.0070997814284589214
N20002256,95SS180001,0.00020055392404842953
N20002256,95SS180008,0.00018533005829776702
N20002257,95SS050002,0.8977933781125532
N20002257,95SS050001,0.08099202507432464
N20002257,95SS050010,0.01973584308648027
N20002257,95SS250007,0.00041197504031090286
N20002257,95SS180009,0.0003947266967499175
N20002257,95SS180010,0.0003479917105688697
N20002257,95SS250006,0.0001666599881603246
N20002257,95SS180008,0.00015119864826020912
N20002257,95SS170004,4.8219792751783335e-06
N20002257,95SS170003,1.3796633213502527e-06
N20002258,95SS230002,0.4980817286283822
N20002258,95SS050002,0.26360634154081886
N20002258,95SS230004,0.23249143298602695
N20002258,95SS230001,0.005589025651060368
N20002258,95SS170003,0.0001635023018686696
N20002258,95SS230003,6.794824567269944e-05
N20002259,95SS230003,0.6598375370640518
N20002259,95SS230001,0.18849382783000257
N20002259,95SS230002,0.12770295580828245
N20002259,95SS210010,0.02379421584149884
N20002259,95SS210004,0.0001397876756081994
N20002259,95SS170003,3.1675780555756095e-05
N20002260,95SS050002,0.467026224017673
N20002260,95SS050006,0.1877867138429774
N20002260,95SS230010,0.14141601793831185
N20002260,95SS230004,0.06809294266256272
N20002260,95SS230008,0.057053014424079146
N20002260,95SS050010,0.040031116279842675
N20002260,95SS230006,0.01820786366408702
N20002260,95SS230005,0.009460682435244068
N20002260,95SS050001,0.006416331979583397
N20002260,95SS050008,0.002144657585601654
N20002260,95SS050009,0.0019432018396187407
N20002260,95SS030004,0.00016981807773745113
N20002260,95SS150003,0.00010812836830696662
N20002260,95SS230009,9.538244757958906e-05
N20002260,95SS140002,3.8114572674313855e-05
N20002260,95SS150005,9.603381868049925e-06
N20002261,95SS230003,0.3864465773055726
N20002261,95SS230004,0.1865302879073634
N20002261,95SS230002,0.1826183969712149
N20002261,95SS230007,0.16233485490586053
N20002261,95SS230006,0.08206969775566536
N20002262,95SS240009,0.5084115893371738
N20002262,95SS240010,0.3157634915892682
N20002262,95SS240012,0.10859700513435616
N20002262,95SS240011,0.06449307988619975
N20002262,95SS240002,0.0025650938326485634
N20002262,95SS240001,0.00016974022035753141
N20002263,95SS240010,0.665331397953534
N20002263,95SS240006,0.14946336977303362
N20002263,95SS240007,0.1305567195672953
N20002263,95SS210005,0.054639547468595506
N20002263,95SS240004,8.965237511802941e-06
N20002264,95SS240001,0.5228285017228043
N20002264,95SS240002,0.3147854345202096
N20002264,95SS240005,0.09323862083333082
N20002264,95SS240012,0.06886083476603858
N20002264,95SS240009,0.0002845005480661615
N20002264,95SS240003,2.107609558283012e-06
N20002265,95SS240004,0.45261600397353746
N20002265,95SS240010,0.3926754679786547
N20002265,95SS240007,0.15470569148687452
N20002265,95SS240006,2.831081030495371e-06
N20002266,95SS240005,0.7082617229380886
N20002266,95SS240001,0.2091555079524629
N20002266,95SS240012,0.081838358982623
N20002266,95SS240003,0.0006584827509615247
N20002266,95SS240009,8.592737584663258e-05
N20002267,95SS240011,0.517673278636903
N20002267,95SS240002,0.31971713844456967
N20002267,95SS240005,0.10883717290926226
N20002267,95SS240003,0.052605713034053085
N20002267,95SS240010,0.0010873578232315389
N20002267,95SS240009,7.933915196447236e-05
N20002268,95SS210005,0.3397425860246663
N20002268,95SS240006,0.20620565248448952
N20002268,95SS240009,0.17896716867069337
N20002268,95SS210010,0.13560428944805825
N20002268,95SS240005,0.036998913927723504
N20002268,95SS240012,0.0221273947426033
N20002268,95SS210002,0.01978769286584934
N20002268,95SS240007,0.019257106460258022
N20002268,95SS210001,0.018615820441828065
N20002268,95SS210004,0.011564328228340668
N20002268,95SS240010,0.006351637477341572
N20002268,95SS210008,0.0023074898741798217
N20002268,95SS240003,0.00152431943977004
N20002268,95SS210007,0.0007386897598004201
N20002268,95LL190011,0.00013559428981717956
N20002268,95SS010001,1.9708528190990476e-05
N20002268,95LL010004,1.9135000902055143e-05
N20002268,95LL110004,1.4994358009637124e-05
N20002268,95SS010002,8.025616304431766e-06
N20002268,95SS210006,6.075091584172284e-06
N20002268,95SS210009,3.1888800814861043e-06
N20002269,95SS230011,0.43180011610372077
N20002269,95SS230006,0.2887564149640893
N20002269,95SS230007,0.2794394562837228
N20002269,95SS230005,2.293655853695726e-06
N20002269,95SS230010,1.7189926009411493e-06
N20002270,95SS240006,0.4172638412536414
N20002270,95SS240007,0.4154729972770355
N20002270,95SS240004,0.16726316146931455
N20002271,95SS240006,0.919377930419802
N20002271,95SS240007,0.08062206958019659
N20002272,95SS240003,0.5548128357533227
N20002272,95SS240007,0.18827852031904957
N20002272,95SS240004,0.14058790315958977
N20002272,95SS240011,0.07922773634629333
N20002272,95SS240010,0.03709300442174286
N20002273,95SS240003,0.597604624157084
N20002273,95SS240005,0.1890974071287002
N20002273,95SS240008,0.14761449468172322
N20002273,95SS240007,0.06561883358126377
N20002273,95LL190011,6.46853421573116e-05
N20002274,95SS230010,0.47572049311470066
N20002274,95SS230005,0.4278036616539176
N20002274,95SS230007,0.0727394540765657
N20002274,95SS230011,0.0124695510122944
N20002274,95SS230006,0.011266840142532309
N20002275,95SS240003,0.6696806954603961
N20002275,95SS240007,0.29897931576755926
N20002275,95SS240008,0.031339988772062156
N20002276,95SS210002,0.4796484016004138
N20002276,95SS210010,0.21766703959919112
N20002276,95SS210003,0.15552469062206772
N20002276,95SS150002,0.06202950689473734
N20002276,95SS230003,0.045616776631780556
N20002276,95SS210005,0.039513584651809146
N20002277,95SS150002,0.4921281563936562
N20002277,95SS210003,0.16125875022819144
N20002277,95SS230007,0.12949002996163847
N20002277,95SS230003,0.07779880405552254
N20002277,95SS150010,0.06788636161989435
N20002277,95SS210002,0.050721384234594324
N20002277,95SS230011,0.015702102448336478
N20002277,95SS230010,0.005014411058166187
N20002278,95SS150005,0.5212274173305472
N20002278,95SS150007,0.255669712108268
N20002278,95SS150006,0.16508479967975184
N20002278,95SS150009,0.05800528820697423
N20002278,95SS230010,1.2782674443458344e-05
N20002279,95SS150005,0.583624781527969
N20002279,95SS230010,0.35220775196510756
N20002279,95SS150008,0.06416746650691417
N20002280,95SS150006,0.6198972831607564
N20002280,95SS150007,0.2315223014168619
N20002280,95SS150004,0.10612750929685989
N20002280,95SS150005,0.04093792274793524
N20002280,95SS150003,0.0015149833775933493
N20002281,95SS150010,0.5195017220263788
N20002281,95SS150008,0.2958113938566447
N20002281,95SS230010,0.1493431298216902
N20002281,95SS230007,0.031852188384583965
N20002281,95SS150005,0.003491565910701601
N20002282,95SS150009,0.7382606492715759
N20002282,95SS150007,0.25980133978701175
N20002282,95SS150006,0.0019341606664959531
N20002282,95SS150005,3.850274899945101e-06
N20002283,95SS150008,0.7967985300483943
N20002283,95SS150005,0.18978183549257618
N20002283,95SS150009,0.01341963445903713
N20002284,95SS210003,0.38271764217645765
N20002284,95SS210002,0.2659126140889217
N20002284,95SS240006,0.2603119685609924
N20002284,95SS150010,0.047462697038690854
N20002284,95SS150001,0.024526454102539466
N20002284,95SS150002,0.014875669157679102
N20002284,95SS210005,0.004033641956572886
N20002284,95FF140001,0.00013268373362393352
N20002284,95FF140002,1.224771572758218e-05
N20002284,95LL110004,8.278958973801082e-06
N20002284,95FF050001,6.251858203793359e-06
N20002285,95SS150003,0.3605278608918635
N20002285,95SS150010,0.3403193864669554
N20002285,95SS150001,0.23003106234679513
N20002285,95SS150008,0.03782049375269816
N20002285,95SS080003,0.019187844546317435
N20002285,95SS150009,0.009294941741934565
N20002285,95SS210003,0.002038943534343319
N20002285,95SS150007,0.0007552242112778661
N20002285,95SS030008,2.1673536292228183e-05
N20002285,95SS030004,2.238416389065794e-06
N20002286,95SS150001,0.8087404926362467
N20002286,95SS080003,0.1796171282088859
N20002286,95SS210003,0.007141211931228533
N20002286,95SS080011,0.0043017296392908605
N20002286,95FF050001,0.00014938818858418053
N20002286,95FF100003,2.679818491509522e-05
N20002286,95FF060001,2.0109541860526636e-05
N20002286,95FF100004,3.21591545779851e-06
N20002287,95SS110009,0.5296091977401108
N20002287,95SS110001,0.20374522989808344
N20002287,95SS110010,0.15000425599184655
N20002287,95SS110007,0.048173961376784764
N20002287,95SS110008,0.031139355656530376
N20002287,95SS110002,0.030164347862780865
N20002287,95AA040004,0.007110227159329206
N20002287,95AA040003,5.344965128815383e-05
N20002288,95SS110003,0.8662759466544554
N20002288,95SS110010,0.06377287339947177
N20002288,95AA040004,0.04089264107674053
N20002288,95SS110011,0.02745261969868075
N20002288,95AA060004,0.0016062844023340688
N20002289,95SS110008,0.4442572899236327
N20002289,95SS110001,0.274568593887448
N20002289,95SS060004,0.18798351585619058
N20002289,95SS110007,0.08161826215322741
N20002289,95SS110004,0.008397832087284908
N20002289,95SS040009,0.0028854501791424204
N20002289,95SS110009,0.0002482796877744839
N20002289,95AA040007,2.5737907645037553e-05
N20002289,95AA040002,5.7152229512934155e-06
N20002289,95GG270010,5.335386608173924e-06
N20002289,95SS070012,3.752391789084913e-06
N20002290,95SS110003,0.59682068281595
N20002290,95SS110011,0.4031793171840482
N20002291,95SS110009,0.39087265554288103
N20002291,95SS110002,0.19202493660412873
N20002291,95SS110010,0.18299594069830014
N20002291,95SS110011,0.12290035286784784
N20002291,95SS110003,0.11120611428682171
N20002292,95SS110003,0.9992776506954343
N20002292,95SS110002,0.0007223493045778218
N20002293,95SS110002,0.5042540799787956
N20002293,95SS110003,0.1908122169940615
N20002293,95SS110005,0.15784222352508334
N20002293,95SS010007,0.14709011598717792
N20002293,95AA060004,1.3635148818676898e-06
N20002294,95SS110007,0.5622003915386198
N20002294,95SS110002,0.2670955768652519
N20002294,95SS010007,0.11686960751313075
N20002294,95SS110009,0.05328106091607885
N20002294,95SS110006,0.0005530533787403393
N20002295,95SS110005,0.5043544432984856
N20002295,95SS010008,0.2989886227833797
N20002295,95SS110003,0.1714987090903035
N20002295,95SS010001,0.024897238362784055
N20002295,95LL010007,0.00016187765299943452
N20002295,95SS010011,9.82281945741407e-05
N20002295,95AA060004,1.3709896997584012e-06
N20002296,95SS110008,0.3691006776636812
N20002296,95SS110004,0.24948199279100286
N20002296,95SS110006,0.22858433546287335
N20002296,95SS040009,0.15132015743115024
N20002296,95SS110001,0.0015126547565555198
N20002297,95SS040009,0.4182782842834767
N20002297,95SS110008,0.34503297920256326
N20002297,95SS040008,0.1467381588415048
N20002297,95SS020002,0.040177110851517636
N20002297,95SS060004,0.033247214045863414
N20002297,95SS110001,0.01651830875254719
N20002297,95SS070008,6.676378795889581e-06
N20002297,95SS220005,1.1486581820516015e-06
N20002298,95SS010007,0.4236420433994109
N20002298,95SS110006,0.23602056944660754
N20002298,95SS110007,0.19125391182000628
N20002298,95SS010010,0.08019404460336907
N20002298,95SS010009,0.06249703655088526
N20002298,95SS110004,0.006392394179720354
N20002299,95SS010007,0.4124009755383841
N20002299,95SS010008,0.2100703422916724
N20002299,95SS010009,0.20329767218070677
N20002299,95SS110005,0.16107871663768406
N20002299,95SS010011,0.013152201744590817
N20002300,95SS010011,0.6646671258166202
N20002300,95SS010008,0.33533287418338453
N20002301,95SS040008,0.41245693818846435
N20002301,95SS110006,0.28379056521243984
N20002301,95SS010010,0.25826089076628334
N20002301,95SS010006,0.03717704400737525
N20002301,95SS040009,0.008069507792874702
N20002301,95SS010004,0.00024505403256293225
N20002302,95SS010010,0.5417885066439947
N20002302,95SS010004,0.23053627956957007
N20002302,95SS110006,0.14130701328029613
N20002302,95SS010002,0.0555418733777077
N20002302,95SS010009,0.020524991551410958
N20002302,95SS010007,0.010301335577021295
N20002303,95SS010001,0.6658240542248912
N20002303,95SS010008,0.3304824448561134
N20002303,95SS010011,0.0036549700259523145
N20002303,95SS010009,3.853089304319076e-05
N20002304,95SS010002,0.5526612781852651
N20002304,95SS010001,0.26950869599275823
N20002304,95SS010009,0.1778299787258873
N20002305,95SS020002,0.7412207053508416
N20002305,95SS020012,0.2587634471551404
N20002305,95SS300005,8.22042979976452e-06
N20002305,95SS220005,7.627064219691981e-06
N20002306,95SS040008,0.907459777658763
N20002306,95SS040013,0.09254022234124445
N20002307,95SS020002,0.8888863164941446
N20002307,95SS020012,0.10873473339015909
N20002307,95SS040008,0.002378950115682789
N20002308,95SS040008,0.45186258368240717
N20002308,95SS040011,0.347821031111074
N20002308,95SS040013,0.20031638520649947
N20002309,95SS040008,0.7387234772365054
N20002309,95SS040011,0.11220732651528828
N20002309,95SS040010,0.05517583150612752
N20002309,95SS040016,0.052849670210849777
N20002309,95SS040012,0.039451453527635426
N20002309,95SS010006,0.0015922410035934633
N20002310,95SS040008,0.47741927322438293
N20002310,95SS020012,0.3071278473064003
N20002310,95SS020001,0.10424365586590557
N20002310,95SS020002,0.08793071359223999
N20002310,95SS020004,0.023278510011073682
N20002311,95SS010004,0.45811084611000824
N20002311,95SS010006,0.4228456240233713
N20002311,95SS010010,0.07217645844970617
N20002311,95SS040016,0.045782671743845475
N20002311,95SS040008,0.0008125235183535675
N20002311,95SS040010,9.910231752692268e-05
N20002311,95SS040014,8.92583822029092e-05
N20002311,95SS040012,5.598004049432819e-05
N20002311,95SS170003,2.7535414491522803e-05
N20002312,95SS040011,0.576970393671915
N20002312,95SS040013,0.41263295140690537
N20002312,95SS040012,0.010371718630871902
N20002312,95SS040014,2.4936290301780017e-05
N20002313,95SS040012,0.6043889887881901
N20002313,95SS040011,0.25690717122801826
N20002313,95SS040010,0.1387038399837975
N20002314,95SS040010,0.9994728708713269
N20002314,95SS040008,0.0005271291286607665
N20002315,95SS040012,0.5277974387297822
N20002315,95SS040014,0.3995382965476057
N20002315,95SS040011,0.0721125212393542
N20002315,95SS040013,0.0005517434832781302
N20002316,95SS040010,0.6722620460726627
N20002316,95SS040012,0.23792223910026566
N20002316,95SS040016,0.08981403048412397
N20002316,95SS040014,1.684342952671004e-06
N20002317,95SS010001,0.6392617126706098
N20002317,95SS010003,0.3091659051502279
N20002317,95SS010005,0.03871236932139031
N20002317,95LL010009,0.012388528861248502
N20002317,95SS010008,0.00041525475314940655
N20002317,95LL010007,5.6252291574465563e-05
N20002318,95SS010002,0.7933872727499031
N20002318,95SS010004,0.1302982340954517
N20002318,95SS210001,0.06619785474624923
N20002318,95SS210006,0.006015698993714714
N20002318,95SS010010,0.003686057428975091
N20002318,95SS010009,0.00023291063858185178
N20002318,95SS210008,0.0001802569487463431
N20002318,95SS210005,1.7143983792128302e-06
N20002319,95SS010001,0.6907926144770699
N20002319,95SS010002,0.21912365007039125
N20002319,95SS010005,0.07727432173821351
N20002319,95SS010003,0.012349366412287906
N20002319,95LL010004,0.0002136968122892909
N20002319,95SS240009,0.0001786828308019255
N20002319,95LL010009,3.988307267467304e-05
N20002319,95SS210005,2.7820512855324138e-05
N20002320,95SS210001,0.6963795938509116
N20002320,95SS210006,0.3024926859204856
N20002320,95SS210008,0.0011277202286021366
N20002321,95SS210001,0.4696077418792836
N20002321,95SS210008,0.4543087071429438
N20002321,95SS210010,0.0760835509777803
N20002322,95SS210007,0.6211913653702121
N20002322,95SS210001,0.19407609121815883
N20002322,95SS210006,0.18002950818205785
N20002322,95SS210009,0.004702204335930921
N20002323,95SS210008,0.548641034888206
N20002323,95SS210001,0.4078880244798753
N20002323,95SS210010,0.025961815820501614
N20002323,95SS210009,0.015198286218562236
N20002323,95SS210007,0.002264630577517269
N20002323,95SS210006,4.6208015334001e-05
N20002324,95SS210004,0.4162295211711987
N20002324,95SS010004,0.22192292738367772
N20002324,95SS210001,0.1422354524798589
N20002324,95SS010006,0.07783703117535076
N20002324,95SS210010,0.0771587333317008
N20002324,95SS210008,0.06433730178004006
N20002324,95SS230003,0.00011444388071411103
N20002324,95SS230001,9.84936236911281e-05
N20002324,95SS230002,3.854894278292944e-05
N20002324,95SS170003,2.5541135334372742e-05
N20002324,95SS010002,1.9630904737849263e-06
N20002325,95SS210009,0.4093867127430002
N20002325,95SS210001,0.24779145030206257
N20002325,95SS210007,0.1469114535304692
N20002325,95SS210010,0.09130186494928405
N20002325,95SS210005,0.061503661755404074
N20002325,95SS210008,0.04310485671977379
N20002326,95SS020001,0.36045685869418814
N20002326,95SS020005,0.3378074649414648
N20002326,95SS020004,0.2517797059538611
N20002326,95SS040008,0.04995414412641143
N20002326,95SS020003,1.1756928989939454e-06
N20002327,95SS020005,0.38431287293902733
N20002327,95SS020003,0.32877579559653164
N20002327,95SS040013,0.13254844841213842
N20002327,95SS040008,0.10170031753795496
N20002327,95SS020007,0.052655501481922204
N20002327,95SS020004,6.411275957696027e-06
N20002328,95SS020003,0.3672269564941097
N20002328,95SS040013,0.34510880257638604
N20002328,95SS020008,0.21663031977329775
N20002328,95SS040014,0.07103251716514546
N20002328,95SS020005,1.403991062914097e-06
N20002329,95SS040016,0.4160756775009152
N20002329,95SS040017,0.3097132210685422
N20002329,95SS040014,0.13144530155603332
N20002329,95SS040001,0.10397839099093949
N20002329,95SS040015,0.03813170073722478
N20002329,95SS040013,0.0006557081463486204
N20002330,95SS020006,0.3794416926413237
N20002330,95SS020009,0.27793424936771255
N20002330,95SS020004,0.19598773734461486
N20002330,95SS020010,0.09980796476620492
N20002330,95SS020012,0.044258807879222574
N20002330,95SS020007,0.0016961072331663992
N20002330,95SS020005,0.0008629439239584486
N20002330,95SS300002,6.6640581432817585e-06
N20002330,95SS300005,3.832785658698791e-06
N20002331,95SS020007,0.594755978368056
N20002331,95SS020010,0.4052359016541519
N20002331,95SS020005,8.119977771519708e-06
N20002332,95SS020008,0.3554599313648033
N20002332,95SS040015,0.18633684440790166
N20002332,95SS020007,0.1701354615305163
N20002332,95SS040014,0.11254720282549693
N20002332,95SS040002,0.10286654435624694
N20002332,95SS020011,0.06873511639946078
N20002332,95SS020003,0.002980750532003049
N20002332,95SS020010,0.00037590723881396364
N20002332,95SS040013,0.0003714773103645841
N20002332,95SS040017,0.00019076403438583294
N20002333,95SS020009,0.42890338624697505
N20002333,95SS020010,0.42117154078627655
N20002333,95SS020007,0.07026186080524582
N20002333,95SS020006,0.05750110778054806
N20002333,95SS020011,0.022127141007023836
N20002333,95SS200004,1.8625970230232377e-05
N20002333,95SS020008,1.433072396964746e-05
N20002333,95SS300002,1.7953553325533401e-06
N20002334,95SS040001,0.4532501538151955
N20002334,95SS040002,0.399209758602388
N20002334,95SS040015,0.0745608745231182
N20002334,95SS040003,0.0457721234648099
N20002334,95SS040007,0.021027956597569144
N20002334,95SS040006,0.006169290719423933
N20002334,95SS020011,6.832051630927955e-06
N20002334,95SS020008,3.0102258888294865e-06
N20002335,95SS040001,0.645989254228246
N20002335,95SS040006,0.32815315982294674
N20002335,95SS040016,0.01892867859649924
N20002335,95SS040003,0.00692890735234266
N20002336,95SS040016,0.4974622164342189
N20002336,95SS040004,0.2544128329572343
N20002336,95SS040005,0.21506936153232062
N20002336,95SS040006,0.018264624898034324
N20002336,95SS040001,0.014790964178174788
N20002337,95SS020011,0.8462251026298142
N20002337,95SS200004,0.15372336866327155
N20002337,95SS020010,2.911482766087377e-05
N20002337,95SS020008,9.152025868968988e-06
N20002337,95SS170006,6.060078122323013e-06
N20002337,95SS040002,2.2847326042815877e-06
N20002337,95SS040007,2.2619350733044613e-06
N20002337,95SS170005,1.9274586123317036e-06
N20002338,95SS200006,0.37026470272123363
N20002338,95SS200005,0.3533065778930535
N20002338,95SS200004,0.27641337793840937
N20002338,95SS020009,8.99970284887018e-06
N20002338,95SS300002,4.688508639739909e-06
N20002338,95SS200007,1.6532358126393182e-06
N20002339,95SS200003,0.4402368532325354
N20002339,95SS200005,0.409469157382543
N20002339,95SS200004,0.15028936515480407
N20002339,95SS020011,3.5114515338293855e-06
N20002339,95SS200008,1.1127785895396368e-06
N20002340,95SS040007,0.7649513222355803
N20002340,95SS040002,0.22953503987498616
N20002340,95SS040003,0.005485939466944898
N20002340,95SS020011,1.9296524339045645e-05
N20002340,95SS170005,8.401898126064172e-06
N20002341,95SS040006,0.32728676923388134
N20002341,95SS040005,0.29538000286094485
N20002341,95SS040003,0.2567927962404172
N20002341,95SS040007,0.12003171931039312
N20002341,95SS040001,0.0003429153313607576
N20002341,95SS040004,0.00015672400567354197
N20002341,95SS170010,4.1579385407506635e-06
N20002341,95SS170005,3.414410006528435e-06
N20002341,95SS170011,1.3322755574169485e-06
