Ward Code,Ward Name,LGD Name,Multiple Deprivation Measure Score,Rank of Multiple Deprivation Measure Domain,Income Domain Score,Rank of Income Domain,Employment Domain Score,Rank of Employment Domain,Health Domain Score,Rank of Health Domain,Education Domain Score,Rank of Education Domain,Access Domain Score,Rank of Access Domain,Social Environment Domain Score,Rank of Social Environment Domain,Housing Domain Score,Rank of Housing Domain,MDM_decile
1925,Seymour Hill,Lisburn,13.9932283131157,366,23.5656890518607,335,12.0467020097432,286,-0.203299888978644,350,0.313827530359286,205,-0.544034795134274,415,0.0755988994666234,253,0.233687004544272,386,7
1926,Tonagh,Lisburn,20.5236109401863,253,28.1244205535793,253,12.5319023216244,264,0.472965788782523,132,0.561450733242293,154,-1.52485348697448,548,0.460883740764554,151,0.260521277842979,285,5
1927,Twinbrook,Lisburn,52.62721617135,28,58.1998180535397,16,20.8113137640644,26,0.908564181356905,57,0.932985872803436,83,-0.400798592304803,365,0.804428486953484,95,0.235594102363203,375,1
1928,Wallace Park,Lisburn,1.00902353876952,566,3.02915801539587,566,2.66378811453293,566,-1.34483118797709,549,-1.91392798280751,556,-0.74532897353294,463,-1.14318493152923,530,0.220609798910034,445,10
2001,Ballymaguigan,Magherafelt,14.42865362423,357,25.2226718307869,305,11.8683811355299,299,-0.317576537068492,387,-0.480587845796487,393,0.533859894430383,167,-0.80055886798675,470,0.304842443573053,115,7
2002,Bellaghy,Magherafelt,18.944415632772,273,34.1083311565047,171,11.5805375633694,320,-0.128430712982188,328,-0.123411278481703,314,0.664121334542674,142,-1.08183951051885,520,0.308439607113867,105,5
2003,Castledawson,Magherafelt,22.4695058092031,224,27.7284477909833,260,13.9820754735944,191,0.814709591066423,74,-0.261779651444103,348,0.16010542644807,239,-0.1603994778329,319,0.267700748166102,258,4
2004,Draperstown,Magherafelt,22.0372386260364,231,35.4435468760026,151,13.2888561475038,230,0.0164387375624688,271,0.0581836198807415,267,0.745869759643979,122,-0.4453969588368,391,0.247306944011773,338,5
2005,Gulladuff,Magherafelt,17.3018127583159,300,26.4123585605876,283,12.1543445725921,279,0.228876401782016,194,-0.225371822763732,340,0.514089393216391,174,-0.989110850554928,508,0.282660174240882,194,6
2006,Knockcloghrim,Magherafelt,10.8858963686115,423,17.2735908737973,431,9.69382634021385,411,-0.0513888356004726,298,-0.572451409521792,419,0.393826996580346,194,-0.652321124913671,441,0.297963618446269,138,8
2007,Lecumpher,Magherafelt,11.1244815289322,415,21.8790726349594,358,9.81099860038937,409,-0.453502448490566,419,-0.549888195349825,413,0.34370339760345,211,-1.41499205979948,556,0.322125499938522,71,8
2008,Lower Glenshane,Magherafelt,13.3242172932092,378,28.6163829667418,245,11.5920938517103,318,-0.650160299270036,457,-0.346035616761836,367,0.582838546437815,156,-1.10021729993199,523,0.198162993975098,519,7
2009,Maghera,Magherafelt,31.2218006877631,126,41.2451562659276,94,16.1430432318439,101,0.482757159167156,127,0.181901071732992,230,-0.537817229659481,414,0.0379962343020969,271,0.309878487394828,100,3
2010,Swatragh,Magherafelt,14.3904806423403,359,29.8879703064949,231,10.7225674173779,363,-0.297388118853766,383,-0.722804734802494,449,0.787676095272573,112,-0.781129589145527,464,0.262222681265324,278,7
2011,Tobermore,Magherafelt,15.0671331881429,343,25.4079927858839,301,11.9790632563821,293,-0.05468495914134,300,-0.149789249592862,322,0.438402697334674,185,-0.603466742515548,431,0.263173923948287,273,7
2012,Town Parks East,Magherafelt,25.134363620874,184,38.5857874905169,117,13.6687658844756,212,-0.0517368586446621,299,0.737293710772672,111,-1.02830413410826,510,0.798327004143091,96,0.267508310440382,259,4
2013,Town Parks West,Magherafelt,17.7369360495672,293,30.3271555287849,225,13.9736761362986,192,-0.0999097259191166,320,-0.475507760345982,391,-1.03715376270653,514,0.650532647402032,121,0.284548046144464,186,6
2014,Upperlands,Magherafelt,23.4428498165442,212,25.1409947269013,307,14.5168763229328,167,0.269654962917272,180,-0.273367933821385,354,0.767602135546664,114,-0.961433428149946,505,0.365811364956538,13,4
2015,Valley,Magherafelt,15.3306205597538,339,26.3009336209311,285,12.7527184721018,253,-0.431395587608697,415,-0.0658597683601835,300,0.610398467492539,152,-1.45472643176414,558,0.253582447810359,312,6
2101,Armoy,Moyle,38.7424192840002,74,38.9837772723177,116,15.0116161571227,142,0.865876015276006,67,0.320868096752801,204,1.4275398933632,21,-0.0925952286403158,302,0.365510228661828,14,2
2102,Ballylough,Moyle,19.2883972869916,268,26.0574860300483,289,13.8758841880666,196,-0.215906277760792,356,0.101798578926394,251,0.543461038928337,165,-0.0336564700279018,283,0.297715907294381,139,5
2103,Bonamargy & Rathlin,Moyle,32.8889164862452,110,27.3326842348373,268,17.9269831911856,61,0.478202605680134,130,-1.23181577391543,516,1.26449102913048,38,1.20884975693771,49,0.324715364444636,59,2
2104,Bushmills,Moyle,48.9905384969646,36,49.2280451570243,42,18.8829880003771,41,0.218532873583496,198,1.61829340583759,28,0.524738914497396,171,1.34759962451122,27,0.282688924893785,193,1
2105,Carnmoon,Moyle,21.1403806268927,242,21.8034100413929,359,13.7832795544898,207,-0.0439908160713445,293,0.126711643475782,247,1.06021051161635,63,-0.585475408334993,426,0.327354132001476,52,5
2106,Dalriada,Moyle,17.0393672979323,306,30.436768631187,223,12.2420753075478,276,-0.0168040237443781,282,-0.320694190915251,360,-0.0257543087326454,267,0.380272773808584,166,0.255514344972561,306,6
2107,Dunseverick,Moyle,18.2978385338533,287,22.3425878678157,354,11.7734462329401,305,0.258305113043833,184,-0.534210646550511,406,1.26730938037094,36,-0.546927633777262,417,0.263963574869118,270,6
2108,Glenaan,Moyle,18.0813973625916,290,29.9801900082152,229,11.8513934204912,300,0.180184682124142,214,-0.650713877456629,434,0.9327800223333,86,-0.0890724608976995,301,0.216389016130354,461,6
2109,Glenariff,Moyle,19.4887149875385,263,27.4126033171715,264,12.7684301853809,252,-0.129369550110241,329,-0.205023480455579,336,1.30301214475908,33,-0.216935140911923,338,0.211939106571235,471,5
2110,Glendun,Moyle,27.9661390565103,154,26.2965074722968,286,13.8969318386524,194,0.126670818724206,232,0.210624093654624,224,1.7777394835514,7,-0.757780072575063,457,0.337423636082302,36,3
2111,Glenshesk,Moyle,16.6143989612753,316,24.3628234608546,319,11.6609106665848,312,-1.13746499972149,530,-0.815012430184704,468,1.50539539121433,15,-0.160648751679755,320,0.267420510407389,260,6
2112,Glentaisie,Moyle,50.5144211938257,30,48.6988314497832,44,21.3818353183648,17,0.685987391065455,95,1.24523097852323,54,-0.654519396097179,440,1.22297781247972,47,0.27699285900084,214,1
2113,Kinbane,Moyle,30.6287879024573,132,34.1204898448453,170,15.858716223068,116,-0.535553403589506,435,0.385471395862641,193,0.97443242200729,79,0.42864496562994,158,0.433690453151138,4,3
2114,Knocklayd,Moyle,36.575309560262,89,45.7684058906819,64,17.8686610833637,63,0.092056837658437,244,0.899313515924477,88,0.100273455767033,249,0.067097431969643,261,0.244969532571442,347,2
2115,Moss-side & Moyarget,Moyle,18.7361791215474,277,30.9066831207777,216,12.6825837727422,257,-0.52200637976481,434,-0.325199562189648,362,0.969628712875332,81,-0.218625486794106,339,0.294579441162259,153,5
2201,Annalong,Newry and Mourne,20.7616741345399,249,26.4958107776759,281,12.3967743000019,268,-0.218808687610625,358,0.706375360155461,120,1.00070197598984,76,0.0640376954476335,263,0.233839752657849,384,5
2202,Ballybot,Newry and Mourne,46.290086826103,40,50.5168455727649,33,17.7620320967315,64,1.39274884052913,25,1.05006805472359,70,-0.957363690066248,498,0.524484564150138,142,0.165536981754293,560,1
2203,Ballycrossan,Newry and Mourne,18.1807905154817,288,26.0946039306467,288,11.9202199167938,296,0.546414033399041,114,-0.148862537081282,321,0.299908143800054,218,-0.807052724007335,472,0.271873520080006,237,6
2204,Beesbrook,Newry and Mourne,29.8659349679281,137,37.2933940726971,135,14.6506883995434,159,0.537004808525232,115,1.01336993848603,75,-0.337811369780572,348,-0.0747250357675454,294,0.257604312716492,298,3
2205,Binnian,Newry and Mourne,17.2258295078902,301,23.285335769168,343,8.51472106263424,457,0.337328940226768,167,0.463637309299357,180,1.03778757010321,69,-0.447431433960046,392,0.193122844540474,535,6
2206,Camlough,Newry and Mourne,34.6415386634524,101,44.8088699086742,67,16.9489260930946,90,0.469829485247947,134,0.437769110137639,187,0.539338079029936,166,-0.46505539544557,401,0.262326672295898,277,2
2207,Clonallan,Newry and Mourne,23.7366948742816,209,31.6621047972595,201,14.4127549564865,171,0.589464703186333,107,-0.15075519635886,323,-0.391090847844604,363,0.826594195380576,92,0.250103202584886,333,4
2208,Creggan,Newry and Mourne,40.5419765300071,66,52.7921705861289,28,17.2128098249462,81,0.154053660145584,223,0.646324235640025,134,0.839279543683567,102,-1.08990468533986,521,0.298136064952387,135,2
2209,Crossmaglen,Newry and Mourne,45.1863573625933,47,53.5347520050154,24,17.5736542602303,70,0.90664204236272,58,0.788895023940357,102,0.587214415381406,155,-0.997841479957365,510,0.230607508086664,403,1
2210,Daisy Hill,Newry and Mourne,50.0457609183251,33,52.9803459254417,27,18.7624704095038,45,1.42571046781247,23,1.05910865026818,67,-1.01561695095887,509,0.262659327074093,196,0.275077756462135,223,1
2211,Derrymore,Newry and Mourne,37.3676504746218,87,47.6913895470762,52,15.7900247909483,120,0.887239817664667,60,0.487961966085809,171,-0.106678948219528,281,0.522474015567651,143,0.269140913568212,251,2
2212,Donaghmore,Newry and Mourne,20.4472944745036,255,25.0533114243332,309,13.4342294075768,223,0.106268396614849,240,-0.694273702313603,441,0.640492657889793,149,-0.256100603605316,345,0.385751533511676,6,5
2213,Drumalane,Newry and Mourne,20.8091231776587,247,30.7308880549994,217,13.4637235124692,221,0.787864103129043,77,-0.251221377680249,345,-0.527615439796245,411,0.118572213025165,241,0.178281608919162,550,5
2214,Drumgullion,Newry and Mourne,35.8287097287401,93,42.7265173118089,85,17.5194125706883,72,0.7682885801035,81,0.602614055890695,147,-0.507996573403741,407,0.203850712071613,219,0.27152510233559,241,2
2215,Fathom,Newry and Mourne,21.6270902652591,237,31.5974624443216,202,12.9065438793611,245,0.589587516268178,106,-0.22956811035022,341,0.451586490983699,182,-0.469243331023794,402,0.259632899134497,288,5
2216,Forkhill,Newry and Mourne,25.3955339097572,181,37.4316508373841,131,12.8385164223534,249,0.476818842302148,131,-0.148213780186337,320,1.12064389164113,57,-0.479038369873652,407,0.213130582626841,468,4
2217,Kilkeel Central,Newry and Mourne,22.7942092153485,221,31.962862240612,193,11.9845978030339,291,0.0965712667920064,243,0.93084931901257,84,-0.278588808657901,330,0.92871826930361,72,0.209776745329245,481,4
2218,Kilkeel South,Newry and Mourne,24.6612474841541,194,33.4937490416946,183,10.8721113051638,357,0.446890181189614,140,0.870526842096096,91,0.0202760512532505,257,0.732144741068152,107,0.281763381968199,197,4
2219,Lisnascree,Newry and Mourne,22.7369651739247,222,27.166536125849,271,14.4561592435115,168,0.181222923263155,213,0.00158903119151095,279,1.0202732164945,71,-0.469294832286122,403,0.273784969935056,233,4
2220,Mayobridge,Newry and Mourne,16.9848347909382,308,28.5661262653162,247,11.581831028478,319,-0.136717364823912,332,0.0430954717423837,272,0.821134140493513,107,-1.10292785043988,524,0.267971571735289,255,6
2221,Newtownhamilton,Newry and Mourne,32.8630682381141,112,42.7255001138036,86,15.9885822927109,109,0.526587295197534,118,0.149239257675293,242,0.932814721118319,85,-0.488265657358136,408,0.231045371476884,400,2
2222,Rathfriland,Newry and Mourne,25.4971368893444,179,34.626906417866,163,12.7779564447773,251,0.690937675869499,93,0.652097487721786,133,-0.0244223933512011,266,0.0958649613294639,247,0.224547464302255,433,4
2223,Rostrevor,Newry and Mourne,18.4003710823993,285,28.913262019383,243,12.1371440883453,282,0.235065796891232,191,0.0630885456316981,264,0.57716543407597,157,-0.43142035901911,385,0.192001127568258,536,6
2224,St. Mary's,Newry and Mourne,33.8750277530776,103,39.5317115445685,108,16.2058044165652,98,0.92934934946893,52,0.708885831582503,119,-0.534327820629284,413,0.0911492424597607,249,0.181208880362695,547,2
2225,St. Patrick's,Newry and Mourne,42.9438828638195,59,44.7471298408555,68,20.4493792519977,29,1.33955717381496,30,0.274527418534464,213,-1.38376927278092,541,0.910423075347713,76,0.177259007296327,552,2
2226,Seaview,Newry and Mourne,15.0202181191974,344,27.5096285126422,263,12.1105980123421,284,-0.155074912404509,339,-0.0303220068611973,288,-0.452753514345324,391,0.353806246673108,175,0.244844256440404,349,7
2227,Silver Bridge,Newry and Mourne,30.5906883106681,133,43.2112462452476,79,15.3034723731343,136,0.183142830558593,212,0.173157762463241,236,1.08350257600214,61,-1.30956137435097,552,0.230370455314475,406,3
2228,Spelga,Newry and Mourne,28.4260007860601,149,33.8723485124615,175,14.1697095724936,181,0.382868591428554,155,0.478603376132552,176,1.24311805938963,41,-0.170719254069903,322,0.253947279922888,311,3
2229,Tullyhappy,Newry and Mourne,17.3661295215839,298,20.3831947154284,384,11.5609430725893,322,0.517252422246221,121,-0.0587068349939356,296,0.704185111425827,129,-0.236725103270353,342,0.252683546690859,316,6
2230,Windsor Hill,Newry and Mourne,10.4643521160089,428,20.8073053340497,374,10.6246914140734,370,0.118652088588956,237,-0.866249329671035,472,-0.453343905238691,392,0.0906165056869847,250,0.227078973554637,420,8
2301,Abbey,Newtownabbey,8.883416871694,447,19.338707137562,400,8.0061878609905,470,0.0456437562521265,262,-0.0745614945408801,304,-0.781800322928806,471,-0.291540967556251,352,0.20406963656123,501,8
2302,Ballyclare North,Newtownabbey,12.7478535024685,389,25.1401344859554,308,11.5536055946424,323,-0.374707991712433,397,0.130873197430141,246,-0.375484412799698,360,0.138051329024309,235,0.178584167849253,549,7
2303,Ballyclare South,Newtownabbey,9.16423085752681,443,17.5324662383763,429,9.35478474252409,431,-0.855518773746099,496,0.162141052496083,237,-0.365431315138219,356,0.332031458133208,180,0.219953497758838,449,8
2304,Ballyduff,Newtownabbey,8.93812239670765,446,16.3402782520659,443,7.62335255083871,480,-0.339904438752949,393,0.286536751326717,209,-0.324696503295379,341,-0.0433161002237109,286,0.181119968328138,548,8
2305,Ballyhenry,Newtownabbey,6.62898724545908,488,13.5277736470296,468,8.99181369649128,442,-0.478921774836756,427,-0.755437755252767,455,-0.449015826570558,387,0.293589176336843,190,0.224842645904428,431,9
2306,Ballynure,Newtownabbey,6.3102347782971,499,7.28844481593726,543,5.81793067192523,540,-1.17275393569237,536,-0.976629490714045,490,0.545584294955928,164,-0.786180696267856,467,0.317842987452806,87,9
2307,Braden,Newtownabbey,43.4652788464166,56,39.5461228836921,107,18.4059270666381,49,0.825408113863262,73,1.98366298242915,10,-0.718666943706441,454,0.167976315708168,228,0.197704893738988,520,1
2308,Burnthill,Newtownabbey,4.72614766567345,525,10.8431845976564,501,7.63637272173943,479,-0.712507802655233,475,-0.472753195892439,389,-0.650730242050818,437,-0.36884011968583,371,0.198596443839481,516,10
2309,Carnmoney,Newtownabbey,10.4785128772241,427,20.6265992818578,377,9.88523892540549,405,-0.385893647112978,400,-0.0865815458785687,305,-0.265633227103017,324,0.374457020020503,170,0.226758255184615,421,8
2310,Cloughfern,Newtownabbey,16.5748731961446,317,20.8997107931954,372,9.61569520978449,414,0.406993645690521,148,0.918147362439213,86,-0.658776099881803,443,0.140340001849782,233,0.163255650526836,561,6
2311,Collinbridge,Newtownabbey,3.95790035007094,532,10.2085151950241,510,7.10584179774743,498,-0.764377438037095,482,-1.02402387828809,498,-0.674704850512127,447,0.140296866487277,234,0.195059315519852,527,10
2312,Coole,Newtownabbey,36.5170800953747,90,41.1751755198878,96,13.8385308770251,200,0.882271701613582,61,1.94335321850077,12,-1.17623892396321,527,0.197407050975978,221,0.219110536232271,451,2
2313,Doagh,Newtownabbey,6.58083997550188,491,9.79678940084777,512,6.45303469788552,528,-0.896962680022901,504,-0.713063064443454,445,0.506462123132145,175,-0.70750291947509,452,0.294305648528668,154,9
2314,Dunanney,Newtownabbey,42.7474797529978,60,47.4521848002213,55,16.4467344992168,94,0.772617047490265,80,1.93668912828038,13,-0.79371955934639,476,0.215080513758172,212,0.206817431329892,489,2
2315,Glebe,Newtownabbey,5.07668499769207,518,14.1912153352502,464,7.37948670052301,489,-0.512411991804999,432,-0.990132360786778,492,-0.440151883460648,381,-0.185600828380155,326,0.206146329650659,493,10
2316,Glengormley,Newtownabbey,11.692201809633,409,22.034463435451,357,9.45823583709344,423,-0.344694615321057,395,0.230389808578417,219,-0.85299810540769,485,0.927812669000128,73,0.225701646188639,425,8
2317,Hawthorne,Newtownabbey,11.8729228297953,408,19.4584685782712,397,10.1612614543425,387,-0.661575281064204,460,0.72684620941885,113,-0.45934454472006,396,-0.160338855431184,318,0.195820855818236,524,8
2318,Hightown,Newtownabbey,7.2036499240015,481,14.2817172948138,463,10.5523802168868,376,-0.147591487669948,337,-0.76338864269041,458,-0.87686531229469,491,-0.21410084670892,334,0.224376633225393,435,9
2319,Jordanstown,Newtownabbey,4.92222540069773,520,11.0219776842207,500,7.65577563126797,478,-0.680813594915523,465,-0.914705713834724,477,-0.278030060954682,329,-0.455024206845829,396,0.226000593933432,423,10
2320,Mallusk,Newtownabbey,4.33071798192625,527,7.51928767842763,539,5.34113365694818,552,-0.807778487303556,492,-0.951759936075599,484,0.364057870358092,203,-1.03218087031103,514,0.233741500170231,385,10
2321,Monkstown,Newtownabbey,25.1339837012291,185,30.6794339135816,219,12.2790453098182,275,0.490828489911687,126,1.40045669567215,38,-0.325955302153877,343,-0.592793695651189,429,0.226620215333602,422,4
2322,Mossley,Newtownabbey,16.7434743215683,313,23.803260656993,329,9.05514789633118,441,0.257181377943474,185,0.822397583178145,98,-0.0188221952333227,264,-0.102955468232553,303,0.203098782973871,504,6
2323,Rostulla,Newtownabbey,3.36604664057475,540,12.2675285663986,488,5.01120731976754,557,-1.07535184284228,525,-1.09000649561678,503,-0.499302196583899,404,-0.224094720463203,340,0.230882928523007,401,10
2324,Valley,Newtownabbey,30.1600733531554,136,36.0148486516042,146,14.7895321150849,150,0.454251077190845,137,1.13964098141521,59,-0.621588727620533,430,0.144423868485402,232,0.280587376561119,202,3
2325,Whitehouse,Newtownabbey,33.229994373399,106,30.1839401130653,226,17.1632939108499,84,0.836990798847336,70,1.37859220357006,41,-1.21100379592913,530,0.573448088757713,134,0.196353700465779,523,2
2401,Ballyholme,North Down,2.75237290101556,553,7.4385041256736,540,3.76525313157844,564,-0.857641971275171,497,-2.44476815069728,564,-0.733953681067282,460,-0.851675654435454,487,0.288989289078985,174,10
2402,Ballymaconnell,North Down,2.67310327079951,554,6.4915179914549,551,5.25776390283856,555,-1.53216589734008,559,-1.62558880954736,540,-0.00896811460250199,260,-1.30249155419311,550,0.229997006187802,407,10
2403,Ballymagee,North Down,2.46997313174282,559,6.68255240324778,548,5.78201578352603,542,-1.1693751300065,535,-1.1579156200989,512,-0.258378744293087,322,-1.24851713089111,543,0.204251074052611,500,10
2404,Bangor Castle,North Down,6.56437007702543,492,16.9269805491975,437,10.7545907997677,362,-1.01650961838839,520,-1.01404258661604,496,-0.854432868295399,486,-0.158136314968487,317,0.260816909315951,284,9
2405,Bloomfield,North Down,15.68906211064,334,25.9145703482317,292,10.0930406353421,391,-0.09771832531718,316,0.69435982366766,122,-0.455662506680387,394,-0.384021847625086,375,0.291211589096539,166,6
2406,Broadway,North Down,2.48035998297441,558,8.71508250735543,522,6.58326556745744,525,-1.85003182218957,565,-1.81724647525373,552,-0.479623879302673,399,-1.20529548833649,540,0.250695345863724,329,10
2407,Bryansburn,North Down,1.59083975565228,563,6.00492097189961,554,6.79947101244035,519,-1.26365685384694,545,-2.00710497647085,560,-0.732721466418801,458,-1.16714405534305,536,0.216196582741009,463,10
2408,Churchill,North Down,5.18518235935836,516,10.7569107424582,502,8.56685939394112,452,-0.734317177482849,478,-1.57569621256189,537,-0.328010682962041,344,-0.816239607343068,477,0.277292093698888,212,10
2409,Clandeboye,North Down,17.1496472740454,304,25.3986839214882,302,10.3472858542467,381,-0.231550206932959,365,0.784500714144984,103,-0.194718244944038,305,0.5349985502532,140,0.279055814299575,206,6
2410,Conlig,North Down,24.0892028798353,204,33.0977558217908,185,14.0612726781236,188,0.255626306087906,186,0.668104530763426,129,0.0289961144255606,254,-0.309427626906105,357,0.237086028163043,373,4
2411,Craigavad,North Down,4.31378129750368,528,5.79189423188598,555,6.20566372456848,532,-1.2403731393744,541,-2.15530153391472,561,0.392403082736404,197,-1.47448309629942,561,0.283836076797701,189,10
2412,Crawfordsburn,North Down,4.57390511805072,526,5.08360747830768,562,4.25288189147665,562,-1.47810454607569,556,-2.33832053769355,563,0.12855433310056,245,-0.855647533682135,489,0.322324925254904,70,10
2413,Cultra,North Down,2.48307566117897,557,3.32667638592715,565,3.23178800879676,565,-2.1968271122684,566,-2.00184527032383,558,0.0370125358712844,253,-1.29282046038441,549,0.242929310906079,358,10
2414,Dufferin,North Down,32.086111829621,119,32.7957589946202,187,17.3543547024527,74,0.427716194860344,143,1.1028852579816,64,-0.380581139230996,361,0.191790659463521,225,0.249966455667652,334,3
2415,Groomsport,North Down,5.34934706691768,513,8.41908035610798,531,8.06878594877922,468,-1.26169347825458,544,-1.44016292581346,533,0.19410619178265,234,-0.840690794640356,484,0.290120750230752,170,10
2416,Harbour,North Down,22.2476370885315,229,24.3356092822627,321,17.1280991572139,86,-0.709637094167948,474,-0.719772028228566,447,-1.41974866380225,542,1.50966120262314,18,0.3525432916101,24,5
2417,Holywood Demesne,North Down,4.84115848856541,521,15.5469634538089,452,7.14803991254079,494,-0.455201517641832,420,-1.1447336622229,510,-0.774321410353819,468,-0.856202761092253,490,0.261208134758196,283,10
2418,Holywood Priory,North Down,4.74699194237893,524,6.80334297836674,546,6.96339484016546,507,-1.23468571449953,540,-1.85478083617305,553,-0.331333299636482,346,-0.605178659216374,432,0.320101579517175,77,10
2419,Loughview,North Down,15.4166589308153,337,24.3859150190827,318,9.92181470971643,404,-0.0126059797096948,281,0.739702548018888,110,-0.0484303426512005,273,-0.791665129845422,469,0.235308076530656,376,6
2420,Princetown,North Down,3.78803414564384,537,7.40909871251948,541,7.4553188362672,487,-1.44238337051047,555,-2.62536815413358,566,-0.300325837943591,335,-0.80602689781982,471,0.281033605196529,200,10
2421,Rathgael,North Down,3.70439598378755,538,12.0079144779615,495,6.77702069788907,520,-1.33264453728551,547,-0.511418113397785,403,-1.00457228522797,506,-0.55443523390566,421,0.245719146266407,346,10
2422,Silverstream,North Down,12.8084609403255,388,21.6377767849519,364,11.9894708000403,290,-0.480075538617521,429,0.442093392767413,185,-0.810162403698011,478,-0.560750279265735,422,0.274769133659123,225,7
2423,Spring Hill,North Down,2.66540078056632,555,6.35274690593358,552,5.61689290941,548,-1.57479817173878,561,-1.29099309381807,521,-0.318324697757886,339,-1.52967322467886,564,0.262964611918322,274,10
2424,Whitehill,North Down,25.8646123937897,175,33.5043462685871,182,14.3902977279294,172,0.191306674583223,208,1.06710287600903,66,-0.908486969326884,495,0.00605108389925758,278,0.277110991479519,213,4
2501,Beragh,Omagh,17.8735925261024,291,27.7250910721829,261,13.1698553081736,238,0.0350661059966113,266,-0.537878994209919,408,0.877897221104363,97,-0.552274041389276,419,0.250582370625025,330,6
2502,Camowen,Omagh,26.82772659604,165,33.7231738403826,179,14.6124534287759,162,0.873936060549744,65,-0.601452170686758,423,-0.353249618515858,352,0.468293962579663,150,0.325430978237901,57,3
2503,Clanabogan,Omagh,15.9082325855636,327,21.7339403404779,360,13.3387223729602,227,-0.182000430932602,347,-0.719892554754756,448,0.75479864379048,118,-0.858771062574871,491,0.313488905052634,93,6
2504,Coolnagard,Omagh,13.9541684912489,367,26.4277948785531,282,13.3680284321456,226,-0.19458172173801,348,-0.412030960280192,376,-0.410394878626952,370,-0.707143054123481,451,0.243246372972821,357,7
2505,Dergmoney,Omagh,22.3314784695512,226,23.8836289894863,328,16.8590484245776,91,0.467282267151997,135,-1.23661915826814,517,-0.790297718382796,474,1.25207762894196,44,0.254775984662466,308,4
2506,Dromore,Omagh,32.7185676450525,114,38.5354546586566,118,16.3043168004378,97,0.673741659877449,96,-0.0713944617164156,301,0.888960907159349,92,-0.0410879181365015,285,0.28001558878244,203,3
2507,Drumnakilly,Omagh,28.1090558526262,152,34.8994590594558,160,15.5070599940293,130,0.220105312541413,197,0.177571444944482,232,1.04280866173161,66,-0.878156361101954,494,0.282830396065941,192,3
2508,Drumquin,Omagh,32.6480881774423,115,35.3634174981867,153,16.1020603733383,104,0.339451428946934,166,0.539089526635019,159,1.26174862752012,39,-0.70377152504966,450,0.285751621889705,181,3
2509,Drumragh,Omagh,17.7847794617103,292,15.8122947651753,448,15.8840280772283,112,0.271113304358713,179,-0.973178405402495,489,-0.118324542196173,284,-0.838715096592533,481,0.283058895627832,191,6
2510,Fairy Water,Omagh,12.1589551969984,400,17.9144166362264,424,11.7115309378797,307,-0.416049224247002,406,-0.98744795870786,491,0.762414066926056,116,-0.968444860510133,507,0.302453536626816,121,8
2511,Fintona,Omagh,46.0816583357499,44,44.0553453444859,73,19.8206095060873,33,1.03278259036663,48,0.498455924876888,169,0.440908518433037,184,1.3223428097205,33,0.294716376053833,150,1
2512,Gortin,Omagh,17.0197700536761,307,22.7037896470008,349,11.4426321991115,327,-0.172566092505716,342,-0.024531857626717,285,0.858154745079427,99,-0.534317010639973,413,0.333359826635056,42,6
2513,Gortrush,Omagh,30.8519879674068,130,39.2967145006002,110,15.382444450982,135,0.656279550244152,97,0.131485623766862,245,-0.441022593041267,382,0.414457721871545,161,0.325903149265481,55,3
2514,Killyclogher,Omagh,16.5172748117319,319,31.9229385155487,195,11.6133256875024,315,-0.54555681282741,436,0.116387678140476,250,-0.252267564533113,319,-0.0714561222900394,291,0.293407711112403,157,6
2515,Lisanelly,Omagh,29.0682932990144,145,39.8553573480759,103,13.7411879796817,209,0.319717007790661,169,1.02190260773033,73,-0.590167639751921,426,0.776511992477134,100,0.23256704094085,391,3
2516,Newtownsaville,Omagh,25.988892649562,173,29.8745891427427,232,14.5961011719092,165,0.529419157772557,116,-0.546073122182321,412,1.13378565422648,54,-0.810039023840595,473,0.319806243035923,78,4
2517,Owenkillew,Omagh,38.8576728392826,73,40.8677159583835,99,18.1684345085168,55,-0.091018356533878,314,0.279611513846122,212,1.83389158196348,6,-0.754689020748495,456,0.30839002483223,106,2
2518,Sixmilecross,Omagh,35.3289341513827,96,38.3542919612726,120,16.1791002274619,100,0.758595914745886,83,-0.492711164331154,399,1.35500176375911,26,-0.648851068962937,439,0.323829592080461,62,2
2519,Strule,Omagh,15.1903843992034,341,23.5197430054904,337,11.8468225224155,301,0.1332247990427,226,-0.0657380110609319,299,-0.329095591440696,345,0.386841419309637,164,0.264287879585602,268,7
2520,Termon,Omagh,46.9703407996209,39,43.450305873252,77,21.7787268210195,14,0.879757402030773,62,-0.176921838726213,328,1.33922082588593,30,-1.25865229364152,544,0.278088373062758,209,1
2521,Trillick,Omagh,25.9432946195465,174,36.6438095705772,140,13.6199246654681,215,0.0684468248056311,256,-0.450505299306891,386,1.1503611167468,53,-0.764740501319869,462,0.34456063982506,30,4
2601,Artigarvan,Strabane,27.394895016483,160,31.0471922344472,212,17.0664151637486,87,0.0591319069528219,257,-0.190392056309065,334,0.832239215772002,103,0.223566918399394,211,0.311642086632253,94,3
2602,Castlederg,Strabane,49.7090353288344,34,54.2370050918158,22,19.5930165902639,35,0.737687022320451,88,0.641422168319783,137,0.496390442851306,177,0.92576696823751,74,0.293283708299505,158,1
2603,Clare,Strabane,38.8623269916926,72,39.3048955012656,109,17.5825249207369,69,0.567370823199409,110,0.656652475811431,132,1.27021091664448,35,-0.689676356120943,447,0.284750513290759,185,2
