,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000477,32.91779696486446,26.794379873055746,8.799342293798173,29.166523472911393,2.3219552397724645,1.924930859227314e-07,1.8354765106375527e-07,4.7481788959049227e-07,6.287449420524256e-07,5.444416874726841e-07,1.315524977543419e-07
N20000478,29.969718482981307,28.080993294740463,17.585917054494452,21.336809759914924,3.026559788928797,1.642614302935052e-07,1.92501118919081e-07,2.2779564612186152e-07,4.915425706337621e-07,4.1909905795315824e-07,1.2374023612030057e-07
N20000479,22.254712005877217,64.02844512140277,2.5969283106860304,10.545580759661052,0.5743329292925219,1.1197858573079294e-07,1.0598366742841005e-07,1.8255254342534343e-07,1.7707399058244418e-07,1.8563501813857008e-07,1.0985660906428002e-07
N20000480,14.942713984793004,13.850645081655344,20.807767932518182,49.746796509816214,0.6520759062246747,4.309781073330591e-08,2.851692700859002e-08,1.6015596042762285e-07,2.0027078774318997e-07,1.2331369011052155e-07,2.9637403929500216e-08
N20000481,23.459614289248325,28.632505270549608,8.62988740675113,35.92955798233748,3.3484324122059603,3.9356342564347e-07,3.100618833750215e-07,2.1410478873469e-07,8.608108055461873e-07,5.90621168950659e-07,2.6974542494714887e-07
N20000482,42.582607758668594,6.490878609847877,19.137290356834754,22.967702665659708,8.821518390630159,3.9907329259912034e-07,4.219692212523014e-07,1.6123338932649836e-07,4.976370466247208e-07,5.690972712252544e-07,1.6934869606981746e-07
N20000483,41.17266440491802,7.527902525903091,27.690783881472868,18.307738574322293,5.3009071664433325,1.9733389711833414e-07,3.349438156152696e-07,1.713150585052912e-06,8.193536303986771e-07,2.7594514261006885e-07,1.0621333021854552e-07
N20000484,12.71974311684544,22.642157878678553,22.753962150118298,39.36060376352559,2.5235312309930147,2.82048531814197e-07,4.947450570427565e-07,5.147382544259754e-07,3.3469368594659824e-07,1.2386267276562276e-07,1.0975090002135199e-07
N20000485,12.476260172918002,48.966197166537185,7.929731491330839,30.25751596057805,0.370294527914682,7.332235612789818e-08,4.0444555951142e-08,1.966074593754487e-07,2.1163715809479492e-07,1.2037343244853155e-07,3.8336267243051455e-08
N20000486,35.29871135312575,22.948409364625995,15.527342202789068,22.183511955250644,4.042023774803019,2.2279266042956832e-07,1.4591923334027235e-07,4.6991589389492016e-07,3.601452199892381e-07,3.7531931317621086e-08,1.1310055650644221e-07
N20000487,13.46556621879631,11.093031493846675,16.796205396520378,55.1451851313335,3.5000100524612026,2.8737320414992916e-07,2.478510093479915e-07,5.152561925888833e-07,4.467875841207068e-07,9.598685735873704e-08,1.1378708175739079e-07
N20000488,22.479748790264143,7.890223570813165,31.651002935220763,35.75325513774894,2.2257676775358908,2.0025644708611273e-07,2.2110703263221063e-07,1.9552573491629294e-07,4.4215769735343444e-07,7.32503552716794e-07,9.686661805503984e-08
N20000489,37.634478921493255,40.991102962163694,8.545779663201502,9.280632328394107,3.548003239916037,4.460608581989231e-07,4.709228195065121e-07,4.5534112669155116e-07,6.455107913826248e-07,3.3333024036351086e-07,5.336655592903876e-07
N20000490,25.80652909732909,68.42558108611125,0.24406559438373054,5.172634445769667,0.3511873847231108,1.0487524071086298e-07,1.0830759529939226e-07,1.3751835076656059e-06,3.0945805891806795e-07,1.4779541539438913e-07,3.4606333882716473e-07
N20000491,16.781189398487125,76.86516137429987,0.61286060124104,5.590750258599487,0.15003765359707477,4.555216815029545e-08,3.6458553704670706e-08,1.4955177575030728e-07,1.3856700371910377e-07,2.185636340045815e-07,1.2508226895121067e-07
N20000492,27.5968250848919,43.685129319443895,9.888406518667853,17.19660006307305,1.6330360861422935,4.05015053949282e-07,2.902411957694417e-07,1.1228888019903683e-06,5.816445885846241e-07,2.069170248653826e-07,3.2107434118778935e-07
N20000493,13.326518947447209,12.385675680643343,16.34858737083132,46.17040827841134,11.768796691152078,3.6563092496870715e-07,6.574052829715491e-06,1.5467139639920775e-06,1.845839088751161e-06,1.8125475110029158e-06,8.867303882629329e-07
N20000494,20.580785054359044,71.20833822350933,0.36866030504085734,7.453189575935864,0.3890239926550397,1.0279769698498566e-07,1.6941899823683556e-07,1.4673286811286811e-06,4.5171316908837605e-07,2.9686550244868513e-07,3.6037581240893433e-07
N20000495,13.979657026262093,25.102908069484485,10.989740424272586,49.191555998209694,0.7361374064710647,5.2715045408825564e-08,4.1013779446656644e-08,5.014246791230506e-07,3.1620665899802795e-07,1.3651613559396459e-07,2.742375927210891e-08
N20000496,27.182311709231037,36.523802270871855,17.34330582885021,16.605673340502655,2.3449045309052288,2.0448583647644133e-07,3.5899415749955886e-07,7.638116816549616e-07,5.207934965258049e-07,2.0801982240654436e-07,2.6353403045457234e-07
N20000497,26.206995504741393,31.06294886142953,13.892967504376713,25.027508830465067,3.8095783274990342,4.6529085964426555e-08,1.1395345834810761e-07,2.261880826823837e-07,4.038477226776629e-07,1.077385303335572e-07,7.323139712025397e-08
N20000498,13.543401671903615,84.05922826409476,0.6114456551839251,1.7020973748355903,0.08382685275299431,3.151984768008037e-08,1.8023976756187508e-08,9.993346494671208e-09,2.891417900764e-08,1.5400687586037476e-08,7.737707092355571e-08
N20000499,22.173003800186205,44.45288638704603,8.00054628732057,24.645087238942732,0.7284750793062829,1.004534385855117e-07,4.802738449992218e-08,5.625065806969729e-07,3.2665356819792423e-07,1.1465891337048608e-07,5.489829813976152e-08
N20000500,9.614791064420958,78.39971605055514,2.9716462878315735,8.72314016502519,0.2907060586258725,1.322336961340479e-08,6.748326496014209e-08,3.786938023161499e-08,7.473434840086433e-08,1.009844465287952e-07,7.924644690129591e-08
N20000501,62.38162819176411,0.8426738319392242,26.05415647979698,2.914365161199497,7.807175849766275,8.907601640911803e-08,6.103120057857501e-08,1.307613061302543e-07,1.3267678025121564e-07,3.2084251046717495e-08,3.990433888288115e-08
N20000502,64.8343037122896,2.2054794366721855,23.202432757054183,1.9362515395254107,7.8215314996848,2.7334563222978006e-07,2.0684536313637147e-07,8.099764751427926e-08,1.6431705049118265e-07,1.320722189683542e-07,1.9719591628542866e-07
N20000503,15.284824853097954,60.45831245213006,4.314773820559221,18.538025344796434,1.4040594017187822,2.223640906798568e-07,8.485911732401593e-07,8.424496936996741e-07,6.774294450460784e-07,9.74491401923286e-07,5.623717612856266e-07
N20000504,3.512382615134398,94.62811614293612,1.0829446317024223,0.7600331045588209,0.0165234727928162,9.296269406272674e-09,3.001342449540822e-09,1.6751741002877317e-09,4.6899701868472945e-09,1.3974572100643892e-09,1.2815198909440093e-08
N20000505,23.434801586719665,71.15960544826771,0.9615014908298821,3.8328944642902845,0.6111955687438957,7.227222704302586e-08,2.2313362731002027e-07,3.275105495747574e-07,2.1193679777761728e-07,1.5465425235926806e-07,4.516410815113919e-07
N20000506,4.129348964177348,94.4927922586989,0.6431018220849176,0.6795801484180636,0.05517672498719005,9.309951889803897e-09,1.5133109674703077e-08,5.3662337986584e-09,1.0696431250199347e-08,2.9032911098210767e-09,3.822456593747019e-08
N20000507,72.95438529658799,9.760676069520375,11.129691660759605,0.9767829410212217,5.1784619091388535,4.613126625000567e-07,3.9620793057681534e-07,2.4158706683966125e-07,3.027872052386502e-07,1.7282055209272218e-07,5.48256530711126e-07
N20000508,7.000823405203614,89.17201816630198,2.1214645240228656,1.5801267593458512,0.1255666783545854,4.798809317277729e-08,6.912971439284178e-08,1.4286375988447686e-07,6.442162939567893e-08,3.4388409053093254e-08,1.0797949519154517e-07
N20000509,12.027120118908426,84.88394620106857,0.24682212646015117,2.743473143918823,0.09863812539187239,2.5846711817913444e-08,2.576105737406961e-08,7.730111321767615e-08,5.217407039830615e-08,3.137185462916251e-08,7.179734898689481e-08
N20000510,62.51266353852951,2.7065017589872333,25.29585239127211,3.1554127145904025,6.32956844203717,4.6632919596609604e-07,1.4154846143845625e-07,1.414526738990067e-07,1.7878342535136716e-07,6.923370126092416e-08,1.5723610273543518e-07
N20000511,19.72375250677403,72.60915942810912,1.4151478866405232,5.123566086129054,1.1283726263778846,1.3005973869877946e-07,2.307741236120126e-07,3.4171199946473183e-07,2.9202275889415306e-07,9.957891045528545e-08,3.7182183701617266e-07
N20000512,18.592655283200582,76.80723346416768,1.5636993377817605,2.712331293284551,0.3240800342314162,5.786916277461577e-08,8.879003782290249e-08,2.8890809252700576e-08,7.484486886874953e-08,2.8237597862434374e-08,3.087015395957572e-07
N20000513,58.009877939777574,3.8601646099881344,23.03209783666425,3.3158795038491458,11.781977420698357,6.719234914198254e-07,4.4506154160976776e-07,2.093438982694596e-07,4.801110391118839e-07,5.834094516826814e-07,2.9917314029336643e-07
N20000514,62.148662421148316,9.653361985089399,22.627731769617302,2.783619714572375,2.7866231093576364,2.4052150799003027e-07,1.599123763298037e-07,1.5449216646086769e-07,1.760048852139877e-07,9.179339015788058e-08,1.7749064683453103e-07
N20000515,10.513159822027983,86.08215066209713,2.642263321655771,0.6184085073633141,0.14401720595413145,8.131035165200961e-08,1.1138004275995279e-07,6.599102699344963e-08,4.009800542823504e-08,2.0384816605405594e-08,1.6173742096696315e-07
N20000516,20.45165518427271,70.47511936866161,0.8069467332157259,7.601363552825617,0.6649135463965714,8.524136618809994e-08,3.0444647734307045e-07,4.6197426239627987e-07,2.0964623673859278e-07,2.4244264670341254e-07,3.108767733307238e-07
N20000517,78.19909257823471,7.059798619018001,7.183899098643135,2.4146068376392487,5.142600824313892,3.4376506739886386e-07,2.996076570571221e-07,3.680469259696072e-07,2.8942974788390715e-07,1.2281168676241383e-07,6.184899362034819e-07
N20000518,59.398957090375205,0.45130190436264833,19.052542177679594,2.32564908751332,18.77154752983545,4.1701850621736575e-07,4.5316541860877844e-07,1.8068630276552836e-07,3.424073919646877e-07,2.3332448102402196e-07,5.836316843035698e-07
N20000519,61.70332353307604,32.946831412787596,3.685353950766098,0.489283075485837,1.1752054710124928,8.401394936548395e-07,2.5926247576277433e-07,2.8313173427891017e-07,1.3572747200743576e-07,2.987841332782919e-08,1.008732361101792e-06
N20000520,51.05341111192806,1.9987358136421571,38.50611890531035,4.684724937479373,3.7570080756913855,4.069237173167053e-07,9.566196672317015e-08,1.340241622484591e-07,1.9400966262080346e-07,1.8016005275805592e-07,1.4516909967878842e-07
N20000521,52.06565325079827,4.098902700542731,27.46888352043947,6.937032266072217,9.429525689477508,6.94996409883278e-07,5.260241544786072e-07,1.547482813895825e-07,4.78411938525442e-07,2.9448679245622327e-07,4.2400221268546296e-07
N20000522,14.166660680360522,52.375344037455065,6.921436713382846,25.90567047570352,0.6308867784253162,1.3796350073910858e-07,1.624208018164246e-07,3.5703047238368695e-07,3.272116834778151e-07,1.8306426111589025e-07,1.4698202247362486e-07
N20000523,52.89084953193879,24.976492055361454,17.6081443024062,2.264110629305078,2.2604024979131534,3.844423680809066e-07,1.4410692393553e-07,4.383778671140817e-08,7.832520467354615e-08,2.584497497239783e-08,3.065180693807425e-07
N20000524,47.283665703894634,48.69407658987272,0.40217290020910124,1.7387302111882121,1.8813445004819624,2.26199858903553e-07,1.9774461003644464e-06,3.6990401327277398e-06,7.093997815122783e-07,9.999610811398607e-07,2.4823064057902764e-06
N20000525,26.580087541994168,70.57632337699621,1.0880433310320716,1.3420240375578258,0.41352022388750814,2.2859488488606319e-07,2.9301346443866684e-07,2.926281560677173e-07,1.0231622020533354e-07,5.1675004894448395e-08,5.203044874446064e-07
N20000526,53.67703011627274,37.088338378324444,6.766149252330786,1.620808951731622,0.8476727551796247,2.474853493406682e-07,5.9155994534926415e-08,9.298673702745882e-09,3.901142215083429e-08,1.2618886228284436e-08,1.7859044926800033e-07
N20000527,32.47548075990132,63.242536246382585,3.4417116431870456,0.41418209686077356,0.42608802717813526,2.8223470857265244e-07,2.0524870489372087e-07,1.953427322390875e-07,8.480369139451953e-08,3.372755023791931e-08,4.251327352895014e-07
N20000528,16.297713975451046,72.28683773534864,1.9062718565623087,9.146051283745551,0.36312341499550166,1.8139933497112205e-07,1.6689692909323506e-07,6.79427316776308e-07,2.8236375924667545e-07,1.712843930611021e-07,2.52525216884741e-07
N20000529,72.20498950445685,14.959461330773536,8.503111156122069,0.6557629423981787,3.6766737625240644,3.628383351543181e-07,2.486157703800807e-07,9.972222046702627e-08,1.3057696958117669e-07,4.143192181100604e-08,4.2054007992227007e-07
N20000530,29.388282867144618,47.81065651013911,11.447227270846074,10.52716651548611,0.8266659931063208,8.400802959677662e-08,4.9283848441410075e-08,4.359560935006036e-07,1.9432162345137684e-07,3.5440422356856775e-08,4.4267765131565145e-08
N20000531,57.01317582095457,1.540922304360882,30.309621362563664,2.409021942783694,8.727257501898219,3.074197308189786e-07,2.093852520419931e-07,6.073498008371261e-08,1.3539799488556835e-07,8.893340972524751e-08,2.655676031457041e-07
N20000532,11.304699753896125,87.19490860097461,0.16906875879302116,1.2390202463683186,0.09230214584094605,2.565000473401941e-08,2.515583444568856e-08,1.113511840511931e-07,5.334763756569154e-08,2.6141202386811228e-08,2.5248110515398236e-07
N20000533,65.10290931297409,7.819581115270527,13.988749037472592,0.2124767348120336,12.87627946963508,1.4406736164091699e-06,1.4318365879714515e-06,9.921676664633267e-08,1.8941384272797385e-07,5.720726755149617e-08,1.1114875894762867e-06
N20000534,8.197751014216513,84.4136415656458,3.8970704221900085,3.458539853655681,0.032996912644160735,3.613179109230765e-08,1.7884361310506346e-08,9.978802596953624e-08,2.5076318206363568e-08,3.1064806896897464e-08,2.1702512698656696e-08
N20000535,23.456445396554432,52.95520050860855,6.1671577224040615,16.84143238284239,0.5797634340127011,6.285790300010548e-08,3.533116165194603e-08,2.107057056392809e-07,1.5847816035605967e-07,3.792025336110268e-08,5.0284684230613754e-08
N20000536,38.888327474434966,46.7175871739766,6.0200952685250115,6.612869362873601,1.7611190477954404,3.0650819659670176e-07,2.0653788968896166e-07,5.328097697412894e-07,2.89181171827473e-07,7.812977799756486e-08,2.5922757960257345e-07
N20000537,62.87212581740026,14.724772806867485,14.167872351025778,0.8345882694783566,7.400637508904075,1.0517914199455443e-06,1.037115669372727e-06,1.1267973434761335e-07,1.7063683866377468e-07,8.852884095916494e-08,7.855715295834292e-07
N20000538,28.781939758687987,39.82204920487215,4.341925348823089,26.33312620927999,0.720958776085172,7.192113586270884e-08,4.0961429642297454e-08,2.6924067875020016e-07,1.919698366275134e-07,7.171337090282367e-08,5.6445153020637454e-08
N20000539,65.5202441431083,28.873985057169083,2.8833505324831443,1.7909592858483196,0.9314586983129644,3.7290694415436985e-07,2.0620013617479488e-07,4.73305320044607e-07,2.804547605757727e-07,2.69032890178126e-07,6.811781422672883e-07
N20000540,55.487363249238676,39.331625129798134,3.6104692033318626,0.5225086245704216,1.048032526451629,5.540599920937066e-07,1.4138846549199894e-07,4.801857802698893e-08,8.469746665340033e-08,3.4514328109654436e-08,4.039304344726446e-07
N20000541,3.2184685205839316,92.37773975360606,1.0942832392724577,3.2698213694189278,0.039686987861498574,1.2610694447945163e-08,1.3666512585523705e-08,3.277020299946863e-08,2.526493929423239e-08,2.4370992318897414e-08,2.057377808900037e-08
N20000542,51.38110842687372,9.522242490768766,33.825561474423424,0.6551583996084038,4.615927894271903,5.924977903540371e-07,2.65015862005367e-07,1.5964645108425343e-08,7.299316280731047e-08,4.341593134162015e-08,3.241663810069402e-07
N20000543,30.54267807226074,63.609921105284364,1.058120129162519,2.7393859690753453,2.049892721669612,1.7866971289854442e-07,3.540682150442936e-07,5.997059224938692e-07,3.497469432593863e-07,1.2570268730501786e-07,3.9465394883571387e-07
N20000544,62.36684825007626,19.32222488775789,12.719835341074196,0.9080656794633639,4.683023784313686,7.701466791763874e-07,3.3672504821323325e-07,7.766736886656983e-08,1.705074956908299e-07,9.705221631792964e-08,6.05215816190345e-07
N20000545,38.34941568123663,4.811082827140254,49.0158796280419,2.4695044619720266,5.354115953627088,7.171119795460561e-07,3.802935205706706e-07,7.592612492482983e-08,8.229284747411087e-08,4.667933504718087e-08,1.4567829594604255e-07
N20000546,55.02826019925359,37.484613020654244,5.388425378085273,1.3184601458498184,0.7802398152120829,7.496108849933283e-07,1.1093330695566939e-07,9.090112860141575e-08,1.3077665851979136e-07,1.0726738343565438e-07,2.5145563711242944e-07
